name,labels,type,type_list,caption,wikipedia_url,wikidata_id,dbpedia_id,file_source,data_source,source_identifier,global_identifier,description,needs_human_review,human_review_reason,logo,image
Southern California Edison,"[""Organization""]",Organization,"[""Company"",""Organisation"",""Agent"",""Subsidiary"",""ElectricUtility""]",Southern California Edison,https://en.wikipedia.org/wiki/Southern_California_Edison,Q1706317,http://dbpedia.org/resource/Southern_California_Edison,crisk_keyword_to_guid_caption_name,mapping,https://en.wikipedia.org/wiki/Southern_California_Edison,mapping__https://en.wikipedia.org/wiki/Southern_California_Edison,"Southern California Edison (or SCE Corp), the largest subsidiary of Edison International, is the primary electricity supply company for much of Southern California. It provides 15 million people with electricity across a service territory of approximately 50,000 square miles. However, the Los Angeles Department of Water and Power, San Diego Gas & Electric (SDG&E), Imperial Irrigation District, and some smaller municipal utilities serve substantial portions of the southern California territory. The northern part of the state is generally served by the Pacific Gas & Electric Company of San Francisco. Other investor-owned utilities (IOUs) in California include SDG&E, PacifiCorp, Bear Valley Electric, and Liberty Utilities. Southern California Edison (SCE) still owns all of its electrical transmission facilities and equipment, but the deregulation of California's electricity market in the late 1990s forced the company to sell many of its power plants, though some were probably sold by choice. In California, SCE retained only its hydroelectric plants, totaling about 1,200 MW, and its 75% share of the 2,150-MW San Onofre Nuclear Generating Station, which has been shut down since January 2012; in June 2013 the company announced its intention to permanently close and decommission the nuclear plant. The utility lost all of its natural gas-fired plants, which provided most of its electrical generation. The large, aging plants were bought by out-of-state companies such as Mirant and Reliant Energy, which allegedly used them to manipulate the California energy market. Southern California Edison's power grid is linked to PG&E's by the Path 26 wires that generally follow Interstate 5 over Tejon Pass. The interconnection takes place at a large substation at Buttonwillow. PG&E's and WAPA's Path 15 and Path 66, respectively, from Buttonwillow north eventually connect to BPA's grid in the Pacific Northwest. There are several other interconnections with local and out-of-state utilities, such as Path 46. In addition, SCE operates a regulated gas and water utility. SCE is the sole commercial provider of natural gas and fresh water service to Santa Catalina Island, including the city of Avalon, California. SCE operates the utilities under the names of Catalina Island Gas Company and Catalina Island Water Company.",,,"[""http://commons.wikimedia.org/wiki/Special:FilePath/Southern_California_Edison.jpg?width=300""]",[]
Hertz,"[""Organization""]",Organization,"[""Company"",""Organisation"",""UCUMDerivedUnit"",""SIDerivedUnit"",""SIUnitWithSpecialName"",""CoherentSIUnit""]",Hertz,https://en.wikipedia.org/wiki/Hertz,Q39369,http://dbpedia.org/resource/Hertz,crisk_keyword_to_guid_caption_name,mapping,https://en.wikipedia.org/wiki/Hertz,mapping__https://en.wikipedia.org/wiki/Hertz,"The hertz (symbol: Hz) is the derived unit of frequency in the International System of Units (SI) and is defined as one cycle per second. It is named after Heinrich Rudolf Hertz (1857-1894), the first person to provide conclusive proof of the existence of electromagnetic waves. Hertz are commonly expressed in multiples: kilohertz (103 Hz, kHz), megahertz (106 Hz, MHz), gigahertz (109 Hz, GHz), terahertz (1012 Hz, THz), petahertz (1015 Hz, PHz), exahertz (1018 Hz, EHz), and zettahertz (1021 Hz, ZHz). Some of the unit's most common uses are in the description of sine waves and musical tones, particularly those used in radio- and audio-related applications. It is also used to describe the clock speeds at which computers and other electronics are driven. The units are sometimes also used as a representation of energy, via the photon energy equation (E=hν), with one hertz equivalent to h joules.",,,"[""http://commons.wikimedia.org/wiki/Special:FilePath/FrequencyAnimation.gif?width=300""]","[""https://commons.wikimedia.org/wiki/File:FrequencyAnimation.gif""]"
The Charles Schwab,"[""Organization""]",Organization,"[""Company"",""Business"",""Organisation"",""Enterprise"",""PublicCompany"",""Agent"",""Bank""]",The Charles Schwab,https://en.wikipedia.org/wiki/Charles_Schwab_Corporation,Q1066028,http://dbpedia.org/resource/Charles_Schwab_Corporation,crisk_keyword_to_guid_caption_name,mapping,https://en.wikipedia.org/wiki/Charles_Schwab_Corporation,mapping__https://en.wikipedia.org/wiki/Charles_Schwab_Corporation,American company,true,Top candidate has similarity below 0.9,"[""https://commons.wikimedia.org/wiki/File:Charles_Schwab_Corporation_logo.svg"",""http://commons.wikimedia.org/wiki/Special:FilePath/Charles_Schwab_Corporation_logo.png?width=300""]","[""https://commons.wikimedia.org/wiki/File:53rd_St_6th_Av_td_19_-_CBS_Building.jpg""]"
Walter Bettinger,"[""Organization""]",Organization,,Charles Schwab CEO Walter Bettinger,,,,crisk_keyword_to_guid_caption_name,mapping,Walter Bettinger,mapping__Walter Bettinger,,,,,
The Charles Schwab Corporation,"[""Organization""]",Organization,"[""Company"",""Business"",""Organisation"",""Agent"",""Bank"",""PublicCompany"",""Enterprise""]",The Charles Schwab Corporation,https://en.wikipedia.org/wiki/Charles_Schwab_Corporation,Q1066028,http://dbpedia.org/resource/The_Charles_Schwab_Corporation,crisk_keyword_to_guid_caption_name,mapping,https://en.wikipedia.org/wiki/Charles_Schwab_Corporation,mapping__https://en.wikipedia.org/wiki/Charles_Schwab_Corporation,"The Charles Schwab Corporation is an American multinational financial services company. It offers banking, commercial banking, an electronic trading platform, and wealth management advisory services to both retail and institutional clients. It has over 360 branches, primarily in financial centers in the United States and the United Kingdom. It is the 13th largest banking institution in the United States with over US$6.6 trillion in client assets. It is the third largest asset manager in the world, behind BlackRock and Vanguard. It had 29.0 million active brokerage accounts, 2.1 million corporate retirement plan participants, 1.5 million banking accounts, and $6.6 trillion in client assets as of February 24, 2021. It was founded in San Francisco, California and is headquartered in Westlake, Texas. Founded as Charles Schwab & Co. in 1971 by its namesake Charles R. Schwab, the company capitalized on the financial deregulation of the 1970s to pioneer discount sales of equity securities. After a flagship opening in Sacramento, the bank expanded into Seattle before the 1980s economic expansion financed the bank's investments in technology, automation, and digital record keeping. The first to offer round-clock order entry and quotation, it was purchased by Bank of America in 1983 for $55 million. Three years later, the profitability of the bank's no-charge mutual funds prompted the founder to buy his company back for $280 million.",,,"[""http://commons.wikimedia.org/wiki/Special:FilePath/Charles_Schwab_Corporation_logo.png?width=300"",""https://commons.wikimedia.org/wiki/File:Charles_Schwab_Corporation_logo.svg""]","[""https://commons.wikimedia.org/wiki/File:53rd_St_6th_Av_td_19_-_CBS_Building.jpg""]"
Maybelline,"[""Organization""]",Organization,"[""Company"",""Business"",""Organisation"",""Agent""]",Maybelline,https://en.wikipedia.org/wiki/Maybelline,Q1351054,http://dbpedia.org/resource/Maybelline,crisk_keyword_to_guid_caption_name,mapping,https://en.wikipedia.org/wiki/Maybelline,mapping__https://en.wikipedia.org/wiki/Maybelline,"Maybelline or Maybelline New York is an American multinational cosmetics, skin care, fragrance and personal care company, based in New York City. It was founded in Chicago in 1914, and has been a subsidiary of French cosmetics company L'Oréal since 1996.",,,"[""http://commons.wikimedia.org/wiki/Special:FilePath/Maybelline_logo_png.png?width=300"",""https://commons.wikimedia.org/wiki/File:Maybelline-Logo.svg""]",[]
Yves Saint Laurent,"[""Organization""]",Organization,"[""Company"",""Business"",""Organisation"",""Building"",""Agent""]",Yves Saint Laurent,https://en.wikipedia.org/wiki/Yves_Saint_Laurent_(brand),Q2282172,http://dbpedia.org/resource/Yves_Saint_Laurent_(brand),crisk_keyword_to_guid_caption_name,mapping,https://en.wikipedia.org/wiki/Yves_Saint_Laurent_(brand),mapping__https://en.wikipedia.org/wiki/Yves_Saint_Laurent_(brand),"Yves Saint Laurent SAS (/ˌiːv ˌsæ̃ lɔːˈrɒ̃/, also UK: /- lɒˈ-/, US: /- loʊˈ-/; French: [iv sɛ̃ lɔʁɑ̃]; YSL), also known as Saint Laurent, is a French luxury fashion house founded by Yves Saint Laurent and his partner, Pierre Bergé. The company revived its haute couture collection in 2015 under former Creative Director Hedi Slimane. In April 2016, Anthony Vaccarello was appointed as Creative Director. Founded in 1961, today Saint Laurent markets a range of women's and men's ready-to-wear products, leather goods, shoes and jewellery. Yves Saint Laurent Beauté also has a presence in the beauty and fragrance market, although this is owned by L'Oréal, which holds exclusive licenses for the name.",true,Disambiguated from https://en.wikipedia.org/wiki/Yves_Saint_Laurent,"[""http://commons.wikimedia.org/wiki/Special:FilePath/YSL_logo.jpg?width=300"",""https://commons.wikimedia.org/wiki/File:Logo_of_Yves_Saint_Laurent_SAS.svg"",""https://commons.wikimedia.org/wiki/File:Yves_Saint_Laurent_Logo.svg""]","[""https://commons.wikimedia.org/wiki/File:HK_CWB_Time_Square_mall_shop_YSL_clothing_logo_July-2014_RedMi.jpg""]"
Jean Paul Agon,"[""Person""]",Person,,L'Oréal CEO Jean Paul Agon,,,,crisk_keyword_to_guid_caption_name,mapping,Jean Paul Agon,mapping__Jean Paul Agon,,,,,
L'Oreal,"[""Organization""]",Organization,"[""Company"",""Business"",""Organisation"",""Agent"",""SACorporation"",""PublicCompany"",""Enterprise""]",L'Oreal,https://en.wikipedia.org/wiki/L'Oréal,Q156077,http://dbpedia.org/resource/L'Oreal,crisk_keyword_to_guid_caption_name,mapping,https://en.wikipedia.org/wiki/L'Oréal,mapping__https://en.wikipedia.org/wiki/L'Oréal,"L'Oréal S.A. (French pronunciation: ​[lɔʁeal]) is a French personal care company headquartered in Clichy, Hauts-de-Seine with a registered office in Paris. It is the world's largest cosmetics company and has developed activities in the field concentrating on hair colour, skin care, sun protection, make-up, perfume, and hair care.",,,"[""http://commons.wikimedia.org/wiki/Special:FilePath/L&apos;Oréal_logo.svg?width=300"",""https://commons.wikimedia.org/wiki/File:L&apos;Oréal_logo.svg""]","[""https://commons.wikimedia.org/wiki/File:Extension_siège_L&apos;Oréal_(43707042205).jpg"",""https://commons.wikimedia.org/wiki/File:LOreal_Hoofddorp_Netherlands.jpg""]"
Papa John's,"[""Organization""]",Organization,"[""Company"",""Organisation"",""Agent"",""PublicCompany"",""FastFoodRestaurantChain"",""PizzeriaChain"",""PizzaDelivery""]",Papa John's,https://en.wikipedia.org/wiki/Papa_John's_Pizza,Q2759586,http://dbpedia.org/resource/Papa_John's,crisk_keyword_to_guid_caption_name,mapping,https://en.wikipedia.org/wiki/Papa_John's_Pizza,mapping__https://en.wikipedia.org/wiki/Papa_John's_Pizza,"Papa John's is an American pizza restaurant franchise. It is the fourth largest pizza delivery restaurant chain in the United States, with headquarters in Jeffersontown, Kentucky, a suburb of Louisville.",,,"[""http://commons.wikimedia.org/wiki/Special:FilePath/Papa_johns.jpg?width=300"",""https://commons.wikimedia.org/wiki/File:Papa_John&apos;s_Logo_2019.svg"",""https://commons.wikimedia.org/wiki/File:Papa_Johns_logo.svg""]","[""https://commons.wikimedia.org/wiki/File:Papa_johns.jpg"",""https://commons.wikimedia.org/wiki/File:PapaJohnsRD.JPG""]"
Louisiana Gas,"[""PointOfInterest""]",PointOfInterest,"[""Building"",""HistoricPlace"",""Location"",""Place"",""OfficeBuilding""]",Louisiana Gas,https://en.wikipedia.org/wiki/Arkansas_Louisiana_Gas_Company_Building,Q25004736,http://dbpedia.org/resource/Arkansas_Louisiana_Gas_Company_Building,crisk_keyword_to_guid_caption_name,mapping,https://en.wikipedia.org/wiki/Arkansas_Louisiana_Gas_Company_Building,mapping__https://en.wikipedia.org/wiki/Arkansas_Louisiana_Gas_Company_Building,"The Arkansas Louisiana Gas Company Building is a historic commercial building at 116 West 6th Avenue in Pine Bluff, Arkansas. It is a single story masonry structure with distinctive Moderne styling. Its most prominent feature is the parapet, which was Art Deco-style blue flame-shaped finials at the ends of the central raised section. Its walls include blocks of colored and clear glass, and tile elements. It was built in 1950, during a building boom that followed the end of World War II, and is the best local example of this type of architecture. The building was listed on the National Register of Historic Places in 2001.",true,Top candidate has similarity below 0.9,"[""http://commons.wikimedia.org/wiki/Special:FilePath/Arkansas_Louisiana_Gas_Company_Building.jpg?width=300""]","[""https://commons.wikimedia.org/wiki/File:Arkansas_Louisiana_Gas_Company_Building.jpg""]"
Blue Flame Insurance,"[""AAEntity""]",AAEntity,,Blue Flame Insurance,,,,crisk_keyword_to_guid_caption_name,mapping,Blue Flame Insurance,mapping__Blue Flame Insurance,,,,,
Kevin Akers,"[""Person""]",Person,,Atmos Energy CEO Kevin Akers,,,,crisk_keyword_to_guid_caption_name,mapping,Kevin Akers,mapping__Kevin Akers,,,,,
Atmos Energy,"[""Organization""]",Organization,"[""Company"",""Business"",""Organisation"",""Agent"",""PublicCompany""]",Atmos Energy,https://en.wikipedia.org/wiki/Atmos_Energy,Q4817084,http://dbpedia.org/resource/Atmos_Energy,crisk_keyword_to_guid_caption_name,mapping,https://en.wikipedia.org/wiki/Atmos_Energy,mapping__https://en.wikipedia.org/wiki/Atmos_Energy,"Atmos Energy Corporation, headquartered in Dallas, Texas, is one of the United States' largest natural-gas-only distributors, serving about three million natural gas distribution customers in over 1,400 communities in nine states from the Blue Ridge Mountains in the East to the Rocky Mountains in the West. Atmos Energy also manages company-owned natural gas pipeline and storage assets, including one of the largest intrastate natural gas pipeline systems in Texas.",,,[],[]
Companhia Siderurgica do Pecem,"[""Organization""]",Organization,"[""Organization"",""FerrousMetallurgy""]",Companhia Siderurgica do Pecem,,Q18477912,,crisk_keyword_to_guid_caption_name,mapping,Companhia Siderurgica do Pecem,mapping__Companhia Siderurgica do Pecem,,true,Top candidate has similarity below 0.9,,"[""https://commons.wikimedia.org/wiki/File:Blast_Furnace_-_Alto-Forno.jpg""]"
Eduardo Bartolomeo,"[""AAEntity""]",AAEntity,,Vale CEO Eduardo Bartolomeo,,,,crisk_keyword_to_guid_caption_name,mapping,Eduardo Bartolomeo,mapping__Eduardo Bartolomeo,,,,,
Vale,"[""Organization""]",Organization,"[""Brand"",""MeanOfTransportation"",""Automobile""]",Vale,https://en.wikipedia.org/wiki/Vale_Special,Q677147,http://dbpedia.org/resource/Vale_Special,crisk_keyword_to_guid_caption_name,mapping,https://en.wikipedia.org/wiki/Vale_Special,mapping__https://en.wikipedia.org/wiki/Vale_Special,"The Vale Special (sometimes just Vale) was a British sports car made between 1932 and 1935 in Maida Vale, London.",true,Disambiguated from https://en.wikipedia.org/wiki/Vale,"[""http://commons.wikimedia.org/wiki/Special:FilePath/Vale_Special_-_Gaspar&apos;s_car.JPG?width=300""]",[]
