labels,type,type_list,variant,row_index,keyword,guid,caption_name,Secondary Terms,Join Type,Exclude Terms,Plural,Possessive,relate_column2,key_edit_time,Dupe,data_source,source_identifier,global_identifier
"[""NameVariant""]",NameVariant,"[""NameVariant""]",thomas f. chen,4424,thomas f. chen,,,,,,,,,,,mapping,e2cbf388f5ea5388ef3eafb39da8c287,mapping__e2cbf388f5ea5388ef3eafb39da8c287
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Thomas Chen,-1,Thomas Chen,,,,,,,,,,,mapping,a0b9dbc51c23b0d4a948783d158f10a6,mapping__a0b9dbc51c23b0d4a948783d158f10a6
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Baxter executive John Forsyth,4425,,59d2be379b9c76f2e25bcbf751bfd761,Baxter executive John Forsyth,,,,,,,,1,mapping,c3e97df537f01c7567e543ede32a48f0,mapping__c3e97df537f01c7567e543ede32a48f0
"[""NameVariant""]",NameVariant,"[""NameVariant""]",john d. forsyth,4425,john d. forsyth,,,,,,,,,,,mapping,5db0622f77f5aa4ef000f0e2aaf53f97,mapping__5db0622f77f5aa4ef000f0e2aaf53f97
"[""NameVariant""]",NameVariant,"[""NameVariant""]",John Forsyth,-1,John Forsyth,,,,,,,,,,,mapping,28884ef92b68c60720b4ecb7faa652fd,mapping__28884ef92b68c60720b4ecb7faa652fd
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Baxter International,4426,,59d2be379b9c76f2e25bcbf751bfd761,Baxter International,,,,,,,,1,mapping,6d40179672d586b53f95409aed7c296a,mapping__6d40179672d586b53f95409aed7c296a
"[""NameVariant""]",NameVariant,"[""NameVariant""]",baxter international,4426,baxter international,,,,,,,,,,,mapping,16205cb52fa9481c1985187507435af1,mapping__16205cb52fa9481c1985187507435af1
"[""NameVariant""]",NameVariant,"[""NameVariant""]",baxter international inc,4427,baxter international inc,,,,,,,,,,,mapping,8499a757c6395881200a53c7ed4feb7a,mapping__8499a757c6395881200a53c7ed4feb7a
"[""NameVariant""]",NameVariant,"[""NameVariant""]",baxterinternational,4428,baxterinternational,,,,,,,,,,,mapping,4ceff99081631e244d7728fbdf5b4d6f,mapping__4ceff99081631e244d7728fbdf5b4d6f
"[""NameVariant""]",NameVariant,"[""NameVariant""]",baxter healthcare,4429,baxter healthcare,,,,,,,,,,,mapping,ecaa6c8d9a84d83f09469469f56f0c34,mapping__ecaa6c8d9a84d83f09469469f56f0c34
"[""NameVariant""]",NameVariant,"[""NameVariant""]",baxterinternationalinc,4430,baxterinternationalinc,,,,,,,,,,,mapping,0c61110ad73609a24bf246a196998b57,mapping__0c61110ad73609a24bf246a196998b57
"[""NameVariant""]",NameVariant,"[""NameVariant""]",baxter health international,4431,baxter health international,,,,,,,,,,,mapping,4878f3271909d8a7feee1f0ca74e4688,mapping__4878f3271909d8a7feee1f0ca74e4688
"[""NameVariant""]",NameVariant,"[""NameVariant""]",baxter health,4432,baxter health,,,,,,,,,,,mapping,cdc241408c5e7275c0060694d340e7d3,mapping__cdc241408c5e7275c0060694d340e7d3
"[""NameVariant""]",NameVariant,"[""NameVariant""]",baxterhealth,4433,baxterhealth,,,,,,,,,,,mapping,81e16fdb54fca4d0b5854f3517dd31b5,mapping__81e16fdb54fca4d0b5854f3517dd31b5
"[""NameVariant""]",NameVariant,"[""NameVariant""]",baxter health care,4434,baxter health care,,,,,,,,,,,mapping,6c94fac549821663a0528d2be7f3ce5e,mapping__6c94fac549821663a0528d2be7f3ce5e
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Baxter Ventures,4435,,59d2be379b9c76f2e25bcbf751bfd761,Baxter Ventures,,,,,,,,1,mapping,581e782d128bc955418c459f45c1ecfa,mapping__581e782d128bc955418c459f45c1ecfa
"[""NameVariant""]",NameVariant,"[""NameVariant""]",baxter ventures,4435,baxter ventures,,,,,,,,,,,mapping,f8261c171fdf0f374373610cf935e4c1,mapping__f8261c171fdf0f374373610cf935e4c1
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Janssen,4436,,5ab1c59997721c981150791813f82193,Janssen,,,,,,,,1,mapping,3ea107751adbf0beb11bcbcc19763602,mapping__3ea107751adbf0beb11bcbcc19763602
"[""NameVariant""]",NameVariant,"[""NameVariant""]",janssen pharmaceutica,4436,janssen pharmaceutica,,,,,,,,,,,mapping,a5c81271cb3b4ffb7985b2100ba4c8fc,mapping__a5c81271cb3b4ffb7985b2100ba4c8fc
"[""NameVariant""]",NameVariant,"[""NameVariant""]",janssenpharmaceutica,4437,janssenpharmaceutica,,,,,,,,,,,mapping,a5c2a8df3bd836f6c92daa100766e862,mapping__a5c2a8df3bd836f6c92daa100766e862
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Janssen Biotech,-1,Janssen Biotech,,,,,,,,,,,mapping,ac7f4a612a55c20b62d7e31bd5a4f783,mapping__ac7f4a612a55c20b62d7e31bd5a4f783
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Centocor,-1,Centocor,,,,,,,,,,,mapping,f0464b9dfec4139e03f6ab390b6e312d,mapping__f0464b9dfec4139e03f6ab390b6e312d
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Centocor Biotech,-1,Centocor Biotech,,,,,,,,,,,mapping,99a00da5a1331297d93bebbe062c7a46,mapping__99a00da5a1331297d93bebbe062c7a46
"[""NameVariant""]",NameVariant,"[""NameVariant""]","Centocor Ortho Biotech, Inc.",-1,"Centocor Ortho Biotech, Inc.",,,,,,,,,,,mapping,6a66f014edf394f517b3c8155293747d,mapping__6a66f014edf394f517b3c8155293747d
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",DePuy Synthes,4438,,5ab1c59997721c981150791813f82193,DePuy Synthes,,,,,,,,1,mapping,b8c4fe2424ecb9123420f41edc3b142d,mapping__b8c4fe2424ecb9123420f41edc3b142d
"[""NameVariant""]",NameVariant,"[""NameVariant""]",depuy synthes,4438,depuy synthes,,,,,,,,,,,mapping,2dfef5e3e65e45cc65b3f5d64b65dccd,mapping__2dfef5e3e65e45cc65b3f5d64b65dccd
"[""NameVariant""]",NameVariant,"[""NameVariant""]",DePuy,-1,DePuy,,,,,,,,,,,mapping,1c76a7b27cf331b96e23c2e534add260,mapping__1c76a7b27cf331b96e23c2e534add260
"[""NameVariant""]",NameVariant,"[""NameVariant""]","DePuy, A Johnson & Johnson Company",-1,"DePuy, A Johnson & Johnson Company",,,,,,,,,,,mapping,3ce456dc433c0766996fec8c8938c1d4,mapping__3ce456dc433c0766996fec8c8938c1d4
"[""NameVariant""]",NameVariant,"[""NameVariant""]",DePuy Manufacturing,-1,DePuy Manufacturing,,,,,,,,,,,mapping,625efb19f6831f9271727a7f2c2a65c0,mapping__625efb19f6831f9271727a7f2c2a65c0
"[""NameVariant""]",NameVariant,"[""NameVariant""]","DePuySynthes, A Johnson & Johnson Company",-1,"DePuySynthes, A Johnson & Johnson Company",,,,,,,,,,,mapping,6650ee263340834a468eecd287d02573,mapping__6650ee263340834a468eecd287d02573
"[""NameVariant""]",NameVariant,"[""NameVariant""]",DePuy Synthes Companies of Johnson & Johnson,-1,DePuy Synthes Companies of Johnson & Johnson,,,,,,,,,,,mapping,e47f3b8d14962c376fcabd7e9ace01f1,mapping__e47f3b8d14962c376fcabd7e9ace01f1
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Neutrogena,4439,,5ab1c59997721c981150791813f82193,Neutrogena,,,,,,,,1,mapping,505021b0d3959b05423ef12db6946677,mapping__505021b0d3959b05423ef12db6946677
"[""NameVariant""]",NameVariant,"[""NameVariant""]",neutrogena,4439,neutrogena,,,,,,,,,,,mapping,ba876e536f6a55a9669c3bcb6d421fa9,mapping__ba876e536f6a55a9669c3bcb6d421fa9
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Neutrogena Corporation,-1,Neutrogena Corporation,,,,,,,,,,,mapping,bd374538e93262d58220394635fda52b,mapping__bd374538e93262d58220394635fda52b
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Ethicon,4440,,5ab1c59997721c981150791813f82193,Ethicon,,,,,,,,1,mapping,107976301e86a33362280a026a672243,mapping__107976301e86a33362280a026a672243
"[""NameVariant""]",NameVariant,"[""NameVariant""]",ethicon,4440,ethicon,,,,,,,,,,,mapping,5147f0c38076249d3bb80ded8c70b00c,mapping__5147f0c38076249d3bb80ded8c70b00c
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Ethicon Inc.,-1,Ethicon Inc.,,,,,,,,,,,mapping,9fc71acd1e8f886143753fbd7c34e6f4,mapping__9fc71acd1e8f886143753fbd7c34e6f4
"[""NameVariant""]",NameVariant,"[""NameVariant""]","Ethicon, Inc.",-1,"Ethicon, Inc.",,,,,,,,,,,mapping,73517712b720c17c6ce6e53b3ec47520,mapping__73517712b720c17c6ce6e53b3ec47520
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Aveeno,4441,,5ab1c59997721c981150791813f82193,Aveeno,,,,,,,,1,mapping,c43a359606cf52f2b6c54580821a73e4,mapping__c43a359606cf52f2b6c54580821a73e4
"[""NameVariant""]",NameVariant,"[""NameVariant""]",aveeno,4441,aveeno,,,,,,,,,,,mapping,1dc29a04917d2e13eee9a6ff8144a578,mapping__1dc29a04917d2e13eee9a6ff8144a578
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Neostrata,4442,,5ab1c59997721c981150791813f82193,Neostrata,,,,,,,,1,mapping,c047a5ddb7bc3424259bd3768a4ad77c,mapping__c047a5ddb7bc3424259bd3768a4ad77c
"[""NameVariant""]",NameVariant,"[""NameVariant""]",neostrata,4442,neostrata,,,,,,,,,,,mapping,590dea2e146ad249b694b8064a98f931,mapping__590dea2e146ad249b694b8064a98f931
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Tylenol,4443,,5ab1c59997721c981150791813f82193,Tylenol,,,,,,,,1,mapping,48e16c782baa2b1ed4f5e1f6f03de530,mapping__48e16c782baa2b1ed4f5e1f6f03de530
"[""NameVariant""]",NameVariant,"[""NameVariant""]",tylenol,4443,tylenol,,,,,,,,,,,mapping,688886497d63fe94ce6c8d34da3dd143,mapping__688886497d63fe94ce6c8d34da3dd143
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Motrin,4444,,5ab1c59997721c981150791813f82193,Motrin,,,,,,,,1,mapping,70a6cdb1326e8e8ac146fa3fd5e95ed7,mapping__70a6cdb1326e8e8ac146fa3fd5e95ed7
"[""NameVariant""]",NameVariant,"[""NameVariant""]",motrin,4444,motrin,,,,,,,,,,,mapping,4ca321f51eedf611b1c28a5f7f8d6e7e,mapping__4ca321f51eedf611b1c28a5f7f8d6e7e
"[""NameVariant""]",NameVariant,"[""NameVariant""]",ibuprofen,-1,ibuprofen,,,,,,,,,,,mapping,aa56049a186f095ea3e08ffcf6b44fc2,mapping__aa56049a186f095ea3e08ffcf6b44fc2
"[""NameVariant""]",NameVariant,"[""NameVariant""]",U-18573,-1,U-18573,,,,,,,,,,,mapping,9233c92e75e3e2b3f3621f1fb4ad86b2,mapping__9233c92e75e3e2b3f3621f1fb4ad86b2
"[""NameVariant""]",NameVariant,"[""NameVariant""]",4-isobutylhydratropic acid,-1,4-isobutylhydratropic acid,,,,,,,,,,,mapping,3153c229ef72be48430bc2d334e7786d,mapping__3153c229ef72be48430bc2d334e7786d
"[""NameVariant""]",NameVariant,"[""NameVariant""]",(RS)-ibuprofen,-1,(RS)-ibuprofen,,,,,,,,,,,mapping,4efe38e279a56bf4a1e3f1352a94c527,mapping__4efe38e279a56bf4a1e3f1352a94c527
"[""NameVariant""]",NameVariant,"[""NameVariant""]",(4-isobutylphenyl)-alpha-methylacetic acid,-1,(4-isobutylphenyl)-alpha-methylacetic acid,,,,,,,,,,,mapping,85df76b65af4899e649d6bc39a84214a,mapping__85df76b65af4899e649d6bc39a84214a
"[""NameVariant""]",NameVariant,"[""NameVariant""]",(+-)-p-isobutylhydratropic acid,-1,(+-)-p-isobutylhydratropic acid,,,,,,,,,,,mapping,792a173f4132bf9dddc8800c855763fb,mapping__792a173f4132bf9dddc8800c855763fb
"[""NameVariant""]",NameVariant,"[""NameVariant""]",(+-)-alpha-methyl-4-(2-methylpropyl)benzeneacetic acid,-1,(+-)-alpha-methyl-4-(2-methylpropyl)benzeneacetic acid,,,,,,,,,,,mapping,62dde6c7df91043143ae0598913c0fc3,mapping__62dde6c7df91043143ae0598913c0fc3
"[""NameVariant""]",NameVariant,"[""NameVariant""]",(+-)-2-(p-isobutylphenyl)propionic acid,-1,(+-)-2-(p-isobutylphenyl)propionic acid,,,,,,,,,,,mapping,cad891912cf1b1496fbfbe78d5278f80,mapping__cad891912cf1b1496fbfbe78d5278f80
"[""NameVariant""]",NameVariant,"[""NameVariant""]",2-(4-isobutylphenyl)propanoic acid,-1,2-(4-isobutylphenyl)propanoic acid,,,,,,,,,,,mapping,feb0d7be47a61b047ac709470cf0243e,mapping__feb0d7be47a61b047ac709470cf0243e
"[""NameVariant""]",NameVariant,"[""NameVariant""]",(+-)-ibuprofen,-1,(+-)-ibuprofen,,,,,,,,,,,mapping,6686898762a84c8f14b500575444c4c0,mapping__6686898762a84c8f14b500575444c4c0
"[""NameVariant""]",NameVariant,"[""NameVariant""]",alpha-(p-isobutylphenyl)propionic acid,-1,alpha-(p-isobutylphenyl)propionic acid,,,,,,,,,,,mapping,c90a36466dbb199919a9c8c85cba32b9,mapping__c90a36466dbb199919a9c8c85cba32b9
"[""NameVariant""]",NameVariant,"[""NameVariant""]",alpha-(4-isobutylphenyl)propionic acid,-1,alpha-(4-isobutylphenyl)propionic acid,,,,,,,,,,,mapping,5812889a57840bea226d2f5eaecb64e3,mapping__5812889a57840bea226d2f5eaecb64e3
"[""NameVariant""]",NameVariant,"[""NameVariant""]",(±)-α-methyl-4-(2-methylpropyl)benzeneacetic acid,-1,(±)-α-methyl-4-(2-methylpropyl)benzeneacetic acid,,,,,,,,,,,mapping,0b8c4d6b16bc2084b8fd02e6a11c844c,mapping__0b8c4d6b16bc2084b8fd02e6a11c844c
"[""NameVariant""]",NameVariant,"[""NameVariant""]",(±)-2-(p-isobutylphenyl)propionic acid,-1,(±)-2-(p-isobutylphenyl)propionic acid,,,,,,,,,,,mapping,59d1099158d40a49b9ff20441d8ba819,mapping__59d1099158d40a49b9ff20441d8ba819
"[""NameVariant""]",NameVariant,"[""NameVariant""]",(±)-ibuprofen,-1,(±)-ibuprofen,,,,,,,,,,,mapping,9495ca322b7f5d0f75e8b740f243842a,mapping__9495ca322b7f5d0f75e8b740f243842a
"[""NameVariant""]",NameVariant,"[""NameVariant""]",α-(4-isobutylphenyl)propionic acid,-1,α-(4-isobutylphenyl)propionic acid,,,,,,,,,,,mapping,5211ea488b6136b7c345a389c7bbc80f,mapping__5211ea488b6136b7c345a389c7bbc80f
"[""NameVariant""]",NameVariant,"[""NameVariant""]",(±)-p-isobutylhydratropic acid,-1,(±)-p-isobutylhydratropic acid,,,,,,,,,,,mapping,7b2370e7e2cba5d85b6c14f1159bcef9,mapping__7b2370e7e2cba5d85b6c14f1159bcef9
"[""NameVariant""]",NameVariant,"[""NameVariant""]",α-(p-isobutylphenyl)propionic acid,-1,α-(p-isobutylphenyl)propionic acid,,,,,,,,,,,mapping,6a4922bed7e2cfaa16f7852c5c1bbb44,mapping__6a4922bed7e2cfaa16f7852c5c1bbb44
"[""NameVariant""]",NameVariant,"[""NameVariant""]",(4-isobutylphenyl)-α-methylacetic acid,-1,(4-isobutylphenyl)-α-methylacetic acid,,,,,,,,,,,mapping,ce158a45045e09e2c86c6e20f0d3a4af,mapping__ce158a45045e09e2c86c6e20f0d3a4af
"[""NameVariant""]",NameVariant,"[""NameVariant""]",p-isobutylhydratropate,-1,p-isobutylhydratropate,,,,,,,,,,,mapping,3a9fa5b0838d8d9d9d36e5472767c619,mapping__3a9fa5b0838d8d9d9d36e5472767c619
"[""NameVariant""]",NameVariant,"[""NameVariant""]",p-isobutyl-2-phenylpropionate,-1,p-isobutyl-2-phenylpropionate,,,,,,,,,,,mapping,47a7dafa4b7059a847c98d4de966df69,mapping__47a7dafa4b7059a847c98d4de966df69
"[""NameVariant""]",NameVariant,"[""NameVariant""]",alpha-(4-isobutylphenyl)propionate,-1,alpha-(4-isobutylphenyl)propionate,,,,,,,,,,,mapping,da49ac691dcb23c2a757fceb53c6f228,mapping__da49ac691dcb23c2a757fceb53c6f228
"[""NameVariant""]",NameVariant,"[""NameVariant""]",alpha-p-isobutylphenylpropionate,-1,alpha-p-isobutylphenylpropionate,,,,,,,,,,,mapping,768cbf8f150d0f09db99bf41f6a55f0a,mapping__768cbf8f150d0f09db99bf41f6a55f0a
"[""NameVariant""]",NameVariant,"[""NameVariant""]",p-isobutylhydratropic acid,-1,p-isobutylhydratropic acid,,,,,,,,,,,mapping,b2393e8b388817fb92d741f56de63385,mapping__b2393e8b388817fb92d741f56de63385
"[""NameVariant""]",NameVariant,"[""NameVariant""]",alpha-p-isobutylphenylpropionic acid,-1,alpha-p-isobutylphenylpropionic acid,,,,,,,,,,,mapping,27e39e6e0db4cd582c1db31195d6706c,mapping__27e39e6e0db4cd582c1db31195d6706c
"[""NameVariant""]",NameVariant,"[""NameVariant""]",p-isobutyl-2-phenylpropionic acid,-1,p-isobutyl-2-phenylpropionic acid,,,,,,,,,,,mapping,5acd627db1e75b56dc3e5d8a9246ba49,mapping__5acd627db1e75b56dc3e5d8a9246ba49
"[""NameVariant""]",NameVariant,"[""NameVariant""]",ibuprophen,-1,ibuprophen,,,,,,,,,,,mapping,fe8b42b02c56aa03df8b920d051a647c,mapping__fe8b42b02c56aa03df8b920d051a647c
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Zyrtec,4445,,5ab1c59997721c981150791813f82193,Zyrtec,,,,,,,,1,mapping,3e186a4f690aa9dc55e8b3d9033ed3d5,mapping__3e186a4f690aa9dc55e8b3d9033ed3d5
"[""NameVariant""]",NameVariant,"[""NameVariant""]",zyrtec,4445,zyrtec,,,,,,,,,,,mapping,3b3250db40573dca618d43096f533d74,mapping__3b3250db40573dca618d43096f533d74
"[""NameVariant""]",NameVariant,"[""NameVariant""]",cetirizine,-1,cetirizine,,,,,,,,,,,mapping,627a9d2077b074b5d6d21e3798b7ee83,mapping__627a9d2077b074b5d6d21e3798b7ee83
"[""NameVariant""]",NameVariant,"[""NameVariant""]",(2-{4-[(4-chlorophenyl)(phenyl)methyl]piperazin-1-yl}ethoxy)acetic acid,-1,(2-{4-[(4-chlorophenyl)(phenyl)methyl]piperazin-1-yl}ethoxy)acetic acid,,,,,,,,,,,mapping,06a71cdba4bcdc43596bd386da201413,mapping__06a71cdba4bcdc43596bd386da201413
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Benadryl,4446,,5ab1c59997721c981150791813f82193,Benadryl,,,,,,,,1,mapping,ae3f03124df7a48cb1a0233da2587d70,mapping__ae3f03124df7a48cb1a0233da2587d70
"[""NameVariant""]",NameVariant,"[""NameVariant""]",benadryl,4446,benadryl,,,,,,,,,,,mapping,f542deb63bff2da0ed8fdca9beba6aa2,mapping__f542deb63bff2da0ed8fdca9beba6aa2
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Diphenhydramine,-1,Diphenhydramine,,,,,,,,,,,mapping,5f3e86b49fc7a72d06ac506e5258eb2c,mapping__5f3e86b49fc7a72d06ac506e5258eb2c
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Listerine,4447,,5ab1c59997721c981150791813f82193,Listerine,,,,,,,,1,mapping,cfa10fc1639c843a406745efd96a0e6c,mapping__cfa10fc1639c843a406745efd96a0e6c
"[""NameVariant""]",NameVariant,"[""NameVariant""]",listerine,4447,listerine,,,,,,,,,,,mapping,7e03b1f116a905f24f0ec416b64e36ae,mapping__7e03b1f116a905f24f0ec416b64e36ae
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Johnson & Johnson CEO Alex Gorsky,4448,,5ab1c59997721c981150791813f82193,Johnson & Johnson CEO Alex Gorsky,Company Names,AND,,,,,,1,mapping,4c8a9f32d3344bb80b77ee98988a118a,mapping__4c8a9f32d3344bb80b77ee98988a118a
"[""NameVariant""]",NameVariant,"[""NameVariant""]",alex gorsky,4448,alex gorsky,,,,,,,,,,,mapping,a7ed62bfef14c7084d31201d1bfe6249,mapping__a7ed62bfef14c7084d31201d1bfe6249
"[""NameVariant""]",NameVariant,"[""NameVariant""]",alexgorsky,4449,alexgorsky,,,,,,,,,,,mapping,c541611e7d83df083b02dab5af4d9c16,mapping__c541611e7d83df083b02dab5af4d9c16
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Johnson & Johnson,4450,,5ab1c59997721c981150791813f82193,Johnson & Johnson,,,,,,,,1,mapping,ef14211c60eb647620b306c9da62bdc2,mapping__ef14211c60eb647620b306c9da62bdc2
"[""NameVariant""]",NameVariant,"[""NameVariant""]",johnsonandjohnson,4450,johnsonandjohnson,,,,,,,,,,,mapping,af9c978bf36a35b3b309cc4859c5ceb3,mapping__af9c978bf36a35b3b309cc4859c5ceb3
"[""NameVariant""]",NameVariant,"[""NameVariant""]",johnson & johnson,4451,johnson & johnson,,,,,,,,,,,mapping,e3c414a9e6de56d4104f4dac19b6eabd,mapping__e3c414a9e6de56d4104f4dac19b6eabd
"[""NameVariant""]",NameVariant,"[""NameVariant""]",johnson and johnson,4452,johnson and johnson,,,,,,,,,,,mapping,22d0a2832055564f81835b3237d5e598,mapping__22d0a2832055564f81835b3237d5e598
"[""NameVariant""]",NameVariant,"[""NameVariant""]",johnson&johnson,4453,johnson&johnson,,,,,,,,,,,mapping,70e342bfe4bea7a172b1bdaa36392dd8,mapping__70e342bfe4bea7a172b1bdaa36392dd8
"[""NameVariant""]",NameVariant,"[""NameVariant""]",J&J,-1,J&J,,,,,,,,,,,mapping,e85eb25c6d6f3d089ad083ce8cecc3e9,mapping__e85eb25c6d6f3d089ad083ce8cecc3e9
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Raising Cane's Chicken Fingers,4454,,5ab33eea346c08c56b6645c64f119019,Raising Cane's Chicken Fingers,,,,,,,,1,mapping,3d871cb00e3852270787ba3d6a145177,mapping__3d871cb00e3852270787ba3d6a145177
"[""NameVariant""]",NameVariant,"[""NameVariant""]",raising cane's chicken fingers,4454,raising cane's chicken fingers,,,,,,,,,,,mapping,3b7aaa4d80eafae76fe50b71a1394137,mapping__3b7aaa4d80eafae76fe50b71a1394137
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Raising Cane's,-1,Raising Cane's,,,,,,,,,,,mapping,c14b34897ef0c8b90aa7b34b1b67702c,mapping__c14b34897ef0c8b90aa7b34b1b67702c
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Raising Cane's Chicken,-1,Raising Cane's Chicken,,,,,,,,,,,mapping,6b8637a784d45d59442248396fe351fa,mapping__6b8637a784d45d59442248396fe351fa
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Panda Restaurant Group CEO Andrew Cherng,4455,,5ab33eea346c08c56b6645c64f119019,Panda Restaurant Group CEO Andrew Cherng,,,,,,,,1,mapping,cb007156863e10451663c6267cac4a89,mapping__cb007156863e10451663c6267cac4a89
"[""NameVariant""]",NameVariant,"[""NameVariant""]",andrewcherng,4455,andrewcherng,,,,,,,,,,,mapping,18aa48817ef0cf7587833577c58a7974,mapping__18aa48817ef0cf7587833577c58a7974
"[""NameVariant""]",NameVariant,"[""NameVariant""]",andrew cherng,4456,andrew cherng,,,,,,,,,,,mapping,c7c67299c615751a4de6c9f16fca4b35,mapping__c7c67299c615751a4de6c9f16fca4b35
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Panda Restaurant Group CEO Peggy Cherng,4457,,5ab33eea346c08c56b6645c64f119019,Panda Restaurant Group CEO Peggy Cherng,Company Names,AND,,,,,,1,mapping,6f60d5163ad9a0c97c8ab3c3f9904919,mapping__6f60d5163ad9a0c97c8ab3c3f9904919
"[""NameVariant""]",NameVariant,"[""NameVariant""]",peggy cherng,4457,peggy cherng,,,,,,,,,,,mapping,68132c9b3224ad46c24fe017b1bec06f,mapping__68132c9b3224ad46c24fe017b1bec06f
"[""NameVariant""]",NameVariant,"[""NameVariant""]",peggycherng,4458,peggycherng,,,,,,,,,,,mapping,2bd9d925efbd9261fc80ce9047f3d0a4,mapping__2bd9d925efbd9261fc80ce9047f3d0a4
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Panda Express,4459,,5ab33eea346c08c56b6645c64f119019,Panda Express,,,,,,,,1,mapping,4e53fe4c892725a456e1027100b67587,mapping__4e53fe4c892725a456e1027100b67587
"[""NameVariant""]",NameVariant,"[""NameVariant""]",panda express,4459,panda express,,,,,,,,,,,mapping,eaaae10e66b2aa7649e4e0ada742f304,mapping__eaaae10e66b2aa7649e4e0ada742f304
"[""NameVariant""]",NameVariant,"[""NameVariant""]",pandaexpress,4460,pandaexpress,,,,,,,,,,,mapping,57d7fc5ec0eeefe40093dd5077d0b587,mapping__57d7fc5ec0eeefe40093dd5077d0b587
"[""NameVariant""]",NameVariant,"[""NameVariant""]",Panda Express Chinese Kitchen,-1,Panda Express Chinese Kitchen,,,,,,,,,,,mapping,72fe9967ab53d2f6ab86734607692181,mapping__72fe9967ab53d2f6ab86734607692181
"[""NameVariant"",""Caption""]",Caption,"[""NameVariant"",""Caption""]",Panda Restaurant Group,4461,,5ab33eea346c08c56b6645c64f119019,Panda Restaurant Group,,,,,,,,1,mapping,1053f995dedb6c5341aaa3f1eb56479d,mapping__1053f995dedb6c5341aaa3f1eb56479d
"[""NameVariant""]",NameVariant,"[""NameVariant""]",panda restaurant group,4461,panda restaurant group,,,,,,,,,,,mapping,fc29db68502bfc7dafb60a1b54eaeb25,mapping__fc29db68502bfc7dafb60a1b54eaeb25
"[""NameVariant""]",NameVariant,"[""NameVariant""]",panda group,4462,panda group,,,,,,,,,,,mapping,d7fe709e23ce09ea513df39a0394ee42,mapping__d7fe709e23ce09ea513df39a0394ee42
