keyword,caption_name,groups,topic_id,entity_type,guid,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
mousambi export shipment,mousambi export shipments,commodity match,188158,commodity match,,CommodityMatch,mousambi export shipments,,dgm_agr_mentioned_entities,9f385d9a2822f398b625d0577acbc58f,dgm_agr_mentioned_entities__a91d2da7d47c78600e4c7cd19634c4fb
mollucs export shipment,mollucs export shipments,commodity match,188158,commodity match,,CommodityMatch,mollucs export shipments,,dgm_agr_mentioned_entities,8ffe5c4657e58e1c9acf078878906af0,dgm_agr_mentioned_entities__ddce304f8b2b6d40a09ae53c0179283e
mint export shipment,mint export shipments,commodity match,188158,commodity match,,CommodityMatch,mint export shipments,,dgm_agr_mentioned_entities,1c918bf5ba27dc98bb223a10e0e2ce34,dgm_agr_mentioned_entities__073199b4a098defa827dffb39b79c893
mink export shipment,mink export shipments,commodity match,188158,commodity match,,CommodityMatch,mink export shipments,,dgm_agr_mentioned_entities,7cf62d1a2091284e895ce609d933f2bb,dgm_agr_mentioned_entities__09c1cfe039ad90f6d1dae7bc72d5ab28
millets export shipment,millets export shipments,commodity match,188158,commodity match,,CommodityMatch,millets export shipments,,dgm_agr_mentioned_entities,deedbb58a63a662b38ac8aeb7324b69e,dgm_agr_mentioned_entities__0a6497985ba38ec95d289322e59b446b
millet export shipment,millet export shipments,commodity match,188158,commodity match,,CommodityMatch,millet export shipments,,dgm_agr_mentioned_entities,fb44647b8ed1ef9295b08538aa90e396,dgm_agr_mentioned_entities__61c73ab03e891100e394accde345c39e
milk  export shipment,milk  export shipments,commodity match,188158,commodity match,,CommodityMatch,milk  export shipments,,dgm_agr_mentioned_entities,d6d00522d8bc61e2a3d0e196d9aed067,dgm_agr_mentioned_entities__785345d888b4049605e625441e05fe83
mash export shipment,mash export shipments,commodity match,188158,commodity match,,CommodityMatch,mash export shipments,,dgm_agr_mentioned_entities,ebc18c0de373664436d7f567c69af425,dgm_agr_mentioned_entities__cd7f8a0da86f3c9621a0f6573dfbe726
marine fish export shipment,marine fish export shipments,commodity match,188158,commodity match,,CommodityMatch,marine fish export shipments,,dgm_agr_mentioned_entities,c5a9ac21e758fc0be97c45294edd6da9,dgm_agr_mentioned_entities__ac7f4b509387d3ba1b24c9672bf20375
mangos export shipment,mangos export shipments,commodity match,188158,commodity match,,CommodityMatch,mangos export shipments,,dgm_agr_mentioned_entities,59b937f5a7053596096b70b5bcd8a06d,dgm_agr_mentioned_entities__b7488a89bd5c4ef5a601bf4b63b58830
mango  export shipment,mango  export shipments,commodity match,188158,commodity match,,CommodityMatch,mango  export shipments,,dgm_agr_mentioned_entities,ff5572acd28ded452cf263d943af2748,dgm_agr_mentioned_entities__b5957182bfa6ac1e9e6e9f854445f0fb
mandarins  export shipment,mandarins  export shipments,commodity match,188158,commodity match,,CommodityMatch,mandarins  export shipments,,dgm_agr_mentioned_entities,2a05ebafbfea921fd71a05ee2be747de,dgm_agr_mentioned_entities__12410e221ee43ff6cefd3dbff8b1285b
maize germ oil export shipment,maize germ oil export shipments,commodity match,188158,commodity match,,CommodityMatch,maize germ oil export shipments,,dgm_agr_mentioned_entities,bfdfb308b4e224d3a3f4bd4e0c574c50,dgm_agr_mentioned_entities__1cc4d6c6ca7a01915327c17c845d63cd
maize export shipment,maize export shipments,commodity match,188158,commodity match,,CommodityMatch,maize export shipments,,dgm_agr_mentioned_entities,c296a6c2e19ff1a25ec9cd37df9f64fd,dgm_agr_mentioned_entities__69bca0823226d23ab155874a9ff0156f
long melon export shipment,long melon export shipments,commodity match,188158,commodity match,,CommodityMatch,long melon export shipments,,dgm_agr_mentioned_entities,04b4c37fde212a91f49e3592bd635e1f,dgm_agr_mentioned_entities__5a2a901c4b22c4f0db2e66c1f3218219
loganberries export shipment,loganberries export shipments,commodity match,188158,commodity match,,CommodityMatch,loganberries export shipments,,dgm_agr_mentioned_entities,ac0aa73b728750689eeee312003b464b,dgm_agr_mentioned_entities__4b820be458c5340a3a6589a3f64805b3
llamas export shipment,llamas export shipments,commodity match,188158,commodity match,,CommodityMatch,llamas export shipments,,dgm_agr_mentioned_entities,7e9a60298437e210bee9cc7a936c8b68,dgm_agr_mentioned_entities__e391a9bbd3b98ebc4b8aacb41b8f876b
livestock export shipment,livestock export shipments,commodity match,188158,commodity match,,CommodityMatch,livestock export shipments,,dgm_agr_mentioned_entities,9ab9fac1038082651dc9800f36a95e01,dgm_agr_mentioned_entities__87b45281b1e6c593a185f8741c749786
liver oil export shipment,liver oil export shipments,commodity match,188158,commodity match,,CommodityMatch,liver oil export shipments,,dgm_agr_mentioned_entities,700c429a8b9a76a806f2c9884602b498,dgm_agr_mentioned_entities__0a50bff81f91cbefd68d9c15494ddc15
little gourd  export shipment,little gourd  export shipments,commodity match,188158,commodity match,,CommodityMatch,little gourd  export shipments,,dgm_agr_mentioned_entities,fb2bc5db134c2afbde6b9fd7596d27e1,dgm_agr_mentioned_entities__0eb6ec13154455643e6c8d0497d861c5
litchi export shipment,litchi export shipments,commodity match,188158,commodity match,,CommodityMatch,litchi export shipments,,dgm_agr_mentioned_entities,ef5627377587fb1fea9eaaf6852dfe25,dgm_agr_mentioned_entities__a9c864f7feb9b6ce422878952fa29dc4
linseed export shipment,linseed export shipments,commodity match,188158,commodity match,,CommodityMatch,linseed export shipments,,dgm_agr_mentioned_entities,0bbce28122413515d8dfeca7a4e60793,dgm_agr_mentioned_entities__25a45bc42b80a055e265e91f4dffbd76
lime export shipment,lime export shipments,commodity match,188158,commodity match,,CommodityMatch,lime export shipments,,dgm_agr_mentioned_entities,35557a851adcef5842706bc9f7b1c1ce,dgm_agr_mentioned_entities__606fa47158f478824c266dfc9b6e2acb
lilly export shipment,lilly export shipments,commodity match,188158,commodity match,,CommodityMatch,lilly export shipments,,dgm_agr_mentioned_entities,8f097a8bbba0064d8d5e476173b5e8f9,dgm_agr_mentioned_entities__ae3e207c72cdee9065d14f442b8a4cba
lettuce export shipment,lettuce export shipments,commodity match,188158,commodity match,,CommodityMatch,lettuce export shipments,,dgm_agr_mentioned_entities,db6a7f1e1d98fbc57dadb13f40eca747,dgm_agr_mentioned_entities__6d22bdc9e8da47d8c47a3b0e9c21ebc1
lentils export shipment,lentils export shipments,commodity match,188158,commodity match,,CommodityMatch,lentils export shipments,,dgm_agr_mentioned_entities,22a3632229ac5259a91e9adb404fec30,dgm_agr_mentioned_entities__70c7c44a97d19a76db18f8c6c8b28b28
lentil  export shipment,lentil  export shipments,commodity match,188158,commodity match,,CommodityMatch,lentil  export shipments,,dgm_agr_mentioned_entities,dd2f02657785850b2c337d57c52e45e0,dgm_agr_mentioned_entities__1d0f0054b795104e3a629476aeaa6797
lemon export shipment,lemon export shipments,commodity match,188158,commodity match,,CommodityMatch,lemon export shipments,,dgm_agr_mentioned_entities,9fd2d6926693ae9ff1d0d8cc9e2662cd,dgm_agr_mentioned_entities__2d23bb75e57d3bb044763491b3c49031
leeks export shipment,leeks export shipments,commodity match,188158,commodity match,,CommodityMatch,leeks export shipments,,dgm_agr_mentioned_entities,9872dc68fa41d190d3ca08799440472f,dgm_agr_mentioned_entities__78daff68c4d7cee87a013c8f6e2e12d2
lambs export shipment,lambs export shipments,commodity match,188158,commodity match,,CommodityMatch,lambs export shipments,,dgm_agr_mentioned_entities,59a63e5c16099eefc6ccca93ecc6244d,dgm_agr_mentioned_entities__8462de7289565031f00b328c8f8cc587
okra export shipment,okra export shipments,commodity match,188158,commodity match,,CommodityMatch,okra export shipments,,dgm_agr_mentioned_entities,9d5a318b2b33b7ec632eaad66e685a8b,dgm_agr_mentioned_entities__542b77bfed8722fc03b18742a6fc3487
kiwi fruit export shipment,kiwi fruit export shipments,commodity match,188158,commodity match,,CommodityMatch,kiwi fruit export shipments,,dgm_agr_mentioned_entities,5a874b0526fc167a99c8cf6835950139,dgm_agr_mentioned_entities__30483b2a2674e7cf821530e403ce81a1
apricot export shipment,apricot export shipments,commodity match,188158,commodity match,,CommodityMatch,apricot export shipments,,dgm_agr_mentioned_entities,e15e2efaa591b5d3b8ec12ece8ab6775,dgm_agr_mentioned_entities__1bf9e841a25d788ed3e783b9bada53f2
cucumber export shipment,cucumber export shipments,commodity match,188158,commodity match,,CommodityMatch,cucumber export shipments,,dgm_agr_mentioned_entities,ac3cb91fe43359f83091b996210aeb56,dgm_agr_mentioned_entities__9a63c53305f6e816020b9f3e74a5789d
kakada export shipment,kakada export shipments,commodity match,188158,commodity match,,CommodityMatch,kakada export shipments,,dgm_agr_mentioned_entities,bd2b83cea87cfd3e40830445fedfadb8,dgm_agr_mentioned_entities__ac5dcb0d7411be74050ca6cddfe848da
ginger export shipment,ginger export shipments,commodity match,188158,commodity match,,CommodityMatch,ginger export shipments,,dgm_agr_mentioned_entities,e8bfe3e132df41177aceea1ceb4256a1,dgm_agr_mentioned_entities__f1b4aa03f838d99b273ffbec39856d09
jute seed export shipment,jute seed export shipments,commodity match,188158,commodity match,,CommodityMatch,jute seed export shipments,,dgm_agr_mentioned_entities,6d9ab283f17845e848775d9b1e20153a,dgm_agr_mentioned_entities__6c9bad1d8cbb084a85962d42942f4587
jute export shipment,jute export shipments,commodity match,188158,commodity match,,CommodityMatch,jute export shipments,,dgm_agr_mentioned_entities,000cf69e576628ac0289724853d25b90,dgm_agr_mentioned_entities__3e1c6740c07ded6633b5915f8f01df36
juniper export shipment,juniper export shipments,commodity match,188158,commodity match,,CommodityMatch,juniper export shipments,,dgm_agr_mentioned_entities,7ec6ee5f6700d94cead44a306b2bac65,dgm_agr_mentioned_entities__b69b24b740a10b85b5075ee2cf454aec
cumin export shipment,cumin export shipments,commodity match,188158,commodity match,,CommodityMatch,cumin export shipments,,dgm_agr_mentioned_entities,b8f119387810e4dd3882646fca3b339d,dgm_agr_mentioned_entities__03f0dc85c1dc193e07b0167d88d76953
jasmine export shipment,jasmine export shipments,commodity match,188158,commodity match,,CommodityMatch,jasmine export shipments,,dgm_agr_mentioned_entities,19ae568c85824fc0b3980c97fa7ea5a8,dgm_agr_mentioned_entities__fee48e8220165eba5df9c20eece36c1e
jam export shipment,jam export shipments,commodity match,188158,commodity match,,CommodityMatch,jam export shipments,,dgm_agr_mentioned_entities,e60bdda4b5fa753dcdb651752f90f1c2,dgm_agr_mentioned_entities__37279d105855913ac8a72e723a018b6e
jack fruit export shipment,jack fruit export shipments,commodity match,188158,commodity match,,CommodityMatch,jack fruit export shipments,,dgm_agr_mentioned_entities,8754d842a238ca8237d6474537871c70,dgm_agr_mentioned_entities__87116f2f002cab9f4bdd3cf3afd1fa16
iris export shipment,iris export shipments,commodity match,188158,commodity match,,CommodityMatch,iris export shipments,,dgm_agr_mentioned_entities,c4ab9d40917c9e3c09a4e8fae6aeca40,dgm_agr_mentioned_entities__6da7c83581af12feac84096f3e4cd94e
hybrid cumbu export shipment,hybrid cumbu export shipments,commodity match,188158,commodity match,,CommodityMatch,hybrid cumbu export shipments,,dgm_agr_mentioned_entities,86aa278aa3849771ae549632fbb4548e,dgm_agr_mentioned_entities__6f92ca46405ced022a260802a1033d04
huckleberries export shipment,huckleberries export shipments,commodity match,188158,commodity match,,CommodityMatch,huckleberries export shipments,,dgm_agr_mentioned_entities,d4a7955c76633dfa53368ba9eadb028e,dgm_agr_mentioned_entities__444d2732f332911da586cb23f1da6978
horses export shipment,horses export shipments,commodity match,188158,commodity match,,CommodityMatch,horses export shipments,,dgm_agr_mentioned_entities,39e4c5ab426bd1cb65f5ac71a474d1ea,dgm_agr_mentioned_entities__2d54d0166adafed9dc7b9c1ecee8baa6
horseradish export shipment,horseradish export shipments,commodity match,188158,commodity match,,CommodityMatch,horseradish export shipments,,dgm_agr_mentioned_entities,0a5a3a7c436bbe2ba01e665ffe1680b1,dgm_agr_mentioned_entities__4e4bc454f5835b41d9666f1651fe9221
hops export shipment,hops export shipments,commodity match,188158,commodity match,,CommodityMatch,hops export shipments,,dgm_agr_mentioned_entities,95ff9b3c4848b7b95e6b367b366b4aa6,dgm_agr_mentioned_entities__d67facc42169cf28bf8914f0f011e43f
hogs and pigs export shipment,hogs and pigs export shipments,commodity match,188158,commodity match,,CommodityMatch,hogs and pigs export shipments,,dgm_agr_mentioned_entities,d1b85ac90782b6e701b6cb3ec0a01436,dgm_agr_mentioned_entities__11a7bb8d9bb225003e0eb83eae648226
herbs export shipment,herbs export shipments,commodity match,188158,commodity match,,CommodityMatch,herbs export shipments,,dgm_agr_mentioned_entities,ca578c4d4d615c0864cc4f8d3571df41,dgm_agr_mentioned_entities__0f85d102c20fcef0c5c99baf2d3d5bf9
hen export shipment,hen export shipments,commodity match,188158,commodity match,,CommodityMatch,hen export shipments,,dgm_agr_mentioned_entities,25b67c9cdb549b14519e0c03fcc80ec4,dgm_agr_mentioned_entities__e897f7f1356bb1202a73598606ff061b
hazelnuts export shipment,hazelnuts export shipments,commodity match,188158,commodity match,,CommodityMatch,hazelnuts export shipments,,dgm_agr_mentioned_entities,48bb2fe6bc365a506dfe8d6a079d1637,dgm_agr_mentioned_entities__bc4872473a5802b35be8ed2cc88a3f36
halibut export shipment,halibut export shipments,commodity match,188158,commodity match,,CommodityMatch,halibut export shipments,,dgm_agr_mentioned_entities,a0c11d662fc5fa91cb025294cb9a0bce,dgm_agr_mentioned_entities__d845b41c68ee10f8db78cc5375b31c40
guavas export shipment,guavas export shipments,commodity match,188158,commodity match,,CommodityMatch,guavas export shipments,,dgm_agr_mentioned_entities,0cce209b07e47247e4eb216bfe54a1ac,dgm_agr_mentioned_entities__3344d645aabecd44cc6c1e67844cf40e
guava export shipment,guava export shipments,commodity match,188158,commodity match,,CommodityMatch,guava export shipments,,dgm_agr_mentioned_entities,12581141a86ffe47bdeebe422b304a77,dgm_agr_mentioned_entities__402aed840adffced5def023fcf24dd0e
groundnuts export shipment,groundnuts export shipments,commodity match,188158,commodity match,,CommodityMatch,groundnuts export shipments,,dgm_agr_mentioned_entities,7426cdd96a743137e658288987072bed,dgm_agr_mentioned_entities__5d48eefb1d69d46fbbd70c290faf7aac
groundnut oil export shipment,groundnut oil export shipments,commodity match,188158,commodity match,,CommodityMatch,groundnut oil export shipments,,dgm_agr_mentioned_entities,c2331ce39d8163c60a50ea9d8e8ec1be,dgm_agr_mentioned_entities__e2ea3ff2f4393790f44e0e9bb25d1fe0
groundnut export shipment,groundnut export shipments,commodity match,188158,commodity match,,CommodityMatch,groundnut export shipments,,dgm_agr_mentioned_entities,34404a95d8899ed66f921c0e181bc2a6,dgm_agr_mentioned_entities__f883dd3d102f54d90705f6bbd20e83ee
ground nut oil export shipment,ground nut oil export shipments,commodity match,188158,commodity match,,CommodityMatch,ground nut oil export shipments,,dgm_agr_mentioned_entities,2a7469d12a424ae26a070a308f99fc4d,dgm_agr_mentioned_entities__e6d15a4e3ed8595a09c5d31b9367c3ec
green peas export shipment,green peas export shipments,commodity match,188158,commodity match,,CommodityMatch,green peas export shipments,,dgm_agr_mentioned_entities,65eebefb541a41215534cd755e1e07ca,dgm_agr_mentioned_entities__fac265b47e13c97a72ea2450b6da3689
green fodder export shipment,green fodder export shipments,commodity match,188158,commodity match,,CommodityMatch,green fodder export shipments,,dgm_agr_mentioned_entities,e3df2822e084a05fc2ac130c9be83387,dgm_agr_mentioned_entities__4d46bb89b0d49b4ad6612ffc92a4f06d
green chilli export shipment,green chilli export shipments,commodity match,188158,commodity match,,CommodityMatch,green chilli export shipments,,dgm_agr_mentioned_entities,2929adf140763a6ee0332afa93ac3300,dgm_agr_mentioned_entities__cc52fb3b05fc86282ab9f7c879132229
green beans export shipment,green beans export shipments,commodity match,188158,commodity match,,CommodityMatch,green beans export shipments,,dgm_agr_mentioned_entities,c5546e119924cc09c7c7c3dcafaca4bd,dgm_agr_mentioned_entities__ce1a9edb78253f3aa1986b8e384a3a6d
grapes  export shipment,grapes  export shipments,commodity match,188158,commodity match,,CommodityMatch,grapes  export shipments,,dgm_agr_mentioned_entities,930232a77e291d10a8af1d5bc6cd2081,dgm_agr_mentioned_entities__3ea7fb3eed74d28d8e610a1cc6d7894e
grapefruit export shipment,grapefruit export shipments,commodity match,188158,commodity match,,CommodityMatch,grapefruit export shipments,,dgm_agr_mentioned_entities,a3b66b6e382b35a9e41584fbe06ad6f8,dgm_agr_mentioned_entities__8be28d6491cf878929c5592e57247787
