handle,caption_name,location_lower,location,type,groups,exclude_groups,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
kzembassyeg,Kazakh Embassy in Egypt,Egypt,,,egypt;kazakhstan,,,Kazakh Embassy in Egypt,,dgm_vcstartup_mentioner,c1b45d5736b494dcc0d8f1341193ee6b,dgm_vcstartup_mentioner__c1b45d5736b494dcc0d8f1341193ee6b
argenvenezuela,Argentinian Embassy in Venezuela,Venezuela,,,venezuela;argentina,,,Argentinian Embassy in Venezuela,,dgm_vcstartup_mentioner,1e8c8729a1ea3dd94b5106a474a384ea,dgm_vcstartup_mentioner__1e8c8729a1ea3dd94b5106a474a384ea
greeceinalbania,Greek Embassy in Albania,Albania,,,albania;greece,,,Greek Embassy in Albania,,dgm_vcstartup_mentioner,6f47ccaa1e49b57d19063ec69d663d76,dgm_vcstartup_mentioner__6f47ccaa1e49b57d19063ec69d663d76
ukincr,UK Embassy in Czech Republic,Czech Republic,,,czech republic;uk,,,UK Embassy in Czech Republic,,dgm_vcstartup_mentioner,ce64a6a035a2b8207f5a8d6107ba5262,dgm_vcstartup_mentioner__ce64a6a035a2b8207f5a8d6107ba5262
kzembassyuz,Kazakh Embassy in Uzbekistan,Uzbekistan,,,uzbekistan;kazakhstan,,,Kazakh Embassy in Uzbekistan,,dgm_vcstartup_mentioner,7b4b7070d5db9e1467cee28ab6891196,dgm_vcstartup_mentioner__7b4b7070d5db9e1467cee28ab6891196
brazilsg,Brazilian Embassy in Singapore,Singapore,,,singapore;brazil,,,Brazilian Embassy in Singapore,,dgm_vcstartup_mentioner,e962868f5de0b7ff3474a598c2eabdea,dgm_vcstartup_mentioner__e962868f5de0b7ff3474a598c2eabdea
usconsmontreal,"US Consulate in Montreal, Canada",Canada,,,canada;united states,,,"US Consulate in Montreal, Canada",,dgm_vcstartup_mentioner,47557fab28fefe0cc75c3acbe16245a6,dgm_vcstartup_mentioner__47557fab28fefe0cc75c3acbe16245a6
kzembassyit,Kazakh Embassy in Italy,Italy,,,italy;kazakhstan,,,Kazakh Embassy in Italy,,dgm_vcstartup_mentioner,c5310fc1ed24d6929209d77a92a217ad,dgm_vcstartup_mentioner__c5310fc1ed24d6929209d77a92a217ad
embamexsui,Mexican Embassy in Switzerland,Switzerland,,,switzerland;mexico,,,Mexican Embassy in Switzerland,,dgm_vcstartup_mentioner,dd69bbbef3afc7818ee4d4cb72730a08,dgm_vcstartup_mentioner__dd69bbbef3afc7818ee4d4cb72730a08
rwandainaddis,Rwandan Embassy in Ethiopia,Ethiopia,,,ethiopia;rwanda,,,Rwandan Embassy in Ethiopia,,dgm_vcstartup_mentioner,201b0ab3124002addca92bbfe11b93e1,dgm_vcstartup_mentioner__201b0ab3124002addca92bbfe11b93e1
ukinkosovo,UK Embassy in Kosovo,Kosovo,,,kosovo;uk,,,UK Embassy in Kosovo,,dgm_vcstartup_mentioner,90709c78dcd15ef97c9ee90f3d728af6,dgm_vcstartup_mentioner__90709c78dcd15ef97c9ee90f3d728af6
ukinseychelles,UK Embassy in Seychelles,Seychelles,,,seychelles;uk,,,UK Embassy in Seychelles,,dgm_vcstartup_mentioner,b976217a26c9d4dd4def16256cb42c68,dgm_vcstartup_mentioner__b976217a26c9d4dd4def16256cb42c68
embespestocolmo,Spanish Embassy in Sweden,Sweden,,,sweden;spain,,,Spanish Embassy in Sweden,,dgm_vcstartup_mentioner,a79c43d4bde24dada58baeb3073338c1,dgm_vcstartup_mentioner__a79c43d4bde24dada58baeb3073338c1
cgcanchicago,"Canadian Consulate in Chicago, IL",United States,,,united states;canada,,,"Canadian Consulate in Chicago, IL",,dgm_vcstartup_mentioner,2c7250861848965bcc88bce4b9e7644a,dgm_vcstartup_mentioner__2c7250861848965bcc88bce4b9e7644a
cancgchicago,"Canadian Consulate in Chicago, IL",United States,,,united states;canada,,,"Canadian Consulate in Chicago, IL",,dgm_vcstartup_mentioner,2c7250861848965bcc88bce4b9e7644a,dgm_vcstartup_mentioner__2c7250861848965bcc88bce4b9e7644a
cancgseattle,"Canadian Consulate in Seattle, WA",United States,,,united states;canada,,,"Canadian Consulate in Seattle, WA",,dgm_vcstartup_mentioner,4628fe963b1a7f2425352c62b0346e65,dgm_vcstartup_mentioner__4628fe963b1a7f2425352c62b0346e65
cgcandallas,"Canadian Consulate in Dallas, TX",United States,,,united states;canada,,,"Canadian Consulate in Dallas, TX",,dgm_vcstartup_mentioner,e8e9402b45ec41873c2e8dac81cae1d3,dgm_vcstartup_mentioner__e8e9402b45ec41873c2e8dac81cae1d3
cgcanseattle,"Canadian Consulate in Seattle, WA",United States,,,united states;canada,,,"Canadian Consulate in Seattle, WA",,dgm_vcstartup_mentioner,4628fe963b1a7f2425352c62b0346e65,dgm_vcstartup_mentioner__4628fe963b1a7f2425352c62b0346e65
cancgdallas,"Canadian Consulate in Dallas, TX",United States,,,united states;canada,,,"Canadian Consulate in Dallas, TX",,dgm_vcstartup_mentioner,e8e9402b45ec41873c2e8dac81cae1d3,dgm_vcstartup_mentioner__e8e9402b45ec41873c2e8dac81cae1d3
cgcanboston,"Canadian Consulate in Boston, MA",United States,,,united states;canada,,,"Canadian Consulate in Boston, MA",,dgm_vcstartup_mentioner,51f08573a824d47711010993da5bd04c,dgm_vcstartup_mentioner__51f08573a824d47711010993da5bd04c
cancgboston,"Canadian Consulate in Boston, MA",United States,,,united states;canada,,,"Canadian Consulate in Boston, MA",,dgm_vcstartup_mentioner,51f08573a824d47711010993da5bd04c,dgm_vcstartup_mentioner__51f08573a824d47711010993da5bd04c
pakistaninuk,Pakistani High Commission to UK,UK,,,uk;pakistan;united kingdom,,,Pakistani High Commission to UK,,dgm_vcstartup_mentioner,ef5da7a7a635ce569b72630d6ebb5562,dgm_vcstartup_mentioner__ef5da7a7a635ce569b72630d6ebb5562
canadaeninde,Canadian Embassy in India,India,,,india;canada,,,Canadian Embassy in India,,dgm_vcstartup_mentioner,794e47747a014bda0e44bbfacbee8c46,dgm_vcstartup_mentioner__794e47747a014bda0e44bbfacbee8c46
cubaonu,Cuban Mission to UN,United States,,,united states;cuba,,,Cuban Mission to UN,,dgm_vcstartup_mentioner,1f4c5c147d7f24363096fd8215afddf9,dgm_vcstartup_mentioner__1f4c5c147d7f24363096fd8215afddf9
emboliviaegipto,Bolivian Embassy in Egypt,Egypt,,,egypt;bolivia,,,Bolivian Embassy in Egypt,,dgm_vcstartup_mentioner,63a83c38118bad6fe2980fa886aaad95,dgm_vcstartup_mentioner__63a83c38118bad6fe2980fa886aaad95
embspainjamaica,Spanish Embassy in Jamaica,Jamaica,,,jamaica;spain,,,Spanish Embassy in Jamaica,,dgm_vcstartup_mentioner,d0855d9dcdbe60fb4960304747f268ba,dgm_vcstartup_mentioner__d0855d9dcdbe60fb4960304747f268ba
belgiuminuganda,Belgian Embassy in Uganda,Uganda,,,uganda;belgium,,,Belgian Embassy in Uganda,,dgm_vcstartup_mentioner,4367cf20022683578f4d40064d65a7ac,dgm_vcstartup_mentioner__4367cf20022683578f4d40064d65a7ac
azcgspetersburg,"Azerbaijani Consulate in St Petersburg, Russia",Russia,,,russia;azerbaijan,,,"Azerbaijani Consulate in St Petersburg, Russia",,dgm_vcstartup_mentioner,19dfaeb09ff9d8208e122930e223bb7b,dgm_vcstartup_mentioner__19dfaeb09ff9d8208e122930e223bb7b
ambcanlibye,Canadian Embassy in Libya,Libya,,,libya;canada,,,Canadian Embassy in Libya,,dgm_vcstartup_mentioner,eb9b26aab8d95e7e0ef4d2498bb6d0db,dgm_vcstartup_mentioner__eb9b26aab8d95e7e0ef4d2498bb6d0db
hccanaustralie,Canadian High Commission to Australia,Australia,,,australia;canada,,,Canadian High Commission to Australia,,dgm_vcstartup_mentioner,a0f19e39e893bfa2ef7a486856d96816,dgm_vcstartup_mentioner__a0f19e39e893bfa2ef7a486856d96816
canhcaustralia,Canadian High Commission to Australia,Australia,,,australia;canada,,,Canadian High Commission to Australia,,dgm_vcstartup_mentioner,a0f19e39e893bfa2ef7a486856d96816,dgm_vcstartup_mentioner__a0f19e39e893bfa2ef7a486856d96816
canadatanzanie,Canadian High Commission to Tanzania,Tanzania,,,tanzania;canada,,,Canadian High Commission to Tanzania,,dgm_vcstartup_mentioner,eba984524e2337239a3efd7c113f3950,dgm_vcstartup_mentioner__eba984524e2337239a3efd7c113f3950
canadatanzania,Canadian High Commission to Tanzania,Tanzania,,,tanzania;canada,,,Canadian High Commission to Tanzania,,dgm_vcstartup_mentioner,eba984524e2337239a3efd7c113f3950,dgm_vcstartup_mentioner__eba984524e2337239a3efd7c113f3950
kzconsulateist,"Kazakh Consulate in Istanbul, Turkey",Turkey,,,turkey;kazakhstan,,,"Kazakh Consulate in Istanbul, Turkey",,dgm_vcstartup_mentioner,105af0358275106d944bc33531affd55,dgm_vcstartup_mentioner__105af0358275106d944bc33531affd55
ambcanfrance,Canadian Embassy in France,France,,,france;canada,,,Canadian Embassy in France,,dgm_vcstartup_mentioner,1a2a3b4554eed9492af2e98bb6566070,dgm_vcstartup_mentioner__1a2a3b4554eed9492af2e98bb6566070
kazakhembassyuk,Kazakh Embassy in UK,UK,,,uk;kazakhstan;united kingdom,,,Kazakh Embassy in UK,,dgm_vcstartup_mentioner,c4d7bd2c9447347e3d6c90b872764a25,dgm_vcstartup_mentioner__c4d7bd2c9447347e3d6c90b872764a25
francijalatvija,French Embassy in Latvia,Latvia,,,latvia;france,,,French Embassy in Latvia,,dgm_vcstartup_mentioner,9311ea2b4a5fc8b46956e6736274f381,dgm_vcstartup_mentioner__9311ea2b4a5fc8b46956e6736274f381
azembassyhague,Azerbaijani Embassy in Netherlands,Netherlands,,,netherlands;azerbaijan,,,Azerbaijani Embassy in Netherlands,,dgm_vcstartup_mentioner,c0178aaa106e49676a1d3af1254043ce,dgm_vcstartup_mentioner__c0178aaa106e49676a1d3af1254043ce
embavebenin,Venezuelan Embassy in Benin,Benin,,,benin;venezuela,,,Venezuelan Embassy in Benin,,dgm_vcstartup_mentioner,1566314e44872d5585526b9256616e32,dgm_vcstartup_mentioner__1566314e44872d5585526b9256616e32
rusembvietnam,Russian Embassy in Vietnam,Vietnam,,,vietnam;russia,,,Russian Embassy in Vietnam,,dgm_vcstartup_mentioner,db075aee6d19e57a082d3779f276baa0,dgm_vcstartup_mentioner__db075aee6d19e57a082d3779f276baa0
kzembassytr,Kazakh Embassy in Turkey,Turkey,,,turkey;kazakhstan,,,Kazakh Embassy in Turkey,,dgm_vcstartup_mentioner,019a4ecc61598153fc67ded56089ee0d,dgm_vcstartup_mentioner__019a4ecc61598153fc67ded56089ee0d
eucommwales,European Commission in Wales,UK,,,uk;eu;united kingdom,,,European Commission in Wales,,dgm_vcstartup_mentioner,68f48e28fe535e0e9c0291b26fa02ee8,dgm_vcstartup_mentioner__68f48e28fe535e0e9c0291b26fa02ee8
franceosenegal,French Embassy in Senegal,Senegal,,,senegal;france,,,French Embassy in Senegal,,dgm_vcstartup_mentioner,3db569426801d56380824fd48015dc5b,dgm_vcstartup_mentioner__3db569426801d56380824fd48015dc5b
kzembassyth,Kazakh Embassy in Thailand,Thailand,,,thailand;kazakhstan,,,Kazakh Embassy in Thailand,,dgm_vcstartup_mentioner,472881a0486b9c586f525d808aaf07aa,dgm_vcstartup_mentioner__472881a0486b9c586f525d808aaf07aa
embajadaespriga,Spanish Embassy in Latvia,Latvia,,,latvia;spain,,,Spanish Embassy in Latvia,,dgm_vcstartup_mentioner,ee2c87ab0e0219abccb245ad464fabd7,dgm_vcstartup_mentioner__ee2c87ab0e0219abccb245ad464fabd7
embavesantasede,Venezuelan Embassy in Vatican City,Vatican City,,,vatican city;venezuela,,,Venezuelan Embassy in Vatican City,,dgm_vcstartup_mentioner,0d5a809988640c8f1e82d88291038049,dgm_vcstartup_mentioner__0d5a809988640c8f1e82d88291038049
consolatoblrna,"Belarusian Consulate in Naples, Italy",Italy,,,italy;belarus,,,"Belarusian Consulate in Naples, Italy",,dgm_vcstartup_mentioner,818ec49cf8e15c02ec7f4901d3130d96,dgm_vcstartup_mentioner__818ec49cf8e15c02ec7f4901d3130d96
embespnicosia,Spanish Embassy in Cyprus,Cyprus,,,cyprus;spain,,,Spanish Embassy in Cyprus,,dgm_vcstartup_mentioner,3ed2dfb80afa9d1b8775cbf87399266e,dgm_vcstartup_mentioner__3ed2dfb80afa9d1b8775cbf87399266e
eu_in_india,EU Mission to India,India,,,india;eu,,,EU Mission to India,,dgm_vcstartup_mentioner,f4a71a0bf7d05f9087ac60c0f771a7f8,dgm_vcstartup_mentioner__f4a71a0bf7d05f9087ac60c0f771a7f8
latviaun_geneva,"Latvian Mission to UN in Geneva, Switzerland",Switzerland,,,switzerland;latvia;un,,,"Latvian Mission to UN in Geneva, Switzerland",,dgm_vcstartup_mentioner,92d7ccd560e8ff8abbf98e62069353b1,dgm_vcstartup_mentioner__92d7ccd560e8ff8abbf98e62069353b1
cgespdusseldorf,"Spanish Consulate in Dusseldorf, Germany",Germany,,,germany;spain,,,"Spanish Consulate in Dusseldorf, Germany",,dgm_vcstartup_mentioner,03d41857617a3b1ce1e0e3cfdedef598,dgm_vcstartup_mentioner__03d41857617a3b1ce1e0e3cfdedef598
nzun,New Zealand Mission to UN,United States,,,united states;new zealand,,,New Zealand Mission to UN,,dgm_vcstartup_mentioner,ff27ef203764f098348bae4ba0a9293b,dgm_vcstartup_mentioner__ff27ef203764f098348bae4ba0a9293b
trconsulmiami,"Turkish Consulate in Miami, FL",United States,,,united states;turkey,,,"Turkish Consulate in Miami, FL",,dgm_vcstartup_mentioner,0be3ae8cfe0a8516d811b5d2d5a4b9f9,dgm_vcstartup_mentioner__0be3ae8cfe0a8516d811b5d2d5a4b9f9
lithuaniaconny,"Lithuanian Consulate in New York, NY",United States,,,united states;lithuania,,,"Lithuanian Consulate in New York, NY",,dgm_vcstartup_mentioner,80908d28c352586511d27aed9575fc6e,dgm_vcstartup_mentioner__80908d28c352586511d27aed9575fc6e
denmarkinegypt,Danish Embassy in Egypt,Egypt,,,egypt;denmark,,,Danish Embassy in Egypt,,dgm_vcstartup_mentioner,8aad530738424894079445e00af1c759,dgm_vcstartup_mentioner__8aad530738424894079445e00af1c759
tecro_usa,Taiwanese Representative in US,United States,,,united states;taiwan,,,Taiwanese Representative in US,,dgm_vcstartup_mentioner,3e321b8cf7240c1386c7058b8da1b76d,dgm_vcstartup_mentioner__3e321b8cf7240c1386c7058b8da1b76d
consulcubalapaz,"Cuban Consulate in La Paz, Bolivia",Bolivia,,,bolivia;cuba,,,"Cuban Consulate in La Paz, Bolivia",,dgm_vcstartup_mentioner,6f6d041a7aad64267b41d38d8a118c63,dgm_vcstartup_mentioner__6f6d041a7aad64267b41d38d8a118c63
usinstpete,"US Consulate in St Petersburg, Russia",Russia,,,russia;united states,,,"US Consulate in St Petersburg, Russia",,dgm_vcstartup_mentioner,03603fa391054d201470b25410134910,dgm_vcstartup_mentioner__03603fa391054d201470b25410134910
tcbregenzbk,"Turkish Consulate in Bregenz, Austria",Austria,,,austria;turkey,,,"Turkish Consulate in Bregenz, Austria",,dgm_vcstartup_mentioner,450a6f669ca2d5c4a062ee84df3ebd0d,dgm_vcstartup_mentioner__450a6f669ca2d5c4a062ee84df3ebd0d
irelandsydney,"Irish Consulate in Sydney, Australia",Australia,,,australia;ireland,,,"Irish Consulate in Sydney, Australia",,dgm_vcstartup_mentioner,1f0062770f3339b3a153998701ba3e1b,dgm_vcstartup_mentioner__1f0062770f3339b3a153998701ba3e1b
consulmexclg,"Mexican Consulate in Calgary, Canada",Canada,,,canada;mexico,,,"Mexican Consulate in Calgary, Canada",,dgm_vcstartup_mentioner,e12f1a474600aa65c9699633ca54422c,dgm_vcstartup_mentioner__e12f1a474600aa65c9699633ca54422c
palestina_ven,Palestinian Authority Embassy in Venezuela,Venezuela,,,venezuela;palestine,,,Palestinian Authority Embassy in Venezuela,,dgm_vcstartup_mentioner,acdca7049675ca2c066a463fc00a37b9,dgm_vcstartup_mentioner__acdca7049675ca2c066a463fc00a37b9
ukinsenegal,UK Embassy in Senegal,Senegal,,,senegal;uk,,,UK Embassy in Senegal,,dgm_vcstartup_mentioner,9b67c0486158adb7948c1d48cb3cf293,dgm_vcstartup_mentioner__9b67c0486158adb7948c1d48cb3cf293
ukinmalawi,UK Embassy in Malawi,Malawi,,,malawi;uk,,,UK Embassy in Malawi,,dgm_vcstartup_mentioner,818434b8a3e2f151a9abb8937aab2f0a,dgm_vcstartup_mentioner__818434b8a3e2f151a9abb8937aab2f0a
tc_viyana,Turkish Embassy in Austria,Austria,,,austria;turkey,,,Turkish Embassy in Austria,,dgm_vcstartup_mentioner,9c0a936f9f77a8a56aa3fe3628722e3b,dgm_vcstartup_mentioner__9c0a936f9f77a8a56aa3fe3628722e3b
ethioembassysa,"Ethiopian Consul  General to Los Angeles, CA",United States,,,united states;ethiopia,,,"Ethiopian Consul  General to Los Angeles, CA",,dgm_vcstartup_mentioner,aa3b23e4c8ce600ea7ae0967c607806b,dgm_vcstartup_mentioner__aa3b23e4c8ce600ea7ae0967c607806b
eupakistan,EU Mission to Pakistan,Pakistan,,,pakistan;eu,,,EU Mission to Pakistan,,dgm_vcstartup_mentioner,acb7396d6ee6f4ed22a8c9b330b2e2d8,dgm_vcstartup_mentioner__acb7396d6ee6f4ed22a8c9b330b2e2d8
ambafrancenica,French Embassy in Nicaragua,Nicaragua,,,nicaragua;france,,,French Embassy in Nicaragua,,dgm_vcstartup_mentioner,37e5ed52a2e0144bf91efc2d3245ef3e,dgm_vcstartup_mentioner__37e5ed52a2e0144bf91efc2d3245ef3e
indiaembfrance,Indian Embassy in France,France,,,france;india,,,Indian Embassy in France,,dgm_vcstartup_mentioner,98afec77488efe5b2f88acdb1f1c752e,dgm_vcstartup_mentioner__98afec77488efe5b2f88acdb1f1c752e
germany_kolkata,"German Consulate in Kolkata, India",India,,,india;germany,,,"German Consulate in Kolkata, India",,dgm_vcstartup_mentioner,23319dbe4a21fdacfa53bbda17a7176b,dgm_vcstartup_mentioner__23319dbe4a21fdacfa53bbda17a7176b
2030agendach,Swiss 2030 Agenda for Sustainable Development,Switzerland,,,switzerland;switzerland,,,Swiss 2030 Agenda for Sustainable Development,,dgm_vcstartup_mentioner,7bd41b71089eab00be79074a841c70d0,dgm_vcstartup_mentioner__7bd41b71089eab00be79074a841c70d0
eu2namibia,EU Mission to Namibia,Namibia,,,namibia;eu,,,EU Mission to Namibia,,dgm_vcstartup_mentioner,29fe78df81976d81e893243acd4645b7,dgm_vcstartup_mentioner__29fe78df81976d81e893243acd4645b7
cecubarcelona,"Ecuadorian Consulate in Barcelona, Spain",Spain,,,spain;ecuador,,,"Ecuadorian Consulate in Barcelona, Spain",,dgm_vcstartup_mentioner,22f5a4cc2a4f4e5ad94ab57c2c03c8e0,dgm_vcstartup_mentioner__22f5a4cc2a4f4e5ad94ab57c2c03c8e0
ukinargentina,UK Embassy in Argentina,Argentina,,,argentina;uk,,,UK Embassy in Argentina,,dgm_vcstartup_mentioner,0603f2f1047f65a5d69a7a31323a1ee5,dgm_vcstartup_mentioner__0603f2f1047f65a5d69a7a31323a1ee5
slovakiainuk,Slovakian Embassy in UK,UK,,,uk;slovakia;united kingdom,,,Slovakian Embassy in UK,,dgm_vcstartup_mentioner,4c57b610ad44ae94736a35ac5118a3c2,dgm_vcstartup_mentioner__4c57b610ad44ae94736a35ac5118a3c2
aushcnz,Australian Embassy in New Zealand,New Zealand,,,new zealand;australia,,,Australian Embassy in New Zealand,,dgm_vcstartup_mentioner,5c1fc63914c3bdf9aff3cbcedf5d166b,dgm_vcstartup_mentioner__5c1fc63914c3bdf9aff3cbcedf5d166b
daugavpilsrf,"Russian Consulate in Daugavpils, Latvia",Latvia,,,latvia;russia,,,"Russian Consulate in Daugavpils, Latvia",,dgm_vcstartup_mentioner,309f882d332975a22f4e8776072190a7,dgm_vcstartup_mentioner__309f882d332975a22f4e8776072190a7
lithuaniaunny,Lithuanian Mission to UN,United States,,,united states;lithuania,,,Lithuanian Mission to UN,,dgm_vcstartup_mentioner,8874f030c3d709b387ab724c6d4823dd,dgm_vcstartup_mentioner__8874f030c3d709b387ab724c6d4823dd
consulmexelpaso,"Mexican Consulate in El Paso, TX",United States,,,united states;mexico,,,"Mexican Consulate in El Paso, TX",,dgm_vcstartup_mentioner,bdf2bf01044aea8a770c49f3156267fc,dgm_vcstartup_mentioner__bdf2bf01044aea8a770c49f3156267fc
irishembmalta,Irish Embassy in Malta,Malta,,,malta;ireland,,,Irish Embassy in Malta,,dgm_vcstartup_mentioner,d6d155557369e37e73a952dbeac39cfa,dgm_vcstartup_mentioner__d6d155557369e37e73a952dbeac39cfa
ukdelcoe,UK Mission to Council of Europe,France,,,france;uk,,,UK Mission to Council of Europe,,dgm_vcstartup_mentioner,3987b5d7519c94bfb9117b89538b213d,dgm_vcstartup_mentioner__3987b5d7519c94bfb9117b89538b213d
ukincyprus,UK Embassy in Cyprus,Cyprus,,,cyprus;uk,,,UK Embassy in Cyprus,,dgm_vcstartup_mentioner,5960db8fd964fd71d97daf7f3da4c5f5,dgm_vcstartup_mentioner__5960db8fd964fd71d97daf7f3da4c5f5
embamexnig,Mexican Embassy in Nigeria,Nigeria,,,nigeria;mexico,,,Mexican Embassy in Nigeria,,dgm_vcstartup_mentioner,31dde482f0976c88725b403bb9177a86,dgm_vcstartup_mentioner__31dde482f0976c88725b403bb9177a86
consulmexorl,"Mexican Consulate in Orlando, FL",United States,,,united states;mexico,,,"Mexican Consulate in Orlando, FL",,dgm_vcstartup_mentioner,593817d832f3b5259f8a75e6470a1e76,dgm_vcstartup_mentioner__593817d832f3b5259f8a75e6470a1e76
liechtensteinun,Liechtenstein Mission to UN,United States,,,united states;liechtenstein,,,Liechtenstein Mission to UN,,dgm_vcstartup_mentioner,c6d04d7a6c2845389df73e26f31f633e,dgm_vcstartup_mentioner__c6d04d7a6c2845389df73e26f31f633e
lt_wto,Lithuanian Mission to WTO,Switzerland,,,switzerland;lithuania,,,Lithuanian Mission to WTO,,dgm_vcstartup_mentioner,2ef3746da1b25ae4d1927f33549e4a0f,dgm_vcstartup_mentioner__2ef3746da1b25ae4d1927f33549e4a0f
embacubasalva,Cuban Embassy in El Salvador,El Salvador,,,el salvador;cuba,,,Cuban Embassy in El Salvador,,dgm_vcstartup_mentioner,5b2a86e7cdedd0ae379e59851d517ac4,dgm_vcstartup_mentioner__5b2a86e7cdedd0ae379e59851d517ac4
ueguatemala,EU Mission to Guatemala,Guatemala,,,guatemala;eu,,,EU Mission to Guatemala,,dgm_vcstartup_mentioner,78a03d7817519383f61a9ec54e0683cc,dgm_vcstartup_mentioner__78a03d7817519383f61a9ec54e0683cc
francejakartafr,French Embassy in Indonesia,Indonesia,,,indonesia;france,,,French Embassy in Indonesia,,dgm_vcstartup_mentioner,a5ddab0ac284106e176bce5e69c78a45,dgm_vcstartup_mentioner__a5ddab0ac284106e176bce5e69c78a45
ambungheria,Hungarian Embassy in Italy,Italy,,,italy;hungary,,,Hungarian Embassy in Italy,,dgm_vcstartup_mentioner,f0b96aaf654c4368a16c91b4526fd52f,dgm_vcstartup_mentioner__f0b96aaf654c4368a16c91b4526fd52f
czechoecd,Czech Mission to OECD,France,,,france;czech republic,,,Czech Mission to OECD,,dgm_vcstartup_mentioner,ee4a5c85048f4dde2990a7dbc2ed154e,dgm_vcstartup_mentioner__ee4a5c85048f4dde2990a7dbc2ed154e
botschaftungarn,Hungarian Embassy in Germany,Germany,,,germany;hungary,,,Hungarian Embassy in Germany,,dgm_vcstartup_mentioner,f0d4ce86fb533429ee34914ba495558b,dgm_vcstartup_mentioner__f0d4ce86fb533429ee34914ba495558b
embesphungria,Spanish Embassy in Hungary,Hungary,,,hungary;spain,,,Spanish Embassy in Hungary,,dgm_vcstartup_mentioner,f7d91cfd7e52db396c27cc9c9749048d,dgm_vcstartup_mentioner__f7d91cfd7e52db396c27cc9c9749048d
rusfao,Russian Mission to FAO,Italy,,,italy;russia,,,Russian Mission to FAO,,dgm_vcstartup_mentioner,aa85ed15b1307347833484db2a90a95f,dgm_vcstartup_mentioner__aa85ed15b1307347833484db2a90a95f
consvenapoles,"Venezuelan Consulate in Naples, Italy",Italy,,,italy;venezuela,,,"Venezuelan Consulate in Naples, Italy",,dgm_vcstartup_mentioner,209eb72d8d3814eee852a43409a8aa2a,dgm_vcstartup_mentioner__209eb72d8d3814eee852a43409a8aa2a
cgcanmpls,"Canadian Consulate in Minneapolis, MN",United States,,,united states;canada,,,"Canadian Consulate in Minneapolis, MN",,dgm_vcstartup_mentioner,8e411c3d7bf5f609fa00c9bea1fc243a,dgm_vcstartup_mentioner__8e411c3d7bf5f609fa00c9bea1fc243a
