keyword,caption_name,type,threshold,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
germangarmendia,YouTube personality German Garmendia,Celebrity,general.alert4,Celebrity,YouTube personality German Garmendia,,Celeb_Mentioner,4f05d94a66452bd91c86e5e70522c950,Celeb_Mentioner__4f05d94a66452bd91c86e5e70522c950
juanes,Singer Juanes,Celebrity,general.alert4,Celebrity,Singer Juanes,,Celeb_Mentioner,a75509846a085ba08f0be72f96cb0f3f,Celeb_Mentioner__a75509846a085ba08f0be72f96cb0f3f
rafinhabastos,Comedian Rafinha Bastos,Celebrity,general.alert4,Celebrity,Comedian Rafinha Bastos,,Celeb_Mentioner,043d5ad3ecbe40a30a83944be7da9767,Celeb_Mentioner__043d5ad3ecbe40a30a83944be7da9767
ciara,Ciara,Celebrity,general.alert4,Celebrity,Ciara,,Celeb_Mentioner,bce8a196230952719e68559277c36a33,Celeb_Mentioner__bce8a196230952719e68559277c36a33
ludacris,Ludacris,Celebrity,general.alert4,Celebrity,Ludacris,,Celeb_Mentioner,f72e3ed859c7539910c5759734e7e850,Celeb_Mentioner__f72e3ed859c7539910c5759734e7e850
luansantana,Singer Luan Santana,Celebrity,general.alert4,Celebrity,Singer Luan Santana,,Celeb_Mentioner,91610fb09e3ef43e8f900a5f88b2fcf6,Celeb_Mentioner__91610fb09e3ef43e8f900a5f88b2fcf6
trevornoah,Trevor Noah,Celebrity,general.alert4,Celebrity,Trevor Noah,,Celeb_Mentioner,71da5e29935b85400b6b1e3be3b16251,Celeb_Mentioner__71da5e29935b85400b6b1e3be3b16251
tatawerneck,Actor Tata Werneck,Celebrity,general.alert4,Celebrity,Actor Tata Werneck,,Celeb_Mentioner,d16e49d9fe7d3619ba198534661d70aa,Celeb_Mentioner__d16e49d9fe7d3619ba198534661d70aa
marcanthony,Marc Anthony,Celebrity,general.alert4,Celebrity,Marc Anthony,,Celeb_Mentioner,a5aa61d7b6b9a167582114826910660b,Celeb_Mentioner__a5aa61d7b6b9a167582114826910660b
simoncowell,Simon Cowell,Celebrity,general.alert4,Celebrity,Simon Cowell,,Celeb_Mentioner,9c327a11b71eba0dbe9eed31e7f2c9fc,Celeb_Mentioner__9c327a11b71eba0dbe9eed31e7f2c9fc
rustyrockets,Russell Brand,Celebrity,general.alert4,Celebrity,Russell Brand,,Celeb_Mentioner,0e324000f466b4f037864da7894ff066,Celeb_Mentioner__0e324000f466b4f037864da7894ff066
urstrulymahesh,Actor Mahesh Babu,Celebrity,general.alert4,Celebrity,Actor Mahesh Babu,,Celeb_Mentioner,844e073caaa2603fdfdc15171275f403,Celeb_Mentioner__844e073caaa2603fdfdc15171275f403
amrdiab,Singer Amr Diab,Celebrity,general.alert4,Celebrity,Singer Amr Diab,,Celeb_Mentioner,59de9022e33146440f6fe9a81caa888b,Celeb_Mentioner__59de9022e33146440f6fe9a81caa888b
eugenioderbez,Eugenio Derbez,Celebrity,general.alert4,Celebrity,Eugenio Derbez,,Celeb_Mentioner,fbd2191cafbe9f746aba80c7cffea6e3,Celeb_Mentioner__fbd2191cafbe9f746aba80c7cffea6e3
sabrinasato,Television host Sabrina Sato Rahal,Celebrity,general.alert4,Celebrity,Television host Sabrina Sato Rahal,,Celeb_Mentioner,ea2ee9447c3979ba6bfb5e9defeac3f6,Celeb_Mentioner__ea2ee9447c3979ba6bfb5e9defeac3f6
byoussef,Comedian Bassem Youssef,Celebrity,general.alert4,Celebrity,Comedian Bassem Youssef,,Celeb_Mentioner,f7f932444ff9c0c9bbd2e677caf242d3,Celeb_Mentioner__f7f932444ff9c0c9bbd2e677caf242d3
jkcorden,James Corden,Celebrity,general.alert4,Celebrity,James Corden,,Celeb_Mentioner,0adf64dc9986fab0545496617f934211,Celeb_Mentioner__0adf64dc9986fab0545496617f934211
yuyacst,YouTube personality Yuya,Celebrity,general.alert4,Celebrity,YouTube personality Yuya,,Celeb_Mentioner,9ac556bf3484e8ffcf43f8a802c038fd,Celeb_Mentioner__9ac556bf3484e8ffcf43f8a802c038fd
paulinarubio,Paulina Rubio,Celebrity,general.alert4,Celebrity,Paulina Rubio,,Celeb_Mentioner,7378c952823a3e1e83f48729a850e517,Celeb_Mentioner__7378c952823a3e1e83f48729a850e517
billmaher,Bill Maher,Celebrity,general.alert4,Celebrity,Bill Maher,,Celeb_Mentioner,02ca4f04556a042177aa8f40cb6ade9d,Celeb_Mentioner__02ca4f04556a042177aa8f40cb6ade9d
sherinasinna,Actor Sherina Munaf,Celebrity,general.alert4,Celebrity,Actor Sherina Munaf,,Celeb_Mentioner,c270116d129e799952794de0d0b63737,Celeb_Mentioner__c270116d129e799952794de0d0b63737
riteishd,Actor Riteish Deshmukh,Celebrity,general.alert4,Celebrity,Actor Riteish Deshmukh,,Celeb_Mentioner,b9406868950f361c833c2a38d7c16127,Celeb_Mentioner__b9406868950f361c833c2a38d7c16127
azizansari,Aziz Ansari,Celebrity,general.alert4,Celebrity,Aziz Ansari,,Celeb_Mentioner,343900631a10bd6a8e9212efc5920249,Celeb_Mentioner__343900631a10bd6a8e9212efc5920249
pharrell,Pharrell Williams,Celebrity,general.alert4,Celebrity,Pharrell Williams,,Celeb_Mentioner,23a2193a36b72b1eba98b0bee269edde,Celeb_Mentioner__23a2193a36b72b1eba98b0bee269edde
charliesheen,Charlie Sheen,Celebrity,general.alert4,Celebrity,Charlie Sheen,,Celeb_Mentioner,c9f6c7868ccd8a8cc3366335e59ba19d,Celeb_Mentioner__c9f6c7868ccd8a8cc3366335e59ba19d
meekmill,Meek Mill,Celebrity,general.alert4,Celebrity,Meek Mill,,Celeb_Mentioner,1f844be470f6232fb455c0e52ae06b7b,Celeb_Mentioner__1f844be470f6232fb455c0e52ae06b7b
ricardo_arjona,Singer Ricardo Arjona,Celebrity,general.alert4,Celebrity,Singer Ricardo Arjona,,Celeb_Mentioner,374415b93438762a9245c1a21e886110,Celeb_Mentioner__374415b93438762a9245c1a21e886110
bernardokath,Actor Kathryn Bernardo,Celebrity,general.alert4,Celebrity,Actor Kathryn Bernardo,,Celeb_Mentioner,422a86f068854ab883848b8f7a82b772,Celeb_Mentioner__422a86f068854ab883848b8f7a82b772
weareoneexo,Band EXO,Celebrity,general.alert4,Celebrity,Band EXO,,Celeb_Mentioner,8fc3fd05483912f70db9c217f1bb2da8,Celeb_Mentioner__8fc3fd05483912f70db9c217f1bb2da8
luke5sos,Singer Luke Hemmings,Celebrity,general.alert4,Celebrity,Singer Luke Hemmings,,Celeb_Mentioner,1f7324d0835420b55388d1a90caf8d88,Celeb_Mentioner__1f7324d0835420b55388d1a90caf8d88
trvisxx,Rapper Travis Scott,Celebrity,general.alert4,Celebrity,Rapper Travis Scott,,Celeb_Mentioner,261fc06ab15a68d2c6ba72cc6fd4915f,Celeb_Mentioner__261fc06ab15a68d2c6ba72cc6fd4915f
victoriajustice,Actor Victoria Justice,Celebrity,general.alert4,Celebrity,Actor Victoria Justice,,Celeb_Mentioner,4645985fb94647fee8d08ce42b9b389c,Celeb_Mentioner__4645985fb94647fee8d08ce42b9b389c
davidbisbal,Singer David Bisbal,Celebrity,general.alert4,Celebrity,Singer David Bisbal,,Celeb_Mentioner,cd87d02f4dfcd200d7f81105fc0c01fc,Celeb_Mentioner__cd87d02f4dfcd200d7f81105fc0c01fc
colesprouse,Actor Cole M Sprouse,Celebrity,general.alert4,Celebrity,Actor Cole M Sprouse,,Celeb_Mentioner,e5a077227cbd43f7334c802ca84a0e98,Celeb_Mentioner__e5a077227cbd43f7334c802ca84a0e98
afgansyah_reza,Singer Afgan,Celebrity,general.alert4,Celebrity,Singer Afgan,,Celeb_Mentioner,89e4fab420b1a4791da1cf787311d5a5,Celeb_Mentioner__89e4fab420b1a4791da1cf787311d5a5
anahi,Actor Anahi,Celebrity,general.alert4,Celebrity,Actor Anahi,,Celeb_Mentioner,9c79c8d8101ca8ad47ba67b4cb4311dc,Celeb_Mentioner__9c79c8d8101ca8ad47ba67b4cb4311dc
carlyraejepsen,Carly Rae Jepsen,Celebrity,general.alert4,Celebrity,Carly Rae Jepsen,,Celeb_Mentioner,62f5007ee28a6daf097c87d803d2fbb6,Celeb_Mentioner__62f5007ee28a6daf097c87d803d2fbb6
officialhenedy,Comedian Mohamed Henedy,Celebrity,general.alert4,Celebrity,Comedian Mohamed Henedy,,Celeb_Mentioner,3c3162421879124990f160b64d17b711,Celeb_Mentioner__3c3162421879124990f160b64d17b711
sidmalhotra,Actor Sidharth Malhotra,Celebrity,general.alert4,Celebrity,Actor Sidharth Malhotra,,Celeb_Mentioner,9f5d14748520e0d3b1946f6aa4e3c864,Celeb_Mentioner__9f5d14748520e0d3b1946f6aa4e3c864
thalia,Singer Thalia,Celebrity,general.alert4,Celebrity,Singer Thalia,,Celeb_Mentioner,86f81f00a6702f84e5267c16a5700914,Celeb_Mentioner__86f81f00a6702f84e5267c16a5700914
maisa,Actor Maisa Silva,Celebrity,general.alert4,Celebrity,Actor Maisa Silva,,Celeb_Mentioner,e7546c68e1438b60c7081ad1256efe6d,Celeb_Mentioner__e7546c68e1438b60c7081ad1256efe6d
lanadelrey,Lana Del Rey,Celebrity,general.alert4,Celebrity,Lana Del Rey,,Celeb_Mentioner,cc1e3a4a210d2b2d92fa83830e6d3af0,Celeb_Mentioner__cc1e3a4a210d2b2d92fa83830e6d3af0
shanedawson,Shane Dawson,Celebrity,general.alert4,Celebrity,Shane Dawson,,Celeb_Mentioner,f27d18b470d0faf1cba02b736d9af142,Celeb_Mentioner__f27d18b470d0faf1cba02b736d9af142
luisfonsi,Singer Luis Fonsi,Celebrity,general.alert4,Celebrity,Singer Luis Fonsi,,Celeb_Mentioner,9e4b320591e5d8d152bc773368b7b863,Celeb_Mentioner__9e4b320591e5d8d152bc773368b7b863
dhanushkraja,Actor Dhanush,Celebrity,general.alert4,Celebrity,Actor Dhanush,,Celeb_Mentioner,59ac4e99517f73209cbf6064da07080c,Celeb_Mentioner__59ac4e99517f73209cbf6064da07080c
caradelevingne,Cara Delevingne,Celebrity,general.alert4,Celebrity,Cara Delevingne,,Celeb_Mentioner,b055259501d5170744322a39049f2536,Celeb_Mentioner__b055259501d5170744322a39049f2536
lukebryanonline,Luke Bryan,Celebrity,general.alert4,Celebrity,Luke Bryan,,Celeb_Mentioner,0e32c137d6ea6a6dad46980d67fe705d,Celeb_Mentioner__0e32c137d6ea6a6dad46980d67fe705d
brumarquezine,Actor Bruna Marquezine,Celebrity,general.alert4,Celebrity,Actor Bruna Marquezine,,Celeb_Mentioner,79b0e71d7007e7d10160cab402ec54b6,Celeb_Mentioner__79b0e71d7007e7d10160cab402ec54b6
madhuridixit,Actor Madhuri Dixit Nene,Celebrity,general.alert4,Celebrity,Actor Madhuri Dixit Nene,,Celeb_Mentioner,e2ae2b462f1dfd2d00639cddf6a4f82d,Celeb_Mentioner__e2ae2b462f1dfd2d00639cddf6a4f82d
jorgeemateus,Jorge & Mateus,Celebrity,general.alert4,Celebrity,Jorge & Mateus,,Celeb_Mentioner,9b0ef1f71a4f022fa7484183cdafc573,Celeb_Mentioner__9b0ef1f71a4f022fa7484183cdafc573
chayannemusic,Singer Chayanne,Celebrity,general.alert4,Celebrity,Singer Chayanne,,Celeb_Mentioner,eedc1028dfb677da9c106a935a8c1e34,Celeb_Mentioner__eedc1028dfb677da9c106a935a8c1e34
jbalvin,Singer J Balvin,Celebrity,general.alert4,Celebrity,Singer J Balvin,,Celeb_Mentioner,c0a02a073718cb9f97e831b4dac1c686,Celeb_Mentioner__c0a02a073718cb9f97e831b4dac1c686
austinmahone,Austin Mahone,Celebrity,general.alert4,Celebrity,Austin Mahone,,Celeb_Mentioner,c7f9b00f61cc2799678fff79b7a99760,Celeb_Mentioner__c7f9b00f61cc2799678fff79b7a99760
gucci1017,Gucci Mane,Celebrity,general.alert4,Celebrity,Gucci Mane,,Celeb_Mentioner,f501876566964328fc3b875b9db3cc87,Celeb_Mentioner__f501876566964328fc3b875b9db3cc87
mirzasania,Sania Mirza,Celebrity,general.alert4,Celebrity,Sania Mirza,,Celeb_Mentioner,a854baa91aba92c4660f7aeb1bc9eb5f,Celeb_Mentioner__a854baa91aba92c4660f7aeb1bc9eb5f
montanertwiter,Singer Ricardo Montaner,Celebrity,general.alert4,Celebrity,Singer Ricardo Montaner,,Celeb_Mentioner,a28834ca78a41912d8313f037c18cd60,Celeb_Mentioner__a28834ca78a41912d8313f037c18cd60
troyesivan,Troye Sivan,Celebrity,general.alert4,Celebrity,Troye Sivan,,Celeb_Mentioner,26ad8b733470b7b917403d8a4b676d08,Celeb_Mentioner__26ad8b733470b7b917403d8a4b676d08
tip,Rapper TI,Celebrity,general.alert4,Celebrity,Rapper TI,,Celeb_Mentioner,959f3a1fd92756a5421fb67e7ff01f38,Celeb_Mentioner__959f3a1fd92756a5421fb67e7ff01f38
sethrogen,Seth Rogen,Celebrity,general.alert4,Celebrity,Seth Rogen,,Celeb_Mentioner,c45b60e3bb5d1e4a57e870f057848670,Celeb_Mentioner__c45b60e3bb5d1e4a57e870f057848670
raisa6690,Singer Raisa Andriana,Celebrity,general.alert4,Celebrity,Singer Raisa Andriana,,Celeb_Mentioner,34374f9024b3189b1e40fd8b15ac5a9d,Celeb_Mentioner__34374f9024b3189b1e40fd8b15ac5a9d
ahlamalshamsi,Singer Ahlam,Celebrity,general.alert4,Celebrity,Singer Ahlam,,Celeb_Mentioner,05ba296cecff23108eb42b6d3e1ff4f7,Celeb_Mentioner__05ba296cecff23108eb42b6d3e1ff4f7
connorfranta,YouTube personality Connor Franta,Celebrity,general.alert4,Celebrity,YouTube personality Connor Franta,,Celeb_Mentioner,c7c75a878daf5c1f6f264cfa8587fcc5,Celeb_Mentioner__c7c75a878daf5c1f6f264cfa8587fcc5
imdanielpadilla,Singer Daniel Padilla,Celebrity,general.alert4,Celebrity,Singer Daniel Padilla,,Celeb_Mentioner,044863c5ee2b5575db1d4a4af1d0ceb3,Celeb_Mentioner__044863c5ee2b5575db1d4a4af1d0ceb3
davido,Singer Davido,Celebrity,general.alert4,Celebrity,Singer Davido,,Celeb_Mentioner,1257b3a6f1ddc1fbbdebea03578d40b0,Celeb_Mentioner__1257b3a6f1ddc1fbbdebea03578d40b0
fabioporchat,Actor Fabio Porchat,Celebrity,general.alert4,Celebrity,Actor Fabio Porchat,,Celeb_Mentioner,38f168769690554600ade88c4f527a57,Celeb_Mentioner__38f168769690554600ade88c4f527a57
jessicaalba,Jessica Alba,Celebrity,general.alert4,Celebrity,Jessica Alba,,Celeb_Mentioner,1257c61e0fc78c5398249f07d0577c1e,Celeb_Mentioner__1257c61e0fc78c5398249f07d0577c1e
stevemartintogo,Steve Martin,Celebrity,general.alert4,Celebrity,Steve Martin,,Celeb_Mentioner,ce8586e452864204e1393214e0648e17,Celeb_Mentioner__ce8586e452864204e1393214e0648e17
pitty,PITTY,Celebrity,general.alert4,Celebrity,PITTY,,Celeb_Mentioner,95497974682d7d7dbd4eb137dd22c6da,Celeb_Mentioner__95497974682d7d7dbd4eb137dd22c6da
samuelljackson,Samuel L Jackson,Celebrity,general.alert4,Celebrity,Samuel L Jackson,,Celeb_Mentioner,9539b5574ef6e36f5752b4572780d58c,Celeb_Mentioner__9539b5574ef6e36f5752b4572780d58c
raffiahmadlagi,Raffi Ahmad,Celebrity,general.alert4,Celebrity,Raffi Ahmad,,Celeb_Mentioner,ebc05e45b8e147e2e5f4c5bdc7e70416,Celeb_Mentioner__ebc05e45b8e147e2e5f4c5bdc7e70416
macmiller,Rapper Mac Miller,Celebrity,general.alert4,Celebrity,Rapper Mac Miller,,Celeb_Mentioner,cb119d55357a8d6dcffd721f80431cab,Celeb_Mentioner__cb119d55357a8d6dcffd721f80431cab
graysondolan,Comedian Grayson Dolan,Celebrity,general.alert4,Celebrity,Comedian Grayson Dolan,,Celeb_Mentioner,4b83ce9cb8b15f3a65e496efc94655c0,Celeb_Mentioner__4b83ce9cb8b15f3a65e496efc94655c0
tylerthecreator,"Rapper Tyler, The Creator",Celebrity,general.alert4,Celebrity,"Rapper Tyler, The Creator",,Celeb_Mentioner,ea22dd0283a1f60e20a1f36750e1c4b9,Celeb_Mentioner__ea22dd0283a1f60e20a1f36750e1c4b9
martingarrix,DJ Martin Garrix,Celebrity,general.alert4,Celebrity,DJ Martin Garrix,,Celeb_Mentioner,a9fa19cc8742cd975dbe65959a2829e8,Celeb_Mentioner__a9fa19cc8742cd975dbe65959a2829e8
samanthaprabhu2,Actress Samantha Akkineni,Celebrity,general.alert4,Celebrity,Actress Samantha Akkineni,,Celeb_Mentioner,2766606edc8bd1fe9794e271721bcb6d,Celeb_Mentioner__2766606edc8bd1fe9794e271721bcb6d
luceromexico,Singer Lucero Hogaza Leon,Celebrity,general.alert4,Celebrity,Singer Lucero Hogaza Leon,,Celeb_Mentioner,2f438243b0c6c37f4655bbaa9050b985,Celeb_Mentioner__2f438243b0c6c37f4655bbaa9050b985
vidialdiano,Singer Vidi Aldiano,Celebrity,general.alert4,Celebrity,Singer Vidi Aldiano,,Celeb_Mentioner,5e44d1c4ea1c833b06d2993a1c20ed8f,Celeb_Mentioner__5e44d1c4ea1c833b06d2993a1c20ed8f
ethandolan,Comedian Ethan Dolan,Celebrity,general.alert4,Celebrity,Comedian Ethan Dolan,,Celeb_Mentioner,db2e60940d73e0723d46c94fdd29a0b8,Celeb_Mentioner__db2e60940d73e0723d46c94fdd29a0b8
lindsaylohan,Lindsay Lohan,Celebrity,general.alert4,Celebrity,Lindsay Lohan,,Celeb_Mentioner,cd0c424c914a86b0d618685b0e3c25e0,Celeb_Mentioner__cd0c424c914a86b0d618685b0e3c25e0
najwakaram,Singer Najwa Karam,Celebrity,general.alert4,Celebrity,Singer Najwa Karam,,Celeb_Mentioner,666b3d2eca197f0dcd1fe46b0f22fd22,Celeb_Mentioner__666b3d2eca197f0dcd1fe46b0f22fd22
pefabiodemelo,Singer Fabio de Melo,Celebrity,general.alert4,Celebrity,Singer Fabio de Melo,,Celeb_Mentioner,47ed7d5a7428e47ca9307740d2fed6bd,Celeb_Mentioner__47ed7d5a7428e47ca9307740d2fed6bd
jessiej,Jessie J,Celebrity,general.alert4,Celebrity,Jessie J,,Celeb_Mentioner,7a3edd209fcb98ca3b7385ee8b4f9f19,Celeb_Mentioner__7a3edd209fcb98ca3b7385ee8b4f9f19
carrieunderwood,Carrie Underwood,Celebrity,general.alert4,Celebrity,Carrie Underwood,,Celeb_Mentioner,60797354c9c28889fcd31ca1f9365828,Celeb_Mentioner__60797354c9c28889fcd31ca1f9365828
chancetherapper,Chance The Rapper,Celebrity,general.alert4,Celebrity,Chance The Rapper,,Celeb_Mentioner,dfbefac356128aef8abcdae28e04bcb7,Celeb_Mentioner__dfbefac356128aef8abcdae28e04bcb7
steveaoki,DJ Steve Aoki,Celebrity,general.alert4,Celebrity,DJ Steve Aoki,,Celeb_Mentioner,b9a73e2ac12055c3b7429f0a666a7f91,Celeb_Mentioner__b9a73e2ac12055c3b7429f0a666a7f91
wizkidayo,Singer Wizkid,Celebrity,general.alert4,Celebrity,Singer Wizkid,,Celeb_Mentioner,9282f0e45966f7478e909e819298865e,Celeb_Mentioner__9282f0e45966f7478e909e819298865e
ahelmy,Ahmed Helmy,Celebrity,general.alert4,Celebrity,Ahmed Helmy,,Celeb_Mentioner,9c3887871657c8311284c30483b19471,Celeb_Mentioner__9c3887871657c8311284c30483b19471
adamlevine,Adam Levine,Celebrity,general.alert4,Celebrity,Adam Levine,,Celeb_Mentioner,229ce4f92e5930cc425471c1035dada4,Celeb_Mentioner__229ce4f92e5930cc425471c1035dada4
liluzivert,Rapper Lil Uzi Vert,Celebrity,general.alert4,Celebrity,Rapper Lil Uzi Vert,,Celeb_Mentioner,9b080d0085cd738bb7faa547a5891ae2,Celeb_Mentioner__9b080d0085cd738bb7faa547a5891ae2
jaden,Actor Jaden Smith,Celebrity,general.alert4,Celebrity,Actor Jaden Smith,,Celeb_Mentioner,fd6a4861d253100465364d38bda37d5a,Celeb_Mentioner__fd6a4861d253100465364d38bda37d5a
matsu_bouzu,Comedian Hitoshi Matsumoto,Celebrity,general.alert4,Celebrity,Comedian Hitoshi Matsumoto,,Celeb_Mentioner,a3e20cd79fb6f19b418bf35dab17a44a,Celeb_Mentioner__a3e20cd79fb6f19b418bf35dab17a44a
cocielo,Actor Julio Cocielo,Celebrity,general.alert4,Celebrity,Actor Julio Cocielo,,Celeb_Mentioner,eda7b973ec5dad885fa1407709ccc349,Celeb_Mentioner__eda7b973ec5dad885fa1407709ccc349
iamqueenlatifah,Queen Latifah,Celebrity,general.alert4,Celebrity,Queen Latifah,,Celeb_Mentioner,ed9970e16a2921a27f0d3c1a361da39c,Celeb_Mentioner__ed9970e16a2921a27f0d3c1a361da39c
chelseahandler,Chelsea Handler,Celebrity,general.alert4,Celebrity,Chelsea Handler,,Celeb_Mentioner,b4a903844ddf1e6bfe1d1b4d2b1bb526,Celeb_Mentioner__b4a903844ddf1e6bfe1d1b4d2b1bb526
anirudhofficial,Singer Anirudh Ravichander,Celebrity,general.alert4,Celebrity,Singer Anirudh Ravichander,,Celeb_Mentioner,e9b9f5ddcd495f4c83de1b8a38dc88c8,Celeb_Mentioner__e9b9f5ddcd495f4c83de1b8a38dc88c8
ludmilla,Singer Ludmilla,Celebrity,general.alert4,Celebrity,Singer Ludmilla,,Celeb_Mentioner,f1d0c4e81ee2a0bbb46e2ec7e725a8fb,Celeb_Mentioner__f1d0c4e81ee2a0bbb46e2ec7e725a8fb
danielhowell,YouTube personality Daniel Howell,Celebrity,general.alert4,Celebrity,YouTube personality Daniel Howell,,Celeb_Mentioner,82484974b9879e76f20ecf89e36eb9be,Celeb_Mentioner__82484974b9879e76f20ecf89e36eb9be
channingtatum,Channing Tatum,Celebrity,general.alert4,Celebrity,Channing Tatum,,Celeb_Mentioner,584dd68a16f4dd873198e0d64dc74735,Celeb_Mentioner__584dd68a16f4dd873198e0d64dc74735
prattprattpratt,Chris Pratt,Celebrity,general.alert4,Celebrity,Chris Pratt,,Celeb_Mentioner,9510f55e4507d1647d144b6d6a2a41ef,Celeb_Mentioner__9510f55e4507d1647d144b6d6a2a41ef
juanpazurita,Vlogger Juanpa Zurita,Celebrity,general.alert4,Celebrity,Vlogger Juanpa Zurita,,Celeb_Mentioner,cbc19d813c48f52bc7f3c3b72d620cd9,Celeb_Mentioner__cbc19d813c48f52bc7f3c3b72d620cd9
zedd,DJ Zedd,Celebrity,general.alert4,Celebrity,DJ Zedd,,Celeb_Mentioner,830a73337c2c5556ee55e69148aa61af,Celeb_Mentioner__830a73337c2c5556ee55e69148aa61af
thevirdas,Comedian Vir Das,Celebrity,general.alert4,Celebrity,Comedian Vir Das,,Celeb_Mentioner,3dc7ac469bca3f94407f1359206060ac,Celeb_Mentioner__3dc7ac469bca3f94407f1359206060ac
iggyazalea,Iggy Azalea,Celebrity,general.alert4,Celebrity,Iggy Azalea,,Celeb_Mentioner,71778b2d0eac7d25b419cfd0abc99155,Celeb_Mentioner__71778b2d0eac7d25b419cfd0abc99155
shrutihaasan,Actor Shruti Haasan,Celebrity,general.alert4,Celebrity,Actor Shruti Haasan,,Celeb_Mentioner,18c63f931a2e78b3d8c9b525191cbd89,Celeb_Mentioner__18c63f931a2e78b3d8c9b525191cbd89
lorde,Lorde,Celebrity,general.alert4,Celebrity,Lorde,,Celeb_Mentioner,f6391d6adcb4ace83b62d372b9231bbb,Celeb_Mentioner__f6391d6adcb4ace83b62d372b9231bbb
gadelmaleh,Comedian Gad Elmaleh,Celebrity,general.alert4,Celebrity,Comedian Gad Elmaleh,,Celeb_Mentioner,b421eef51d1559ec44eba26328265f53,Celeb_Mentioner__b421eef51d1559ec44eba26328265f53
piersmorgan,Piers Morgan,Celebrity,general.alert4,Celebrity,Piers Morgan,,Celeb_Mentioner,54ac822e416a0c5f01d66a6ed43a34c5,Celeb_Mentioner__54ac822e416a0c5f01d66a6ed43a34c5
hamzanamira,Singer Hamza Namira,Celebrity,general.alert4,Celebrity,Singer Hamza Namira,,Celeb_Mentioner,6f0b4312353a640f90ee2a93d3bb9a76,Celeb_Mentioner__6f0b4312353a640f90ee2a93d3bb9a76
juanluisguerra,Musician Juan Luis Guerra,Celebrity,general.alert4,Celebrity,Musician Juan Luis Guerra,,Celeb_Mentioner,1f3365aec02d7bdda099d51bb8d95926,Celeb_Mentioner__1f3365aec02d7bdda099d51bb8d95926
bambam1a,Rapper BamBam,Celebrity,general.alert4,Celebrity,Rapper BamBam,,Celeb_Mentioner,8fe64fa5e21209a2019418d902087bc7,Celeb_Mentioner__8fe64fa5e21209a2019418d902087bc7
lmfao,LMFAO,Celebrity,general.alert4,Celebrity,LMFAO,,Celeb_Mentioner,de49c1bedc81476b0a4cbb42ec9b1961,Celeb_Mentioner__de49c1bedc81476b0a4cbb42ec9b1961
ariyoshihiroiki,Comedian Hiroiki Ariyoshi,Celebrity,general.alert4,Celebrity,Comedian Hiroiki Ariyoshi,,Celeb_Mentioner,4621f58342fa97fb6d6b4e69b8521804,Celeb_Mentioner__4621f58342fa97fb6d6b4e69b8521804
robkardashian,Rob Kardashian,Celebrity,general.alert4,Celebrity,Rob Kardashian,,Celeb_Mentioner,77e1c23696933557d653a6d807785081,Celeb_Mentioner__77e1c23696933557d653a6d807785081
galileamontijo,Actress Galilea Montijo,Celebrity,general.alert4,Celebrity,Actress Galilea Montijo,,Celeb_Mentioner,f1ba68a1c41859db56c1687ad881695a,Celeb_Mentioner__f1ba68a1c41859db56c1687ad881695a
maluma,Singer Maluma,Celebrity,general.alert4,Celebrity,Singer Maluma,,Celeb_Mentioner,e7a5caef0b98433f50329cf98198be44,Celeb_Mentioner__e7a5caef0b98433f50329cf98198be44
kadimalsahirorg,Singer Kadim Al Sahir,Celebrity,general.alert4,Celebrity,Singer Kadim Al Sahir,,Celeb_Mentioner,358ac9383d202fa983ae6a84ca8a2f39,Celeb_Mentioner__358ac9383d202fa983ae6a84ca8a2f39
hardwell,DJ Hardwell,Celebrity,general.alert4,Celebrity,DJ Hardwell,,Celeb_Mentioner,8cf25f27a120a3d41953b217084b0b29,Celeb_Mentioner__8cf25f27a120a3d41953b217084b0b29
omarchaparro,Actor Omar Chaparro,Celebrity,general.alert4,Celebrity,Actor Omar Chaparro,,Celeb_Mentioner,5f26e57159c4c862e817e4b5e941b23a,Celeb_Mentioner__5f26e57159c4c862e817e4b5e941b23a
fecastanhari,Director Felipe Castanhari,Celebrity,general.alert4,Celebrity,Director Felipe Castanhari,,Celeb_Mentioner,dcb8e30844333653c621fea1f721ad2f,Celeb_Mentioner__dcb8e30844333653c621fea1f721ad2f
dualipa,Dua Lipa,Celebrity,general.alert4,Celebrity,Dua Lipa,,Celeb_Mentioner,2444914d57fd37fed305eaa75f75f8e9,Celeb_Mentioner__2444914d57fd37fed305eaa75f75f8e9
hollywills,TV personality Holly Willoughby,Celebrity,general.alert4,Celebrity,TV personality Holly Willoughby,,Celeb_Mentioner,d91d1851fba98ec1843a5c242ffd3d81,Celeb_Mentioner__d91d1851fba98ec1843a5c242ffd3d81
siwonchoi,Singer Siwon Choi,Celebrity,general.alert4,Celebrity,Singer Siwon Choi,,Celeb_Mentioner,f1e433fe25c41b8bc5849bb0112ae6be,Celeb_Mentioner__f1e433fe25c41b8bc5849bb0112ae6be
jeremyclarkson,Broadcaster Jeremy Clarkson,Celebrity,general.alert4,Celebrity,Broadcaster Jeremy Clarkson,,Celeb_Mentioner,a405596bcb7b9bd08ca51f6f4e63122c,Celeb_Mentioner__a405596bcb7b9bd08ca51f6f4e63122c
amrwaked,Actor Amr Waked,Celebrity,general.alert4,Celebrity,Actor Amr Waked,,Celeb_Mentioner,a8089fafd6a604572f193a32ba55aacb,Celeb_Mentioner__a8089fafd6a604572f193a32ba55aacb
