german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,ss,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
leiblstrasse,"Leiblstrasse in Bottrop, Germany",51.5163919,6.9561211,1,,,,,Shipping,"Leiblstrasse in Bottrop, Germany",,german_fires_bottrop_locations,0c94fd0e4eff9ba666b7dd05ec5b7f8f,german_fires_bottrop_locations__0c94fd0e4eff9ba666b7dd05ec5b7f8f
lichtenhorst,"Lichtenhorst in Bottrop, Germany",51.5078608,6.9545126,1,,,,,Organization,"Lichtenhorst in Bottrop, Germany",,german_fires_bottrop_locations,8ba1404c2fe9ff2c4254f2813b9bfb77,german_fires_bottrop_locations__8ba1404c2fe9ff2c4254f2813b9bfb77
luningstrasse,"Luningstrasse in Bottrop, Germany",51.5163487,6.9763433,1,,,,,AAEntity,"Luningstrasse in Bottrop, Germany",,german_fires_bottrop_locations,1b643e010ec94ffe03d8ef2463ef3537,german_fires_bottrop_locations__1b643e010ec94ffe03d8ef2463ef3537
matthias-kirch-weg,"Matthias-Kirch-Weg in Bottrop, Germany",51.5013077,6.94579,1,,,,,FTO,"Matthias-Kirch-Weg in Bottrop, Germany",,german_fires_bottrop_locations,9603553e9aa7f2cfefe4fb6a4a3778d9,german_fires_bottrop_locations__9603553e9aa7f2cfefe4fb6a4a3778d9
max-stieler-strasse,"Max-Stieler-Strasse in Bottrop, Germany",51.5040245,6.9488,1,,,,,News,"Max-Stieler-Strasse in Bottrop, Germany",,german_fires_bottrop_locations,c7364e47a0d8b203999994acc42cb146,german_fires_bottrop_locations__c7364e47a0d8b203999994acc42cb146
morianstrasse,"Morianstrasse in Bottrop, Germany",51.519415,6.9548017,1,,,,,Shipping,"Morianstrasse in Bottrop, Germany",,german_fires_bottrop_locations,68128c5ed8638b500fb84155653df095,german_fires_bottrop_locations__68128c5ed8638b500fb84155653df095
oskarstrasse,"Oskarstrasse in Bottrop, Germany",51.5020147,6.9432804,1,,,,,Legislator,"Oskarstrasse in Bottrop, Germany",,german_fires_bottrop_locations,856cfc48621af081e20385b9c577299a,german_fires_bottrop_locations__856cfc48621af081e20385b9c577299a
schurmannstrasse,"Schurmannstrasse in Bottrop, Germany",51.5039008,6.9512442,1,,,,,News,"Schurmannstrasse in Bottrop, Germany",,german_fires_bottrop_locations,e1afe04a68a2ea8c526fd7b5131344b8,german_fires_bottrop_locations__e1afe04a68a2ea8c526fd7b5131344b8
speckenbruch,"Speckenbruch in Bottrop, Germany",51.5119932,6.9659473,1,,,,,Legislator,"Speckenbruch in Bottrop, Germany",,german_fires_bottrop_locations,0dedd23ed5760816fe211409788dd1d3,german_fires_bottrop_locations__0dedd23ed5760816fe211409788dd1d3
steigerstrasse,"Steigerstrasse in Bottrop, Germany",51.5181228,6.9544233,1,,,,,LegislativeCommittee,"Steigerstrasse in Bottrop, Germany",,german_fires_bottrop_locations,681fc080ef875b7b9cf9159fef066e6d,german_fires_bottrop_locations__681fc080ef875b7b9cf9159fef066e6d
thomastrasse,"Thomastrasse in Bottrop, Germany",51.5173343,6.9567727,1,,,,,ForeignMinister,"Thomastrasse in Bottrop, Germany",,german_fires_bottrop_locations,84083fbd9f3e57a7923936c5c6f2b836,german_fires_bottrop_locations__84083fbd9f3e57a7923936c5c6f2b836
alter sudring,"Alter Sudring in Bottrop, Germany",51.5124577,6.9322819,1,,,,,ForeignMinistry,"Alter Sudring in Bottrop, Germany",,german_fires_bottrop_locations,458c8ec4ccd56cac3d4286e750a798f9,german_fires_bottrop_locations__458c8ec4ccd56cac3d4286e750a798f9
am freitagshof,"Am Freitagshof in Bottrop, Germany",51.5058054,6.9128225,1,,,,,ForeignMinister,"Am Freitagshof in Bottrop, Germany",,german_fires_bottrop_locations,ce7cf7226fad80ff89f580d9da5a5999,german_fires_bottrop_locations__ce7cf7226fad80ff89f580d9da5a5999
am hang,"Am Hang in Bottrop, Germany",51.5074221,6.9092146,1,,,,,CompanyKeyword,"Am Hang in Bottrop, Germany",,german_fires_bottrop_locations,3f7bd17d575faefc4c9933d1f7e87f7b,german_fires_bottrop_locations__3f7bd17d575faefc4c9933d1f7e87f7b
am quellenbusch,"Am Quellenbusch in Bottrop, Germany",51.5073151,6.9121647,1,,,,,Person,"Am Quellenbusch in Bottrop, Germany",,german_fires_bottrop_locations,90bafb6d25c9ab0682b9168020d9f6fc,german_fires_bottrop_locations__90bafb6d25c9ab0682b9168020d9f6fc
am wienberg,"Am Wienberg in Bottrop, Germany",51.5044994,6.9118438,1,,,,,AAEntity,"Am Wienberg in Bottrop, Germany",,german_fires_bottrop_locations,0c6fc3628c01ca2bba3dae9adc9e14ca,german_fires_bottrop_locations__0c6fc3628c01ca2bba3dae9adc9e14ca
an der kornbecke,"An der Kornbecke in Bottrop, Germany",51.5119392,6.9179625,1,,,,,LegislativeCommittee,"An der Kornbecke in Bottrop, Germany",,german_fires_bottrop_locations,8bcb6fbe627a984bf259c9dc83877def,german_fires_bottrop_locations__8bcb6fbe627a984bf259c9dc83877def
an der sandbahn,"An der Sandbahn in Bottrop, Germany",51.5089101,6.9324615,1,,,,,Organization,"An der Sandbahn in Bottrop, Germany",,german_fires_bottrop_locations,27932e88dd5c9328bec7730f8f7919bd,german_fires_bottrop_locations__27932e88dd5c9328bec7730f8f7919bd
armelerstrasse,"Armelerstrasse in Bottrop, Germany",51.5075265,6.9269173,1,,,,,News,"Armelerstrasse in Bottrop, Germany",,german_fires_bottrop_locations,c7c2501e26db694af0643b98042d68ca,german_fires_bottrop_locations__c7c2501e26db694af0643b98042d68ca
hansiepenbusch,"Hansiepenbusch in Bottrop, Germany",51.5049048,6.9152795,1,,,,,space,"Hansiepenbusch in Bottrop, Germany",,german_fires_bottrop_locations,f5b737242cca642f2571c3a2db3d2fd8,german_fires_bottrop_locations__f5b737242cca642f2571c3a2db3d2fd8
haus-hove-strasse,"Haus-Hove-strasse in Bottrop, Germany",51.5039323,6.91764,1,,,,,space,"Haus-Hove-strasse in Bottrop, Germany",,german_fires_bottrop_locations,ad6362d5b8b2cf69d5ec1438afc76680,german_fires_bottrop_locations__ad6362d5b8b2cf69d5ec1438afc76680
hovermannstrasse,"Hovermannstrasse in Bottrop, Germany",51.5031537,6.914691,1,,,,,LegislativeCommittee,"Hovermannstrasse in Bottrop, Germany",,german_fires_bottrop_locations,43731c7b2682adb2ef017e06230bac66,german_fires_bottrop_locations__43731c7b2682adb2ef017e06230bac66
im brahmkamp,"Im Brahmkamp in Bottrop, Germany",51.5041948,6.9278922,1,,,,,Diplomat,"Im Brahmkamp in Bottrop, Germany",,german_fires_bottrop_locations,509844605a6fe330c1450da20c7b1694,german_fires_bottrop_locations__509844605a6fe330c1450da20c7b1694
im wildland,"Im Wildland in Bottrop, Germany",51.5094005,6.9311389,1,,,,,ForeignMinister,"Im Wildland in Bottrop, Germany",,german_fires_bottrop_locations,b2ca272ff7b5a69f14ad615ae596afac,german_fires_bottrop_locations__b2ca272ff7b5a69f14ad615ae596afac
in der schanze,"In der Schanze in Bottrop, Germany",51.5115177,6.9159017,1,,,,,Shipping,"In der Schanze in Bottrop, Germany",,german_fires_bottrop_locations,a2764cafc10c23168b4bbaeadf7d4e7d,german_fires_bottrop_locations__a2764cafc10c23168b4bbaeadf7d4e7d
karl-peters-strasse,"Karl-Peters-strasse in Bottrop, Germany",51.5031919,6.9163449,1,,,,,Exec,"Karl-Peters-strasse in Bottrop, Germany",,german_fires_bottrop_locations,61e9a92766e6b2c2ff645e5256f91153,german_fires_bottrop_locations__61e9a92766e6b2c2ff645e5256f91153
luderitzstrasse,"Luderitzstrasse in Bottrop, Germany",51.5045969,6.9254923,1,,,,,Media,"Luderitzstrasse in Bottrop, Germany",,german_fires_bottrop_locations,f275a00e78e7237a2cd379aec9608a0a,german_fires_bottrop_locations__f275a00e78e7237a2cd379aec9608a0a
plankenschemm,"Plankenschemm in Bottrop, Germany",51.5047257,6.9341649,1,,,,,Exec,"Plankenschemm in Bottrop, Germany",,german_fires_bottrop_locations,50741953351736a0e89b454702a9bfbe,german_fires_bottrop_locations__50741953351736a0e89b454702a9bfbe
rhaland,"Rhaland in Bottrop, Germany",51.5035531,6.9139465,1,,,,,News,"Rhaland in Bottrop, Germany",,german_fires_bottrop_locations,5b44db2ef71303ac7a889a1f39ddf66b,german_fires_bottrop_locations__5b44db2ef71303ac7a889a1f39ddf66b
suitbertstrasse,"Suitbertstrasse in Bottrop, Germany",51.5071902,6.910907,1,,,,,CompanyKeyword,"Suitbertstrasse in Bottrop, Germany",,german_fires_bottrop_locations,f803286bb07fef45047c0f756398ca46,german_fires_bottrop_locations__f803286bb07fef45047c0f756398ca46
unterberg,"Unterberg in Bottrop, Germany",51.5100735,6.9321446,1,,,,,LegislativeCommittee,"Unterberg in Bottrop, Germany",,german_fires_bottrop_locations,29c8381f8fa97de441065077de141ab1,german_fires_bottrop_locations__29c8381f8fa97de441065077de141ab1
vonderbergstrasse,"Vonderbergstrasse in Bottrop, Germany",51.5028897,6.9165805,1,,,,,Shipping,"Vonderbergstrasse in Bottrop, Germany",,german_fires_bottrop_locations,cef53e6b45782c3b63ec2b2e6d087329,german_fires_bottrop_locations__cef53e6b45782c3b63ec2b2e6d087329
vonderorter strasse,"Vonderorter strasse in Bottrop, Germany",51.5089341,6.9037774,1,,,,,ForeignMinister,"Vonderorter strasse in Bottrop, Germany",,german_fires_bottrop_locations,5c2b385301ce53ad8e08c321e490e51a,german_fires_bottrop_locations__5c2b385301ce53ad8e08c321e490e51a
wissmannstrasse,"Wissmannstrasse in Bottrop, Germany",51.5043948,6.9246885,1,,,,,Wells,"Wissmannstrasse in Bottrop, Germany",,german_fires_bottrop_locations,0acbbcc884a1843ff784d8e6116ddbd7,german_fires_bottrop_locations__0acbbcc884a1843ff784d8e6116ddbd7
alter postweg,"Alter Postweg in Bottrop, Germany",51.5988232,6.8891213,1,,,,,Person,"Alter Postweg in Bottrop, Germany",,german_fires_bottrop_locations,b7a1e16ffdc0c12dd485dfd44bce4741,german_fires_bottrop_locations__b7a1e16ffdc0c12dd485dfd44bce4741
boschstrasse,"Boschstrasse in Bottrop, Germany",51.5692526,6.9136168,1,,,,,Pipeline,"Boschstrasse in Bottrop, Germany",,german_fires_bottrop_locations,7c5fe728a99217aee415589d3e275251,german_fires_bottrop_locations__7c5fe728a99217aee415589d3e275251
bottcherstrasse,"Bottcherstrasse in Bottrop, Germany",51.5725027,6.9057199,1,,,,,DiplomaticFacilities,"Bottcherstrasse in Bottrop, Germany",,german_fires_bottrop_locations,56fb5aa5518276ae7b5986169357c375,german_fires_bottrop_locations__56fb5aa5518276ae7b5986169357c375
bottroper strasse,"Bottroper strasse in Bottrop, Germany",51.5835346,6.9133761,1,,,,,Organization,"Bottroper strasse in Bottrop, Germany",,german_fires_bottrop_locations,6e7d7f7e891c03d0b74da56650879837,german_fires_bottrop_locations__6e7d7f7e891c03d0b74da56650879837
brandenheide,"Brandenheide in Bottrop, Germany",51.569041,6.9210898,1,,,,,ForeignMinistry,"Brandenheide in Bottrop, Germany",,german_fires_bottrop_locations,458097781833654d36974d9fa7e37d02,german_fires_bottrop_locations__458097781833654d36974d9fa7e37d02
brennerweg,"Brennerweg in Bottrop, Germany",51.5729496,6.9092278,1,,,,,Person,"Brennerweg in Bottrop, Germany",,german_fires_bottrop_locations,f37d85f0a47949fc3a0d7a744f75c9ee,german_fires_bottrop_locations__f37d85f0a47949fc3a0d7a744f75c9ee
buchbinderstrasse,"Buchbinderstrasse in Bottrop, Germany",51.5728476,6.9021786,1,,,,,LegislativeCommittee,"Buchbinderstrasse in Bottrop, Germany",,german_fires_bottrop_locations,47d5b608122fe044e991ce807ead662e,german_fires_bottrop_locations__47d5b608122fe044e991ce807ead662e
burenbrock,"Burenbrock in Bottrop, Germany",51.5790773,6.9237711,1,,,,,Refinery,"Burenbrock in Bottrop, Germany",,german_fires_bottrop_locations,8ddcef35a3282f22c938cc50d99b656f,german_fires_bottrop_locations__8ddcef35a3282f22c938cc50d99b656f
drechslerstrasse,"Drechslerstrasse in Bottrop, Germany",51.5740999,6.9069078,1,,,,,ForeignMinistry,"Drechslerstrasse in Bottrop, Germany",,german_fires_bottrop_locations,b509d69ab95990dc63ec8b4939734ec6,german_fires_bottrop_locations__b509d69ab95990dc63ec8b4939734ec6
drosslingstrasse,"Drosslingstrasse in Bottrop, Germany",51.5708567,6.914408,1,,,,,ForeignMinister,"Drosslingstrasse in Bottrop, Germany",,german_fires_bottrop_locations,b187ee60373cf336c4d3dfa0f8ae732c,german_fires_bottrop_locations__b187ee60373cf336c4d3dfa0f8ae732c
farberweg,"Farberweg in Bottrop, Germany",51.573871,6.9040918,1,,,,,Exec,"Farberweg in Bottrop, Germany",,german_fires_bottrop_locations,2e79038605a984d47146892f06168153,german_fires_bottrop_locations__2e79038605a984d47146892f06168153
forststrasse,"Forststrasse in Bottrop, Germany",51.5823082,6.9229764,1,,,,,space,"Forststrasse in Bottrop, Germany",,german_fires_bottrop_locations,8e4b4f733872dc96e1328037cb5ebbd7,german_fires_bottrop_locations__8e4b4f733872dc96e1328037cb5ebbd7
friedenstrasse,"Friedenstrasse in Bottrop, Germany",51.5724863,6.9023229,1,,,,,IndustryTerm,"Friedenstrasse in Bottrop, Germany",,german_fires_bottrop_locations,08043c8fb07812e71f8461ab364ba493,german_fires_bottrop_locations__08043c8fb07812e71f8461ab364ba493
geitlingsweg,"Geitlingsweg in Bottrop, Germany",51.5731451,6.9131123,1,,,,,Diplomat,"Geitlingsweg in Bottrop, Germany",,german_fires_bottrop_locations,f9b873051f45dc673dc15b40a42bfd9e,german_fires_bottrop_locations__f9b873051f45dc673dc15b40a42bfd9e
gerberstrasse,"Gerberstrasse in Bottrop, Germany",51.57345,6.9068019,1,,,,,News,"Gerberstrasse in Bottrop, Germany",,german_fires_bottrop_locations,258db03063de70fed1fcf6b182ec08b4,german_fires_bottrop_locations__258db03063de70fed1fcf6b182ec08b4
glasblaserweg,"Glasblaserweg in Bottrop, Germany",51.5742688,6.9030379,1,,,,,CompanyKeyword,"Glasblaserweg in Bottrop, Germany",,german_fires_bottrop_locations,90251f4b30fac009fb8a70bb4ebf0ccb,german_fires_bottrop_locations__90251f4b30fac009fb8a70bb4ebf0ccb
hegestrasse,"Hegestrasse in Bottrop, Germany",51.5695937,6.9403391,1,,,,,Refinery,"Hegestrasse in Bottrop, Germany",,german_fires_bottrop_locations,ad0cea20d5dfb721f1c8bed376b3a192,german_fires_bottrop_locations__ad0cea20d5dfb721f1c8bed376b3a192
im spring,"Im Spring in Bottrop, Germany",51.5725502,6.8851048,1,,,,,Consulates,"Im Spring in Bottrop, Germany",,german_fires_bottrop_locations,8bbd90bd06631a8f64027ea4fef41cbe,german_fires_bottrop_locations__8bbd90bd06631a8f64027ea4fef41cbe
im venn,"Im Venn in Bottrop, Germany",51.5703722,6.8807257,1,,,,,ForeignMinister,"Im Venn in Bottrop, Germany",,german_fires_bottrop_locations,14e49a11b35ee6c3c87104a4bc0e1d43,german_fires_bottrop_locations__14e49a11b35ee6c3c87104a4bc0e1d43
imkerweg,"Imkerweg in Bottrop, Germany",51.5738793,6.9079075,1,,,,,Refinery,"Imkerweg in Bottrop, Germany",,german_fires_bottrop_locations,0f9e97dea7d6bfa77dbda717214f570b,german_fires_bottrop_locations__0f9e97dea7d6bfa77dbda717214f570b
karl-wessels-strasse,"Karl-Wessels-strasse in Bottrop, Germany",51.5741829,6.8987447,1,,,,,Legislator,"Karl-Wessels-strasse in Bottrop, Germany",,german_fires_bottrop_locations,17b2db89ee87879a4d8298f168f712ad,german_fires_bottrop_locations__17b2db89ee87879a4d8298f168f712ad
kohlerstrasse,"Kohlerstrasse in Bottrop, Germany",51.5700815,6.8775256,1,,,,,Refinery,"Kohlerstrasse in Bottrop, Germany",,german_fires_bottrop_locations,382cd90dd239b9a887a3e97592145bf8,german_fires_bottrop_locations__382cd90dd239b9a887a3e97592145bf8
kuferstrasse,"Kuferstrasse in Bottrop, Germany",51.5734415,6.9012226,1,,,,,LegislativeCommittee,"Kuferstrasse in Bottrop, Germany",,german_fires_bottrop_locations,d30176b2dcc5ed7a2d4499830ed81754,german_fires_bottrop_locations__d30176b2dcc5ed7a2d4499830ed81754
maystrasse,"Maystrasse in Bottrop, Germany",51.5743998,6.8966165,1,,,,,space,"Maystrasse in Bottrop, Germany",,german_fires_bottrop_locations,cc54644389df2ffa9b38df2b2e024a29,german_fires_bottrop_locations__cc54644389df2ffa9b38df2b2e024a29
mercatorstrasse,"Mercatorstrasse in Bottrop, Germany",51.5706088,6.9181238,1,,,,,Pipeline,"Mercatorstrasse in Bottrop, Germany",,german_fires_bottrop_locations,4eb863159000ba0b24bf98b4a1b429c0,german_fires_bottrop_locations__4eb863159000ba0b24bf98b4a1b429c0
pottering,"Pottering in Bottrop, Germany",51.5703403,6.8848285,1,,,,,Keyphrase,"Pottering in Bottrop, Germany",,german_fires_bottrop_locations,265cf4cedd68454132473a58eefb5943,german_fires_bottrop_locations__265cf4cedd68454132473a58eefb5943
prozessionsweg,"Prozessionsweg in Bottrop, Germany",51.5741561,6.8959696,1,,,,,space,"Prozessionsweg in Bottrop, Germany",,german_fires_bottrop_locations,57acaeac5c5aeeab111e0e7adff0d696,german_fires_bottrop_locations__57acaeac5c5aeeab111e0e7adff0d696
ruhehorst,"Ruhehorst in Bottrop, Germany",51.5645637,6.9183496,1,,,,,Keyphrase,"Ruhehorst in Bottrop, Germany",,german_fires_bottrop_locations,487ab3e554e2e9ef28c559b7c0274944,german_fires_bottrop_locations__487ab3e554e2e9ef28c559b7c0274944
sattlerweg,"Sattlerweg in Bottrop, Germany",51.5725973,6.9083958,1,,,,,Wells,"Sattlerweg in Bottrop, Germany",,german_fires_bottrop_locations,ce6fb161d7eaad09792b23a752911fbd,german_fires_bottrop_locations__ce6fb161d7eaad09792b23a752911fbd
schmiedestrasse,"Schmiedestrasse in Bottrop, Germany",51.573122,6.9045408,1,,,,,Media,"Schmiedestrasse in Bottrop, Germany",,german_fires_bottrop_locations,034d1db03b071baf3ba96b2a67776f4a,german_fires_bottrop_locations__034d1db03b071baf3ba96b2a67776f4a
schneiderstrasse,"Schneiderstrasse in Bottrop, Germany",51.5746292,6.9040583,1,,,,,IndustryTerm,"Schneiderstrasse in Bottrop, Germany",,german_fires_bottrop_locations,941769d2eae002b36952f6258e31d30b,german_fires_bottrop_locations__941769d2eae002b36952f6258e31d30b
schnepfenweg,"Schnepfenweg in Bottrop, Germany",51.5753564,6.9298006,1,,,,,Media,"Schnepfenweg in Bottrop, Germany",,german_fires_bottrop_locations,1bdac5c0701262a579bae78b58210954,german_fires_bottrop_locations__1bdac5c0701262a579bae78b58210954
schuhmacherstrasse,"Schuhmacherstrasse in Bottrop, Germany",51.5731485,6.9013475,1,,,,,Media,"Schuhmacherstrasse in Bottrop, Germany",,german_fires_bottrop_locations,d8cf71d9831daf8d21cc8626783014e7,german_fires_bottrop_locations__d8cf71d9831daf8d21cc8626783014e7
spenglerweg,"Spenglerweg in Bottrop, Germany",51.5734105,6.9052857,1,,,,,AAEntity,"Spenglerweg in Bottrop, Germany",,german_fires_bottrop_locations,43e99681c97230071d4b9ca29a5b8d79,german_fires_bottrop_locations__43e99681c97230071d4b9ca29a5b8d79
stellmacherstrasse,"Stellmacherstrasse in Bottrop, Germany",51.5734316,6.9090528,1,,,,,LegislativeCommittee,"Stellmacherstrasse in Bottrop, Germany",,german_fires_bottrop_locations,10e0dc9d1cb21e631735eca0accaed0a,german_fires_bottrop_locations__10e0dc9d1cb21e631735eca0accaed0a
tofflinger strasse,"Tofflinger strasse in Bottrop, Germany",51.5842391,6.9205736,1,,,,,News,"Tofflinger strasse in Bottrop, Germany",,german_fires_bottrop_locations,f8331ef7e4f8140e822d98f4d3ae9906,german_fires_bottrop_locations__f8331ef7e4f8140e822d98f4d3ae9906
topferstrasse,"Topferstrasse in Bottrop, Germany",51.5738381,6.9027067,1,,,,,FTO,"Topferstrasse in Bottrop, Germany",,german_fires_bottrop_locations,77e23c03307dc5b23dad2da949bdde79,german_fires_bottrop_locations__77e23c03307dc5b23dad2da949bdde79
tuchmacherstrasse,"Tuchmacherstrasse in Bottrop, Germany",51.5725878,6.9074737,1,,,,,Media,"Tuchmacherstrasse in Bottrop, Germany",,german_fires_bottrop_locations,ef5028ab5b530435a8702242f17b8c03,german_fires_bottrop_locations__ef5028ab5b530435a8702242f17b8c03
von-braun-strasse,"Von-Braun-strasse in Bottrop, Germany",51.5698298,6.9173326,1,,,,,Exec,"Von-Braun-strasse in Bottrop, Germany",,german_fires_bottrop_locations,87407e362aa7e8277a5c75b8dc8e9bbd,german_fires_bottrop_locations__87407e362aa7e8277a5c75b8dc8e9bbd
vossundern,"Vossundern in Bottrop, Germany",51.5694792,6.9007263,1,,,,,Refinery,"Vossundern in Bottrop, Germany",,german_fires_bottrop_locations,08b07f4bcb0b0dfc5dc7805ebcd560b2,german_fires_bottrop_locations__08b07f4bcb0b0dfc5dc7805ebcd560b2
wankelstrasse,"Wankelstrasse in Bottrop, Germany",51.5725714,6.9125557,1,,,,,Person,"Wankelstrasse in Bottrop, Germany",,german_fires_bottrop_locations,12182f1700745665d5aa22197e766864,german_fires_bottrop_locations__12182f1700745665d5aa22197e766864
zur grafenmuhle,"Zur Grafenmuhle in Bottrop, Germany",51.5687455,6.8842489,1,,,,,Legislator,"Zur Grafenmuhle in Bottrop, Germany",,german_fires_bottrop_locations,ea082971764a71e7b744a8eb9c2f6128,german_fires_bottrop_locations__ea082971764a71e7b744a8eb9c2f6128
alleestrasse,"Alleestrasse in Bottrop, Germany",51.6063035,6.9155368,1,,,,,Keyphrase,"Alleestrasse in Bottrop, Germany",,german_fires_bottrop_locations,273b98a43c3f6079cadfeb65caecb381,german_fires_bottrop_locations__273b98a43c3f6079cadfeb65caecb381
am feuerwachturm,"Am Feuerwachturm in Bottrop, Germany",51.6116751,6.8782788,1,,,,,Media,"Am Feuerwachturm in Bottrop, Germany",,german_fires_bottrop_locations,c06797562a361b08da0a3a1f9600e930,german_fires_bottrop_locations__c06797562a361b08da0a3a1f9600e930
am schleitkamp,"Am Schleitkamp in Bottrop, Germany",51.5836118,6.8999316,1,,,,,FTO,"Am Schleitkamp in Bottrop, Germany",,german_fires_bottrop_locations,5ea0a5505e18a9f8f5e0974998944f0a,german_fires_bottrop_locations__5ea0a5505e18a9f8f5e0974998944f0a
am tollstock,"Am Tollstock in Bottrop, Germany",51.6087459,6.9175462,1,,,,,Shipping,"Am Tollstock in Bottrop, Germany",,german_fires_bottrop_locations,9dce0f256608f2e217f28834227ed424,german_fires_bottrop_locations__9dce0f256608f2e217f28834227ed424
