handle,caption_name,Category,Topic GUID,Topic Name,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
sunrisemvmtchi,"Sunrise Movement group in Chicago, IL",Corporate Advocacy,214218,Reputation,DiplomaticFacilities,"Sunrise Movement group in Chicago, IL",,advocacy_groups_handles,cd651e22590c1c93b846a4da28fe7be0,advocacy_groups_handles__1725e81934e407583da836ffe403e2d1
sunrisemvmtclt,"Sunrise Movement group in Charlotte, NC",Corporate Advocacy,214218,Reputation,Wells,"Sunrise Movement group in Charlotte, NC",,advocacy_groups_handles,103a43c4fa00b89ba2aa8140f1ab8b7f,advocacy_groups_handles__2408e73135493a97f48269177d293db3
sunrisemvmtco,Sunrise Movement group in Colorado,Corporate Advocacy,214218,Reputation,CompanyKeyword,Sunrise Movement group in Colorado,,advocacy_groups_handles,943a2c19282674bfc96127901fa2b8f0,advocacy_groups_handles__67e1df4180a2b094f65d148d8ec8690a
sunrisemvmtcr,"Sunrise Movement group in Cedar Rapids, IA",Corporate Advocacy,214218,Reputation,CompanyKeyword,"Sunrise Movement group in Cedar Rapids, IA",,advocacy_groups_handles,9f6f1e920bd72cbfd0490bbcec69ee8d,advocacy_groups_handles__fe30e1bd599bf9bdbb25c2a4542c40b5
sunrisemvmtdc,"Sunrise Movement group in Washington, DC",Corporate Advocacy,214218,Reputation,Media,"Sunrise Movement group in Washington, DC",,advocacy_groups_handles,f17beb22367f43240d672c9ddebcf77c,advocacy_groups_handles__e2d98f2a29bf52d6b04a41b79a71424c
sunrisemvmthtx,"Sunrise Movement group in Houston, TX",Corporate Advocacy,214218,Reputation,Keyphrase,"Sunrise Movement group in Houston, TX",,advocacy_groups_handles,e57e48c5c48d55eb02ada81311aa4a72,advocacy_groups_handles__4aa41c0b3038aafa79bbdc67820236d6
sunrisemvmtla,"Sunrise Movement group in Los Angeles, CA",Corporate Advocacy,214218,Reputation,Keyphrase,"Sunrise Movement group in Los Angeles, CA",,advocacy_groups_handles,8a6db2c52f54d96fa73d75e968c52d4c,advocacy_groups_handles__c10b0264f59bebf11e596ffd2b603897
sunrisemvmtnyc,Sunrise Movement group in NYC,Corporate Advocacy,214218,Reputation,Organization,Sunrise Movement group in NYC,,advocacy_groups_handles,84391981b256af1ef6aae397b04f991f,advocacy_groups_handles__8a6b0bb24d2a84b7689e7fba9bd45d2b
sunrisemvmtphx,"Sunrise Movement group in Phoenix, AZ",Corporate Advocacy,214218,Reputation,AAEntity,"Sunrise Movement group in Phoenix, AZ",,advocacy_groups_handles,eb931a53c67c70ca29db0eab1cfa252d,advocacy_groups_handles__101ae685dc48d64cd7724485fa365c4d
sunrisemvmttc,"Sunrise Movement group in Twin Cities, Minn",Corporate Advocacy,214218,Reputation,Consulates,"Sunrise Movement group in Twin Cities, Minn",,advocacy_groups_handles,8ace986ff83d6f06e2b7d194c00a9285,advocacy_groups_handles__b1473097e39448fba0dc43288ea1c684
sunrisenashtn,"Sunrise Movement group in Nashville, TN",Corporate Advocacy,214218,Reputation,Refinery,"Sunrise Movement group in Nashville, TN",,advocacy_groups_handles,9d9bd0b8caca5a6191c14acfb9389eab,advocacy_groups_handles__bf84ce9e1f3da2d0b69dd0ffcc442f56
sunrisepdx,"Sunrise Movement group in Portland, OR",Corporate Advocacy,214218,Reputation,DiplomaticFacilities,"Sunrise Movement group in Portland, OR",,advocacy_groups_handles,2b76af4f55af70138afe7214fe4c1750,advocacy_groups_handles__38e30d76f6a6a929a98289410faa9696
sunrisephilly,Sunrise Movement group in Philadelphia,Corporate Advocacy,214218,Reputation,ForeignMinister,Sunrise Movement group in Philadelphia,,advocacy_groups_handles,6c97efeb44a2f6c19f47c08bed282216,advocacy_groups_handles__4f76aa9cb7a7010338db548609165800
sunrisesouthb,"Sunrise Movement group in South Bend, IN",Corporate Advocacy,214218,Reputation,News,"Sunrise Movement group in South Bend, IN",,advocacy_groups_handles,a607c7efdb4168ef8f7db2a5ab7913cd,advocacy_groups_handles__8de49c92a350e1e170db438478211403
sunriseworc,"Sunrise Movement group in Worcester, MA",Corporate Advocacy,214218,Reputation,Diplomat,"Sunrise Movement group in Worcester, MA",,advocacy_groups_handles,ce0a294aef5435328d00b050784981da,advocacy_groups_handles__b66d89ae1825569dab1ed123f2e15f21
_drivers_united,Rideshare Drivers United,Corporate Advocacy,214218,Reputation,Consulates,Rideshare Drivers United,,advocacy_groups_handles,3f0c6a9668bc99562cc95d0dd5edbfe1,advocacy_groups_handles__4a7c82922fa83c75f0c3fb5496606230
supportkind,KIND,Corporate Advocacy,214218,Reputation,Diplomat,KIND,,advocacy_groups_handles,b456b601db4cc7f9c438021bea6ece51,advocacy_groups_handles__bdfba9372b6e99a589ed072aa9965043
sw_london_gp,Greenpeace SW London,Corporate Advocacy,214218,Reputation,Shipping,Greenpeace SW London,,advocacy_groups_handles,46258845220dadc99725b897d3dfbcfd,advocacy_groups_handles__2795292c86ceaf39b58cdc0794422d9a
teamcoworker,Coworker.org,Corporate Advocacy,214218,Reputation,CompanyKeyword,Coworker.org,,advocacy_groups_handles,5b4d6b8d699dccb93b7b2f97a64dce55,advocacy_groups_handles__5c575c60e97dbf86ff62d5ef7a6b0e7b
texasaft,Texas AFT,Corporate Advocacy,214218,Reputation,News,Texas AFT,,advocacy_groups_handles,6467821a2431a4c23317726f7b17424d,advocacy_groups_handles__1eca979a2696454954da20f9164cd79b
texasrita,RITA,Corporate Advocacy,214218,Reputation,DiplomaticFacilities,RITA,,advocacy_groups_handles,27162c7d1feff5686805fb308bb1f266,advocacy_groups_handles__0236b43ec01d0661af1506873c2dee87
tfn,Texas Freedom Network,Corporate Advocacy,214218,Reputation,Person,Texas Freedom Network,,advocacy_groups_handles,4bb61293b2d792f1870c5bd484348ae9,advocacy_groups_handles__9fab4398b30af47835db5f014a640c64
colorofchange,Color of Change,Corporate Advocacy,214218,Reputation,Exec,Color of Change,,advocacy_groups_handles,f6a8b2526ff103bb1e21af6a16be1366,advocacy_groups_handles__68b7aab977470764ec3615570ea9bcb3
theleague99,99Problems[DOT]org,Corporate Advocacy,214218,Reputation,Media,99Problems[DOT]org,,advocacy_groups_handles,72e404aae09125b8f728320f9f25bb73,advocacy_groups_handles__73f984150c99c942f180935df044e0b4
theniya,NIYA,Corporate Advocacy,214218,Reputation,ForeignMinister,NIYA,,advocacy_groups_handles,c7cee84f34a90ebcd0a9721d3e69d60b,advocacy_groups_handles__dc8bbb1b9105751bfc523f44533ca724
thenyic,New York Immigration Coalition,Corporate Advocacy,214218,Reputation,IndustryTerm,New York Immigration Coalition,,advocacy_groups_handles,df8e0ebba9abf1ce2da0d96e64242673,advocacy_groups_handles__4d67a7a556dda2c775ec4c3e8a861be8
theprospect,The American Prospect,Corporate Advocacy,214218,Reputation,Media,The American Prospect,,advocacy_groups_handles,8921005d3431537e9a36884632fb30dd,advocacy_groups_handles__4f248fc6fef82be931fb1426007e4b5e
thrillistunion,Thrillist Union,Corporate Advocacy,214218,Reputation,News,Thrillist Union,,advocacy_groups_handles,631799dc7904d7b0c03ad0eee12a6307,advocacy_groups_handles__a6344325344e9e511614d070ccd5494f
tinkerunion,AFGE Local 916,Corporate Advocacy,214218,Reputation,ForeignMinistry,AFGE Local 916,,advocacy_groups_handles,436de7f307d10bcf3bb673f0e036d650,advocacy_groups_handles__8cddb6c1ac8706f3980ac7f7f2e935c7
tnimmigrant,Tennessee Immigrant & Refugee Rights Coalition,Corporate Advocacy,214218,Reputation,Legislator,Tennessee Immigrant & Refugee Rights Coalition,,advocacy_groups_handles,10a26d245a35f6178a56c02902b4b688,advocacy_groups_handles__18a657046d29e2cabaefa43260f5ac0a
fightfor15la,Fight for 15 Los Angeles,Corporate Advocacy,214218,Reputation,Consulates,Fight for 15 Los Angeles,,advocacy_groups_handles,4fe947e238671de3d707df6e5f628e47,advocacy_groups_handles__1d4840ee108608475298955c37949be3
ua_local38,UA Local 38,Corporate Advocacy,214218,Reputation,AAEntity,UA Local 38,,advocacy_groups_handles,82d00a2373164060d397082c41b58980,advocacy_groups_handles__af956f6bfae9fcb48c0061cedab4bfd1
greenpeacebr,Greenpeace Brasil,Corporate Advocacy,214218,Reputation,Consulates,Greenpeace Brasil,,advocacy_groups_handles,33feaabd029072f7745bfd40edb1b5d7,advocacy_groups_handles__8a1762275c71f83fc6f5910980a9d2f3
ucaft,University Council - AFT,Corporate Advocacy,214218,Reputation,ForeignMinister,University Council - AFT,,advocacy_groups_handles,cd6c15381b966e298d518b45865c5440,advocacy_groups_handles__7aac3b971f862f76e5180ed9477d6573
ucaft_ucla,UC-AFT at UCLA,Corporate Advocacy,214218,Reputation,Shipping,UC-AFT at UCLA,,advocacy_groups_handles,aa32fbf9a67df988222248840fdff9fd,advocacy_groups_handles__5192771f08147f81adb12ed2150acc7e
uclibrarians,UC Librarians,Corporate Advocacy,214218,Reputation,Legislator,UC Librarians,,advocacy_groups_handles,cddeb8e6ba826a0b282a037821929780,advocacy_groups_handles__ab93dfc1ba0f608a9bad7183248f0f86
greenpeaceru,Greenpeace Russia,Corporate Advocacy,214218,Reputation,Refinery,Greenpeace Russia,,advocacy_groups_handles,c170a83cd34ec6b939889fb61a339a84,advocacy_groups_handles__757f0a20635fce4352e4d9b1d90242d6
ufcw400,United Food and Commercial Workers Local 400,Corporate Advocacy,214218,Reputation,Shipping,United Food and Commercial Workers Local 400,,advocacy_groups_handles,7c9cac84368633e7956d1fa8152e87ba,advocacy_groups_handles__fd7db67c8f9cac586e33528ac7ac7b75
ufwf,UFW Foundation,Corporate Advocacy,214218,Reputation,Pipeline,UFW Foundation,,advocacy_groups_handles,ee9eb1e871cd4103e322ad3866d8ce61,advocacy_groups_handles__5e6a37a85e2d281464553f8e47b6250e
ufwupdates,United Farm Workers,Corporate Advocacy,214218,Reputation,CompanyKeyword,United Farm Workers,,advocacy_groups_handles,939ead77e0413d10e03b369c97c0e105,advocacy_groups_handles__69a7ae550bc4af3193a84a637c621475
uh23missla,UH23MISSLA,Corporate Advocacy,214218,Reputation,ForeignMinistry,UH23MISSLA,,advocacy_groups_handles,75372d6a26612728aa0b9d7f54261c05,advocacy_groups_handles__c713a9659dac522b5b989162300d1c61
uhlocal54,UNITE HERE Local 54,Corporate Advocacy,214218,Reputation,IndustryTerm,UNITE HERE Local 54,,advocacy_groups_handles,95262acea5a82cc41613bf03d6b412b0,advocacy_groups_handles__dbfb3220dd3451229c4ada4e0c8bed2f
uhlocal634,UNITE HERE Local 634,Corporate Advocacy,214218,Reputation,space,UNITE HERE Local 634,,advocacy_groups_handles,bd400af85827485dc6283cd37ef107fb,advocacy_groups_handles__ef4d21d0f7466106efed9d269f7c7dee
uhlocal7,UNITE HERE Local 7,Corporate Advocacy,214218,Reputation,AAEntity,UNITE HERE Local 7,,advocacy_groups_handles,9a7afb68091038523b573ffba37082f6,advocacy_groups_handles__df74f8af5825c993da67000d9108d74d
uhlocal74,UNITE HERE Local 74,Corporate Advocacy,214218,Reputation,Diplomat,UNITE HERE Local 74,,advocacy_groups_handles,1eb87942c584cf2a5cf956469d1c6aab,advocacy_groups_handles__63b577bb453124550fdb2166864efd69
uhmwjb,UNITE HERE Midwest Joint Board,Corporate Advocacy,214218,Reputation,Media,UNITE HERE Midwest Joint Board,,advocacy_groups_handles,22461298a38cf224fce52f8335b11d83,advocacy_groups_handles__f32415bba6a586095ee99d38997dca01
unitedwedream,United We Dream,Corporate Advocacy,214218,Reputation,News,United We Dream,,advocacy_groups_handles,14bb48c90728ca257a8d99e2af7efacc,advocacy_groups_handles__ad8092e60764b53b4ed66878eba62fa3
mineworkers,United Mine Workers,Corporate Advocacy,214218,Reputation,Shipping,United Mine Workers,,advocacy_groups_handles,e11b6db519714b9928cb2f751db36fde,advocacy_groups_handles__ce77f3d6855f731528a198e92c77d198
unitehere_19,UNITE HERE Local 19,Corporate Advocacy,214218,Reputation,ForeignMinistry,UNITE HERE Local 19,,advocacy_groups_handles,e7037936da75a1e9aedbf9171303cdf1,advocacy_groups_handles__76948c83443b789a30622914e2e3b35e
unitehere_217,UNITE HERE Local 217,Corporate Advocacy,214218,Reputation,Exec,UNITE HERE Local 217,,advocacy_groups_handles,773d85585937039da006c623182bf139,advocacy_groups_handles__66715a1761c9c3d1b238f13e8d64e0a7
unitehere_ak,UNITE HERE Alaska,Corporate Advocacy,214218,Reputation,Person,UNITE HERE Alaska,,advocacy_groups_handles,abb5b4d1c85b2a54c22fbe6d4794ed6a,advocacy_groups_handles__bd642155db8ff8ceca696178343de379
unitehere_cfl,UNITE HERE! Local 362,Corporate Advocacy,214218,Reputation,Consulates,UNITE HERE! Local 362,,advocacy_groups_handles,ed8fdbd4eb628568468693486ce39521,advocacy_groups_handles__a10ef8c34d6a05607ba6befe95180408
unitehere_sofla,UNITE HERE Local 355,Corporate Advocacy,214218,Reputation,Wells,UNITE HERE Local 355,,advocacy_groups_handles,45184dfb9a7be8f0ed4016a6f9f0019d,advocacy_groups_handles__9a69cbd771d0ddde5d369f5a8858afc2
unitehere100,UNITE HERE Local100,Corporate Advocacy,214218,Reputation,ForeignMinister,UNITE HERE Local100,,advocacy_groups_handles,fb95d4e2d22571ac33f8ccfb05a0e315,advocacy_groups_handles__7ee5490789d7f3c2a565de81f3738aea
unitehere11,UNITE HERE Local 11,Corporate Advocacy,214218,Reputation,DiplomaticFacilities,UNITE HERE Local 11,,advocacy_groups_handles,582732e0f06742546d4bf13466098479,advocacy_groups_handles__c38cc2fc21d710a9a60ab65fc731e742
unitehere11az,UNITE HERE Arizona,Corporate Advocacy,214218,Reputation,Keyphrase,UNITE HERE Arizona,,advocacy_groups_handles,1dae2dd6fc70f7d969ff485afb855755,advocacy_groups_handles__843b136755938b45bc01c5c42b5c4d58
unitehere23,UNITE HERE Local 23,Corporate Advocacy,214218,Reputation,Refinery,UNITE HERE Local 23,,advocacy_groups_handles,f64e728a7262dedeae7df39270296e29,advocacy_groups_handles__5ee307749a5d892725582aadb7e0c5e5
unitehere26,UNITE HERE Local 26,Corporate Advocacy,214218,Reputation,LegislativeCommittee,UNITE HERE Local 26,,advocacy_groups_handles,3e639dd4c6316e0591956da3967b56d8,advocacy_groups_handles__2139cf230045df16878f78efa0c1b070
unitehere261,UNITEHERE Local 261,Corporate Advocacy,214218,Reputation,Media,UNITEHERE Local 261,,advocacy_groups_handles,1bcd041c0c9a361b199fef4fcedec744,advocacy_groups_handles__6e9075c0d23c73d3bf57e3ca93b8a883
unitehere30,UNITE HERE Local 30,Corporate Advocacy,214218,Reputation,Exec,UNITE HERE Local 30,,advocacy_groups_handles,bf58e821265c107a34ba5ea9d9744690,advocacy_groups_handles__f56a1affb9606e6b0d3f6f9fad93fe1c
unitehere40,UNITE HERE Local 40,Corporate Advocacy,214218,Reputation,Keyphrase,UNITE HERE Local 40,,advocacy_groups_handles,3d1add81950e7b6be0047ab4ef14c221,advocacy_groups_handles__6d8140b3a982a823a0aca91c128f52d7
unitehere450,UNITE HERE Local 450,Corporate Advocacy,214218,Reputation,ForeignMinistry,UNITE HERE Local 450,,advocacy_groups_handles,8c7c7e3b5089ce47cf582800ad7dc49e,advocacy_groups_handles__30a760abf6d1dd286627dd7cafcaa0bd
unitehere483,UNITE HERE LOCAL 483,Corporate Advocacy,214218,Reputation,FTO,UNITE HERE LOCAL 483,,advocacy_groups_handles,5951b3189e2106484a236c14ed9789e9,advocacy_groups_handles__5153a8525623b319ddb6ca0419735cc3
unitehere49,UNITE HERE Local 49,Corporate Advocacy,214218,Reputation,AAEntity,UNITE HERE Local 49,,advocacy_groups_handles,ea4e483f87f12a51b7ba90892523b462,advocacy_groups_handles__2f7abbfac5491838c765d633da161061
unitehere75,UNITE HERE Local 75,Corporate Advocacy,214218,Reputation,Consulates,UNITE HERE Local 75,,advocacy_groups_handles,671728bce65c45d490abcd9130d3688a,advocacy_groups_handles__628afc8306d62b386cc9aeadff697562
uniteherehawaii,UNITE HERE Local 5,Corporate Advocacy,214218,Reputation,ForeignMinistry,UNITE HERE Local 5,,advocacy_groups_handles,b6989e65b402493efc9e7f623280cb0a,advocacy_groups_handles__cb114fd37114e4e3a74d46d7e9f46036
uniteherehealth,UNITE HERE HEALTH,Corporate Advocacy,214218,Reputation,Consulates,UNITE HERE HEALTH,,advocacy_groups_handles,38be4d38979ebc18e02b059a1cacfd8d,advocacy_groups_handles__93b2e54ffd0d001d5008c8ddd53bf379
uniteherelocal1,UNITE HERE Local 1,Corporate Advocacy,214218,Reputation,Diplomat,UNITE HERE Local 1,,advocacy_groups_handles,4a3246c844f25a09c1907bad5cb89b39,advocacy_groups_handles__9d852984d528c7ddd3ada9f461753ee8
uniteherelocal2,UNITE HERE Local 2,Corporate Advocacy,214218,Reputation,Pipeline,UNITE HERE Local 2,,advocacy_groups_handles,2e11f882a75c06f5025615a53286a574,advocacy_groups_handles__3e15cdf6fba1f24dd5c78a4ef58de477
uniteherelocal8,UNITE HERE! Local 8,Corporate Advocacy,214218,Reputation,DiplomaticFacilities,UNITE HERE! Local 8,,advocacy_groups_handles,44cc448ef8b8a604e494e638c82a90fc,advocacy_groups_handles__c76e425f565f7760a2540eb09088852b
unitehereobb,UNITE HERE's Organizing Beyond Barriers,Corporate Advocacy,214218,Reputation,Shipping,UNITE HERE's Organizing Beyond Barriers,,advocacy_groups_handles,58957fe0c3b2651f1630f7a7d7a0a4a2,advocacy_groups_handles__ce89c74084575e246ce18d8885f43bdd
uniteherephilly,UNITE HERE Philly,Corporate Advocacy,214218,Reputation,ForeignMinistry,UNITE HERE Philly,,advocacy_groups_handles,da9efeb8ec3b8d54cac39a94b252542f,advocacy_groups_handles__0f16fd248cd8c3d51bb4b2e326944f91
uptecwa,University Professional & Technical Employees-CWA 9119,Corporate Advocacy,214218,Reputation,News,University Professional & Technical Employees-CWA 9119,,advocacy_groups_handles,93a56761813a1f4825b2893e6a201f92,advocacy_groups_handles__d6da3fca473c2025ae00ac28597a46f9
usstudents,US Student Association,Corporate Advocacy,214218,Reputation,Wells,US Student Association,,advocacy_groups_handles,f4ed5915b1d8c5ef00dc145ffcba29da,advocacy_groups_handles__31cd8d4d2574c7ca37b3fee0e1f4beb4
vastudentpower,VA Student Power Network,Corporate Advocacy,214218,Reputation,Consulates,VA Student Power Network,,advocacy_groups_handles,bd7a0d831f40732ac2f7479f81a8bee0,advocacy_groups_handles__f049df40357d6a310a70582425caadb5
vdlf_action,Voces de la Frontera Action,Corporate Advocacy,214218,Reputation,Consulates,Voces de la Frontera Action,,advocacy_groups_handles,05e12d3b55f50a1ce0885a75c3aca277,advocacy_groups_handles__42b17799789cc0e203fe0a74167ed8a1
nalc_national,National Association of Letter Carriers,Corporate Advocacy,214218,Reputation,LegislativeCommittee,National Association of Letter Carriers,,advocacy_groups_handles,55a95ad7a7d630e540fc23e1c2ef5747,advocacy_groups_handles__35510670285c9115ed0f4c7751769083
vox_union,Vox Media Union,Corporate Advocacy,214218,Reputation,IndustryTerm,Vox Media Union,,advocacy_groups_handles,abe774f90e7913b69641e8bf20a25ea4,advocacy_groups_handles__9675a2ac1c41a3577557f5f94afcb886
washingtonbus,WashingtonBus,Corporate Advocacy,214218,Reputation,AAEntity,WashingtonBus,,advocacy_groups_handles,7feaf8be6e69c4f69ea436afd3b099f2,advocacy_groups_handles__c21e46979b15c821876a20c67ab0741e
weareoneamerica,OneAmerica,Corporate Advocacy,214218,Reputation,Diplomat,OneAmerica,,advocacy_groups_handles,2184f3e0b8b656d9417628665d13bef6,advocacy_groups_handles__5c96a50249aa67fc6cf772423f115c9a
weareunidosus,UnidosUS,Corporate Advocacy,214218,Reputation,AAEntity,UnidosUS,,advocacy_groups_handles,0bf237b14f7bbcaad1e04f26e966fa06,advocacy_groups_handles__d56f4b050d5ae41c24253836f8b38315
wedriveprogress,We Drive Progress,Corporate Advocacy,214218,Reputation,Legislator,We Drive Progress,,advocacy_groups_handles,44348f06c227eae9552d7da4310b4e5d,advocacy_groups_handles__84917f529c0a12176ed7af2b15b638b5
western_center,Western Center on Law & Poverty,Corporate Advocacy,214218,Reputation,Consulates,Western Center on Law & Poverty,,advocacy_groups_handles,14d777e71fc7ff90d8580e5dbd4dbd04,advocacy_groups_handles__c70c45c13641b84bfc3feca0e7b2a843
wfblmcommunity,Whole Foods Campaign Supporters,Corporate Advocacy,214218,Reputation,Keyphrase,Whole Foods Campaign Supporters,,advocacy_groups_handles,be8c78b9f25b29b9ba296450ab34c53d,advocacy_groups_handles__26d8d3ac131a2d44d36c0031e220e1f3
natca,National Air Traffic Controllers Association,Corporate Advocacy,214218,Reputation,Keyphrase,National Air Traffic Controllers Association,,advocacy_groups_handles,b782613fd50fdb9b616433bdfc5186bb,advocacy_groups_handles__ba7cab598cc8fd53e30198c7823f5e59
wholeworkerwfm,Whole Worker,Corporate Advocacy,214218,Reputation,Keyphrase,Whole Worker,,advocacy_groups_handles,be7d03b2fb806353ed50baa3e432e683,advocacy_groups_handles__f0e81fed74c192960b8a0f3fcb386a1e
wmanflorida,Women√¢‚Ç¨‚Ñ¢s March Alliance of North Florida,Corporate Advocacy,214218,Reputation,Refinery,Women√¢‚Ç¨‚Ñ¢s March Alliance of North Florida,,advocacy_groups_handles,49e42f1dac869e3998d97686195ac76f,advocacy_groups_handles__e919ef2bfcdae30c68b4b0fa96851f59
