german_text,caption_text,lat,lon,ranking,default location,default_lon,,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
czornebohstrasse,"Czornebohstrasse in Bautzen, Germany",51.1666288,14.4502578,1,,,,Legislator,"Czornebohstrasse in Bautzen, Germany",,german_fires_bautzen_locations,72ec88f8e83e979c165088fb8e51670a,german_fires_bautzen_locations__72ec88f8e83e979c165088fb8e51670a
daimlerstrasse,"Daimlerstrasse in Bautzen, Germany",51.1779961,14.4097383,1,,,,Wells,"Daimlerstrasse in Bautzen, Germany",,german_fires_bautzen_locations,b8c47b7a3aaee15e48978d931d5f6860,german_fires_bautzen_locations__b8c47b7a3aaee15e48978d931d5f6860
damaschkestrasse,"Damaschkestrasse in Bautzen, Germany",51.1667784,14.4392648,1,,,,Media,"Damaschkestrasse in Bautzen, Germany",,german_fires_bautzen_locations,526fcee30ad604e8157dc207d13ed61c,german_fires_bautzen_locations__526fcee30ad604e8157dc207d13ed61c
dieselstrasse,"Dieselstrasse in Bautzen, Germany",51.1757634,14.4123095,1,,,,News,"Dieselstrasse in Bautzen, Germany",,german_fires_bautzen_locations,37daea74da009085e04f4ef2604bf13c,german_fires_bautzen_locations__37daea74da009085e04f4ef2604bf13c
dorfplatz teichnitz,"Dorfplatz Teichnitz in Bautzen, Germany",51.1958588,14.4176524,1,,,,IndustryTerm,"Dorfplatz Teichnitz in Bautzen, Germany",,german_fires_bautzen_locations,c1d9f88df7735478b73bd7122686581c,german_fires_bautzen_locations__c1d9f88df7735478b73bd7122686581c
dornschnabel,"Dornschnabel in Bautzen, Germany",51.1799525,14.4294417,1,,,,Consulates,"Dornschnabel in Bautzen, Germany",,german_fires_bautzen_locations,d10e98975dc6fa34470bc64f3cab9149,german_fires_bautzen_locations__d10e98975dc6fa34470bc64f3cab9149
dr.-ernst-mucke-strasse,"Dr.-Ernst-Mucke-strasse in Bautzen, Germany",51.1779057,14.4311769,1,,,,ForeignMinister,"Dr.-Ernst-Mucke-strasse in Bautzen, Germany",,german_fires_bautzen_locations,4bc0f3aa5b6e5e6edbbd5e89ec51f9ba,german_fires_bautzen_locations__4bc0f3aa5b6e5e6edbbd5e89ec51f9ba
dr.-irmgard-ackermann-strasse,"Dr.-Irmgard-Ackermann-strasse in Bautzen, Germany",51.209296,14.3969818,1,,,,Exec,"Dr.-Irmgard-Ackermann-strasse in Bautzen, Germany",,german_fires_bautzen_locations,845f1723aa264b835a0e6b579d36924c,german_fires_bautzen_locations__845f1723aa264b835a0e6b579d36924c
dr.-maria-grollmuss-strasse,"Dr.-Maria-Grollmuss-strasse in Bautzen, Germany",51.183491,14.4284557,1,,,,Pipeline,"Dr.-Maria-Grollmuss-strasse in Bautzen, Germany",,german_fires_bautzen_locations,c4194c274bb3cc41232b19bad4107e4c,german_fires_bautzen_locations__c4194c274bb3cc41232b19bad4107e4c
dr.-peter-jordan-strasse,"Dr.-Peter-Jordan-strasse in Bautzen, Germany",51.1710147,14.4345776,1,,,,Consulates,"Dr.-Peter-Jordan-strasse in Bautzen, Germany",,german_fires_bautzen_locations,b967764656111f14285b0dc0368f9963,german_fires_bautzen_locations__b967764656111f14285b0dc0368f9963
dr.-rohr-strasse,"Dr.-Rohr-strasse in Bautzen, Germany",51.1783373,14.4138858,1,,,,FTO,"Dr.-Rohr-strasse in Bautzen, Germany",,german_fires_bautzen_locations,9a1ea328fa16c99d09b645a7220cfcfa,german_fires_bautzen_locations__9a1ea328fa16c99d09b645a7220cfcfa
dr.-salvador-allende-strasse,"Dr.-Salvador-Allende-strasse in Bautzen, Germany",51.1752623,14.4528763,1,,,,Diplomat,"Dr.-Salvador-Allende-strasse in Bautzen, Germany",,german_fires_bautzen_locations,52ede04a5a382dda4bc333ef2f2da6e4,german_fires_bautzen_locations__52ede04a5a382dda4bc333ef2f2da6e4
drachestrasse,"Drachestrasse in Bautzen, Germany",51.1773616,14.4189568,1,,,,DiplomaticFacilities,"Drachestrasse in Bautzen, Germany",,german_fires_bautzen_locations,604685f9ba3a1cad4a693a1a9b7d1efa,german_fires_bautzen_locations__604685f9ba3a1cad4a693a1a9b7d1efa
dresdener strasse,"Dresdener strasse in Bautzen, Germany",51.179746,14.4020873,1,,,,CompanyKeyword,"Dresdener strasse in Bautzen, Germany",,german_fires_bautzen_locations,c1cd2bc880bfa3f4301bcb4945995e9b,german_fires_bautzen_locations__c1cd2bc880bfa3f4301bcb4945995e9b
doberkitz,"Doberkitz in Bautzen, Germany",51.1872816,14.3375491,1,,,,ForeignMinister,"Doberkitz in Bautzen, Germany",,german_fires_bautzen_locations,f539503dbbdafe49fdd892eed01c9675,german_fires_bautzen_locations__f539503dbbdafe49fdd892eed01c9675
eckenerstrasse,"Eckenerstrasse in Bautzen, Germany",51.1738768,14.4058787,1,,,,Legislator,"Eckenerstrasse in Bautzen, Germany",,german_fires_bautzen_locations,ee28fd6621ace1579f425475a59251c0,german_fires_bautzen_locations__ee28fd6621ace1579f425475a59251c0
edisonstrasse,"Edisonstrasse in Bautzen, Germany",51.1636652,14.4218776,1,,,,Consulates,"Edisonstrasse in Bautzen, Germany",,german_fires_bautzen_locations,defe6e502194ad3b2a20af1d5ddf6b06,german_fires_bautzen_locations__defe6e502194ad3b2a20af1d5ddf6b06
eduard-morike-strasse,"Eduard-Morike-strasse in Bautzen, Germany",51.1618043,14.4459157,1,,,,Diplomat,"Eduard-Morike-strasse in Bautzen, Germany",,german_fires_bautzen_locations,0ef73ad5d0bcaf315bf421064987929f,german_fires_bautzen_locations__0ef73ad5d0bcaf315bf421064987929f
eichenweg,"Eichenweg in Bautzen, Germany",51.1965552,14.4190297,1,,,,AAEntity,"Eichenweg in Bautzen, Germany",,german_fires_bautzen_locations,349407264abf20138d60ff2178c41911,german_fires_bautzen_locations__349407264abf20138d60ff2178c41911
erich-klausnitzer-strasse,"Erich-Klausnitzer-strasse in Bautzen, Germany",51.1565893,14.4361814,1,,,,Shipping,"Erich-Klausnitzer-strasse in Bautzen, Germany",,german_fires_bautzen_locations,3bb0459ff7a0e29eb6e1e31febe004c6,german_fires_bautzen_locations__3bb0459ff7a0e29eb6e1e31febe004c6
erich-pfaff-strasse,"Erich-Pfaff-strasse in Bautzen, Germany",51.1749565,14.439714,1,,,,Shipping,"Erich-Pfaff-strasse in Bautzen, Germany",,german_fires_bautzen_locations,2e32ad128e702a07c5b655b044a87e22,german_fires_bautzen_locations__2e32ad128e702a07c5b655b044a87e22
erich-weinert-strasse,"Erich-Weinert-strasse in Bautzen, Germany",51.1770895,14.4568681,1,,,,ForeignMinistry,"Erich-Weinert-strasse in Bautzen, Germany",,german_fires_bautzen_locations,3840c55c08c353a8480058a787f9a711,german_fires_bautzen_locations__3840c55c08c353a8480058a787f9a711
fabrikstrasse,"Fabrikstrasse in Bautzen, Germany",51.1671586,14.4174914,1,,,,Media,"Fabrikstrasse in Bautzen, Germany",,german_fires_bautzen_locations,74c352db08d24634d0986d1acded7c10,german_fires_bautzen_locations__74c352db08d24634d0986d1acded7c10
felix-wilhelm-weg,"Felix-Wilhelm-Weg in Bautzen, Germany",51.1567018,14.4384868,1,,,,Diplomat,"Felix-Wilhelm-Weg in Bautzen, Germany",,german_fires_bautzen_locations,8b6ebbb4a13b799cc1c039953732b44d,german_fires_bautzen_locations__8b6ebbb4a13b799cc1c039953732b44d
fichteschulweg,"Fichteschulweg in Bautzen, Germany",51.1856834,14.4139096,1,,,,Pipeline,"Fichteschulweg in Bautzen, Germany",,german_fires_bautzen_locations,8f3975380f1ee95df911ac67c443dd2c,german_fires_bautzen_locations__8f3975380f1ee95df911ac67c443dd2c
fichtestrasse,"Fichtestrasse in Bautzen, Germany",51.1825108,14.4417589,1,,,,Pipeline,"Fichtestrasse in Bautzen, Germany",,german_fires_bautzen_locations,0f54e158ecd2b7f35beb8233747fc361,german_fires_bautzen_locations__0f54e158ecd2b7f35beb8233747fc361
fiedlerstrasse,"Fiedlerstrasse in Bautzen, Germany",51.1804784,14.4161501,1,,,,Refinery,"Fiedlerstrasse in Bautzen, Germany",,german_fires_bautzen_locations,c9c6710c195178db5a1ab1db87a7a488,german_fires_bautzen_locations__c9c6710c195178db5a1ab1db87a7a488
fischergasse,"Fischergasse in Bautzen, Germany",51.1785607,14.4218905,1,,,,Exec,"Fischergasse in Bautzen, Germany",,german_fires_bautzen_locations,bf52427e02481a91ba6e1620a703fb0e,german_fires_bautzen_locations__bf52427e02481a91ba6e1620a703fb0e
fleischergasse,"Fleischergasse in Bautzen, Germany",51.1830617,14.4242165,1,,,,CompanyKeyword,"Fleischergasse in Bautzen, Germany",,german_fires_bautzen_locations,361d299e7b8c789db0e0e7aecb60638b,german_fires_bautzen_locations__361d299e7b8c789db0e0e7aecb60638b
fleischmarkt,"Fleischmarkt in Bautzen, Germany",51.1819434,14.423871,1,,,,Legislator,"Fleischmarkt in Bautzen, Germany",,german_fires_bautzen_locations,cabefb7cda19aaa87298cfa353395f7d,german_fires_bautzen_locations__cabefb7cda19aaa87298cfa353395f7d
fliederweg,"Fliederweg in Bautzen, Germany",51.168329,14.4664807,1,,,,space,"Fliederweg in Bautzen, Germany",,german_fires_bautzen_locations,a2fd1c6677dee66797d18aa9da9dfdb7,german_fires_bautzen_locations__a2fd1c6677dee66797d18aa9da9dfdb7
flinzstrasse,"Flinzstrasse in Bautzen, Germany",51.1881125,14.4352637,1,,,,Organization,"Flinzstrasse in Bautzen, Germany",,german_fires_bautzen_locations,6273fb746ede47953d2faa6d3cbc8bd6,german_fires_bautzen_locations__6273fb746ede47953d2faa6d3cbc8bd6
frankfurt,"Frankfurt in Bautzen, Germany",51.188761,14.4227047,1,,,,Wells,"Frankfurt in Bautzen, Germany",,german_fires_bautzen_locations,96ff71971dcbfb1ba993b3922166e8a8,german_fires_bautzen_locations__96ff71971dcbfb1ba993b3922166e8a8
frederic-joliot-curie-strasse,"Frederic-Joliot-Curie-strasse in Bautzen, Germany",51.188966,14.4450476,1,,,,FTO,"Frederic-Joliot-Curie-strasse in Bautzen, Germany",,german_fires_bautzen_locations,afaeb8179f1d31d852e2621060b29e8f,german_fires_bautzen_locations__afaeb8179f1d31d852e2621060b29e8f
friedhofsweg,"Friedhofsweg in Bautzen, Germany",51.2104549,14.3903988,1,,,,LegislativeCommittee,"Friedhofsweg in Bautzen, Germany",,german_fires_bautzen_locations,75bcffe5a9b79bc40fa950a5a670de1a,german_fires_bautzen_locations__75bcffe5a9b79bc40fa950a5a670de1a
friedrich-ebert-strasse,"Friedrich-Ebert-strasse in Bautzen, Germany",51.1936949,14.4495673,1,,,,FTO,"Friedrich-Ebert-strasse in Bautzen, Germany",,german_fires_bautzen_locations,1016891d320a55a01349dc33171da423,german_fires_bautzen_locations__1016891d320a55a01349dc33171da423
friedrich-engels-platz,"Friedrich-Engels-Platz in Bautzen, Germany",51.1771812,14.4348616,1,,,,Media,"Friedrich-Engels-Platz in Bautzen, Germany",,german_fires_bautzen_locations,c3e87785744dbd9cacd64b6b50fe6df4,german_fires_bautzen_locations__c3e87785744dbd9cacd64b6b50fe6df4
friedrich-gruhl-strasse,"Friedrich-Gruhl-strasse in Bautzen, Germany",51.2106653,14.3930643,1,,,,Consulates,"Friedrich-Gruhl-strasse in Bautzen, Germany",,german_fires_bautzen_locations,0569c84898c562ad03e577d43d052221,german_fires_bautzen_locations__0569c84898c562ad03e577d43d052221
friedrich-list-strasse,"Friedrich-List-strasse in Bautzen, Germany",51.1857603,14.4359482,1,,,,Legislator,"Friedrich-List-strasse in Bautzen, Germany",,german_fires_bautzen_locations,5df81a751457d8307c1ab68ddeba15ce,german_fires_bautzen_locations__5df81a751457d8307c1ab68ddeba15ce
friedrich-olbricht-strasse,"Friedrich-Olbricht-strasse in Bautzen, Germany",51.17264,14.4507424,1,,,,DiplomaticFacilities,"Friedrich-Olbricht-strasse in Bautzen, Germany",,german_fires_bautzen_locations,d3b3b6f491af740d6d4657b0a2581de0,german_fires_bautzen_locations__d3b3b6f491af740d6d4657b0a2581de0
friedrich-wolf-strasse,"Friedrich-Wolf-strasse in Bautzen, Germany",51.1753765,14.4574411,1,,,,Person,"Friedrich-Wolf-strasse in Bautzen, Germany",,german_fires_bautzen_locations,ade39b7325ae805c9930d214901b022e,german_fires_bautzen_locations__ade39b7325ae805c9930d214901b022e
fuchsweg,"Fuchsweg in Bautzen, Germany",51.1811397,14.4126801,1,,,,CompanyKeyword,"Fuchsweg in Bautzen, Germany",,german_fires_bautzen_locations,feb964120f842b5eb5e4077df8186887,german_fires_bautzen_locations__feb964120f842b5eb5e4077df8186887
gareisstrasse,"Gareisstrasse in Bautzen, Germany",51.1914215,14.43595,1,,,,Wells,"Gareisstrasse in Bautzen, Germany",,german_fires_bautzen_locations,78b27fcb72b6d47f87a77d92540b4b11,german_fires_bautzen_locations__78b27fcb72b6d47f87a77d92540b4b11
gartenheimweg,"Gartenheimweg in Bautzen, Germany",51.1757204,14.450267,1,,,,Refinery,"Gartenheimweg in Bautzen, Germany",,german_fires_bautzen_locations,b17819012e517ab14f4e76488941eec7,german_fires_bautzen_locations__b17819012e517ab14f4e76488941eec7
gartenstrasse,"Gartenstrasse in Bautzen, Germany",51.1947229,14.4741522,1,,,,AAEntity,"Gartenstrasse in Bautzen, Germany",,german_fires_bautzen_locations,07c8fc0585338f2d1d2f0d3210c75cf0,german_fires_bautzen_locations__07c8fc0585338f2d1d2f0d3210c75cf0
gerberberg,"Gerberberg in Bautzen, Germany",51.2119325,14.3896328,1,,,,Media,"Gerberberg in Bautzen, Germany",,german_fires_bautzen_locations,91154998d622872b3d83d7084322cbf4,german_fires_bautzen_locations__91154998d622872b3d83d7084322cbf4
gerbersiedlung,"Gerbersiedlung in Bautzen, Germany",51.21258,14.3875754,1,,,,News,"Gerbersiedlung in Bautzen, Germany",,german_fires_bautzen_locations,79537832640e438ae7a7efc7890f8ad7,german_fires_bautzen_locations__79537832640e438ae7a7efc7890f8ad7
gerberstrasse,"Gerberstrasse in Bautzen, Germany",51.1838397,14.4247165,1,,,,AAEntity,"Gerberstrasse in Bautzen, Germany",,german_fires_bautzen_locations,d447c1a8ffb6e70ca1eb29102f68c8e5,german_fires_bautzen_locations__d447c1a8ffb6e70ca1eb29102f68c8e5
gerhart-hauptmann-strasse,"Gerhart-Hauptmann-strasse in Bautzen, Germany",51.1739935,14.4016345,1,,,,News,"Gerhart-Hauptmann-strasse in Bautzen, Germany",,german_fires_bautzen_locations,2ca06bec655205fff17852ba5f1355c5,german_fires_bautzen_locations__2ca06bec655205fff17852ba5f1355c5
gesundbrunnenring,"Gesundbrunnenring in Bautzen, Germany",51.1904809,14.4442304,1,,,,LegislativeCommittee,"Gesundbrunnenring in Bautzen, Germany",,german_fires_bautzen_locations,4fe01f2fe47c3d870d6a3c0d180f60a5,german_fires_bautzen_locations__4fe01f2fe47c3d870d6a3c0d180f60a5
gickelsberg,"Gickelsberg in Bautzen, Germany",51.1865993,14.0514846,1,,,,Legislator,"Gickelsberg in Bautzen, Germany",,german_fires_bautzen_locations,a21213eed700ed11dd2f9e592828ac00,german_fires_bautzen_locations__a21213eed700ed11dd2f9e592828ac00
gneisenaustrasse,"Gneisenaustrasse in Bautzen, Germany",51.1683655,14.4509685,1,,,,Shipping,"Gneisenaustrasse in Bautzen, Germany",,german_fires_bautzen_locations,83a6e0f85ed90d4c5ef599a2f741239d,german_fires_bautzen_locations__83a6e0f85ed90d4c5ef599a2f741239d
goethestrasse,"Goethestrasse in Bautzen, Germany",51.1755186,14.4420914,1,,,,Exec,"Goethestrasse in Bautzen, Germany",,german_fires_bautzen_locations,5df7af7c05745a376fa24443033e9fd4,german_fires_bautzen_locations__5df7af7c05745a376fa24443033e9fd4
goschwitzstrasse,"Goschwitzstrasse in Bautzen, Germany",51.178658,14.4256753,1,,,,AAEntity,"Goschwitzstrasse in Bautzen, Germany",,german_fires_bautzen_locations,6543e790ee160f02e9da28112f38d688,german_fires_bautzen_locations__6543e790ee160f02e9da28112f38d688
grossdubrauer strasse,"Grossdubrauer strasse in Bautzen, Germany",51.211064,14.401259,1,,,,DiplomaticFacilities,"Grossdubrauer strasse in Bautzen, Germany",,german_fires_bautzen_locations,11958e9b53053eec56a9fb35258e822f,german_fires_bautzen_locations__11958e9b53053eec56a9fb35258e822f
grosse brudergasse,"Grosse Brudergasse in Bautzen, Germany",51.1822065,14.4219136,1,,,,AAEntity,"Grosse Brudergasse in Bautzen, Germany",,german_fires_bautzen_locations,114189850231746fe105645b06562e13,german_fires_bautzen_locations__114189850231746fe105645b06562e13
grosswelkaer strasse,"Grosswelkaer strasse in Bautzen, Germany",51.2119293,14.3854398,1,,,,Legislator,"Grosswelkaer strasse in Bautzen, Germany",,german_fires_bautzen_locations,b64c22aa13ff3f4eeaddc9ec40a5070b,german_fires_bautzen_locations__b64c22aa13ff3f4eeaddc9ec40a5070b
grubditzer weg,"Grubditzer Weg in Bautzen, Germany",51.1641935,14.4417421,1,,,,Organization,"Grubditzer Weg in Bautzen, Germany",,german_fires_bautzen_locations,9fa1c203d72c1b4b69a9db3061ec932d,german_fires_bautzen_locations__9fa1c203d72c1b4b69a9db3061ec932d
gustav-hertz-strasse,"Gustav-Hertz-strasse in Bautzen, Germany",51.1882987,14.4456847,1,,,,Shipping,"Gustav-Hertz-strasse in Bautzen, Germany",,german_fires_bautzen_locations,5a5997f8fd84397f6bcc2e05fd96e84d,german_fires_bautzen_locations__5a5997f8fd84397f6bcc2e05fd96e84d
gutsweg,"Gutsweg in Bautzen, Germany",51.1955062,14.415782,1,,,,News,"Gutsweg in Bautzen, Germany",,german_fires_bautzen_locations,5d760442f2992e76ff2b29fe0d484494,german_fires_bautzen_locations__5d760442f2992e76ff2b29fe0d484494
handrij-zejler-strasse,"Handrij-Zejler-strasse in Bautzen, Germany",51.1984665,14.3754671,1,,,,Refinery,"Handrij-Zejler-strasse in Bautzen, Germany",,german_fires_bautzen_locations,672ab5cc55024ee484e57db13738412b,german_fires_bautzen_locations__672ab5cc55024ee484e57db13738412b
hanns-eisler-strasse,"Hanns-Eisler-strasse in Bautzen, Germany",51.1739018,14.4535984,1,,,,Shipping,"Hanns-Eisler-strasse in Bautzen, Germany",,german_fires_bautzen_locations,b51058ad91f6d7b9bb9c509f87446354,german_fires_bautzen_locations__b51058ad91f6d7b9bb9c509f87446354
hauensteingasse,"Hauensteingasse in Bautzen, Germany",51.1814994,14.4261692,1,,,,Pipeline,"Hauensteingasse in Bautzen, Germany",,german_fires_bautzen_locations,5dce43ae4acfdb92b21b1bb66bd8d72d,german_fires_bautzen_locations__5dce43ae4acfdb92b21b1bb66bd8d72d
hauptmarkt,"Hauptmarkt in Bautzen, Germany",51.1815861,14.4241138,1,,,,Refinery,"Hauptmarkt in Bautzen, Germany",,german_fires_bautzen_locations,83c351d47ccf2d61a61731fa03b3853c,german_fires_bautzen_locations__83c351d47ccf2d61a61731fa03b3853c
hauptstrasse,"Hauptstrasse in Bautzen, Germany",51.0851964,13.9285036,1,,,,Keyphrase,"Hauptstrasse in Bautzen, Germany",,german_fires_bautzen_locations,a0cb27891843e22a9fea2bf20216accc,german_fires_bautzen_locations__a0cb27891843e22a9fea2bf20216accc
hegelstrasse,"Hegelstrasse in Bautzen, Germany",51.1810177,14.4450167,1,,,,Consulates,"Hegelstrasse in Bautzen, Germany",,german_fires_bautzen_locations,8960150da06902b1b93d1e4c6b279340,german_fires_bautzen_locations__8960150da06902b1b93d1e4c6b279340
heinostrasse,"Heinostrasse in Bautzen, Germany",51.1922181,14.4375336,1,,,,ForeignMinister,"Heinostrasse in Bautzen, Germany",,german_fires_bautzen_locations,6a422e19e83bd9473dc95316d809c7b3,german_fires_bautzen_locations__6a422e19e83bd9473dc95316d809c7b3
heinrich-heine-strasse,"Heinrich-Heine-strasse in Bautzen, Germany",51.1740172,14.4004493,1,,,,DiplomaticFacilities,"Heinrich-Heine-strasse in Bautzen, Germany",,german_fires_bautzen_locations,8e8487c4b3814d321031276436fc2177,german_fires_bautzen_locations__8e8487c4b3814d321031276436fc2177
heinrich-theodor-wehle-strasse,"Heinrich-Theodor-Wehle-strasse in Bautzen, Germany",51.1632357,14.4435158,1,,,,News,"Heinrich-Theodor-Wehle-strasse in Bautzen, Germany",,german_fires_bautzen_locations,8e172ce041a7625219762dd06bd44823,german_fires_bautzen_locations__8e172ce041a7625219762dd06bd44823
heinrich-zille-strasse,"Heinrich-Zille-strasse in Bautzen, Germany",51.1628744,14.445788,1,,,,FTO,"Heinrich-Zille-strasse in Bautzen, Germany",,german_fires_bautzen_locations,0ee113ed9a251126ac1c9544f44ce64c,german_fires_bautzen_locations__0ee113ed9a251126ac1c9544f44ce64c
heringstrasse,"Heringstrasse in Bautzen, Germany",51.1811404,14.4223662,1,,,,News,"Heringstrasse in Bautzen, Germany",,german_fires_bautzen_locations,90f0700e74edb665d20155b5fea60103,german_fires_bautzen_locations__90f0700e74edb665d20155b5fea60103
heydemannstrasse,"Heydemannstrasse in Bautzen, Germany",51.1775423,14.4184397,1,,,,Diplomat,"Heydemannstrasse in Bautzen, Germany",,german_fires_bautzen_locations,2f4b81e0fd4cdc940bfb3d5e3a1824d1,german_fires_bautzen_locations__2f4b81e0fd4cdc940bfb3d5e3a1824d1
hintere brudergasse,"Hintere Brudergasse in Bautzen, Germany",51.1828713,14.4224388,1,,,,Consulates,"Hintere Brudergasse in Bautzen, Germany",,german_fires_bautzen_locations,687560eef75c88179077b7288268a86b,german_fires_bautzen_locations__687560eef75c88179077b7288268a86b
hintere reichenstrasse,"Hintere Reichenstrasse in Bautzen, Germany",51.1814994,14.4261692,1,,,,Refinery,"Hintere Reichenstrasse in Bautzen, Germany",,german_fires_bautzen_locations,a35506323e4c3fd35aa0f445273f5ebf,german_fires_bautzen_locations__a35506323e4c3fd35aa0f445273f5ebf
hintergasse,"Hintergasse in Bautzen, Germany",51.1787057,14.4231887,1,,,,AAEntity,"Hintergasse in Bautzen, Germany",,german_fires_bautzen_locations,b7b634fb4dd628c8825177d4c5557c73,german_fires_bautzen_locations__b7b634fb4dd628c8825177d4c5557c73
hinterm schmiedeteich,"Hinterm Schmiedeteich in Bautzen, Germany",51.209182,14.381755,1,,,,Person,"Hinterm Schmiedeteich in Bautzen, Germany",,german_fires_bautzen_locations,c8d8db70db3d2f92f9a1482ec5e58d24,german_fires_bautzen_locations__c8d8db70db3d2f92f9a1482ec5e58d24
hofweg,"Hofweg in Bautzen, Germany",51.1831428,14.3908031,1,,,,DiplomaticFacilities,"Hofweg in Bautzen, Germany",,german_fires_bautzen_locations,74e839190b1902a1679c7b8f45494675,german_fires_bautzen_locations__74e839190b1902a1679c7b8f45494675
