handle,caption_name,location_lower,include_groups,entity_type,Lat,Lon,,exclude_groups,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
jodyhice,US Representative Hice,Georgia,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,32.1656221,-82.9000751,,,Legislator,US Representative Hice,,eng_dgm_tsa_mentioner_entities,4af4fe85711014aa62d16c920bc71272,eng_dgm_tsa_mentioner_entities__4af4fe85711014aa62d16c920bc71272
steve4kansas,US Representative Watkins,Kansas,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,39.011902,-98.4842465,,,Legislator,US Representative Watkins,,eng_dgm_tsa_mentioner_entities,faf99ef1ad2039b60f0d9f9c0b9388a6,eng_dgm_tsa_mentioner_entities__faf99ef1ad2039b60f0d9f9c0b9388a6
mcgovernma,US Representative McGovern,Massachusetts,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,42.4072107,-71.3824374,,,Legislator,US Representative McGovern,,eng_dgm_tsa_mentioner_entities,60a180464c32beb0a2d2fe16fe53ddb7,eng_dgm_tsa_mentioner_entities__60a180464c32beb0a2d2fe16fe53ddb7
davidrouzer,US Representative Rouzer,North Carolina,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,35.7595731,-79.0192997,,,Legislator,US Representative Rouzer,,eng_dgm_tsa_mentioner_entities,fb77d7cb68fc9e183d69d91146cab67a,eng_dgm_tsa_mentioner_entities__fb77d7cb68fc9e183d69d91146cab67a
electconnolly,US Representative Connolly,Virginia,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,37.4315734,-78.6568942,,,Legislator,US Representative Connolly,,eng_dgm_tsa_mentioner_entities,ac58db5286b1e488964538a52fe01ecd,eng_dgm_tsa_mentioner_entities__ac58db5286b1e488964538a52fe01ecd
repfredupton,US Representative Upton,Michigan,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,44.3148443,-85.6023643,,,Legislator,US Representative Upton,,eng_dgm_tsa_mentioner_entities,b3ec0f6348646c0b7c37f007b83ce6eb,eng_dgm_tsa_mentioner_entities__b3ec0f6348646c0b7c37f007b83ce6eb
paultonko,US Representative Tonko,New York,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,40.7127753,-74.0059728,,,Legislator,US Representative Tonko,,eng_dgm_tsa_mentioner_entities,dbb84a830e000b3a58d8b97a270b5157,eng_dgm_tsa_mentioner_entities__dbb84a830e000b3a58d8b97a270b5157
uptonforallofus,US Representative Upton,Michigan,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,44.3148443,-85.6023643,,,Legislator,US Representative Upton,,eng_dgm_tsa_mentioner_entities,b3ec0f6348646c0b7c37f007b83ce6eb,eng_dgm_tsa_mentioner_entities__b3ec0f6348646c0b7c37f007b83ce6eb
repmarciafudge,US Representative Fudge,Ohio,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,40.4172871,-82.907123,,,Legislator,US Representative Fudge,,eng_dgm_tsa_mentioner_entities,b4a1a6c5cbe2fe8652e72406972d25cd,eng_dgm_tsa_mentioner_entities__b4a1a6c5cbe2fe8652e72406972d25cd
timwalberg,US Representative Walberg,Michigan,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,44.3148443,-85.6023643,,,Legislator,US Representative Walberg,,eng_dgm_tsa_mentioner_entities,716e9fa737ffd9e06b945128aed3ca06,eng_dgm_tsa_mentioner_entities__716e9fa737ffd9e06b945128aed3ca06
cedricrichmond,US Representative Richmond,Louisiana,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,30.9842977,-91.9623327,,,Legislator,US Representative Richmond,,eng_dgm_tsa_mentioner_entities,170ebd3ef9b9b57691b19ef529a874e0,eng_dgm_tsa_mentioner_entities__170ebd3ef9b9b57691b19ef529a874e0
dustyjohnson,US Representative Dusty Johnson,South Dakota,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,43.9695148,-99.9018131,,,Legislator,US Representative Dusty Johnson,,eng_dgm_tsa_mentioner_entities,9b7a4b206538adf92cb80b869d421722,eng_dgm_tsa_mentioner_entities__9b7a4b206538adf92cb80b869d421722
rosadelauro,US Representative DeLauro,Connecticut,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,41.6032207,-73.087749,,,Legislator,US Representative DeLauro,,eng_dgm_tsa_mentioner_entities,f81c219ee171c4b11ed1d0159537bdd7,eng_dgm_tsa_mentioner_entities__f81c219ee171c4b11ed1d0159537bdd7
teamcalvert,US Representative Calvert,California,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,36.778261,-119.4179324,,,Legislator,US Representative Calvert,,eng_dgm_tsa_mentioner_entities,37c3f0b6c4b635a668e8b8e4e97c6e3c,eng_dgm_tsa_mentioner_entities__37c3f0b6c4b635a668e8b8e4e97c6e3c
aoc,US Representative Ocasio-Cortez,New York,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,40.7127753,-74.0059728,,,Legislator,US Representative Ocasio-Cortez,,eng_dgm_tsa_mentioner_entities,7ae63bd1bc7c84c04e1560fe19108843,eng_dgm_tsa_mentioner_entities__7ae63bd1bc7c84c04e1560fe19108843
repteddeutch,US Representative Deutch,Florida,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,27.6648274,-81.5157535,,,Legislator,US Representative Deutch,,eng_dgm_tsa_mentioner_entities,3cffd9ee57aca15bba9158d78ed6f4da,eng_dgm_tsa_mentioner_entities__3cffd9ee57aca15bba9158d78ed6f4da
webstercongress,US Representative Webster,Florida,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,27.6648274,-81.5157535,,,Legislator,US Representative Webster,,eng_dgm_tsa_mentioner_entities,6592910be109f458092fd6fdc0c3fb97,eng_dgm_tsa_mentioner_entities__6592910be109f458092fd6fdc0c3fb97
repcleaver,US Representative Cleaver,Missouri,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,37.9642529,-91.8318334,,,Legislator,US Representative Cleaver,,eng_dgm_tsa_mentioner_entities,a5c0cec0c2ac6c24b0303b941c394531,eng_dgm_tsa_mentioner_entities__a5c0cec0c2ac6c24b0303b941c394531
repcohen,US Representative Cohen,Tennessee,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,35.5174913,-86.5804473,,,Legislator,US Representative Cohen,,eng_dgm_tsa_mentioner_entities,ef6eb1789cab9bfcb27953fd1a96dddf,eng_dgm_tsa_mentioner_entities__ef6eb1789cab9bfcb27953fd1a96dddf
bobbyscott,US Representative Bobby Scott,Virginia,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,37.4315734,-78.6568942,,,Legislator,US Representative Bobby Scott,,eng_dgm_tsa_mentioner_entities,785390f9364066a62c9d8a14e0638836,eng_dgm_tsa_mentioner_entities__785390f9364066a62c9d8a14e0638836
repkaygranger,US Representative Granger,Texas,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,31.9685988,-99.9018131,,,Legislator,US Representative Granger,,eng_dgm_tsa_mentioner_entities,6d3894dcc0163e639707ca3eb29a0f1f,eng_dgm_tsa_mentioner_entities__6d3894dcc0163e639707ca3eb29a0f1f
gracenapolitano,US Representative Napolitano,California,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,36.778261,-119.4179324,,,Legislator,US Representative Napolitano,,eng_dgm_tsa_mentioner_entities,0ee5be82ee2bf7fa0299d01172a859cb,eng_dgm_tsa_mentioner_entities__0ee5be82ee2bf7fa0299d01172a859cb
larsenrick,US Representative Larsen,Washington,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,47.7510741,-120.7401385,,,Legislator,US Representative Larsen,,eng_dgm_tsa_mentioner_entities,4b7dccccf15545430ec10a849a13d1c3,eng_dgm_tsa_mentioner_entities__4b7dccccf15545430ec10a849a13d1c3
repalgreen,US Representative Al Green,Texas,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,31.9685988,-99.9018131,,,Legislator,US Representative Al Green,,eng_dgm_tsa_mentioner_entities,ee007699539c68f07feb19a85ad06735,eng_dgm_tsa_mentioner_entities__ee007699539c68f07feb19a85ad06735
kindforcongress,US Representative Kind,Wisconsin,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,43.7844397,-88.7878678,,,Legislator,US Representative Kind,,eng_dgm_tsa_mentioner_entities,e3e4f73e9aa5ec0c8b61969402842168,eng_dgm_tsa_mentioner_entities__e3e4f73e9aa5ec0c8b61969402842168
repdavideprice,US Representative Price,North Carolina,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,35.7595731,-79.0192997,,,Legislator,US Representative Price,,eng_dgm_tsa_mentioner_entities,8d9011a2695580eec0a5e068d5b94a9b,eng_dgm_tsa_mentioner_entities__8d9011a2695580eec0a5e068d5b94a9b
repdavejoyce,US Representative David Joyce,Ohio,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,40.4172871,-82.907123,,,Legislator,US Representative David Joyce,,eng_dgm_tsa_mentioner_entities,75a3eea439d063b96926cc94cb81d347,eng_dgm_tsa_mentioner_entities__75a3eea439d063b96926cc94cb81d347
repdonaldpayne,US Representative Payne,New Jersey,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,40.0583238,-74.4056612,,,Legislator,US Representative Payne,,eng_dgm_tsa_mentioner_entities,2c1ce7493b2ebe50d495718f6cb3ceef,eng_dgm_tsa_mentioner_entities__2c1ce7493b2ebe50d495718f6cb3ceef
replloyddoggett,US Representative Doggett,Texas,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,31.9685988,-99.9018131,,,Legislator,US Representative Doggett,,eng_dgm_tsa_mentioner_entities,add59916e7c71935655f1cda2e207252,eng_dgm_tsa_mentioner_entities__add59916e7c71935655f1cda2e207252
joecourtneyct,US Representative Courtney,Connecticut,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,41.6032207,-73.087749,,,Legislator,US Representative Courtney,,eng_dgm_tsa_mentioner_entities,05b2fbec8b63eda969ffe6fa6beda50a,eng_dgm_tsa_mentioner_entities__05b2fbec8b63eda969ffe6fa6beda50a
espaillatny,US Representative Espaillat,New York,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,40.7127753,-74.0059728,,,Legislator,US Representative Espaillat,,eng_dgm_tsa_mentioner_entities,895953ba39738eda27c773d713b08f9e,eng_dgm_tsa_mentioner_entities__895953ba39738eda27c773d713b08f9e
votegregwalden,US Representative Walden,Oregon,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,43.8041334,-120.5542012,,,Legislator,US Representative Walden,,eng_dgm_tsa_mentioner_entities,4a7f6ceee035fea512ee90d63a0b0a6c,eng_dgm_tsa_mentioner_entities__4a7f6ceee035fea512ee90d63a0b0a6c
jerrymcnerney,US Representative McNerney,California,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,36.778261,-119.4179324,,,Legislator,US Representative McNerney,,eng_dgm_tsa_mentioner_entities,9a8c4aea5189a905971d785822deb143,eng_dgm_tsa_mentioner_entities__9a8c4aea5189a905971d785822deb143
russfulcher,US Representative Fulcher,Idaho,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,44.0682019,-114.7420408,,,Legislator,US Representative Fulcher,,eng_dgm_tsa_mentioner_entities,504cf6d8720dd7060097bab917df0732,eng_dgm_tsa_mentioner_entities__504cf6d8720dd7060097bab917df0732
lloyddoggetttx,US Representative Doggett,Texas,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,31.9685988,-99.9018131,,,Legislator,US Representative Doggett,,eng_dgm_tsa_mentioner_entities,add59916e7c71935655f1cda2e207252,eng_dgm_tsa_mentioner_entities__add59916e7c71935655f1cda2e207252
matsui4congress,US Representative Matsui,California,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,36.778261,-119.4179324,,,Legislator,US Representative Matsui,,eng_dgm_tsa_mentioner_entities,425e9ac453e841ac27fc3e3887675fab,eng_dgm_tsa_mentioner_entities__425e9ac453e841ac27fc3e3887675fab
repdavidscott,US Representative David Scott,Georgia,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,32.1656221,-82.9000751,,,Legislator,US Representative David Scott,,eng_dgm_tsa_mentioner_entities,b748fd3b1b2a873eefe8f08c5440f7a8,eng_dgm_tsa_mentioner_entities__b748fd3b1b2a873eefe8f08c5440f7a8
repebj,US Representative Eddie Bernice Johnson,Texas,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,31.9685988,-99.9018131,,,Legislator,US Representative Eddie Bernice Johnson,,eng_dgm_tsa_mentioner_entities,128c8a1018275de18ba676b5bf6e9035,eng_dgm_tsa_mentioner_entities__128c8a1018275de18ba676b5bf6e9035
repfilemonvela,US Representative Vela,Texas,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,31.9685988,-99.9018131,,,Legislator,US Representative Vela,,eng_dgm_tsa_mentioner_entities,37f1084ccef06f27276ddfb52a0bfadd,eng_dgm_tsa_mentioner_entities__37f1084ccef06f27276ddfb52a0bfadd
repeliotengel,US Representative Engel,New York,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,40.7127753,-74.0059728,,,Legislator,US Representative Engel,,eng_dgm_tsa_mentioner_entities,6aa7159a343161ddc725933427819b03,eng_dgm_tsa_mentioner_entities__6aa7159a343161ddc725933427819b03
repstevestivers,US Representative Stivers,Ohio,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,40.4172871,-82.907123,,,Legislator,US Representative Stivers,,eng_dgm_tsa_mentioner_entities,9f6eec4f9200820e08e270d570837868,eng_dgm_tsa_mentioner_entities__9f6eec4f9200820e08e270d570837868
repcuellar,US Representative Cuellar,Texas,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,31.9685988,-99.9018131,,,Legislator,US Representative Cuellar,,eng_dgm_tsa_mentioner_entities,bcb72843ca60080b1772a4bdd997c2d9,eng_dgm_tsa_mentioner_entities__bcb72843ca60080b1772a4bdd997c2d9
whipclyburn,US Representative Clyburn,South Carolina,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,33.836081,-81.1637245,,,Legislator,US Representative Clyburn,,eng_dgm_tsa_mentioner_entities,e0f5e84aa3cf0119d4ce9aa7ba016e91,eng_dgm_tsa_mentioner_entities__e0f5e84aa3cf0119d4ce9aa7ba016e91
repbenmcadams,US Representative McAdams,Utah,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,39.3209801,-111.0937311,,,Legislator,US Representative McAdams,,eng_dgm_tsa_mentioner_entities,a3dc967ef9b029e71979ffed05f55754,eng_dgm_tsa_mentioner_entities__a3dc967ef9b029e71979ffed05f55754
defazio4oregon,US Representative DeFazio,Oregon,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,43.8041334,-120.5542012,,,Legislator,US Representative DeFazio,,eng_dgm_tsa_mentioner_entities,89761d0335dd08374f462e74f1e9366b,eng_dgm_tsa_mentioner_entities__89761d0335dd08374f462e74f1e9366b
kingforcongress,US Representative Steve King,Iowa,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,41.8780025,-93.097702,,,Legislator,US Representative Steve King,,eng_dgm_tsa_mentioner_entities,fe519bb110cf20cab84e6c3e22d36bba,eng_dgm_tsa_mentioner_entities__fe519bb110cf20cab84e6c3e22d36bba
repvisclosky,US Representative Visclosky,Indiana,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,40.2671941,-86.1349019,,,Legislator,US Representative Visclosky,,eng_dgm_tsa_mentioner_entities,9821285647880ade0e2bb39730726e7e,eng_dgm_tsa_mentioner_entities__9821285647880ade0e2bb39730726e7e
repjudychu,US Representative Chu,California,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,36.778261,-119.4179324,,,Legislator,US Representative Chu,,eng_dgm_tsa_mentioner_entities,391919e155b284ab5da98e492e9c08c8,eng_dgm_tsa_mentioner_entities__391919e155b284ab5da98e492e9c08c8
pramilajayapal,US Representative Jayapal,Washington,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,47.7510741,-120.7401385,,,Legislator,US Representative Jayapal,,eng_dgm_tsa_mentioner_entities,5d7557a50a078519945d7a26403cf7ec,eng_dgm_tsa_mentioner_entities__5d7557a50a078519945d7a26403cf7ec
reptomgraves,US Representative Tom Graves,Georgia,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,32.1656221,-82.9000751,,,Legislator,US Representative Tom Graves,,eng_dgm_tsa_mentioner_entities,f7bed0048b60a0b6dbf8ccab02180270,eng_dgm_tsa_mentioner_entities__f7bed0048b60a0b6dbf8ccab02180270
foster4congress,US Representative Foster,Illinois,agency;agency leadership;tsa international equivalents;airline operators;airport;cargo,Legislator,40.6331249,-89.3985283,,,Legislator,US Representative Foster,,eng_dgm_tsa_mentioner_entities,df70439b90cc524de8a4ff4a5282ad3d,eng_dgm_tsa_mentioner_entities__df70439b90cc524de8a4ff4a5282ad3d
