keyword,caption_name,topic_id,groups,location,guid,.1,.2,.3,.4,apple suppliers,.5,.6,.7,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
贝莱德,BlackRock,188278,,,88f017ca5343ee4a3b7a2c705b49ddce,,n,,1,,,,3,Exec,BlackRock,,dgm_weibo_media_mentionee,04a6ff34a0283500981b77b84dd08595,dgm_weibo_media_mentionee__98aeda15c6a9f2ff1f7f170584c66e71
dhl,DHL,188278,,,8a85103a29aca6e28777fc0d2ac045c0,,n,,,,,,3,IndustryTerm,DHL,,dgm_weibo_media_mentionee,b48bbbbe249e4ee6889b262a94d4c00b,dgm_weibo_media_mentionee__53c6f3cca240d98b5e648d93115a2426
欧菲光,OFILM Group,188278,,,8ac54ef60ee6e4f14c2f16f4bc41d1a3,,,,,y,,,3,Person,OFILM Group,,dgm_weibo_media_mentionee,07cfcf540f6f1cfa7116efb46ba11724,dgm_weibo_media_mentionee__bab943e59cdffa50df7f7aeee16caea3
巴斯夫,BASF,188278,,,8d49b8dc5ba98024dc999c10317deae7,,n,,0,,,,3,Wells,BASF,,dgm_weibo_media_mentionee,e28f7c1b53535717394a35bfe1ba1db1,dgm_weibo_media_mentionee__1672f5c14b0beab044c02884a30f1e5b
富乐客,Foot Locker,188278,,,8d5f9c6e0e5c345c20fa8bd68475d55b,,n,,1,,,,3,Media,Foot Locker,,dgm_weibo_media_mentionee,abf8044a712bce6c72fb61fe5107f0d6,dgm_weibo_media_mentionee__3bbe7681bc7a60ed3d22764734cb699a
德事隆,Textron,188278,,,8ff2b75def56d2753aeeae9dcc5eb5d6,,n,,1,,,,3,space,Textron,,dgm_weibo_media_mentionee,009521f267e22c1a61ed672d5ee22eca,dgm_weibo_media_mentionee__7d46e8d64e09e3b7bd89c8cd9f0728e3
艾柏森,Albertsons,188278,,,949eebc349bda3ce68cb04fe43baa843,,n,,1,,,,3,News,Albertsons,,dgm_weibo_media_mentionee,632d4df07c5ea879d7c4f53becf0e17e,dgm_weibo_media_mentionee__767e924278099a2e4f3d05c5c2bf766a
西门子,Siemens,188278,,,964f1bace36f2c1c15fa5f051695f122;be5b19ab3dd584a8a156bd0de7506bee,,#N/A,,1,,,,3,Refinery,Siemens,,dgm_weibo_media_mentionee,47980575603332f1f596cb5f3987f9b1,dgm_weibo_media_mentionee__74993f42c49b81f3a77103bcbb247c2b
信达思,Cintas,188278,,,9888e53510b933e2af3c426724267b3b,,n,,0,,,,3,Refinery,Cintas,,dgm_weibo_media_mentionee,b1d36ab5ccd5a59350df6251163f6535,dgm_weibo_media_mentionee__f45dbfd77543b8a8446766b63a5ea598
拼多多,Pinduoduo,188278,,,99c8c3005486f31e76911bca5fbf3956,,#N/A,,0,,,,3,CompanyKeyword,Pinduoduo,,dgm_weibo_media_mentionee,0bd5e22c33f50bce0028c128764e54c4,dgm_weibo_media_mentionee__d8a1d9a28fd4f9d2c4c7f3bd07bbeef1
阿里云,Aliyun,188278,,,9bd32051d5285fda29726490330c9852,,#N/A,,,,,,3,Diplomat,Aliyun,,dgm_weibo_media_mentionee,395298dc811905eabda47b4076e91701,dgm_weibo_media_mentionee__7af1faa0b15b1790afb48591a19ad961
ups,UPS,188278,,,9cbf31388531bdcb5e616f7a42f99574,,n,,,,,,3,Wells,UPS,,dgm_weibo_media_mentionee,88c27c810bf46e78b7213efe061fcde7,dgm_weibo_media_mentionee__0e60ac85bc39f1e221d66a048ff164da
京东方,BOE Technology,188278,,,9e5caea10f71512444c15c69f9eef320,y,#N/A,,0,,Chinese company BOE Technology,,3,Refinery,BOE Technology,,dgm_weibo_media_mentionee,6536b1d7c19c02b996ca4209daaa8029,dgm_weibo_media_mentionee__28a2989750d2b1067e1737b24fc2f3e7
孩之宝,Hasbro,188278,,,a397493fd4a2651260b827b0aedc0e30,,n,,0,,,,3,Exec,Hasbro,,dgm_weibo_media_mentionee,9a4c5c575ed8e102aa69b3e5129b3f31,dgm_weibo_media_mentionee__6d311e5d6d64c6a3706fc2158857d7e8
中海油,China National Offshore Oil Corporation,188278,,,a3ffb0f87e07859a7e6e64fc591f0e63,,,,,,,state-owned company China National Offshore Oil Corporation,3,Organization,China National Offshore Oil Corporation,,dgm_weibo_media_mentionee,06a4522e57b7ef58a0eca87d4c8d1f70,dgm_weibo_media_mentionee__ceeb3cf1eb426ebcdd480ccca3d3fa2c
美元树,Dollar Tree,188278,,,ab2d38473c67e7e13c2dc33e1ae5efce,,n,,1,,,,3,News,Dollar Tree,,dgm_weibo_media_mentionee,ffcc4179d043903b104393ea29d3a00e,dgm_weibo_media_mentionee__eb5bb08817748c3dc2dc43532ee79e39
奥多比,Adobe,188278,,,aea069334333a347c1433a9a8c0ff7c2,,#N/A,,0,,,,3,Refinery,Adobe,,dgm_weibo_media_mentionee,3d1f6fcfd654e21b40aa6648444ad386,dgm_weibo_media_mentionee__71f698950c9cdadc3d19bb7411177a78
aeg,AEG,188278,,,b0b26c60674376cc026db435114dc253,,n,,,,,,3,AAEntity,AEG,,dgm_weibo_media_mentionee,10e153c42b4b743ef2a3747f5a250141,dgm_weibo_media_mentionee__fa4c72bf54d8ab25b1d680228088fc24
家得宝,Home Depot,188278,,,b0bc77bc4da0f4941a2f120f71ed7008,,n,,1,,,,3,space,Home Depot,,dgm_weibo_media_mentionee,c49fae6595d61e5278f75adca4774bdb,dgm_weibo_media_mentionee__b8114e3e254cca7771dfd75ea6e81389
壹传媒,Next Digital,188278,,,b53d6d1f947b230942e36ae5dc8c1849,,#N/A,,0,,,,3,CompanyKeyword,Next Digital,,dgm_weibo_media_mentionee,597a4a24e065f1d5435b71953f5fe6c9,dgm_weibo_media_mentionee__fb6b53c8e82d07429dd4c7e9d9f1bc9f
赛富时,Salesforce,188278,,,bc273ac3c7f9d86a4d284fd11bfb0ce6,,n,,1,,,,3,space,Salesforce,,dgm_weibo_media_mentionee,8339f37825b29fa2ea53e28a1a7c1eba,dgm_weibo_media_mentionee__4a6dbb2ff650f82af801f71c3efd72c3
科尔士,Kohl's,188278,,,bebe2053a8d82be1e8c0986f277a27ba,,n,,0,,,,3,Legislator,Kohl's,,dgm_weibo_media_mentionee,cf4a3eeeb794c5ad797ba8583bee564e,dgm_weibo_media_mentionee__f47914299f3d8460ea82dd21f435b624
科迪华,Corteva,188278,,,bff29ef90043b1be274f08e460520936,,n,,1,,,,3,AAEntity,Corteva,,dgm_weibo_media_mentionee,79df4fcb707ad052fdc2178ab2af2491,dgm_weibo_media_mentionee__e51f942e10a8628660616f0f54bd4c69
sap,SAP,188278,,,c0411c9799fa3e1957878d3ce985eb21,,n,,,,,,3,CompanyKeyword,SAP,,dgm_weibo_media_mentionee,a57648a5e0d96c90e6895bd4e27358f6,dgm_weibo_media_mentionee__999bc6b18351bbe817d26f559ba408ae
思爱普,SAP,188278,,,c0411c9799fa3e1957878d3ce985eb21,,n,,0,,,,3,Refinery,SAP,,dgm_weibo_media_mentionee,14581a5bcc78dad4a86329cae9f08092,dgm_weibo_media_mentionee__999bc6b18351bbe817d26f559ba408ae
ibm,IBM,188278,,,c23e4ad3ad3f861e1c83270299273139,,n,,,,,,3,IndustryTerm,IBM,,dgm_weibo_media_mentionee,644a2bb050af98b808de2964708d6348,dgm_weibo_media_mentionee__cbf44511d041dc6d1dd73cc0c033122c
宜瑞安,Ingredion,188278,,,c46e9ac6c79108482209a985e7a35346,,n,,1,,,,3,IndustryTerm,Ingredion,,dgm_weibo_media_mentionee,bb4db91df825cfc4db303e39d7739a3c,dgm_weibo_media_mentionee__598999f04a6a1d3a2fbb16cb96aefc30
omv,OMV,188278,,,c4e87e10b5ec7f7b018a9035f13a27a6,,n,,,,,,3,Pipeline,OMV,,dgm_weibo_media_mentionee,5739a251e3badd9543995ee07d472093,dgm_weibo_media_mentionee__2f5eaf10726d991098748fc3d9c1a41d
pnc,PNC,188278,,,c897bccc1fc1b783c12539bccd3fdbeb,,n,,,,,,3,Shipping,PNC,,dgm_weibo_media_mentionee,7afe1debb066b25c7e1c49215d157200,dgm_weibo_media_mentionee__75d3d3f2357a3484561324827c7dcdde
来福车,Lyft,188278,,,c9744788bc700f942e4711689d8e3ea0,,n,,0,,,,3,IndustryTerm,Lyft,,dgm_weibo_media_mentionee,fe5fabcecc0fd82b981c30666209436e,dgm_weibo_media_mentionee__6fad50840dd41242695277924e4a6f16
ucb,UCB,188278,,,cab1b7143174d286f40c471bcfc20fa3,,n,,,,,,3,space,UCB,,dgm_weibo_media_mentionee,c915bceff4c5d23cd51783d449414aba,dgm_weibo_media_mentionee__2d09b5708e07ea3054c8fd57499fd599
迪士尼,Disney,188278,,,cb1eabf6f10ada8ee69ccf5ad4705cc5;6eef59b51c9224808c07de857d2af840,,n,,,,,,3,CompanyKeyword,Disney,,dgm_weibo_media_mentionee,ed7458c00e22832117fb5c9b288371f0,dgm_weibo_media_mentionee__a77450f87def43cbe79f3f494d0c332a
西斯科,Sysco,188278,,,cc2a4d2fb5eae95f69049381a5c7c08d,,n,,0,,,,3,ForeignMinistry,Sysco,,dgm_weibo_media_mentionee,67b64e2fb6078cce2066fc2ecc69fef9,dgm_weibo_media_mentionee__3a7d237d9097c11dda540f9eccde986f
麦当劳,McDonald's,188278,,,ce93c4a9ef56bba5fbc32da77fd5d371,,n,,1,,,,3,AAEntity,McDonald's,,dgm_weibo_media_mentionee,4d8cff9df2cef528416cd9abe9865f00,dgm_weibo_media_mentionee__700dd1ec75732af311920d8da4c372ca
赛百味,Subway,188278,,,d233216e6356445c609b2c9d956ee7db,,n,,,,,,3,Legislator,Subway,,dgm_weibo_media_mentionee,624573710c26fb1f9c551fb61ba02a14,dgm_weibo_media_mentionee__59e6c9bc4380c7ff71a3cd3eb9515b30
康明斯,Cummins,188278,,,d24f37e6b843b4ce8160741ff42e05d1;8e8564bf3e946cda0a42b16cef99c3c1,,n,,1,,,,3,Refinery,Cummins,,dgm_weibo_media_mentionee,8ee31eda726b197b218ab539e8701d36,dgm_weibo_media_mentionee__d07c652a61b68deab9fd7cf94ed1aa74
英业达,Inventec,188278,,,d2c9c62336a9ca0b4ee302f7170db73f,,#N/A,,0,y,,,3,Shipping,Inventec,,dgm_weibo_media_mentionee,f95cf96e0f5fbd18ff898244f2949919,dgm_weibo_media_mentionee__d15a51e2e224e25c5780e3154df9c0e1
来爱德,Rite Aid,188278,,,d3d26716193993df62bbc6ddc1422a0f,,n,,1,,,,3,AAEntity,Rite Aid,,dgm_weibo_media_mentionee,650578d0095c239b84374902dedd4c59,dgm_weibo_media_mentionee__51483ae28162eafa5add7e260fbe1dae
新东方,New Oriental Education,188278,,,d6944c194f301b4def49443d41006f48,,#N/A,,0,,,,3,ForeignMinister,New Oriental Education,,dgm_weibo_media_mentionee,a4928941b6e3640b71869f22155ca27f,dgm_weibo_media_mentionee__0fb97c94d693c6562deaac7a02127daf
麦克森,McKesson,188278,,,d7f3a67888453257b007bfd7d7bf8484,,n,,1,,,,3,Exec,McKesson,,dgm_weibo_media_mentionee,b54580aacf1a4b6f394440b0cff3af88,dgm_weibo_media_mentionee__49b6b1cda514e269f33b01b89cd2dfcc
福来鸡,Chick-Fil-A,188278,,,dcacaa6c910a47709f897b963266c88c,,n,,1,,,,3,Wells,Chick-Fil-A,,dgm_weibo_media_mentionee,914abfe7d13996640a6e39464ece85fd,dgm_weibo_media_mentionee__f0687aaf86c39ed56ef1c345fcb99fab
adp,ADP,188278,,,df173000fb604482fc07d7f0d82d1e08,,n,,,,,,3,space,ADP,,dgm_weibo_media_mentionee,b546b758ca36af97ef9074fce911815b,dgm_weibo_media_mentionee__a771a5a37055ebcd81f69ccb77ac9a9b
爱奇艺,Iqiyi,188278,,,e33c3c5f589f1cc2aad089e4f0dcc0eb,y,#N/A,,0,,Chinese company Iqiyi,,3,FTO,Iqiyi,,dgm_weibo_media_mentionee,54c5f2a97f3fb6b68c8213791659ed13,dgm_weibo_media_mentionee__dd7361f5a5b368ad55c1d6cc57dfc118
中石油,state-owned company China National Petroleum Corporation,188121;188278,,,e4bd7f553717d897856cc88498d3342f,y,,,,,,,3,DiplomaticFacilities,state-owned company China National Petroleum Corporation,,dgm_weibo_media_mentionee,f33b9179d48e336d2c02d64387a85e73,dgm_weibo_media_mentionee__729bbddf2156c7c95044dc88a273ec52
iac,IAC,188278,,,e5240bbc9432ee74c1233d72b69989f5,,n,,,,,,3,Refinery,IAC,,dgm_weibo_media_mentionee,e5b3e11c695e1e9d2cecd6c75cf8a2ed,dgm_weibo_media_mentionee__973ec353d1e7caeadedeecac026a80a3
特斯拉,Tesla,188278,,,e53d433309d11e093f65fad899bcd69c,,n,,0,,,,3,Keyphrase,Tesla,,dgm_weibo_media_mentionee,de9d4c1fa27a307677f39d7820ee1bc9,dgm_weibo_media_mentionee__8f3182163857c5463c883017ff1cd3cc
nfl,NFL,188278,,,e91833d83ab04011777fe55112e50674,,n,,,,,,3,FTO,NFL,,dgm_weibo_media_mentionee,b6cbab760a6505257ebb4e172d1a3fb4,dgm_weibo_media_mentionee__18f8abea98013844e3b2112c9d33ffb8
富士康,Foxconn,188278,,,ee2e7fa3d26c12e1538f469c6a300819,,#N/A,,0,y,,,3,CompanyKeyword,Foxconn,,dgm_weibo_media_mentionee,5279f29a62b250f3d7f483bccb814336,dgm_weibo_media_mentionee__ea756eaa4cf766d5d40c5061847d8f94
多佛尔,Dover,188278,,,eff99b09e1c65776f6b61294c5eccaf7,,n,,1,,,,3,ForeignMinistry,Dover,,dgm_weibo_media_mentionee,f3f8243bd0c939a88af068531ceed72a,dgm_weibo_media_mentionee__733c3162cbbd655898661d6b8561f8b9
nba,NBA,188278,,,f1a5d824d231d6bdf8e04fe30dba6630,,n,,,,,,3,Shipping,NBA,,dgm_weibo_media_mentionee,eb66cf4ef3781b12b45846c0e3c5059c,dgm_weibo_media_mentionee__52b6d6fc82db6aef110362f4755a1fe8
雪佛龙,Chevron,188278,,,f41dd1b2abb0c41f225675ebb448ce63,,n,,1,,,,3,Shipping,Chevron,,dgm_weibo_media_mentionee,67ad32288794c4658e59e88c8526577f,dgm_weibo_media_mentionee__9a37a3059e7c4ad00788c63f90dc8980
慧聪网,HC Group Inc.,188278,,,f47bbb21437e829d46bc17f240ad007a,,#N/A,,0,,,,3,space,HC Group Inc.,,dgm_weibo_media_mentionee,9075fc3d6267a1c408ed2ec1c46c83ed,dgm_weibo_media_mentionee__32ab48c8837c81266dee60908b121ef3
百思买,Best Buy,188278,,,f57fe55871f3283a7ba61a3b7b491068,,n,,2,,,,3,News,Best Buy,,dgm_weibo_media_mentionee,2da37870299f4364c31094a70a9f8d2c,dgm_weibo_media_mentionee__70b40829bd8220e00eda0e56a5e48870
光亮线,Brightline,188278,,,f6a05020141ab4c8a7a18ab7bfb929d5,,n,,1,,,,3,AAEntity,Brightline,,dgm_weibo_media_mentionee,87a42f21e93293f70e69d49c7b510848,dgm_weibo_media_mentionee__6f0712fe3c0265f8d55695fd4061c48c
蓝多湖,Land O'Lakes,188278,,,f96c50719f117892d842d25e57b99604,,n,,1,,,,3,Organization,Land O'Lakes,,dgm_weibo_media_mentionee,6f0f492e8b7fe8b6db24d03e2f3458d3,dgm_weibo_media_mentionee__6fda54d101409d26daf865d7204728a4
比亚迪,BYD,188278,,,fd946b29ed5b49991efedcf928cd1154,,#N/A,,0,,,,3,Consulates,BYD,,dgm_weibo_media_mentionee,991f60aa11071e606072ce655f9b8ff6,dgm_weibo_media_mentionee__fa5cc0859b824f1040fc4b8254b61ca7
克罗格,Kroger,188278,,,ff49a9b846f25b213ec65cdf4f3fafed;96c5491f68b8c88a7d3fc6fb0f101410,,n,,1,,,,3,space,Kroger,,dgm_weibo_media_mentionee,0bf2814608a48042ab29a9bc76045d9c,dgm_weibo_media_mentionee__9285ac2bcd388c6ac7f9dab78d606243
老凤祥,Lao Feng Xiang,188278,,,,Chinese company,Chinese company Lao Feng Xiang,,0,,,,3,Organization,Lao Feng Xiang,,dgm_weibo_media_mentionee,abd68ab1522bda0186d07a8febde8fb4,dgm_weibo_media_mentionee__e74989e15e6424c81182f768d7fa078b
美隆电,Meiloon,188278,,,,Chinese company,Chinese company Meiloon,,0,,,,3,News,Meiloon,,dgm_weibo_media_mentionee,b887d29ea1c3c32ec456db0ae7f76d55,dgm_weibo_media_mentionee__fe02c126b1daf45c65adcb894e0db9bc
木林森,MLS,188278,,,,Chinese company,Chinese company MLS,,0,,,,3,Refinery,MLS,,dgm_weibo_media_mentionee,13ee175968b08afac06a8115f6851f62,dgm_weibo_media_mentionee__17bf9be4496b631d9e8bdd2e8850b528
美盈森,MYS Group,188278,,,,Chinese company,Chinese company MYS Group,,0,,,,3,Exec,MYS Group,,dgm_weibo_media_mentionee,df6b733b6d6699b69a3c4d22e047e186,dgm_weibo_media_mentionee__c56767c2311e4158c5e92665ea96142b
纳思达,Ninestar,188278,,,,Chinese company,Chinese company Ninestar,,0,,,,3,Diplomat,Ninestar,,dgm_weibo_media_mentionee,fce4d404aeda0f916e62c991a9a85f79,dgm_weibo_media_mentionee__e908543f2768acacfcb7080ad292b15a
欧菲光,O-film Tech,188278,,,,Chinese company,Chinese company O-film Tech,,0,,,,3,ForeignMinistry,O-film Tech,,dgm_weibo_media_mentionee,9fa7c2575ccac1d0cb281bb0fd2b7cc5,dgm_weibo_media_mentionee__efd4d706ae47d8a440ef8f70fbba8341
苏美达,Sumida,188278,,,,Chinese company,Chinese company Sumida,,0,,,,3,ForeignMinister,Sumida,,dgm_weibo_media_mentionee,6adb72518e1001cadea2308b8977c067,dgm_weibo_media_mentionee__ae09880252139d212dcbd4e16850ad5c
江山控股,Kong Sun Holdings,188278,,,008c7fd4af22582aa8b4408a79bfe435,,#N/A,,0,,,,4,Shipping,Kong Sun Holdings,,dgm_weibo_media_mentionee,7050abd02580f335274bef75cf6f9a31,dgm_weibo_media_mentionee__bf3dfc1ba757fbfb2fdd49a3e67e3ed0
美国运通,American Express,188278,,,00a1750f4366a8b59a4701841f4054bd,,n,,1,,,,4,ForeignMinistry,American Express,,dgm_weibo_media_mentionee,18b2325fd3aa91ebb0b73543a9c600ae,dgm_weibo_media_mentionee__b993f20c6e3b73949a96e934a76bbfef
扬科集团,ICO Group,188278,,,01c3b0f5dee4216a98ae04951797192c,,#N/A,,0,,,,4,FTO,ICO Group,,dgm_weibo_media_mentionee,2c4cc4a829402f72502415cf88a09bed,dgm_weibo_media_mentionee__ef2a94a7a323f383a2f341f784d31171
可口可乐,Coca-Cola,188278,,,029b8626847fdc22ef1f0684a4fb2300,,n,,3,,,,4,ForeignMinistry,Coca-Cola,,dgm_weibo_media_mentionee,d919e66eaa1bf7dca8df6171c89ee98d,dgm_weibo_media_mentionee__916a17d53dff7bbd06635fac294e86eb
美源伯根,AmerisourceBergen,188278,,,02bb70447de9693f04485333ef4b4798,,n,,1,,,,4,ForeignMinister,AmerisourceBergen,,dgm_weibo_media_mentionee,d9ff4496fea80ca3d73aa17dd68a968a,dgm_weibo_media_mentionee__4a87a02c83db61627c2c052e25e2ac1c
西科国际,WESCO International,188278,,,02bd0e47a12c5bdc4b196799617ea432,,n,,1,,,,4,space,WESCO International,,dgm_weibo_media_mentionee,0821fd10cd43b43b1690e53a80d8d191,dgm_weibo_media_mentionee__a87a5a3df5e65deaa58ccaa2f0097953
环球保健,Universal Health Services,188278,,,03653b1fefed138cb7ea59ed72acbe73,,n,,1,,,,4,Diplomat,Universal Health Services,,dgm_weibo_media_mentionee,6560c14dffbd66de179df64815b3931f,dgm_weibo_media_mentionee__31421ecc214b09a8b6b15d2d33a4e08c
立讯精密,Luxshare Precision Industry,188278,,,0709ff50c65d5830478f58645b187f01,,,,,y,,,4,Person,Luxshare Precision Industry,,dgm_weibo_media_mentionee,7572e7c3e9d40f56e4b39e4575c98ad9,dgm_weibo_media_mentionee__ed1d492aec62071e5babb3eb86893cb1
兴业银行,Industrial Bank,188278,,,08234b118f7daa7ba5260d1f367dca3f,y,#N/A,,0,,Chinese company Industrial Bank,,4,IndustryTerm,Industrial Bank,,dgm_weibo_media_mentionee,9cbc0dd4ad762e2f24c17b9605436185,dgm_weibo_media_mentionee__a9da03086970987bd7358a3735f690ba
香港铁路,MTR Corporation,188278,,,0898bd0348dd7f0db5b1aa003dbaab7a,,#N/A,,0,,,,4,Consulates,MTR Corporation,,dgm_weibo_media_mentionee,160c1951832a9fad64bdf2dc76b63620,dgm_weibo_media_mentionee__1a8bb7d6626f47b71c638d7ac2595355
伊坎企业,Icahn Enterprises,188278,,,09d373665dc8935b0ffe534daa573baf,,n,,1,,,,4,DiplomaticFacilities,Icahn Enterprises,,dgm_weibo_media_mentionee,2f463ce3e26c266caa1ed9eba005f502,dgm_weibo_media_mentionee__4dd49fed652edd6afcea941acfe47a54
创科实业,Techtronic Industries,188278,,,0aac609f7b46069e7ce42d01db340558,,#N/A,,0,,,,4,Diplomat,Techtronic Industries,,dgm_weibo_media_mentionee,4ed80f5b1679ad2019a0d353e49876e4,dgm_weibo_media_mentionee__bcc67b920285fd2e9f978c2f2c9935fc
flex,Flex,188278,,,0ab96b33d67cca9bf81b86ffb927c42f,,n,,,,,,4,Media,Flex,,dgm_weibo_media_mentionee,eb5eabee4a0f80de4f562e46c47df4e8,dgm_weibo_media_mentionee__09d2bd168181f1e64c2b1651a80a8aa8
联合利华,Unilever,188278,,,0b300045ac31a3f38e27dd546289d2ec,,n,,1,,,,4,LegislativeCommittee,Unilever,,dgm_weibo_media_mentionee,453b5554d8bba52f461e98a4af1b74ab,dgm_weibo_media_mentionee__79e805dea3870be6bd7f3ecf85520fa7
hulu,Hulu,188278,,,0cc715d2ded63ab34ee6b1d43830930f,,n,,,,,,4,Consulates,Hulu,,dgm_weibo_media_mentionee,de3585f4ec41236da6a1bdb6d965f3c9,dgm_weibo_media_mentionee__526d445d4c16214309f0fd2b3be18a89
东方航空,state-owned company China Eastern Airlines,188121;188278,,,0d20f627eb7bd00f1d584e3ae4b49ca1,,,,0,,,state-owned company state-owned company China Eastern Airlines,4,News,state-owned company China Eastern Airlines,,dgm_weibo_media_mentionee,05cfe5beee1fb247c8c6c369ab26e6bd,dgm_weibo_media_mentionee__ad4c0f11c6252e93865302f5d677c4ce
acco,ACCO,188278,,,0ef21d01bd663d2e64315cbafdd54d71,,n,,,,,,4,space,ACCO,,dgm_weibo_media_mentionee,c49961f1465a8be5479d4fce5a7418a2,dgm_weibo_media_mentionee__082da5d48206c95dc7d52857a9a85cbc
金天医药,Universal Health International Group Holding,188278,,,0f53c3da71841b8062a524e47005e00c,,#N/A,,0,,,,4,DiplomaticFacilities,Universal Health International Group Holding,,dgm_weibo_media_mentionee,d015c9ae28e86f834a5228c837b45b0f,dgm_weibo_media_mentionee__2a1eeded8250c356e0a1a29a41e38066
歌尔股份,Goertek,188278,,,0f9be7dc872c804e7fbe6bfeba79ccb2,,,,,,,,4,Diplomat,Goertek,,dgm_weibo_media_mentionee,dc7b63c78e7bbf8403aff32c9d8c4c1d,dgm_weibo_media_mentionee__1248b8327f9e7216fb1ab5f1a5a17b8b
和硕联合,Pegatron,188278,,,0fa4cc6644b2db7db900f84de0e26b09,,#N/A,,0,y,,,4,Shipping,Pegatron,,dgm_weibo_media_mentionee,1abbc6d89363f9f2ccd2bf622113cc14,dgm_weibo_media_mentionee__77f881ddd753f79035e2a14abddfe9db
稻香控股,Tao Heung Holdings,188278,,,0fb27a16dc7e081e3fd75d66e2de146c,,#N/A,,0,,,,4,Exec,Tao Heung Holdings,,dgm_weibo_media_mentionee,ef4e3cee2bba59510318a8c7786c1c9f,dgm_weibo_media_mentionee__c7e38c387196fd365b2555d953366caf
同步金融,Synchrony Financial,188278,,,0fc3be1432e8ff0dc9a6d62551d62693,,n,,1,,,,4,Shipping,Synchrony Financial,,dgm_weibo_media_mentionee,3be99dd4960c11477000d9ebe35ffd15,dgm_weibo_media_mentionee__3d9999c626deb390a3f1cbd3915d25bd
第一资本,Capital One,188278,,,11a15878b8b8b4b13fc8246f628fa84b,,n,,1,,,,4,FTO,Capital One,,dgm_weibo_media_mentionee,e9a186809cadaf6b845bd8e890a5ef0f,dgm_weibo_media_mentionee__69d59a17f8e7d182ae0e0368c9eec9ac
五矿资源,MMG,188278,,,132ff0e426851f16c105a1b2c5ad1056,y,#N/A,,0,,Chinese company MMG,,4,Exec,MMG,,dgm_weibo_media_mentionee,b4545d6bce4621adffb8ce6cdbddc65d,dgm_weibo_media_mentionee__6958e75ba6b00b8b077c1472162a4ef2
南京银行,Bank of Nanjing,188278,,,16790b00d97c15593588c19e3ee39392,,#N/A,,0,,,,4,Exec,Bank of Nanjing,,dgm_weibo_media_mentionee,69dd8dafd4d1a17551d4b82b93bcab50,dgm_weibo_media_mentionee__dc639670d5c398c393325d8172042750
dell,Dell Technologies,188278,,,172f134c7db3f3afed258f79968ffde0,,n,,,,,,4,ForeignMinistry,Dell Technologies,,dgm_weibo_media_mentionee,edff070c4270905a145e74243b375344,dgm_weibo_media_mentionee__dda6530f8616565801ac981f7ae9616d
戴尔科技,Dell Technologies,188278,,,172f134c7db3f3afed258f79968ffde0,,n,,1,,,,4,AAEntity,Dell Technologies,,dgm_weibo_media_mentionee,190cec9ace9d12959469bd7678b426ad,dgm_weibo_media_mentionee__dda6530f8616565801ac981f7ae9616d
嘉吉公司,Cargill,188278,,,173ffc846f2c3792c5e439621237cc2b,,n,,1,,,,4,Person,Cargill,,dgm_weibo_media_mentionee,0e47e69257e42aa53336c25c159f4702,dgm_weibo_media_mentionee__556d98e75f0e9956d6120436fb17523f
挪威石油,Equinor,188278,,,180d0f07bea6e793d4e521fb3b247411,,n,,1,,,,4,IndustryTerm,Equinor,,dgm_weibo_media_mentionee,d2c65894f5045307e1e874ddbb0618eb,dgm_weibo_media_mentionee__142c6e03afef743822e44f0fb378533e
信利国际,Truly International Holdings,188278,,,181e2834490eb0a645fcd8c9e685bf1d,,#N/A,,0,,,,4,FTO,Truly International Holdings,,dgm_weibo_media_mentionee,846092e0e3ed39a67812c650713fbc47,dgm_weibo_media_mentionee__23083dd40eccb2dba593941a98ad07ae
宏太控股,Moody Technology Holdings,188278,,,182ac8126c1e667918164986cded1ee8,,#N/A,,0,,,,4,Wells,Moody Technology Holdings,,dgm_weibo_media_mentionee,09278bcc4bb28a7aa37a24eb5470c524,dgm_weibo_media_mentionee__6a71fd949de648670cd8650854cf3485
德州仪器,Texas Instruments,188278,,,1a2a24047dab09fa635f61edd6baa9ff,,n,,1,,,,4,Keyphrase,Texas Instruments,,dgm_weibo_media_mentionee,b6add1e85b7c329c288a6e85925302c2,dgm_weibo_media_mentionee__80293b4ff94467c0484a58bc2894e211
敏华控股,Man Wah Holdings,188278,,,1c1f7853015dd24f61cde92549209cb9,,#N/A,,0,,,,4,Legislator,Man Wah Holdings,,dgm_weibo_media_mentionee,ed422edfe8f7bd572671584c58e3f877,dgm_weibo_media_mentionee__e06f55617f78087156b9ca5f43f12786
宏华集团,Honghua Group,188278,,,1c4dc153c7f52e5c4077a9c486bad31b,,#N/A,,0,,,,4,Refinery,Honghua Group,,dgm_weibo_media_mentionee,c3b9ee86a22fc19e410fc3bb6708024b,dgm_weibo_media_mentionee__81762685d77d2ab7948d9685e166aa3b
南方航空,China Southern Airlines,188278,,,1c7918ed256be41afde266614784b84c,Chinese company,Chinese company China Southern Airlines,,0,,,state-owned company China Southern Airlines,4,DiplomaticFacilities,China Southern Airlines,,dgm_weibo_media_mentionee,56286237f59a620617d7eff3efa47161,dgm_weibo_media_mentionee__f2c7aba1a6e156b042cf55c0deb56299
