keyword,Entity,City,State (US),Country,Caption Text,DE Assignment,Complete,QA Check,Notes,Dupe,Entity Caption,Character Count,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
ronaldwright,US House Representatives,Washington,District of Columbia,USA,US Representative Wright,Nour,TRUE,FALSE,,1,US Representative,24,Refinery,US Representative Wright,,public_sector_keyword_mapping,b00dfaa6649f60dbce159416ed0c464f,public_sector_keyword_mapping__b00dfaa6649f60dbce159416ed0c464f
fredkeller,US House Representatives,Washington,District of Columbia,USA,US Representative Keller,Nour,TRUE,FALSE,,1,US Representative,24,News,US Representative Keller,,public_sector_keyword_mapping,cbd7d755fa8c110fb5bd995a78eae044,public_sector_keyword_mapping__cbd7d755fa8c110fb5bd995a78eae044
vantaylor,US House Representatives,Washington,District of Columbia,USA,US Representative Taylor,Nour,TRUE,FALSE,,1,US Representative,24,space,US Representative Taylor,,public_sector_keyword_mapping,4042fb1adc4ef79bf304486176b9ac71,public_sector_keyword_mapping__4042fb1adc4ef79bf304486176b9ac71
jeffduncan,US House Representatives,Washington,District of Columbia,USA,US Representative Duncan,Nour,TRUE,FALSE,,1,US Representative,24,DiplomaticFacilities,US Representative Duncan,,public_sector_keyword_mapping,cf36c5a395c60a3c6f1274f406f02977,public_sector_keyword_mapping__cf36c5a395c60a3c6f1274f406f02977
garypalmer,US House Representatives,Washington,District of Columbia,USA,US Representative Palmer,Nour,TRUE,FALSE,,1,US Representative,24,Keyphrase,US Representative Palmer,,public_sector_keyword_mapping,661de63c2f0931bd8785ae7b85928a76,public_sector_keyword_mapping__661de63c2f0931bd8785ae7b85928a76
katieporter,US House Representatives,Washington,District of Columbia,USA,US Representative Porter,Nour,TRUE,FALSE,,1,US Representative,24,Pipeline,US Representative Porter,,public_sector_keyword_mapping,e5b0a1463293ac3182424f558e21ab03,public_sector_keyword_mapping__e5b0a1463293ac3182424f558e21ab03
markamodei,US House Representatives,Washington,District of Columbia,USA,US Representative Amodei,Nour,TRUE,FALSE,,1,US Representative,24,Keyphrase,US Representative Amodei,,public_sector_keyword_mapping,31d9ec70ef7b2b4c2618c883886b4ed1,public_sector_keyword_mapping__31d9ec70ef7b2b4c2618c883886b4ed1
billfoster,US House Representatives,Washington,District of Columbia,USA,US Representative Foster,Nour,TRUE,FALSE,,1,US Representative,24,Exec,US Representative Foster,,public_sector_keyword_mapping,df70439b90cc524de8a4ff4a5282ad3d,public_sector_keyword_mapping__df70439b90cc524de8a4ff4a5282ad3d
yvettedclarke,US House Representatives,Washington,District of Columbia,USA,US Representative Clarke,Nour,TRUE,FALSE,,1,US Representative,24,Organization,US Representative Clarke,,public_sector_keyword_mapping,c5f76946b32b2f453f6d2651e892b62c,public_sector_keyword_mapping__c5f76946b32b2f453f6d2651e892b62c
marcykaptur,US House Representatives,Washington,District of Columbia,USA,US Representative Kaptur,Nour,TRUE,FALSE,,1,US Representative,24,Shipping,US Representative Kaptur,,public_sector_keyword_mapping,8b560b1ff0e331bdcb64bd892a3d34d7,public_sector_keyword_mapping__8b560b1ff0e331bdcb64bd892a3d34d7
richardhudson,US House Representatives,Washington,District of Columbia,USA,US Representative Hudson,Nour,TRUE,FALSE,,1,US Representative,24,Media,US Representative Hudson,,public_sector_keyword_mapping,42f21183008b881af987a8e5dd118af2,public_sector_keyword_mapping__42f21183008b881af987a8e5dd118af2
carolmiller,US House Representatives,Washington,District of Columbia,USA,US Representative Miller,Nour,TRUE,FALSE,,1,US Representative,24,space,US Representative Miller,,public_sector_keyword_mapping,4b5337a44d9c09899b5d9255ad43012c,public_sector_keyword_mapping__4b5337a44d9c09899b5d9255ad43012c
andr�carson,US House Representatives,Washington,District of Columbia,USA,US Representative Carson,Nour,TRUE,FALSE,,1,US Representative,24,space,US Representative Carson,,public_sector_keyword_mapping,9e9022ae6190eb8c2e13336aea2a441e,public_sector_keyword_mapping__9e9022ae6190eb8c2e13336aea2a441e
juanvargas,US House Representatives,Washington,District of Columbia,USA,US Representative Vargas,Nour,TRUE,FALSE,,1,US Representative,24,AAEntity,US Representative Vargas,,public_sector_keyword_mapping,844253725af0e42aa7c05606dccad027,public_sector_keyword_mapping__844253725af0e42aa7c05606dccad027
danmeuser,US House Representatives,Washington,District of Columbia,USA,US Representative Meuser,Nour,TRUE,FALSE,,1,US Representative,24,space,US Representative Meuser,,public_sector_keyword_mapping,44f883a002d70640db7ce83627391a54,public_sector_keyword_mapping__44f883a002d70640db7ce83627391a54
chrispappas,US House Representatives,Washington,District of Columbia,USA,US Representative Pappas,Nour,TRUE,FALSE,,1,US Representative,24,LegislativeCommittee,US Representative Pappas,,public_sector_keyword_mapping,724ceaaa8b935e97ada197a3d86fbb19,public_sector_keyword_mapping__724ceaaa8b935e97ada197a3d86fbb19
scotttipton,US House Representatives,Washington,District of Columbia,USA,Former US Representative Tipton,Nour,TRUE,FALSE,,1,US Representative,31,FTO,Former US Representative Tipton,,public_sector_keyword_mapping,d38a5cd2ad9ece1367c47701918cf4c6,public_sector_keyword_mapping__d38a5cd2ad9ece1367c47701918cf4c6
jerroldnadler,US House Representatives,Washington,District of Columbia,USA,US Representative Nadler,Nour,TRUE,FALSE,,1,US Representative,24,Consulates,US Representative Nadler,,public_sector_keyword_mapping,bdf7a3099f1dfe8abdaca8ce9a2502f9,public_sector_keyword_mapping__bdf7a3099f1dfe8abdaca8ce9a2502f9
kathycastor,US House Representatives,Washington,District of Columbia,USA,US Representative Castor,Nour,TRUE,FALSE,,1,US Representative,24,News,US Representative Castor,,public_sector_keyword_mapping,596e637c01792a67c5cead56b603422f,public_sector_keyword_mapping__596e637c01792a67c5cead56b603422f
scottpeters,US House Representatives,Washington,District of Columbia,USA,US Representative Peters,Nour,TRUE,FALSE,,1,US Representative,24,Refinery,US Representative Peters,,public_sector_keyword_mapping,fb6f0eb1eb9925303b3d8c80236b36f9,public_sector_keyword_mapping__fb6f0eb1eb9925303b3d8c80236b36f9
gregoriokililicamachosablan,US House Representatives,Washington,District of Columbia,USA,US Representative Sablan,Nour,TRUE,FALSE,,1,US Representative,24,Consulates,US Representative Sablan,,public_sector_keyword_mapping,6a7c6214af628f39dc4f1c741c9fb9bc,public_sector_keyword_mapping__6a7c6214af628f39dc4f1c741c9fb9bc
terrisewell,US House Representatives,Washington,District of Columbia,USA,US Representative Sewell,Nour,TRUE,FALSE,,1,US Representative,24,IndustryTerm,US Representative Sewell,,public_sector_keyword_mapping,d2604eac9184d171cfe137381eb15014,public_sector_keyword_mapping__d2604eac9184d171cfe137381eb15014
alfredlawson,US House Representatives,Washington,District of Columbia,USA,US Representative Lawson,Nour,TRUE,FALSE,,1,US Representative,24,Organization,US Representative Lawson,,public_sector_keyword_mapping,16783e0e537e053730878be50ba366aa,public_sector_keyword_mapping__16783e0e537e053730878be50ba366aa
normatorres,US House Representatives,Washington,District of Columbia,USA,US Representative Torres,Nour,TRUE,FALSE,,1,US Representative,24,AAEntity,US Representative Torres,,public_sector_keyword_mapping,5dee4894a554671a2326a3068ba826fa,public_sector_keyword_mapping__5dee4894a554671a2326a3068ba826fa
michaelturner,US House Representatives,Washington,District of Columbia,USA,US Representative Turner,Nour,TRUE,FALSE,,1,US Representative,24,News,US Representative Turner,,public_sector_keyword_mapping,aaf6932b1459bb6894395569934247d8,public_sector_keyword_mapping__aaf6932b1459bb6894395569934247d8
darinlahood,US House Representatives,Washington,District of Columbia,USA,US Representative LaHood,Nour,TRUE,FALSE,,1,US Representative,24,AAEntity,US Representative LaHood,,public_sector_keyword_mapping,6090823e92275daabde6eaebdaecda03,public_sector_keyword_mapping__6090823e92275daabde6eaebdaecda03
jimjordan,US House Representatives,Washington,District of Columbia,USA,US Representative Jordan,Nour,TRUE,FALSE,,1,US Representative,24,News,US Representative Jordan,,public_sector_keyword_mapping,8769519a4dae04f42c0f0ab43f03bdae,public_sector_keyword_mapping__8769519a4dae04f42c0f0ab43f03bdae
theodoreedeutch,US House Representatives,Washington,District of Columbia,USA,US Representative Deutch,Nour,TRUE,FALSE,,1,US Representative,24,Pipeline,US Representative Deutch,,public_sector_keyword_mapping,3cffd9ee57aca15bba9158d78ed6f4da,public_sector_keyword_mapping__3cffd9ee57aca15bba9158d78ed6f4da
gregorymurphy,US House Representatives,Washington,District of Columbia,USA,US Representative Murphy,Nour,TRUE,FALSE,,1,US Representative,24,ForeignMinister,US Representative Murphy,,public_sector_keyword_mapping,132884d472cfb1e0e94ae0a6a7490c76,public_sector_keyword_mapping__132884d472cfb1e0e94ae0a6a7490c76
colinallred,US House Representatives,Washington,District of Columbia,USA,US Representative Allred,Nour,TRUE,FALSE,,1,US Representative,24,Person,US Representative Allred,,public_sector_keyword_mapping,b298c80c6ff1a5bb32a00fc386a1a7d8,public_sector_keyword_mapping__b298c80c6ff1a5bb32a00fc386a1a7d8
annwagner,US House Representatives,Washington,District of Columbia,USA,US Representative Wagner,Nour,TRUE,FALSE,,1,US Representative,24,Media,US Representative Wagner,,public_sector_keyword_mapping,b3149373437c4a17fbb1cd10f3e0519e,public_sector_keyword_mapping__b3149373437c4a17fbb1cd10f3e0519e
halrogers,US House Representatives,Washington,District of Columbia,USA,US Representative Rogers,Nour,TRUE,FALSE,,1,US Representative,24,Organization,US Representative Rogers,,public_sector_keyword_mapping,74d5bc2f40f7d95253e509dff25e00f9,public_sector_keyword_mapping__74d5bc2f40f7d95253e509dff25e00f9
sylviagarcia,US House Representatives,Washington,District of Columbia,USA,US Representative Garcia,Nour,TRUE,FALSE,,1,US Representative,24,DiplomaticFacilities,US Representative Garcia,,public_sector_keyword_mapping,5b3343ad478b6c4f6bb23bad956d47a9,public_sector_keyword_mapping__5b3343ad478b6c4f6bb23bad956d47a9
anniekuster,US House Representatives,Washington,District of Columbia,USA,US Representative Kuster,Nour,TRUE,FALSE,,1,US Representative,24,space,US Representative Kuster,,public_sector_keyword_mapping,240804341457e2f2fef4067d08e9bb6f,public_sector_keyword_mapping__240804341457e2f2fef4067d08e9bb6f
tomsuozzi,US House Representatives,Washington,District of Columbia,USA,US Representative Suozzi,Nour,TRUE,FALSE,,1,US Representative,24,space,US Representative Suozzi,,public_sector_keyword_mapping,7800e8f8e0cc62ea03f7bc95f1d31742,public_sector_keyword_mapping__7800e8f8e0cc62ea03f7bc95f1d31742
markwalker,US House Representatives,Washington,District of Columbia,USA,Former US Representative Walker,Nour,TRUE,FALSE,,1,US Representative,31,CompanyKeyword,Former US Representative Walker,,public_sector_keyword_mapping,855967ad14baa853162ef4735b02b759,public_sector_keyword_mapping__855967ad14baa853162ef4735b02b759
jamieraskin,US House Representatives,Washington,District of Columbia,USA,US Representative Raskin,Nour,TRUE,FALSE,,1,US Representative,24,FTO,US Representative Raskin,,public_sector_keyword_mapping,71d241be6bb6607d4153119f5fabe571,public_sector_keyword_mapping__71d241be6bb6607d4153119f5fabe571
joaquincastro,US House Representatives,Washington,District of Columbia,USA,US Representative Castro,Nour,TRUE,FALSE,,1,US Representative,24,Refinery,US Representative Castro,,public_sector_keyword_mapping,f2a9a5d99214f992c130cc8676e428ee,public_sector_keyword_mapping__f2a9a5d99214f992c130cc8676e428ee
ricklarsen,US House Representatives,Washington,District of Columbia,USA,US Representative Larsen,Nour,TRUE,FALSE,,1,US Representative,24,News,US Representative Larsen,,public_sector_keyword_mapping,4b7dccccf15545430ec10a849a13d1c3,public_sector_keyword_mapping__4b7dccccf15545430ec10a849a13d1c3
loucorrea,US House Representatives,Washington,District of Columbia,USA,US Representative Correa,Nour,TRUE,FALSE,,1,US Representative,24,Wells,US Representative Correa,,public_sector_keyword_mapping,2668465c73b5d1dc7590ae3bc2bb5866,public_sector_keyword_mapping__2668465c73b5d1dc7590ae3bc2bb5866
lizcheney,US House Representatives,Washington,District of Columbia,USA,US Representative Cheney,Nour,TRUE,FALSE,,1,US Representative,24,space,US Representative Cheney,,public_sector_keyword_mapping,9f2b46d6203319149db092aa9e1ce7a9,public_sector_keyword_mapping__9f2b46d6203319149db092aa9e1ce7a9
gregwalden,US House Representatives,Washington,District of Columbia,USA,Former US Representative Walden,Nour,TRUE,FALSE,,1,US Representative,31,Pipeline,Former US Representative Walden,,public_sector_keyword_mapping,b465182deff0cbd0f3ad355b9415a95e,public_sector_keyword_mapping__b465182deff0cbd0f3ad355b9415a95e
alexandermooney,US House Representatives,Washington,District of Columbia,USA,US Representative Mooney,Nour,TRUE,FALSE,,1,US Representative,24,Media,US Representative Mooney,,public_sector_keyword_mapping,741cd22f45abb353acff365e87cc0e86,public_sector_keyword_mapping__741cd22f45abb353acff365e87cc0e86
michaelmccaul,US House Representatives,Washington,District of Columbia,USA,US Representative McCaul,Nour,TRUE,FALSE,,1,US Representative,24,Organization,US Representative McCaul,,public_sector_keyword_mapping,9ad05b936c72249fa8f9a0ac091de2c8,public_sector_keyword_mapping__9ad05b936c72249fa8f9a0ac091de2c8
stevewomack,US House Representatives,Washington,District of Columbia,USA,US Representative Womack,Nour,TRUE,FALSE,,1,US Representative,24,Exec,US Representative Womack,,public_sector_keyword_mapping,0671f4036e7a8d00927c74e5d732c7f3,public_sector_keyword_mapping__0671f4036e7a8d00927c74e5d732c7f3
jennifer wexton,US House Representatives,Washington,District of Columbia,USA,US Representative Wexton,Nour,TRUE,FALSE,,1,US Representative,24,IndustryTerm,US Representative Wexton,,public_sector_keyword_mapping,53d611d694b32521e64dceabb0a773e2,public_sector_keyword_mapping__53d611d694b32521e64dceabb0a773e2
jim cooper,US House Representatives,Washington,District of Columbia,USA,US Representative Cooper,Nour,TRUE,FALSE,,1,US Representative,24,Shipping,US Representative Cooper,,public_sector_keyword_mapping,27d0a3282d033488c5b0737e46aa08b3,public_sector_keyword_mapping__27d0a3282d033488c5b0737e46aa08b3
john curtis,US House Representatives,Washington,District of Columbia,USA,US Representative Curtis,Nour,TRUE,FALSE,,1,US Representative,24,Wells,US Representative Curtis,,public_sector_keyword_mapping,5178e67f61792f862105b8027caa1acc,public_sector_keyword_mapping__5178e67f61792f862105b8027caa1acc
andrew harris,US House Representatives,Washington,District of Columbia,USA,US Representative Harris,Nour,TRUE,FALSE,,1,US Representative,24,Shipping,US Representative Harris,,public_sector_keyword_mapping,6c64a248e2ef1cb71fc85ad8d0bb7f5d,public_sector_keyword_mapping__6c64a248e2ef1cb71fc85ad8d0bb7f5d
mark takano,US House Representatives,Washington,District of Columbia,USA,US Representative Takano,Nour,TRUE,FALSE,,1,US Representative,24,Refinery,US Representative Takano,,public_sector_keyword_mapping,a505983da46cd79ce1efeda28ba89204,public_sector_keyword_mapping__a505983da46cd79ce1efeda28ba89204
lori trahan,US House Representatives,Washington,District of Columbia,USA,US Representative Trahan,Nour,TRUE,FALSE,,1,US Representative,24,ForeignMinistry,US Representative Trahan,,public_sector_keyword_mapping,0fe24d97d74d4ffd84b13c0be0a99a39,public_sector_keyword_mapping__0fe24d97d74d4ffd84b13c0be0a99a39
jared golden,US House Representatives,Washington,District of Columbia,USA,US Representative Golden,Nour,TRUE,FALSE,,1,US Representative,24,Exec,US Representative Golden,,public_sector_keyword_mapping,4e1237f1921b51ccca2e659151dd6b89,public_sector_keyword_mapping__4e1237f1921b51ccca2e659151dd6b89
thomas massie,US House Representatives,Washington,District of Columbia,USA,US Representative Massie,Nour,TRUE,FALSE,,1,US Representative,24,Organization,US Representative Massie,,public_sector_keyword_mapping,a406f41ce83f34117077ebe0fd116f17,public_sector_keyword_mapping__a406f41ce83f34117077ebe0fd116f17
ron estes,US House Representatives,Washington,District of Columbia,USA,US Representative Estes,Nour,TRUE,FALSE,,1,US Representative,24,Pipeline,US Representative Estes,,public_sector_keyword_mapping,4afd6dc0dad9d09bd865e9ba3906f6a5,public_sector_keyword_mapping__4afd6dc0dad9d09bd865e9ba3906f6a5
jesus garcia,US House Representatives,Washington,District of Columbia,USA,US Representative Garcia,Nour,TRUE,FALSE,,1,US Representative,24,Shipping,US Representative Garcia,,public_sector_keyword_mapping,5b3343ad478b6c4f6bb23bad956d47a9,public_sector_keyword_mapping__5b3343ad478b6c4f6bb23bad956d47a9
marc veasey,US House Representatives,Washington,District of Columbia,USA,US Representative Veasey,Nour,TRUE,FALSE,,1,US Representative,24,Legislator,US Representative Veasey,,public_sector_keyword_mapping,d4964673fb2b8d36a56b27ce4f5b1459,public_sector_keyword_mapping__d4964673fb2b8d36a56b27ce4f5b1459
john larson,US House Representatives,Washington,District of Columbia,USA,US Representative Larson,Nour,TRUE,FALSE,,1,US Representative,24,DiplomaticFacilities,US Representative Larson,,public_sector_keyword_mapping,89b5cb4fbe0a4b5f9682aa152d586075,public_sector_keyword_mapping__89b5cb4fbe0a4b5f9682aa152d586075
ronald wright,US House Representatives,Washington,District of Columbia,USA,US Representative Wright,Nour,TRUE,FALSE,,1,US Representative,24,Legislator,US Representative Wright,,public_sector_keyword_mapping,b00dfaa6649f60dbce159416ed0c464f,public_sector_keyword_mapping__b00dfaa6649f60dbce159416ed0c464f
fred keller,US House Representatives,Washington,District of Columbia,USA,US Representative Keller,Nour,TRUE,FALSE,,1,US Representative,24,Refinery,US Representative Keller,,public_sector_keyword_mapping,cbd7d755fa8c110fb5bd995a78eae044,public_sector_keyword_mapping__cbd7d755fa8c110fb5bd995a78eae044
lucy mcbath,US House Representatives,Washington,District of Columbia,USA,US Representative McBath,Nour,TRUE,FALSE,,1,US Representative,24,AAEntity,US Representative McBath,,public_sector_keyword_mapping,ad1d86122745c2f977ff9a6642782b3b,public_sector_keyword_mapping__ad1d86122745c2f977ff9a6642782b3b
joe neguse,US House Representatives,Washington,District of Columbia,USA,US Representative Neguse,Nour,TRUE,FALSE,,1,US Representative,24,Keyphrase,US Representative Neguse,,public_sector_keyword_mapping,6665d3647f2a405852c85b3b3f3adb82,public_sector_keyword_mapping__6665d3647f2a405852c85b3b3f3adb82
stephanie murphy,US House Representatives,Washington,District of Columbia,USA,US Representative Murphy,Nour,TRUE,FALSE,,1,US Representative,24,Legislator,US Representative Murphy,,public_sector_keyword_mapping,132884d472cfb1e0e94ae0a6a7490c76,public_sector_keyword_mapping__132884d472cfb1e0e94ae0a6a7490c76
