keyword,caption_name,guid,address,coordinates,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
pfizer,Pfizer,a35666db9cb5e8fe11e739d1a73da288,,,ForeignMinister,Pfizer,,shodan_keyword_to_guid,c1b9f1c2d5cc1361ccf28b0108bd7179,shodan_keyword_to_guid__c1b9f1c2d5cc1361ccf28b0108bd7179
pfizer incorporated,Pfizer,a35666db9cb5e8fe11e739d1a73da288,,,ForeignMinistry,Pfizer,,shodan_keyword_to_guid,c1b9f1c2d5cc1361ccf28b0108bd7179,shodan_keyword_to_guid__c1b9f1c2d5cc1361ccf28b0108bd7179
westpharma.com,West Pharmaceutical Services,4b45347f1ce5873923385a901dca2e2c,,,Legislator,West Pharmaceutical Services,,shodan_keyword_to_guid,0c84d75082c6c8ee5ba7172ffe531be0,shodan_keyword_to_guid__0c84d75082c6c8ee5ba7172ffe531be0
west pharmaceutical services inc.,West Pharmaceutical Services,4b45347f1ce5873923385a901dca2e2c,,,Wells,West Pharmaceutical Services,,shodan_keyword_to_guid,0c84d75082c6c8ee5ba7172ffe531be0,shodan_keyword_to_guid__0c84d75082c6c8ee5ba7172ffe531be0
portlandgeneral.com,PGE,7ab1c4817f5debaa7232de0d6754290b,,,Organization,PGE,,shodan_keyword_to_guid,eab15251d3e7452fb90874a2f4211b29,shodan_keyword_to_guid__eab15251d3e7452fb90874a2f4211b29
portland general electric company,PGE,7ab1c4817f5debaa7232de0d6754290b,,,Legislator,PGE,,shodan_keyword_to_guid,eab15251d3e7452fb90874a2f4211b29,shodan_keyword_to_guid__eab15251d3e7452fb90874a2f4211b29
portland general electric,PGE,7ab1c4817f5debaa7232de0d6754290b,,,Shipping,PGE,,shodan_keyword_to_guid,eab15251d3e7452fb90874a2f4211b29,shodan_keyword_to_guid__eab15251d3e7452fb90874a2f4211b29
willis.com,Willis International,33658ce0fca8d26ce494758a04bb1828,,,Legislator,Willis International,,shodan_keyword_to_guid,7250eeabd92a798c70b21cc8f3ddc236,shodan_keyword_to_guid__7250eeabd92a798c70b21cc8f3ddc236
ppg.com,PPG Industries,e6c474ee2ffefd876a7648da663ed3c1,,,ForeignMinister,PPG Industries,,shodan_keyword_to_guid,a889df4b876763ba3730e36dc3b085e8,shodan_keyword_to_guid__a889df4b876763ba3730e36dc3b085e8
ppg industries,PPG Industries,e6c474ee2ffefd876a7648da663ed3c1,,,Consulates,PPG Industries,,shodan_keyword_to_guid,a889df4b876763ba3730e36dc3b085e8,shodan_keyword_to_guid__a889df4b876763ba3730e36dc3b085e8
ppg industries inc.,PPG Industries,e6c474ee2ffefd876a7648da663ed3c1,,,Person,PPG Industries,,shodan_keyword_to_guid,a889df4b876763ba3730e36dc3b085e8,shodan_keyword_to_guid__a889df4b876763ba3730e36dc3b085e8
pw.utc.com,Pratt & Whitney,cb0279d314f2880f6df0dacb57cc88a8,,,LegislativeCommittee,Pratt & Whitney,,shodan_keyword_to_guid,6b667f8e448ff9de4b6b6e9fd1bc787d,shodan_keyword_to_guid__6b667f8e448ff9de4b6b6e9fd1bc787d
pratt & whitney,Pratt & Whitney,cb0279d314f2880f6df0dacb57cc88a8,,,Wells,Pratt & Whitney,,shodan_keyword_to_guid,6b667f8e448ff9de4b6b6e9fd1bc787d,shodan_keyword_to_guid__6b667f8e448ff9de4b6b6e9fd1bc787d
praxair.com,Praxair,,,,ForeignMinister,Praxair,,shodan_keyword_to_guid,832aee914b26c5a95d18b2f811fd8f61,shodan_keyword_to_guid__832aee914b26c5a95d18b2f811fd8f61
praxair,Praxair,,,,DiplomaticFacilities,Praxair,,shodan_keyword_to_guid,832aee914b26c5a95d18b2f811fd8f61,shodan_keyword_to_guid__832aee914b26c5a95d18b2f811fd8f61
praxair inc.,Praxair,,,,LegislativeCommittee,Praxair,,shodan_keyword_to_guid,832aee914b26c5a95d18b2f811fd8f61,shodan_keyword_to_guid__832aee914b26c5a95d18b2f811fd8f61
prudential.com,Prudential Financial,0be04bba13437140ca89cad51166743b,,,Organization,Prudential Financial,,shodan_keyword_to_guid,9ddde806043c66d8e428bf064227692a,shodan_keyword_to_guid__9ddde806043c66d8e428bf064227692a
the prudential insurance company of america,Prudential Financial,0be04bba13437140ca89cad51166743b,,,Organization,Prudential Financial,,shodan_keyword_to_guid,9ddde806043c66d8e428bf064227692a,shodan_keyword_to_guid__9ddde806043c66d8e428bf064227692a
prudential financial inc,Prudential Financial,0be04bba13437140ca89cad51166743b,,,CompanyKeyword,Prudential Financial,,shodan_keyword_to_guid,9ddde806043c66d8e428bf064227692a,shodan_keyword_to_guid__9ddde806043c66d8e428bf064227692a
prysmiangroup.com,Prysmian,ae1d3ee06fb84c44350d2710723fa91e,,,ForeignMinister,Prysmian,,shodan_keyword_to_guid,afcb8c6f5ed9b4b7c65b697c7a787003,shodan_keyword_to_guid__afcb8c6f5ed9b4b7c65b697c7a787003
prysmian s.p.a.,Prysmian,ae1d3ee06fb84c44350d2710723fa91e,,,Exec,Prysmian,,shodan_keyword_to_guid,afcb8c6f5ed9b4b7c65b697c7a787003,shodan_keyword_to_guid__afcb8c6f5ed9b4b7c65b697c7a787003
prysmian cables and systems usa llc,Prysmian,ae1d3ee06fb84c44350d2710723fa91e,,,DiplomaticFacilities,Prysmian,,shodan_keyword_to_guid,afcb8c6f5ed9b4b7c65b697c7a787003,shodan_keyword_to_guid__afcb8c6f5ed9b4b7c65b697c7a787003
pseg.com,PSEG,e8f083b5840d8f41b40063847e83b58a,,,Organization,PSEG,,shodan_keyword_to_guid,7710d7694e3c6b0bd35d5ff9e6d75c78,shodan_keyword_to_guid__7710d7694e3c6b0bd35d5ff9e6d75c78
public service enterprise group,PSEG,e8f083b5840d8f41b40063847e83b58a,,,Person,PSEG,,shodan_keyword_to_guid,7710d7694e3c6b0bd35d5ff9e6d75c78,shodan_keyword_to_guid__7710d7694e3c6b0bd35d5ff9e6d75c78
public service enterprise group incorporated,PSEG,e8f083b5840d8f41b40063847e83b58a,,,IndustryTerm,PSEG,,shodan_keyword_to_guid,7710d7694e3c6b0bd35d5ff9e6d75c78,shodan_keyword_to_guid__7710d7694e3c6b0bd35d5ff9e6d75c78
publicstorage.com,Public Storage,f70d66590edd518a99370f2fef5e84e0,,,Refinery,Public Storage,,shodan_keyword_to_guid,1a2e7806afb9c1c7d60fd00219204dde,shodan_keyword_to_guid__1a2e7806afb9c1c7d60fd00219204dde
public storage,Public Storage,f70d66590edd518a99370f2fef5e84e0,,,space,Public Storage,,shodan_keyword_to_guid,1a2e7806afb9c1c7d60fd00219204dde,shodan_keyword_to_guid__1a2e7806afb9c1c7d60fd00219204dde
quad.com,Quad/Graphics,7704f6cf79a7002b1f3466b5e6d5eb37,,,Consulates,Quad/Graphics,,shodan_keyword_to_guid,72c161663c3cb814468372b2ac5e2ccd,shodan_keyword_to_guid__72c161663c3cb814468372b2ac5e2ccd
quad/graphics,Quad/Graphics,7704f6cf79a7002b1f3466b5e6d5eb37,,,Organization,Quad/Graphics,,shodan_keyword_to_guid,72c161663c3cb814468372b2ac5e2ccd,shodan_keyword_to_guid__72c161663c3cb814468372b2ac5e2ccd
quad/graphics inc.,Quad/Graphics,7704f6cf79a7002b1f3466b5e6d5eb37,,,Keyphrase,Quad/Graphics,,shodan_keyword_to_guid,72c161663c3cb814468372b2ac5e2ccd,shodan_keyword_to_guid__72c161663c3cb814468372b2ac5e2ccd
quiktrip.com,QuikTrip,e9e0e8226d5360ee062390df01a05267,,,Person,QuikTrip,,shodan_keyword_to_guid,16d1be2e0123eee3fec37575026358d9,shodan_keyword_to_guid__16d1be2e0123eee3fec37575026358d9
quiktrip corporation,QuikTrip,e9e0e8226d5360ee062390df01a05267,,,Pipeline,QuikTrip,,shodan_keyword_to_guid,16d1be2e0123eee3fec37575026358d9,shodan_keyword_to_guid__16d1be2e0123eee3fec37575026358d9
tiaa-cref.org,TIAA,f65e3dff12c1469160032b45a4e8a1a4,,,DiplomaticFacilities,TIAA,,shodan_keyword_to_guid,4305cea8c12c9b727befd384e99c200b,shodan_keyword_to_guid__4305cea8c12c9b727befd384e99c200b
tiaa-cref,TIAA,f65e3dff12c1469160032b45a4e8a1a4,,,Keyphrase,TIAA,,shodan_keyword_to_guid,4305cea8c12c9b727befd384e99c200b,shodan_keyword_to_guid__4305cea8c12c9b727befd384e99c200b
teachers insurance and annuities association of america,TIAA,f65e3dff12c1469160032b45a4e8a1a4,,,Exec,TIAA,,shodan_keyword_to_guid,4305cea8c12c9b727befd384e99c200b,shodan_keyword_to_guid__4305cea8c12c9b727befd384e99c200b
quilter.com,Quilter,,,,ForeignMinister,Quilter,,shodan_keyword_to_guid,c3b4ae0ab6cde49bc805e1b2e07269a0,shodan_keyword_to_guid__c3b4ae0ab6cde49bc805e1b2e07269a0
quilter plc,Quilter,,,,Pipeline,Quilter,,shodan_keyword_to_guid,c3b4ae0ab6cde49bc805e1b2e07269a0,shodan_keyword_to_guid__c3b4ae0ab6cde49bc805e1b2e07269a0
quilter business services limited,Quilter,,,,Pipeline,Quilter,,shodan_keyword_to_guid,c3b4ae0ab6cde49bc805e1b2e07269a0,shodan_keyword_to_guid__c3b4ae0ab6cde49bc805e1b2e07269a0
rangeresources.com/,Range Resources,8abf7a1226c5b79730f9aaec28f1f0c7,,,Exec,Range Resources,,shodan_keyword_to_guid,3be231ce2bf7fc8fdd0756c8b5e1eaef,shodan_keyword_to_guid__3be231ce2bf7fc8fdd0756c8b5e1eaef
range resources corp,Range Resources,8abf7a1226c5b79730f9aaec28f1f0c7,,,ForeignMinister,Range Resources,,shodan_keyword_to_guid,3be231ce2bf7fc8fdd0756c8b5e1eaef,shodan_keyword_to_guid__3be231ce2bf7fc8fdd0756c8b5e1eaef
raytheon.com,Raytheon,5c721a90fbef8a7b2fb0cf31781e7e13,,,CompanyKeyword,Raytheon,,shodan_keyword_to_guid,4e2ab1da03b6ebfaeff88d8bcdaea371,shodan_keyword_to_guid__4e2ab1da03b6ebfaeff88d8bcdaea371
raytheon company,Raytheon,5c721a90fbef8a7b2fb0cf31781e7e13,,,Keyphrase,Raytheon,,shodan_keyword_to_guid,4e2ab1da03b6ebfaeff88d8bcdaea371,shodan_keyword_to_guid__4e2ab1da03b6ebfaeff88d8bcdaea371
raytheon company,Raytheon,5c721a90fbef8a7b2fb0cf31781e7e13,,,FTO,Raytheon,,shodan_keyword_to_guid,4e2ab1da03b6ebfaeff88d8bcdaea371,shodan_keyword_to_guid__4e2ab1da03b6ebfaeff88d8bcdaea371
rbccm.com,RBC Capital Markets,4697ac92c399497b22a898697f6db92c,,,News,RBC Capital Markets,,shodan_keyword_to_guid,3485b8cf41e8e80376905254583b59de,shodan_keyword_to_guid__3485b8cf41e8e80376905254583b59de
rbc capital markets corporation,RBC Capital Markets,4697ac92c399497b22a898697f6db92c,,,ForeignMinistry,RBC Capital Markets,,shodan_keyword_to_guid,3485b8cf41e8e80376905254583b59de,shodan_keyword_to_guid__3485b8cf41e8e80376905254583b59de
royal bank of canada,RBC Capital Markets,4697ac92c399497b22a898697f6db92c,,,Refinery,RBC Capital Markets,,shodan_keyword_to_guid,3485b8cf41e8e80376905254583b59de,shodan_keyword_to_guid__3485b8cf41e8e80376905254583b59de
realogy.com,Realogy,4789c703f89c358cc5135b2782ebb010,,,Diplomat,Realogy,,shodan_keyword_to_guid,ea004085d34f7ea0c53066fe4236fef1,shodan_keyword_to_guid__ea004085d34f7ea0c53066fe4236fef1
realogy group llc,Realogy,4789c703f89c358cc5135b2782ebb010,,,IndustryTerm,Realogy,,shodan_keyword_to_guid,ea004085d34f7ea0c53066fe4236fef1,shodan_keyword_to_guid__ea004085d34f7ea0c53066fe4236fef1
realogy group llc,Realogy,4789c703f89c358cc5135b2782ebb010,,,Media,Realogy,,shodan_keyword_to_guid,ea004085d34f7ea0c53066fe4236fef1,shodan_keyword_to_guid__ea004085d34f7ea0c53066fe4236fef1
ree.es,Red Eléctrica,aaa574e5d3f878f0a6ca2fc568da8f7f,,,DiplomaticFacilities,Red Eléctrica,,shodan_keyword_to_guid,13b513ebadde891c64cfe0b8d323b5b0,shodan_keyword_to_guid__13b513ebadde891c64cfe0b8d323b5b0
red electrica de espana s.a.u.,Red Eléctrica,aaa574e5d3f878f0a6ca2fc568da8f7f,,,DiplomaticFacilities,Red Eléctrica,,shodan_keyword_to_guid,13b513ebadde891c64cfe0b8d323b5b0,shodan_keyword_to_guid__13b513ebadde891c64cfe0b8d323b5b0
red electrica de españa sa,Red Eléctrica,aaa574e5d3f878f0a6ca2fc568da8f7f,,,ForeignMinister,Red Eléctrica,,shodan_keyword_to_guid,13b513ebadde891c64cfe0b8d323b5b0,shodan_keyword_to_guid__13b513ebadde891c64cfe0b8d323b5b0
ree sau,Red Eléctrica,aaa574e5d3f878f0a6ca2fc568da8f7f,,,Keyphrase,Red Eléctrica,,shodan_keyword_to_guid,13b513ebadde891c64cfe0b8d323b5b0,shodan_keyword_to_guid__13b513ebadde891c64cfe0b8d323b5b0
ree,Red Eléctrica,aaa574e5d3f878f0a6ca2fc568da8f7f,,,Diplomat,Red Eléctrica,,shodan_keyword_to_guid,13b513ebadde891c64cfe0b8d323b5b0,shodan_keyword_to_guid__13b513ebadde891c64cfe0b8d323b5b0
redhat.com,Red Hat,ed74e213f7eaf81054a4d1b58cf5dbe8,,,Media,Red Hat,,shodan_keyword_to_guid,1d9fc183665bd1e195391190be506894,shodan_keyword_to_guid__1d9fc183665bd1e195391190be506894
red hat,Red Hat,ed74e213f7eaf81054a4d1b58cf5dbe8,,,Diplomat,Red Hat,,shodan_keyword_to_guid,1d9fc183665bd1e195391190be506894,shodan_keyword_to_guid__1d9fc183665bd1e195391190be506894
red hat inc,Red Hat,ed74e213f7eaf81054a4d1b58cf5dbe8,,,News,Red Hat,,shodan_keyword_to_guid,1d9fc183665bd1e195391190be506894,shodan_keyword_to_guid__1d9fc183665bd1e195391190be506894
regeneron.com,Regeneron,ab013025a2c52e3e2b0d91fc18375db0,,,Exec,Regeneron,,shodan_keyword_to_guid,41353433ab39b5bce7e3b0ad1f652b4e,shodan_keyword_to_guid__41353433ab39b5bce7e3b0ad1f652b4e
regeneron ireland,Regeneron,ab013025a2c52e3e2b0d91fc18375db0,,,IndustryTerm,Regeneron,,shodan_keyword_to_guid,41353433ab39b5bce7e3b0ad1f652b4e,shodan_keyword_to_guid__41353433ab39b5bce7e3b0ad1f652b4e
regeneron pharmaceuticals inc.,Regeneron,ab013025a2c52e3e2b0d91fc18375db0,,,Pipeline,Regeneron,,shodan_keyword_to_guid,41353433ab39b5bce7e3b0ad1f652b4e,shodan_keyword_to_guid__41353433ab39b5bce7e3b0ad1f652b4e
repsol.com,Repsol,22823aa6e7e23c230ff9aaca58621c2e,,,Refinery,Repsol,,shodan_keyword_to_guid,1c4169e68fa93846dda807b46179989e,shodan_keyword_to_guid__1c4169e68fa93846dda807b46179989e
repsol s.a.,Repsol,22823aa6e7e23c230ff9aaca58621c2e,,,Consulates,Repsol,,shodan_keyword_to_guid,1c4169e68fa93846dda807b46179989e,shodan_keyword_to_guid__1c4169e68fa93846dda807b46179989e
repsol sa,Repsol,22823aa6e7e23c230ff9aaca58621c2e,,,FTO,Repsol,,shodan_keyword_to_guid,1c4169e68fa93846dda807b46179989e,shodan_keyword_to_guid__1c4169e68fa93846dda807b46179989e
rjet.com,Republic Airways,ec7be6dc9cfd62c057b97c2994d3f3e7,,,CompanyKeyword,Republic Airways,,shodan_keyword_to_guid,41c7221b96cd31829e4664350d13b4c7,shodan_keyword_to_guid__41c7221b96cd31829e4664350d13b4c7
republic airways holdings,Republic Airways,ec7be6dc9cfd62c057b97c2994d3f3e7,,,Wells,Republic Airways,,shodan_keyword_to_guid,41c7221b96cd31829e4664350d13b4c7,shodan_keyword_to_guid__41c7221b96cd31829e4664350d13b4c7
republic airline,Republic Airways,ec7be6dc9cfd62c057b97c2994d3f3e7,,,News,Republic Airways,,shodan_keyword_to_guid,41c7221b96cd31829e4664350d13b4c7,shodan_keyword_to_guid__41c7221b96cd31829e4664350d13b4c7
rndc-usa.com,RNDC,,,,Exec,RNDC,,shodan_keyword_to_guid,f2f849efd07f759a17fcf46efc89c8e8,shodan_keyword_to_guid__f2f849efd07f759a17fcf46efc89c8e8
republic national distributing company,RNDC,,,,News,RNDC,,shodan_keyword_to_guid,f2f849efd07f759a17fcf46efc89c8e8,shodan_keyword_to_guid__f2f849efd07f759a17fcf46efc89c8e8
republic national distributing company llc,RNDC,,,,Shipping,RNDC,,shodan_keyword_to_guid,f2f849efd07f759a17fcf46efc89c8e8,shodan_keyword_to_guid__f2f849efd07f759a17fcf46efc89c8e8
republicservices.com,Republic Services,b982f3d0fa62a9f16078c51172e82c26,,,News,Republic Services,,shodan_keyword_to_guid,e82130d211d31390d2fb5bd864eff50b,shodan_keyword_to_guid__e82130d211d31390d2fb5bd864eff50b
republic services,Republic Services,b982f3d0fa62a9f16078c51172e82c26,,,Keyphrase,Republic Services,,shodan_keyword_to_guid,e82130d211d31390d2fb5bd864eff50b,shodan_keyword_to_guid__e82130d211d31390d2fb5bd864eff50b
republic services inc,Republic Services,b982f3d0fa62a9f16078c51172e82c26,,,Legislator,Republic Services,,shodan_keyword_to_guid,e82130d211d31390d2fb5bd864eff50b,shodan_keyword_to_guid__e82130d211d31390d2fb5bd864eff50b
richemont.com,Richemont,8fe894b368fceb74597c02f8e47fb13e,,,LegislativeCommittee,Richemont,,shodan_keyword_to_guid,1bb3381b20e62b175d7a90cdea3ce177,shodan_keyword_to_guid__1bb3381b20e62b175d7a90cdea3ce177
richemont international sa,Richemont,8fe894b368fceb74597c02f8e47fb13e,,,Keyphrase,Richemont,,shodan_keyword_to_guid,1bb3381b20e62b175d7a90cdea3ce177,shodan_keyword_to_guid__1bb3381b20e62b175d7a90cdea3ce177
riotinto.com,Rio Tinto,23110f4e48bfd0c1f76766a677888ece,,,Legislator,Rio Tinto,,shodan_keyword_to_guid,3bd0032efb70da3c7198ed16db9902a4,shodan_keyword_to_guid__3bd0032efb70da3c7198ed16db9902a4
rio tinto is&t,Rio Tinto,23110f4e48bfd0c1f76766a677888ece,,,CompanyKeyword,Rio Tinto,,shodan_keyword_to_guid,3bd0032efb70da3c7198ed16db9902a4,shodan_keyword_to_guid__3bd0032efb70da3c7198ed16db9902a4
rio tinto limited,Rio Tinto,23110f4e48bfd0c1f76766a677888ece,,,Consulates,Rio Tinto,,shodan_keyword_to_guid,3bd0032efb70da3c7198ed16db9902a4,shodan_keyword_to_guid__3bd0032efb70da3c7198ed16db9902a4
roberthalf.com,Robert Half,13c48ec915354d2f5cb1dd947fdcf278,,,Refinery,Robert Half,,shodan_keyword_to_guid,f475ab87aba63a6f97f611cccab45bf7,shodan_keyword_to_guid__f475ab87aba63a6f97f611cccab45bf7
robert half international,Robert Half,13c48ec915354d2f5cb1dd947fdcf278,,,ForeignMinistry,Robert Half,,shodan_keyword_to_guid,f475ab87aba63a6f97f611cccab45bf7,shodan_keyword_to_guid__f475ab87aba63a6f97f611cccab45bf7
robert half international inc.,Robert Half,13c48ec915354d2f5cb1dd947fdcf278,,,Organization,Robert Half,,shodan_keyword_to_guid,f475ab87aba63a6f97f611cccab45bf7,shodan_keyword_to_guid__f475ab87aba63a6f97f611cccab45bf7
robert half,Robert Half,13c48ec915354d2f5cb1dd947fdcf278,,,ForeignMinistry,Robert Half,,shodan_keyword_to_guid,f475ab87aba63a6f97f611cccab45bf7,shodan_keyword_to_guid__f475ab87aba63a6f97f611cccab45bf7
rocksecurityllc.com,Rock Security,5be2cffee73bfe53cbcaa8dfe7b18e84,,,Media,Rock Security,,shodan_keyword_to_guid,1c6113175463de702c62ae8f8f2eaabe,shodan_keyword_to_guid__1c6113175463de702c62ae8f8f2eaabe
rockwellautomation.com,Rockwell Automation,368c8b757b58168b761a3f857b3e6384,,,ForeignMinistry,Rockwell Automation,,shodan_keyword_to_guid,e5e1f4a825c0877eb719800598d72718,shodan_keyword_to_guid__e5e1f4a825c0877eb719800598d72718
rockwell automation b.v.,Rockwell Automation,368c8b757b58168b761a3f857b3e6384,,,Exec,Rockwell Automation,,shodan_keyword_to_guid,e5e1f4a825c0877eb719800598d72718,shodan_keyword_to_guid__e5e1f4a825c0877eb719800598d72718
rockwell automation bv,Rockwell Automation,368c8b757b58168b761a3f857b3e6384,,,CompanyKeyword,Rockwell Automation,,shodan_keyword_to_guid,e5e1f4a825c0877eb719800598d72718,shodan_keyword_to_guid__e5e1f4a825c0877eb719800598d72718
rockwell automation inc.,Rockwell Automation,368c8b757b58168b761a3f857b3e6384,,,LegislativeCommittee,Rockwell Automation,,shodan_keyword_to_guid,e5e1f4a825c0877eb719800598d72718,shodan_keyword_to_guid__e5e1f4a825c0877eb719800598d72718
rockwell automation (china) co. ltd.,Rockwell Automation,368c8b757b58168b761a3f857b3e6384,,,Keyphrase,Rockwell Automation,,shodan_keyword_to_guid,e5e1f4a825c0877eb719800598d72718,shodan_keyword_to_guid__e5e1f4a825c0877eb719800598d72718
rossstores.com,Ross Stores,9b9542770644c545d08e62bc83873c8c,,,News,Ross Stores,,shodan_keyword_to_guid,728b27218cc87e8d1c7a7a93f53080a9,shodan_keyword_to_guid__728b27218cc87e8d1c7a7a93f53080a9
ross stores,Ross Stores,9b9542770644c545d08e62bc83873c8c,,,Shipping,Ross Stores,,shodan_keyword_to_guid,728b27218cc87e8d1c7a7a93f53080a9,shodan_keyword_to_guid__728b27218cc87e8d1c7a7a93f53080a9
ross stores inc.,Ross Stores,9b9542770644c545d08e62bc83873c8c,,,DiplomaticFacilities,Ross Stores,,shodan_keyword_to_guid,728b27218cc87e8d1c7a7a93f53080a9,shodan_keyword_to_guid__728b27218cc87e8d1c7a7a93f53080a9
rbcroyalbank.com,Royal Bank of Canada,4697ac92c399497b22a898697f6db92c,,,CompanyKeyword,Royal Bank of Canada,,shodan_keyword_to_guid,6b57aa6daa9428d48daa6edff682b72e,shodan_keyword_to_guid__6b57aa6daa9428d48daa6edff682b72e
worldpay.com,Worldpay,d67e5eafd0f799118b48aa2790cc183b; 776e4467de3962f89c769e33c77235f9,,,Pipeline,Worldpay,,shodan_keyword_to_guid,ef386ad2921aaec7bf343960befbe194,shodan_keyword_to_guid__ef386ad2921aaec7bf343960befbe194
worldpay (uk) limited,Worldpay,d67e5eafd0f799118b48aa2790cc183b; 776e4467de3962f89c769e33c77235f9,,,Shipping,Worldpay,,shodan_keyword_to_guid,ef386ad2921aaec7bf343960befbe194,shodan_keyword_to_guid__ef386ad2921aaec7bf343960befbe194
worldpay (uk) ltd,Worldpay,d67e5eafd0f799118b48aa2790cc183b; 776e4467de3962f89c769e33c77235f9,,,Keyphrase,Worldpay,,shodan_keyword_to_guid,ef386ad2921aaec7bf343960befbe194,shodan_keyword_to_guid__ef386ad2921aaec7bf343960befbe194
citizensbank.com,Citizens Bank,e92beb830351911d817596f77239f6c5,,,Legislator,Citizens Bank,,shodan_keyword_to_guid,b18b2c85fbfadfcc5ec376c2a8300f5b,shodan_keyword_to_guid__b18b2c85fbfadfcc5ec376c2a8300f5b
citizens financial group inc,Citizens Bank,e92beb830351911d817596f77239f6c5,,,Exec,Citizens Bank,,shodan_keyword_to_guid,b18b2c85fbfadfcc5ec376c2a8300f5b,shodan_keyword_to_guid__b18b2c85fbfadfcc5ec376c2a8300f5b
rbs.com,Royal Bank of Scotland,478d8487c76105e0114a2f749ae68bf3,,,space,Royal Bank of Scotland,,shodan_keyword_to_guid,107e5595f9b06e400a492163d2941068,shodan_keyword_to_guid__107e5595f9b06e400a492163d2941068
the royal bank of scotland plc,Royal Bank of Scotland,478d8487c76105e0114a2f749ae68bf3,,,Media,Royal Bank of Scotland,,shodan_keyword_to_guid,107e5595f9b06e400a492163d2941068,shodan_keyword_to_guid__107e5595f9b06e400a492163d2941068
the royal bank of scotland group plc,Royal Bank of Scotland,478d8487c76105e0114a2f749ae68bf3,,,News,Royal Bank of Scotland,,shodan_keyword_to_guid,107e5595f9b06e400a492163d2941068,shodan_keyword_to_guid__107e5595f9b06e400a492163d2941068
philips.com/global,Royal Philips,60b3e4a8f2a5338cea21467fd3f66094,,,News,Royal Philips,,shodan_keyword_to_guid,4b2b1e859e57288661e6cf9b10192904,shodan_keyword_to_guid__4b2b1e859e57288661e6cf9b10192904
koninklijke philips n.v.,Royal Philips,60b3e4a8f2a5338cea21467fd3f66094,,,DiplomaticFacilities,Royal Philips,,shodan_keyword_to_guid,4b2b1e859e57288661e6cf9b10192904,shodan_keyword_to_guid__4b2b1e859e57288661e6cf9b10192904
philips electronics nederland b.v.,Royal Philips,60b3e4a8f2a5338cea21467fd3f66094,,,Shipping,Royal Philips,,shodan_keyword_to_guid,4b2b1e859e57288661e6cf9b10192904,shodan_keyword_to_guid__4b2b1e859e57288661e6cf9b10192904
spglobal.com/marketintelligence/en,S&P Global Market Intelligence,dfebd27ad984ba163dc65df523e8abf0,,,IndustryTerm,S&P Global Market Intelligence,,shodan_keyword_to_guid,e2e3f9198acdc9bd8862cb70a2d2a495,shodan_keyword_to_guid__e2e3f9198acdc9bd8862cb70a2d2a495
s&p global inc.,S&P Global Market Intelligence,dfebd27ad984ba163dc65df523e8abf0,,,Consulates,S&P Global Market Intelligence,,shodan_keyword_to_guid,e2e3f9198acdc9bd8862cb70a2d2a495,shodan_keyword_to_guid__e2e3f9198acdc9bd8862cb70a2d2a495
salesforce.com,Salesforce,bc273ac3c7f9d86a4d284fd11bfb0ce6,,,Keyphrase,Salesforce,,shodan_keyword_to_guid,4a6dbb2ff650f82af801f71c3efd72c3,shodan_keyword_to_guid__4a6dbb2ff650f82af801f71c3efd72c3
salesforce.com inc. (salesf-3),Salesforce,bc273ac3c7f9d86a4d284fd11bfb0ce6,,,ForeignMinister,Salesforce,,shodan_keyword_to_guid,4a6dbb2ff650f82af801f71c3efd72c3,shodan_keyword_to_guid__4a6dbb2ff650f82af801f71c3efd72c3
salesforce.com inc.,Salesforce,bc273ac3c7f9d86a4d284fd11bfb0ce6,,,Refinery,Salesforce,,shodan_keyword_to_guid,4a6dbb2ff650f82af801f71c3efd72c3,shodan_keyword_to_guid__4a6dbb2ff650f82af801f71c3efd72c3
salesforce.com inc.,Salesforce,bc273ac3c7f9d86a4d284fd11bfb0ce6,,,FTO,Salesforce,,shodan_keyword_to_guid,4a6dbb2ff650f82af801f71c3efd72c3,shodan_keyword_to_guid__4a6dbb2ff650f82af801f71c3efd72c3
