keyword,caption_name,topic_id,type,groups,guid,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
marathon pipe line,US oil pipeline operator Marathon Pipe Line,188162;188132,company keyword,mplx;marathon pipe line;marathon pipe line,,CompanyKeyword,US oil pipeline operator Marathon Pipe Line,,og_mentionee_v3,680cee449b5b5cc51f5c004cad0d7a69,og_mentionee_v3__76eae62705f7a9f459053f073fcb39c1
@halliburton,US oilfield services company Halliburton,188162;188132,company handle,halliburton,83a6d68ef3070e05df03aead11ce0a63,CompanyHandle,US oilfield services company Halliburton,,og_mentionee_v3,3d8ebdba3c646ff5edd0bb697877890d,og_mentionee_v3__57cf54a3584b6b6e2e33fd1b81c46c15
#halliburton,US oilfield services company Halliburton,188162;188132,company keyword,halliburton,83a6d68ef3070e05df03aead11ce0a63,CompanyKeyword,US oilfield services company Halliburton,,og_mentionee_v3,12800c36e40616810bfd3a9c268c1390,og_mentionee_v3__57cf54a3584b6b6e2e33fd1b81c46c15
halliburton,US oilfield services company Halliburton,188162;188132,company keyword,halliburton,83a6d68ef3070e05df03aead11ce0a63,CompanyKeyword,US oilfield services company Halliburton,,og_mentionee_v3,028d17c31b94bfd8101ea498fc06422d,og_mentionee_v3__57cf54a3584b6b6e2e33fd1b81c46c15
#usan crude,Usan crude,188162;188132,industry term,usan crude;usan crude,,IndustryTerm,Usan crude,,og_mentionee_v3,67784222b1bff8abd0acef51ee7f45eb,og_mentionee_v3__e173a0559964e63c424ada8191a6f631
usan crude,Usan crude,188162;188132,industry term,usan crude;usan crude,,IndustryTerm,Usan crude,,og_mentionee_v3,1b31c79d1db9130ac38e2038ee524847,og_mentionee_v3__e173a0559964e63c424ada8191a6f631
#ust-balykskoe field,Ust-Balykskoe field,188162;188132,o&g field,ust-balykskoe field;ust-balykskoe field,,O&gField,Ust-Balykskoe field,,og_mentionee_v3,5aabc24c481947de84d91c53a5ac4281,og_mentionee_v3__5b3f299b3c16d53776a77909d4fce819
ust-balykskoe field,Ust-Balykskoe field,188162;188132,o&g field,ust-balykskoe field;ust-balykskoe field,,O&gField,Ust-Balykskoe field,,og_mentionee_v3,84a58250f0ad49f664b9c390d39c95a6,og_mentionee_v3__5b3f299b3c16d53776a77909d4fce819
#uswc crude,USWC crude,188162;188132,industry term,uswc crude;uswc crude,,IndustryTerm,USWC crude,,og_mentionee_v3,28371c40907dc5c7b61ebb5d5453f3b6,og_mentionee_v3__aa4811426207320839ca726ca1a5ec73
uswc crude,USWC crude,188162;188132,industry term,uswc crude;uswc crude,,IndustryTerm,USWC crude,,og_mentionee_v3,0a057c189e476283cf0a3c57e90ca905,og_mentionee_v3__aa4811426207320839ca726ca1a5ec73
#utah energy development office,Utah Energy Development Office,188162;188132,sub-federal regulators,utah energy development office;utah energy development office,,Sub-federalRegulators,Utah Energy Development Office,,og_mentionee_v3,9789385cf23630ee3ae5fb9554565707,og_mentionee_v3__62dbb7138bede6dcab5bd97076b08d1f
utah energy development office,Utah Energy Development Office,188162;188132,sub-federal regulators,utah energy development office;utah energy development office,,Sub-federalRegulators,Utah Energy Development Office,,og_mentionee_v3,e89d779860e2c61d8b3ec759edd488c3,og_mentionee_v3__62dbb7138bede6dcab5bd97076b08d1f
#oʻzbekneftgaz,Uzbekistani state-owned oil and gas company Uzbekneftegaz,188162;188132;188121,company keyword,uzbekneftegaz;oʻzbekneftgaz,,CompanyKeyword,Uzbekistani state-owned oil and gas company Uzbekneftegaz,,og_mentionee_v3,0e02920d00a5ea1e58d202667c9815e5,og_mentionee_v3__869b3fc999e354987e12524609bd8861
#uzbekneftegaz,Uzbekistani state-owned oil and gas company Uzbekneftegaz,188162;188132;188121,company keyword,uzbekneftegaz,,CompanyKeyword,Uzbekistani state-owned oil and gas company Uzbekneftegaz,,og_mentionee_v3,283a0a0609b146e7b2726b440217031c,og_mentionee_v3__869b3fc999e354987e12524609bd8861
#узбекнефтегаз,Uzbekistani state-owned oil and gas company Uzbekneftegaz,188162;188132;188121,company keyword,uzbekneftegaz;узбекнефтегаз,,CompanyKeyword,Uzbekistani state-owned oil and gas company Uzbekneftegaz,,og_mentionee_v3,1cd587edf6aaeee426ae15db816849ad,og_mentionee_v3__869b3fc999e354987e12524609bd8861
#أوزباكنافتوغاز,Uzbekistani state-owned oil and gas company Uzbekneftegaz,188162;188132;188121,company keyword,uzbekneftegaz;أوزباكنافتوغاز,,CompanyKeyword,Uzbekistani state-owned oil and gas company Uzbekneftegaz,,og_mentionee_v3,4d815648bb7af44496fb80f606cc758f,og_mentionee_v3__869b3fc999e354987e12524609bd8861
#ازبک‌نفته‌گاز,Uzbekistani state-owned oil and gas company Uzbekneftegaz,188162;188132;188121,company keyword,uzbekneftegaz;ازبک‌نفته‌گاز,,CompanyKeyword,Uzbekistani state-owned oil and gas company Uzbekneftegaz,,og_mentionee_v3,b35d73c8233c590710fbecba968159f9,og_mentionee_v3__869b3fc999e354987e12524609bd8861
#ウズベクネフテガス,Uzbekistani state-owned oil and gas company Uzbekneftegaz,188162;188132;188121,company keyword,uzbekneftegaz;ウズベクネフテガス,,CompanyKeyword,Uzbekistani state-owned oil and gas company Uzbekneftegaz,,og_mentionee_v3,06c46389796a0f103bdd42542ce29f28,og_mentionee_v3__869b3fc999e354987e12524609bd8861
oʻzbekneftgaz,Uzbekistani state-owned oil and gas company Uzbekneftegaz,188162;188132;188121,company keyword,uzbekneftegaz;oʻzbekneftgaz,,CompanyKeyword,Uzbekistani state-owned oil and gas company Uzbekneftegaz,,og_mentionee_v3,51bcae8223fccb7e7ec8f2322b3ef2dc,og_mentionee_v3__869b3fc999e354987e12524609bd8861
uzbekneftegaz,Uzbekistani state-owned oil and gas company Uzbekneftegaz,188162;188132;188121,company keyword,uzbekneftegaz,,CompanyKeyword,Uzbekistani state-owned oil and gas company Uzbekneftegaz,,og_mentionee_v3,34621854dce3c46eef6f5744b353c694,og_mentionee_v3__869b3fc999e354987e12524609bd8861
узбекнефтегаз,Uzbekistani state-owned oil and gas company Uzbekneftegaz,188162;188132;188121,company keyword,uzbekneftegaz;узбекнефтегаз,,CompanyKeyword,Uzbekistani state-owned oil and gas company Uzbekneftegaz,,og_mentionee_v3,513512eb1a1bf1e69041a98cf3627ef4,og_mentionee_v3__869b3fc999e354987e12524609bd8861
أوزباكنافتوغاز,Uzbekistani state-owned oil and gas company Uzbekneftegaz,188162;188132;188121,company keyword,uzbekneftegaz;أوزباكنافتوغاز,,CompanyKeyword,Uzbekistani state-owned oil and gas company Uzbekneftegaz,,og_mentionee_v3,19495bda93f55e6ac92ad9a22449e2de,og_mentionee_v3__869b3fc999e354987e12524609bd8861
ازبک‌نفته‌گاز,Uzbekistani state-owned oil and gas company Uzbekneftegaz,188162;188132;188121,company keyword,uzbekneftegaz;ازبک‌نفته‌گاز,,CompanyKeyword,Uzbekistani state-owned oil and gas company Uzbekneftegaz,,og_mentionee_v3,63f095447099a34fc577449b0c0f25df,og_mentionee_v3__869b3fc999e354987e12524609bd8861
ウズベクネフテガス,Uzbekistani state-owned oil and gas company Uzbekneftegaz,188162;188132;188121,company keyword,uzbekneftegaz;ウズベクネフテガス,,CompanyKeyword,Uzbekistani state-owned oil and gas company Uzbekneftegaz,,og_mentionee_v3,71110d85c3a6c237257d8eb2e00b87d3,og_mentionee_v3__869b3fc999e354987e12524609bd8861
#uzen field,Uzen field,188162;188132,o&g field,uzen field;uzen field,,O&gField,Uzen field,,og_mentionee_v3,3b21a1b11580c2f1e247599d9af33722,og_mentionee_v3__5ad620ba78d628a1152de432a0c0b91d
uzen field,Uzen field,188162;188132,o&g field,uzen field;uzen field,,O&gField,Uzen field,,og_mentionee_v3,f025b5c7244e8b2537a3179ba15ca6f0,og_mentionee_v3__5ad620ba78d628a1152de432a0c0b91d
#van gogh crude,Van Gogh crude,188162;188132,industry term,van gogh crude;van gogh crude,,IndustryTerm,Van Gogh crude,,og_mentionee_v3,277cbc4f8edd865f88c2cc2997f7933f,og_mentionee_v3__4c57fe76f7bbf2a6929c11dd1e4de762
van gogh crude,Van Gogh crude,188162;188132,industry term,van gogh crude;van gogh crude,,IndustryTerm,Van Gogh crude,,og_mentionee_v3,e79fdaaa7cffac44ab43d8b24c931cf5,og_mentionee_v3__4c57fe76f7bbf2a6929c11dd1e4de762
#vankor field,Vankor field,188162;188132,o&g field,vankor field;vankor field,,O&gField,Vankor field,,og_mentionee_v3,64636810a27189f7401ca1273062d7a9,og_mentionee_v3__7b6b3fc95c455a3dc13b1b973727129b
vankor field,Vankor field,188162;188132,o&g field,vankor field;vankor field,,O&gField,Vankor field,,og_mentionee_v3,d612a543b4866ccb2436adb5b985cf65,og_mentionee_v3__7b6b3fc95c455a3dc13b1b973727129b
#vasconia crude,Vasconia crude,188162;188132,industry term,vasconia crude;vasconia crude,,IndustryTerm,Vasconia crude,,og_mentionee_v3,6d6e56ec1d2f91911db03d12c1aa0921,og_mentionee_v3__a6b3f789afa07e813e4911603404cdbf
vasconia crude,Vasconia crude,188162;188132,industry term,vasconia crude;vasconia crude,,IndustryTerm,Vasconia crude,,og_mentionee_v3,ae6aee2468f9f59fc514645fa1432664,og_mentionee_v3__a6b3f789afa07e813e4911603404cdbf
#vatyeganskoye field,Vatyeganskoye field,188162;188132,o&g field,vatyeganskoye field;vatyeganskoye field,,O&gField,Vatyeganskoye field,,og_mentionee_v3,78fc1c2478ab0c3f276315a449798e36,og_mentionee_v3__71d0a6907631511421203fc816e45304
vatyeganskoye field,Vatyeganskoye field,188162;188132,o&g field,vatyeganskoye field;vatyeganskoye field,,O&gField,Vatyeganskoye field,,og_mentionee_v3,bafa38660613455737a981c274844610,og_mentionee_v3__71d0a6907631511421203fc816e45304
#reichstett refinery,Vendenheim refinery,188162;188132,refinery,reichstett refinery;vendenheim refinery,,Refinery,Vendenheim refinery,,og_mentionee_v3,a05cbb02f5ac8cf417768c9c9e1be51b,og_mentionee_v3__823c562d429005c45c3eb15df2688470
#vendenheim refinery,Vendenheim refinery,188162;188132,refinery,vendenheim refinery;vendenheim refinery,,Refinery,Vendenheim refinery,,og_mentionee_v3,34622852a8cef5367be59a348641a6c7,og_mentionee_v3__823c562d429005c45c3eb15df2688470
reichstett refinery,Vendenheim refinery,188162;188132,refinery,reichstett refinery;vendenheim refinery,,Refinery,Vendenheim refinery,,og_mentionee_v3,10d37a2ded149c173efcecd88beee1b2,og_mentionee_v3__823c562d429005c45c3eb15df2688470
vendenheim refinery,Vendenheim refinery,188162;188132,refinery,vendenheim refinery;vendenheim refinery,,Refinery,Vendenheim refinery,,og_mentionee_v3,e5ef7a2165a8d1bfbf9fdccf2a245a75,og_mentionee_v3__823c562d429005c45c3eb15df2688470
@tareckpsuv,Venezuelan Oil Minister,188162;188132;188121,energy ministry/minister,venezuela;tareckpsuv;venezuelan oil minister,,EnergyMinistry/minister,Venezuelan Oil Minister,,og_mentionee_v3,67404e97ed74c39a127fca22c3997eaa,og_mentionee_v3__9f5864ab6dbeb4294097a456d4ecaedb
@pdvsa,Venezuelan state-owned oil and gas company PDVSA,188162;188132;188121,company handle,pdvsa,5ae9bdd121863957b9cbb823e53be3f4,CompanyHandle,Venezuelan state-owned oil and gas company PDVSA,,og_mentionee_v3,38a79b00e16ae11dba68f8c2d54aef29,og_mentionee_v3__1bae7a3ae4e5afc4e990ea0e74363df6
#pdvsa,Venezuelan state-owned oil and gas company PDVSA,188162;188132;188121,company keyword,pdvsa,5ae9bdd121863957b9cbb823e53be3f4,CompanyKeyword,Venezuelan state-owned oil and gas company PDVSA,,og_mentionee_v3,78061334b6ca4d7b8fcaf61434ce938c,og_mentionee_v3__1bae7a3ae4e5afc4e990ea0e74363df6
#petroleos de venezuela,Venezuelan state-owned oil and gas company PDVSA,188162;188132;188121,company keyword,pdvsa;petroleos de venezuela,5ae9bdd121863957b9cbb823e53be3f4,CompanyKeyword,Venezuelan state-owned oil and gas company PDVSA,,og_mentionee_v3,5200a8ecf93e81aaea5f46ef2248a802,og_mentionee_v3__1bae7a3ae4e5afc4e990ea0e74363df6
#petróleos de venezuela,Venezuelan state-owned oil and gas company PDVSA,188162;188132;188121,company keyword,pdvsa;petróleos de venezuela,5ae9bdd121863957b9cbb823e53be3f4,CompanyKeyword,Venezuelan state-owned oil and gas company PDVSA,,og_mentionee_v3,a028861c375cf5a096e92418cf5f1af0,og_mentionee_v3__1bae7a3ae4e5afc4e990ea0e74363df6
#پترولئوس دی ونزوئلا,Venezuelan state-owned oil and gas company PDVSA,188162;188132;188121,company keyword,pdvsa;پترولئوس دی ونزوئلا,5ae9bdd121863957b9cbb823e53be3f4,CompanyKeyword,Venezuelan state-owned oil and gas company PDVSA,,og_mentionee_v3,538611bc770f81eece30942195f2e04b,og_mentionee_v3__1bae7a3ae4e5afc4e990ea0e74363df6
#شركة النفط الوطنية الفنزويلية,Venezuelan state-owned oil and gas company PDVSA,188162;188132;188121,company keyword,pdvsa;شركة النفط الوطنية الفنزويلية,5ae9bdd121863957b9cbb823e53be3f4,CompanyKeyword,Venezuelan state-owned oil and gas company PDVSA,,og_mentionee_v3,0a8d0574c63be9c4a7cc9966f16a01ad,og_mentionee_v3__1bae7a3ae4e5afc4e990ea0e74363df6
pdvsa,Venezuelan state-owned oil and gas company PDVSA,188162;188132;188121,company keyword,pdvsa,5ae9bdd121863957b9cbb823e53be3f4,CompanyKeyword,Venezuelan state-owned oil and gas company PDVSA,,og_mentionee_v3,f0b1093b9ca9474b5c4380a779320d02,og_mentionee_v3__1bae7a3ae4e5afc4e990ea0e74363df6
petroleos de venezuela,Venezuelan state-owned oil and gas company PDVSA,188162;188132;188121,company keyword,pdvsa;petroleos de venezuela,5ae9bdd121863957b9cbb823e53be3f4,CompanyKeyword,Venezuelan state-owned oil and gas company PDVSA,,og_mentionee_v3,f1f808a79901cb5e01978a7f04075a2b,og_mentionee_v3__1bae7a3ae4e5afc4e990ea0e74363df6
petróleos de venezuela,Venezuelan state-owned oil and gas company PDVSA,188162;188132;188121,company keyword,pdvsa;petróleos de venezuela,5ae9bdd121863957b9cbb823e53be3f4,CompanyKeyword,Venezuelan state-owned oil and gas company PDVSA,,og_mentionee_v3,741ef1026657de3abcdc69c1016f37ff,og_mentionee_v3__1bae7a3ae4e5afc4e990ea0e74363df6
پترولئوس دی ونزوئلا,Venezuelan state-owned oil and gas company PDVSA,188162;188132;188121,company keyword,pdvsa;پترولئوس دی ونزوئلا,5ae9bdd121863957b9cbb823e53be3f4,CompanyKeyword,Venezuelan state-owned oil and gas company PDVSA,,og_mentionee_v3,aad68168ebdda23eced7e4259855fc09,og_mentionee_v3__1bae7a3ae4e5afc4e990ea0e74363df6
شركة النفط الوطنية الفنزويلية,Venezuelan state-owned oil and gas company PDVSA,188162;188132;188121,company keyword,pdvsa;شركة النفط الوطنية الفنزويلية,5ae9bdd121863957b9cbb823e53be3f4,CompanyKeyword,Venezuelan state-owned oil and gas company PDVSA,,og_mentionee_v3,6bbc46a135595376fee3bbe2cfdeb5c6,og_mentionee_v3__1bae7a3ae4e5afc4e990ea0e74363df6
ventura basin,Ventura Basin,188162;188132,o&g field,ventura basin;ventura basin,,O&gField,Ventura Basin,,og_mentionee_v3,ca97cd09ddd951190231f74f3807df20,og_mentionee_v3__b4360844a9222df1aba14979032d79b9
#verhne-chonskoye field,Verhne-Chonskoye field,188162;188132,o&g field,verhne-chonskoye field;verhne-chonskoye field,,O&gField,Verhne-Chonskoye field,,og_mentionee_v3,d6a9ea0823cc1c16012c00a41679b8df,og_mentionee_v3__9fa943167e2aa2653f8607c3ecff96b7
verhne-chonskoye field,Verhne-Chonskoye field,188162;188132,o&g field,verhne-chonskoye field;verhne-chonskoye field,,O&gField,Verhne-Chonskoye field,,og_mentionee_v3,35d2c24a9ffbfc0ffc37afb091c57a34,og_mentionee_v3__9fa943167e2aa2653f8607c3ecff96b7
#petrolimex,Vietnamese oil and gas company Petrolimex,188162;188132,company keyword,petrolimex,,CompanyKeyword,Vietnamese oil and gas company Petrolimex,,og_mentionee_v3,e7859f8749c9e6721138ce4485ec8134,og_mentionee_v3__9b1bbefb5786ef9e85a8349109a5117f
#vietnam national petroleum group,Vietnamese oil and gas company Petrolimex,188162;188132,company keyword,petrolimex;vietnam national petroleum group,,CompanyKeyword,Vietnamese oil and gas company Petrolimex,,og_mentionee_v3,aa9a0c40dbc315955bd97f2fd414102a,og_mentionee_v3__9b1bbefb5786ef9e85a8349109a5117f
petrolimex,Vietnamese oil and gas company Petrolimex,188162;188132,company keyword,petrolimex,,CompanyKeyword,Vietnamese oil and gas company Petrolimex,,og_mentionee_v3,f6c5f2a6b3250d4bcbd32d4a19f9ad0b,og_mentionee_v3__9b1bbefb5786ef9e85a8349109a5117f
vietnam national petroleum group,Vietnamese oil and gas company Petrolimex,188162;188132,company keyword,petrolimex;vietnam national petroleum group,,CompanyKeyword,Vietnamese oil and gas company Petrolimex,,og_mentionee_v3,1234ba41061f2e77b0aef0e5b7712c6d,og_mentionee_v3__9b1bbefb5786ef9e85a8349109a5117f
#liên doanh việt-nga vietsovpetro,Vietnamese oil and gas company Vietsovpetro,188162;188132,company keyword,vietsovpetro;liên doanh việt-nga vietsovpetro,,CompanyKeyword,Vietnamese oil and gas company Vietsovpetro,,og_mentionee_v3,f370ad3aee5dd50ea6e3c380d10278af,og_mentionee_v3__cefd6d17aebff88b7069d80d22ff8181
#vietsovpetro,Vietnamese oil and gas company Vietsovpetro,188162;188132,company keyword,vietsovpetro,,CompanyKeyword,Vietnamese oil and gas company Vietsovpetro,,og_mentionee_v3,8128be68930f0ea279fac25d9c9bb112,og_mentionee_v3__cefd6d17aebff88b7069d80d22ff8181
#вьетсовпетро,Vietnamese oil and gas company Vietsovpetro,188162;188132,company keyword,vietsovpetro;вьетсовпетро,,CompanyKeyword,Vietnamese oil and gas company Vietsovpetro,,og_mentionee_v3,7f88c718dce1876f39ca4a66d44647c9,og_mentionee_v3__cefd6d17aebff88b7069d80d22ff8181
liên doanh việt-nga vietsovpetro,Vietnamese oil and gas company Vietsovpetro,188162;188132,company keyword,vietsovpetro;liên doanh việt-nga vietsovpetro,,CompanyKeyword,Vietnamese oil and gas company Vietsovpetro,,og_mentionee_v3,8313cfad8450393b367e87b9d7d3b7f9,og_mentionee_v3__cefd6d17aebff88b7069d80d22ff8181
vietsovpetro,Vietnamese oil and gas company Vietsovpetro,188162;188132,company keyword,vietsovpetro,,CompanyKeyword,Vietnamese oil and gas company Vietsovpetro,,og_mentionee_v3,0df4fbcae0959c231aab7aacb61ff3af,og_mentionee_v3__cefd6d17aebff88b7069d80d22ff8181
вьетсовпетро,Vietnamese oil and gas company Vietsovpetro,188162;188132,company keyword,vietsovpetro;вьетсовпетро,,CompanyKeyword,Vietnamese oil and gas company Vietsovpetro,,og_mentionee_v3,051177e9e69c5a2cc65b1a015a39c93f,og_mentionee_v3__cefd6d17aebff88b7069d80d22ff8181
#villa elisa refinery,Villa Elisa refinery,188162;188132,refinery,villa elisa refinery;villa elisa refinery,,Refinery,Villa Elisa refinery,,og_mentionee_v3,5694719a26c42ee3a28115a5e6b695ad,og_mentionee_v3__5b857bb3c230b7fc3c1c93223d77e1f7
villa elisa refinery,Villa Elisa refinery,188162;188132,refinery,villa elisa refinery;villa elisa refinery,,Refinery,Villa Elisa refinery,,og_mentionee_v3,416f5c8c935c78963cf1c8e8914a582f,og_mentionee_v3__5b857bb3c230b7fc3c1c93223d77e1f7
#vincent crude,Vincent crude,188162;188132,industry term,vincent crude;vincent crude,,IndustryTerm,Vincent crude,,og_mentionee_v3,8d677050671be34deee8426bfa073fc5,og_mentionee_v3__bd9a30489810ab6f16aa85f59aac894e
vincent crude,Vincent crude,188162;188132,industry term,vincent crude;vincent crude,,IndustryTerm,Vincent crude,,og_mentionee_v3,9e3164210cc1d22aa5a75c18fbd213ce,og_mentionee_v3__bd9a30489810ab6f16aa85f59aac894e
