german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,,u,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
haydnstrasse,"Haydnstrasse in Cologne, Germany",50.9278353,6.899717,1,,,,,,Wells,"Haydnstrasse in Cologne, Germany",,german_fires_cologne_locations,c48f897f71279018cec9ead2795549bd,german_fires_cologne_locations__c48f897f71279018cec9ead2795549bd
hazebrouckstrasse,"Hazebrouckstrasse in Cologne, Germany",50.8937215,7.0703734,1,,,,,,DiplomaticFacilities,"Hazebrouckstrasse in Cologne, Germany",,german_fires_cologne_locations,eabbad0bcf657735ace21c67adc52812,german_fires_cologne_locations__eabbad0bcf657735ace21c67adc52812
hebbelstrasse,"Hebbelstrasse in Cologne, Germany",50.9073275,6.9651961,1,,,,,,Person,"Hebbelstrasse in Cologne, Germany",,german_fires_cologne_locations,3212272ab197b57e5228bf3bed1722a3,german_fires_cologne_locations__3212272ab197b57e5228bf3bed1722a3
hebborner strasse,"Hebborner strasse in Cologne, Germany",50.9763093,7.0591504,1,,,,,,Refinery,"Hebborner strasse in Cologne, Germany",,german_fires_cologne_locations,980d0f790955e05791f81417e506618b,german_fires_cologne_locations__980d0f790955e05791f81417e506618b
hechinger strasse,"Hechinger strasse in Cologne, Germany",50.9665798,6.9342881,1,,,,,,DiplomaticFacilities,"Hechinger strasse in Cologne, Germany",,german_fires_cologne_locations,786c89471d94843c69b1973f280bc7e8,german_fires_cologne_locations__786c89471d94843c69b1973f280bc7e8
hechtstrasse,"Hechtstrasse in Cologne, Germany",50.9152084,6.9928029,1,,,,,,Person,"Hechtstrasse in Cologne, Germany",,german_fires_cologne_locations,f64f54e1d0a404a64f7cfc6dde3d3834,german_fires_cologne_locations__f64f54e1d0a404a64f7cfc6dde3d3834
heckenrosenpfad,"Heckenrosenpfad in Cologne, Germany",50.9339892,6.855144,1,,,,,,News,"Heckenrosenpfad in Cologne, Germany",,german_fires_cologne_locations,9a82ac0aeaf0338bdacca9979c8884eb,german_fires_cologne_locations__9a82ac0aeaf0338bdacca9979c8884eb
heckenweg,"Heckenweg in Cologne, Germany",50.8385437,7.0673616,1,,,,,,Media,"Heckenweg in Cologne, Germany",,german_fires_cologne_locations,15f42e0d9fd4e244eb45e9a405d12c65,german_fires_cologne_locations__15f42e0d9fd4e244eb45e9a405d12c65
heckgasse,"Heckgasse in Cologne, Germany",50.9653696,6.8308148,1,,,,,,Diplomat,"Heckgasse in Cologne, Germany",,german_fires_cologne_locations,b38ecd69e67b175bae5855df229b1215,german_fires_cologne_locations__b38ecd69e67b175bae5855df229b1215
heckhofweg,"Heckhofweg in Cologne, Germany",50.9842776,6.9100493,1,,,,,,Media,"Heckhofweg in Cologne, Germany",,german_fires_cologne_locations,382b5038d45edf2c6b91fd63368e55e2,german_fires_cologne_locations__382b5038d45edf2c6b91fd63368e55e2
heckpfad,"Heckpfad in Cologne, Germany",50.9825672,6.9285746,1,,,,,,ForeignMinistry,"Heckpfad in Cologne, Germany",,german_fires_cologne_locations,2f06a4784eba12f0eab02786c12c0252,german_fires_cologne_locations__2f06a4784eba12f0eab02786c12c0252
heckweg,"Heckweg in Cologne, Germany",50.9940386,6.9083547,1,,,,,,IndustryTerm,"Heckweg in Cologne, Germany",,german_fires_cologne_locations,654000ba6a91decea4b8e35b27e6ebc3,german_fires_cologne_locations__654000ba6a91decea4b8e35b27e6ebc3
hedwig-dohm-weg,"Hedwig-Dohm-Weg in Cologne, Germany",50.8633723,7.0037471,1,,,,,,Person,"Hedwig-Dohm-Weg in Cologne, Germany",,german_fires_cologne_locations,ce3dd5af36d11d2e3666b77d4ac82a21,german_fires_cologne_locations__ce3dd5af36d11d2e3666b77d4ac82a21
hedwig-pohlschroder-strasse,"Hedwig-Pohlschroder-strasse in Cologne, Germany",50.9937896,6.9182785,1,,,,,,LegislativeCommittee,"Hedwig-Pohlschroder-strasse in Cologne, Germany",,german_fires_cologne_locations,c00a6fabc278d714bcca8f1a39c7e124,german_fires_cologne_locations__c00a6fabc278d714bcca8f1a39c7e124
hedwigstrasse,"Hedwigstrasse in Cologne, Germany",50.8788649,7.0171986,1,,,,,,Refinery,"Hedwigstrasse in Cologne, Germany",,german_fires_cologne_locations,9e59871083651dc8041275b127815468,german_fires_cologne_locations__9e59871083651dc8041275b127815468
hedwig-wachenheim-karree,"Hedwig-Wachenheim-Karree in Cologne, Germany",50.9267284,7.033806,1,,,,,,Media,"Hedwig-Wachenheim-Karree in Cologne, Germany",,german_fires_cologne_locations,a159ffcacec3811288db57040b20f402,german_fires_cologne_locations__a159ffcacec3811288db57040b20f402
heerstrasse,"Heerstrasse in Cologne, Germany",50.8658279,7.0565508,1,,,,,,Shipping,"Heerstrasse in Cologne, Germany",,german_fires_cologne_locations,f2559b8c484c9b966e9709a268164f1d,german_fires_cologne_locations__f2559b8c484c9b966e9709a268164f1d
hegelstrasse,"Hegelstrasse in Cologne, Germany",50.8705964,7.0980383,1,,,,,,Organization,"Hegelstrasse in Cologne, Germany",,german_fires_cologne_locations,3ec0ea669686d802f841a65343863466,german_fires_cologne_locations__3ec0ea669686d802f841a65343863466
heidbergweg,"Heidbergweg in Cologne, Germany",50.8962253,7.0470898,1,,,,,,ForeignMinistry,"Heidbergweg in Cologne, Germany",,german_fires_cologne_locations,d714b32147ee96335828ab09ca19650c,german_fires_cologne_locations__d714b32147ee96335828ab09ca19650c
heidehofweg,"Heidehofweg in Cologne, Germany",50.9266755,6.8548743,1,,,,,,Person,"Heidehofweg in Cologne, Germany",,german_fires_cologne_locations,05cb0936bfea74f2a699a12ece58acf2,german_fires_cologne_locations__05cb0936bfea74f2a699a12ece58acf2
heidekaul,"Heidekaul in Cologne, Germany",50.8937498,6.9641612,1,,,,,,News,"Heidekaul in Cologne, Germany",,german_fires_cologne_locations,7c880f3c2ff6b8042c2c8835deb0b5f7,german_fires_cologne_locations__7c880f3c2ff6b8042c2c8835deb0b5f7
heidelberger strasse,"Heidelberger strasse in Cologne, Germany",50.9516526,7.007711,1,,,,,,Media,"Heidelberger strasse in Cologne, Germany",,german_fires_cologne_locations,f288aafa3aa74ab6c62a8496f46b774e,german_fires_cologne_locations__f288aafa3aa74ab6c62a8496f46b774e
heidelweg,"Heidelweg in Cologne, Germany",50.869927,7.0194013,1,,,,,,Keyphrase,"Heidelweg in Cologne, Germany",,german_fires_cologne_locations,bfecbc27927243a09d366f251b9c6ead,german_fires_cologne_locations__bfecbc27927243a09d366f251b9c6ead
heidemannstrasse,"Heidemannstrasse in Cologne, Germany",50.9614623,6.9203265,1,,,,,,News,"Heidemannstrasse in Cologne, Germany",,german_fires_cologne_locations,b7b77e611930b5f3d49c85134980cb3e,german_fires_cologne_locations__b7b77e611930b5f3d49c85134980cb3e
heidenrichstrasse,"Heidenrichstrasse in Cologne, Germany",50.9919643,7.0390779,1,,,,,,ForeignMinistry,"Heidenrichstrasse in Cologne, Germany",,german_fires_cologne_locations,965b7791b31159c5ca7ecf4073964995,german_fires_cologne_locations__965b7791b31159c5ca7ecf4073964995
heidestrasse,"Heidestrasse in Cologne, Germany",50.8586948,7.0968086,1,,,,,,LegislativeCommittee,"Heidestrasse in Cologne, Germany",,german_fires_cologne_locations,b15ef74e8062be637dce51a812ca9f77,german_fires_cologne_locations__b15ef74e8062be637dce51a812ca9f77
heidkampstrasse,"Heidkampstrasse in Cologne, Germany",50.965745,7.0072657,1,,,,,,Person,"Heidkampstrasse in Cologne, Germany",,german_fires_cologne_locations,90e653c719d74ec907d6f29cbdf7a10f,german_fires_cologne_locations__90e653c719d74ec907d6f29cbdf7a10f
heikestrasse,"Heikestrasse in Cologne, Germany",50.8796842,7.0161642,1,,,,,,News,"Heikestrasse in Cologne, Germany",,german_fires_cologne_locations,08a206fd7aab777f844e41dda08115bf,german_fires_cologne_locations__08a206fd7aab777f844e41dda08115bf
heilbronner strasse,"Heilbronner strasse in Cologne, Germany",50.9251756,7.0392381,1,,,,,,IndustryTerm,"Heilbronner strasse in Cologne, Germany",,german_fires_cologne_locations,293bf2b7271b4e6d421c4b310a21fb11,german_fires_cologne_locations__293bf2b7271b4e6d421c4b310a21fb11
heiligenhauser strasse,"Heiligenhauser strasse in Cologne, Germany",50.9793168,7.0747161,1,,,,,,Organization,"Heiligenhauser strasse in Cologne, Germany",,german_fires_cologne_locations,2bbf4963f303a3720b6e0885782e425d,german_fires_cologne_locations__2bbf4963f303a3720b6e0885782e425d
heilig-geist-strasse,"Heilig-Geist-strasse in Cologne, Germany",50.9040791,7.0559356,1,,,,,,FTO,"Heilig-Geist-strasse in Cologne, Germany",,german_fires_cologne_locations,6831d4d4f28630297f8c3e80196963b6,german_fires_cologne_locations__6831d4d4f28630297f8c3e80196963b6
heimbacher strasse,"Heimbacher strasse in Cologne, Germany",50.9217157,6.9165317,1,,,,,,Diplomat,"Heimbacher strasse in Cologne, Germany",,german_fires_cologne_locations,483976c15376ee0bf6bf21cef1c3f245,german_fires_cologne_locations__483976c15376ee0bf6bf21cef1c3f245
heimdallstrasse,"Heimdallstrasse in Cologne, Germany",50.9218427,7.1000069,1,,,,,,LegislativeCommittee,"Heimdallstrasse in Cologne, Germany",,german_fires_cologne_locations,7dfd75281d99726ba14f4959c29197b8,german_fires_cologne_locations__7dfd75281d99726ba14f4959c29197b8
heimersdorfer strasse,"Heimersdorfer strasse in Cologne, Germany",51.0014587,6.9053093,1,,,,,,Legislator,"Heimersdorfer strasse in Cologne, Germany",,german_fires_cologne_locations,ad9a3ac4aff076667d3f064585fa7181,german_fires_cologne_locations__ad9a3ac4aff076667d3f064585fa7181
heimfriedweg,"Heimfriedweg in Cologne, Germany",50.9830061,7.0302126,1,,,,,,Keyphrase,"Heimfriedweg in Cologne, Germany",,german_fires_cologne_locations,1507e345f65fba4c516233aa363efd69,german_fires_cologne_locations__1507e345f65fba4c516233aa363efd69
heimstattenweg,"Heimstattenweg in Cologne, Germany",50.9588528,6.90379,1,,,,,,Exec,"Heimstattenweg in Cologne, Germany",,german_fires_cologne_locations,a682f2ee35382ffb800c05444dd937a9,german_fires_cologne_locations__a682f2ee35382ffb800c05444dd937a9
heinering,"Heinering in Cologne, Germany",50.9943264,6.8731601,1,,,,,,Person,"Heinering in Cologne, Germany",,german_fires_cologne_locations,3735a9b9dc0adb7e78e0d583c28537a0,german_fires_cologne_locations__3735a9b9dc0adb7e78e0d583c28537a0
heinestrasse,"Heinestrasse in Cologne, Germany",50.9276391,6.9197321,1,,,,,,CompanyKeyword,"Heinestrasse in Cologne, Germany",,german_fires_cologne_locations,2e53640cffefcb5bd764b09d270dcdc2,german_fires_cologne_locations__2e53640cffefcb5bd764b09d270dcdc2
hein-hamacher-weg,"Hein-Hamacher-Weg in Cologne, Germany",50.9976263,7.0539571,1,,,,,,Legislator,"Hein-Hamacher-Weg in Cologne, Germany",,german_fires_cologne_locations,6cd59e741bebc67176a02cfb6f7a015d,german_fires_cologne_locations__6cd59e741bebc67176a02cfb6f7a015d
heinrich-bebber-strasse,"Heinrich-Bebber-strasse in Cologne, Germany",51.0572302,6.8541583,1,,,,,,Exec,"Heinrich-Bebber-strasse in Cologne, Germany",,german_fires_cologne_locations,7b12ed1e513b0c7d8e657850fa644aa0,german_fires_cologne_locations__7b12ed1e513b0c7d8e657850fa644aa0
heinrich-billstein-strasse,"Heinrich-Billstein-strasse in Cologne, Germany",51.0214197,6.9019311,1,,,,,,IndustryTerm,"Heinrich-Billstein-strasse in Cologne, Germany",,german_fires_cologne_locations,c332d9b9f67074fc80c74af6530b398e,german_fires_cologne_locations__c332d9b9f67074fc80c74af6530b398e
heinrich-billstein-weg,"Heinrich-Billstein-Weg in Cologne, Germany",50.9336182,6.8737287,1,,,,,,Shipping,"Heinrich-Billstein-Weg in Cologne, Germany",,german_fires_cologne_locations,9a5c9e6a58750248a36e200b988c7871,german_fires_cologne_locations__9a5c9e6a58750248a36e200b988c7871
heinrich-blum-strasse,"Heinrich-Blum-strasse in Cologne, Germany",50.9969568,6.9831533,1,,,,,,Exec,"Heinrich-Blum-strasse in Cologne, Germany",,german_fires_cologne_locations,7413b8cd90ab431771a49dcadbd73831,german_fires_cologne_locations__7413b8cd90ab431771a49dcadbd73831
heinrich-boll-platz,"Heinrich-Boll-Platz in Cologne, Germany",50.9412354,6.9605583,1,,,,,,ForeignMinister,"Heinrich-Boll-Platz in Cologne, Germany",,german_fires_cologne_locations,d0c22ae4ae1f79e41edbf68df9c45935,german_fires_cologne_locations__d0c22ae4ae1f79e41edbf68df9c45935
heinrich-brauns-strasse,"Heinrich-Brauns-strasse in Cologne, Germany",50.9852354,7.0223741,1,,,,,,ForeignMinister,"Heinrich-Brauns-strasse in Cologne, Germany",,german_fires_cologne_locations,17a145e32b7972b5ad8dc879df06c84a,german_fires_cologne_locations__17a145e32b7972b5ad8dc879df06c84a
heinrich-bruning-strasse,"Heinrich-Bruning-strasse in Cologne, Germany",50.9144201,6.9466131,1,,,,,,Person,"Heinrich-Bruning-strasse in Cologne, Germany",,german_fires_cologne_locations,b5a8d3ca277369fc43526e794d42e3d8,german_fires_cologne_locations__b5a8d3ca277369fc43526e794d42e3d8
heinrich-burgers-strasse,"Heinrich-Burgers-strasse in Cologne, Germany",50.9691293,6.9122117,1,,,,,,AAEntity,"Heinrich-Burgers-strasse in Cologne, Germany",,german_fires_cologne_locations,d978cf4c3964ea81dc7984e6c84b39a3,german_fires_cologne_locations__d978cf4c3964ea81dc7984e6c84b39a3
heinrich-butzler-strasse,"Heinrich-Butzler-strasse in Cologne, Germany",50.9355781,7.0110449,1,,,,,,FTO,"Heinrich-Butzler-strasse in Cologne, Germany",,german_fires_cologne_locations,5e32f2f1d7b1dc0ceb9bfa769307034a,german_fires_cologne_locations__5e32f2f1d7b1dc0ceb9bfa769307034a
heinrich-eberts-strasse,"Heinrich-Eberts-strasse in Cologne, Germany",50.8558496,6.9258645,1,,,,,,Keyphrase,"Heinrich-Eberts-strasse in Cologne, Germany",,german_fires_cologne_locations,7cbca1f874a6d68ec3d7a1d088a57a94,german_fires_cologne_locations__7cbca1f874a6d68ec3d7a1d088a57a94
heinrich-erpenbach-strasse,"Heinrich-Erpenbach-strasse in Cologne, Germany",50.8671903,7.0047663,1,,,,,,AAEntity,"Heinrich-Erpenbach-strasse in Cologne, Germany",,german_fires_cologne_locations,bd2bd7f0472675836a523869fccdb841,german_fires_cologne_locations__bd2bd7f0472675836a523869fccdb841
heinrich-gellissen-strasse,"Heinrich-Gellissen-strasse in Cologne, Germany",51.0645069,6.8627684,1,,,,,,Organization,"Heinrich-Gellissen-strasse in Cologne, Germany",,german_fires_cologne_locations,ede60b1a49183301a03ec6942aa0b821,german_fires_cologne_locations__ede60b1a49183301a03ec6942aa0b821
heinrich-gilsbach-strasse,"Heinrich-Gilsbach-strasse in Cologne, Germany",50.9770698,7.0028682,1,,,,,,Organization,"Heinrich-Gilsbach-strasse in Cologne, Germany",,german_fires_cologne_locations,b6a4ca99feb7e9ab9c7de6255cbece5a,german_fires_cologne_locations__b6a4ca99feb7e9ab9c7de6255cbece5a
heinrich-heine-strasse,"Heinrich-Heine-strasse in Cologne, Germany",50.8886096,7.0051484,1,,,,,,Shipping,"Heinrich-Heine-strasse in Cologne, Germany",,german_fires_cologne_locations,5a413b3855f59b118f77ed1fdb256899,german_fires_cologne_locations__5a413b3855f59b118f77ed1fdb256899
heinrich-hoerle-strasse,"Heinrich-Hoerle-strasse in Cologne, Germany",50.9917029,6.9386537,1,,,,,,Exec,"Heinrich-Hoerle-strasse in Cologne, Germany",,german_fires_cologne_locations,061258f325cec7175f2f5523e409379e,german_fires_cologne_locations__061258f325cec7175f2f5523e409379e
heinrich-klein-strasse,"Heinrich-Klein-strasse in Cologne, Germany",50.8456315,7.0083934,1,,,,,,LegislativeCommittee,"Heinrich-Klein-strasse in Cologne, Germany",,german_fires_cologne_locations,27e614f654c5b07a91209d9748aa40e8,german_fires_cologne_locations__27e614f654c5b07a91209d9748aa40e8
heinrich-latz-strasse,"Heinrich-Latz-strasse in Cologne, Germany",51.0468184,6.8528545,1,,,,,,Media,"Heinrich-Latz-strasse in Cologne, Germany",,german_fires_cologne_locations,c015599bc21f641504968dc36623331f,german_fires_cologne_locations__c015599bc21f641504968dc36623331f
heinrich-lersch-strasse,"Heinrich-Lersch-strasse in Cologne, Germany",50.9314698,7.0614238,1,,,,,,CompanyKeyword,"Heinrich-Lersch-strasse in Cologne, Germany",,german_fires_cologne_locations,c5c6a401c0a724608ae26fc21f035deb,german_fires_cologne_locations__c5c6a401c0a724608ae26fc21f035deb
heinrich-lob-weg,"Heinrich-Lob-Weg in Cologne, Germany",50.8803748,7.0766926,1,,,,,,ForeignMinister,"Heinrich-Lob-Weg in Cologne, Germany",,german_fires_cologne_locations,2999c537743da3d733da0883dac0cc03,german_fires_cologne_locations__2999c537743da3d733da0883dac0cc03
heinrich-lubke-ufer,"Heinrich-Lubke-Ufer in Cologne, Germany",50.89902,6.9867569,1,,,,,,LegislativeCommittee,"Heinrich-Lubke-Ufer in Cologne, Germany",,german_fires_cologne_locations,5bdfcf03390a34d22af8247b4f0073d8,german_fires_cologne_locations__5bdfcf03390a34d22af8247b4f0073d8
heinrich-mann-strasse,"Heinrich-Mann-strasse in Cologne, Germany",50.9832492,6.8663858,1,,,,,,Keyphrase,"Heinrich-Mann-strasse in Cologne, Germany",,german_fires_cologne_locations,0ca673a6fe8ebc080410bfd01b964966,german_fires_cologne_locations__0ca673a6fe8ebc080410bfd01b964966
heinrich-nauen-strasse,"Heinrich-Nauen-strasse in Cologne, Germany",50.9047085,6.9195469,1,,,,,,Shipping,"Heinrich-Nauen-strasse in Cologne, Germany",,german_fires_cologne_locations,78e2c921f6be8e673c1906915328647e,german_fires_cologne_locations__78e2c921f6be8e673c1906915328647e
heinrich-pachl-platz,"Heinrich-Pachl-Platz in Cologne, Germany",50.9688693,6.9481055,1,,,,,,News,"Heinrich-Pachl-Platz in Cologne, Germany",,german_fires_cologne_locations,b29bff8036dd9bf488fc3140711fe0f6,german_fires_cologne_locations__b29bff8036dd9bf488fc3140711fe0f6
heinrich-pesch-strasse,"Heinrich-Pesch-strasse in Cologne, Germany",50.9758809,6.9241634,1,,,,,,Shipping,"Heinrich-Pesch-strasse in Cologne, Germany",,german_fires_cologne_locations,bad75383f0cc7ec4d30c6480384e800e,german_fires_cologne_locations__bad75383f0cc7ec4d30c6480384e800e
heinrich-renard-strasse,"Heinrich-Renard-strasse in Cologne, Germany",50.898313,7.0376973,1,,,,,,Wells,"Heinrich-Renard-strasse in Cologne, Germany",,german_fires_cologne_locations,e0f1d8d356b6e9656a4ee64f61e285b7,german_fires_cologne_locations__e0f1d8d356b6e9656a4ee64f61e285b7
heinrich-rohlmann-strasse,"Heinrich-Rohlmann-strasse in Cologne, Germany",50.9795638,6.8818813,1,,,,,,Pipeline,"Heinrich-Rohlmann-strasse in Cologne, Germany",,german_fires_cologne_locations,2cfe872808e3b7d3ef9c95d1854b8b26,german_fires_cologne_locations__2cfe872808e3b7d3ef9c95d1854b8b26
heinrich-schafer-weg,"Heinrich-Schafer-Weg in Cologne, Germany",50.937531,6.9602786,1,,,,,,LegislativeCommittee,"Heinrich-Schafer-Weg in Cologne, Germany",,german_fires_cologne_locations,8c6536580c9f5a406903c8f672b7c33e,german_fires_cologne_locations__8c6536580c9f5a406903c8f672b7c33e
heinrichshofweg,"Heinrichshofweg in Cologne, Germany",51.0413252,6.9025934,1,,,,,,Diplomat,"Heinrichshofweg in Cologne, Germany",,german_fires_cologne_locations,d0ce3ea026f585ed954475311957415e,german_fires_cologne_locations__d0ce3ea026f585ed954475311957415e
heinrich-spoerl-strasse,"Heinrich-Spoerl-strasse in Cologne, Germany",51.0005562,6.8700766,1,,,,,,ForeignMinister,"Heinrich-Spoerl-strasse in Cologne, Germany",,german_fires_cologne_locations,072a997cff041c6c7e91138263ef6b31,german_fires_cologne_locations__072a997cff041c6c7e91138263ef6b31
heinrich-stevens-weg,"Heinrich-Stevens-Weg in Cologne, Germany",50.9280159,6.8824487,1,,,,,,ForeignMinistry,"Heinrich-Stevens-Weg in Cologne, Germany",,german_fires_cologne_locations,b1dfcae66680c180153b179769c67272,german_fires_cologne_locations__b1dfcae66680c180153b179769c67272
heinrichstrasse,"Heinrichstrasse in Cologne, Germany",50.8736568,7.0262873,1,,,,,,Consulates,"Heinrichstrasse in Cologne, Germany",,german_fires_cologne_locations,0bdc755ae2bb30cec6818329d2ca3125,german_fires_cologne_locations__0bdc755ae2bb30cec6818329d2ca3125
heinrich-strunker-strasse,"Heinrich-Strunker-strasse in Cologne, Germany",50.9882729,7.0825838,1,,,,,,Media,"Heinrich-Strunker-strasse in Cologne, Germany",,german_fires_cologne_locations,24f8f5fbcdcac3149f3770bfce06a530,german_fires_cologne_locations__24f8f5fbcdcac3149f3770bfce06a530
heinrich-von-kleist-strasse,"Heinrich-von-Kleist-strasse in Cologne, Germany",50.8811754,7.0583092,1,,,,,,Pipeline,"Heinrich-von-Kleist-strasse in Cologne, Germany",,german_fires_cologne_locations,670a7bf4f87918853c82379b81c55161,german_fires_cologne_locations__670a7bf4f87918853c82379b81c55161
heinrich-von-stephan-strasse,"Heinrich-von-Stephan-strasse in Cologne, Germany",50.9634639,6.9389193,1,,,,,,LegislativeCommittee,"Heinrich-von-Stephan-strasse in Cologne, Germany",,german_fires_cologne_locations,1bcc6661e47904c216baf3f6ed0deebc,german_fires_cologne_locations__1bcc6661e47904c216baf3f6ed0deebc
heinrich-zille-strasse,"Heinrich-Zille-strasse in Cologne, Germany",51.0133712,6.8478794,1,,,,,,DiplomaticFacilities,"Heinrich-Zille-strasse in Cologne, Germany",,german_fires_cologne_locations,6420f28f5d49607e12e0b5daa8aaa74f,german_fires_cologne_locations__6420f28f5d49607e12e0b5daa8aaa74f
