keyword,keyword_upper,caption_name,location,location_lower,location (state),type,guid,topic_id,focus_id,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
#californiadepartmentoftransportation,#CaliforniaDepartmentofTransportation,California Department of Transportation,California,california,,SLGAgency,,188120,3140002,Slgagency,California Department of Transportation,,dgm_EO_Mentionee_Int,4b38e2310b25c5ba1ad51930817816d2,dgm_EO_Mentionee_Int__314fd88539ab64fb29a7c2fb06daf890
#californiadepartmentofeducation,#CaliforniaDepartmentofEducation,California Department of Education,California,california,,SLGAgency,,188120;188114,3140002,Slgagency,California Department of Education,,dgm_EO_Mentionee_Int,a638e901d1ec203cda8e033510ffea63,dgm_EO_Mentionee_Int__d3a3330c32f6e8604d105db716c9bcd6
#californiaenergycommission,#CaliforniaEnergyCommission,California Energy Commission,California,california,,SLGAgency,,188120,3140002,Slgagency,California Energy Commission,,dgm_EO_Mentionee_Int,6f03cb0bdf78957802984c4416ae02c4,dgm_EO_Mentionee_Int__1a124839ac6c4e785c6efc290391f2da
#californiaenvironmentalprotectionagency,#CaliforniaEnvironmentalProtectionAgency,California Environmental Protection Agency,California,california,,SLGAgency,,188120;188133,3140002,Slgagency,California Environmental Protection Agency,,dgm_EO_Mentionee_Int,cbf87ea5c6d06f0278535defbd0b607e,dgm_EO_Mentionee_Int__5e4637f5bc1ef686e79ff1abcd5d9a53
#departmentofwaterresources,#DepartmentofWaterResources,Department of Water Resources,California,california,,SLGAgency,,188120;188242,3140002,Slgagency,Department of Water Resources,,dgm_EO_Mentionee_Int,6fb528bc495e52dc0f714987f4662226,dgm_EO_Mentionee_Int__6419f53776b7799bf4331e77ee5c7664
#californiadepartmentofsocialservices,#CaliforniaDepartmentofSocialServices,California Department of Social Services,California,california,,SLGAgency,,188120,3140002,Slgagency,California Department of Social Services,,dgm_EO_Mentionee_Int,8792b87d91e6c80515663bddf0954d85,dgm_EO_Mentionee_Int__d3de5337a4caf256b3074d1bb4b49032
#californiadepartmentoffoodandagriculture,#CaliforniaDepartmentofFoodandAgriculture,California Department of Food and Agriculture,California,california,,SLGAgency,,188120,3140002,Slgagency,California Department of Food and Agriculture,,dgm_EO_Mentionee_Int,e1ee430fc4052050c0f60a72a521885a,dgm_EO_Mentionee_Int__a9d32aa3828de3908f49989994ccf010
#californiadepartmentofpublichealth,#CaliforniaDepartmentofPublicHealth,California Department of Public Health,California,california,,SLGAgency,,188120;188124,3140002,Slgagency,California Department of Public Health,,dgm_EO_Mentionee_Int,43952c346651355c0f5ebb79ab6ea26b,dgm_EO_Mentionee_Int__5d4146c347e5b9f50c4456da9f1bc8e6
#californiadepartmentofcorrectionsandrehabilitation,#CaliforniaDepartmentofCorrectionsandRehabilitation,California Department of Corrections and Rehabilitation,California,california,,SLGAgency,,188120,3140002,Slgagency,California Department of Corrections and Rehabilitation,,dgm_EO_Mentionee_Int,c2180654e6deef446a7cf7611b0c1b34,dgm_EO_Mentionee_Int__eb54297bf784cdcab18870eb220e2940
#californiadepartmentofhousingandcommunitydevelopment,#CaliforniaDepartmentofHousingandCommunityDevelopment,California Department of Housing and Community Development,California,california,,SLGAgency,,188120;188289,3140002,Slgagency,California Department of Housing and Community Development,,dgm_EO_Mentionee_Int,7ee90aa0b01520a437ea0ae579b669a2,dgm_EO_Mentionee_Int__8fa01fd5a76fcf6044930b107806902a
#californiapublicutilitiescommission,#CaliforniaPublicUtilitiesCommission,California Public Utilities Commission,California,california,,SLGAgency,,188120,3140002,Slgagency,California Public Utilities Commission,,dgm_EO_Mentionee_Int,cae6ea04e0c8cd551bf6ff2d3a84dbc7,dgm_EO_Mentionee_Int__f01662344a8bca417a3dcc0f9994cac7
#californiadepartmentofconsumeraffairs,#CaliforniaDepartmentofConsumerAffairs,California Department of Consumer Affairs,California,california,,SLGAgency,,188120,3140002,Slgagency,California Department of Consumer Affairs,,dgm_EO_Mentionee_Int,4b81c60db8c47e362a7e2cb1952d449e,dgm_EO_Mentionee_Int__60b3b1d506d33b05dc01ca1ffff2f1ee
#virginiadepartmentofconservationandrecreation,#VirginiaDepartmentofConservationandRecreation,Virginia Department of Conservation and Recreation,Virginia,virginia,,SLGAgency,,188120;188133,3140002,Slgagency,Virginia Department of Conservation and Recreation,,dgm_EO_Mentionee_Int,ae4265f955b54463d0e96c016a7358a6,dgm_EO_Mentionee_Int__eee131450d34ef05136cb9bae27684f2
"#virginiadepartmentofmines,mineralsandenergy","#VirginiaDepartmentofMines,MineralsandEnergy","Virginia Department of Mines, Minerals and Energy",Virginia,virginia,,SLGAgency,,188120,3140002,Slgagency,"Virginia Department of Mines, Minerals and Energy",,dgm_EO_Mentionee_Int,bc3562e5cff36824cd2be5cbe14bca74,dgm_EO_Mentionee_Int__672dcc109c1ae6c52e6a832ae9cf59c1
#virginiahousingdevelopmentauthority,#VirginiaHousingDevelopmentAuthority,Virginia Housing Development Authority,Virginia,virginia,,SLGAgency,,188120;188289,3140002,Slgagency,Virginia Housing Development Authority,,dgm_EO_Mentionee_Int,85e4f8606aa10ced25349698cf0b008a,dgm_EO_Mentionee_Int__d23f3b7e686ab92e9322553b5d113535
#virginiadepartmentofenvironmentalquality,#VirginiaDepartmentofEnvironmentalQuality,Virginia Department of Environmental Quality,Virginia,virginia,,SLGAgency,,188120;188133,3140002,Slgagency,Virginia Department of Environmental Quality,,dgm_EO_Mentionee_Int,b107ba9bb1492e9990fa021773073c52,dgm_EO_Mentionee_Int__2713de182c2f81148a7f6e4e4c881981
#virginiadepartmentofeducation,#VirginiaDepartmentofEducation,Virginia Department of Education,Virginia,virginia,,SLGAgency,,188120;188114,3140002,Slgagency,Virginia Department of Education,,dgm_EO_Mentionee_Int,8dcd230222213bc8903230729c64db11,dgm_EO_Mentionee_Int__724bf14ce21752b14379accbed05e504
#virginiadepartmentoftransportation,#VirginiaDepartmentofTransportation,Virginia Department of Transportation,Virginia,virginia,,SLGAgency,,188120,3140002,Slgagency,Virginia Department of Transportation,,dgm_EO_Mentionee_Int,76193044935e85ccd2294f95cd17dc03,dgm_EO_Mentionee_Int__fc01606a56729ec9cfba244621f2e552
#virginiadepartmentofhealth,#VirginiaDepartmentofHealth,Virginia Department of Health,Virginia,virginia,,SLGAgency,,188120;188124,3140002,Slgagency,Virginia Department of Health,,dgm_EO_Mentionee_Int,8175ddb16e101f885fcaddcd6e006e86,dgm_EO_Mentionee_Int__edc386f5b84ec218329e7d80b79d7aa0
#virginiadepartmentofagricultureandconsumerservices,#VirginiaDepartmentofAgricultureandConsumerServices,Virginia Department of Agriculture and Consumer Services,Virginia,virginia,,SLGAgency,,188120,3140002,Slgagency,Virginia Department of Agriculture and Consumer Services,,dgm_EO_Mentionee_Int,336575cfc9ae62a9c0fb9e7637dffc64,dgm_EO_Mentionee_Int__12dfde9f9f193e572be53167dfa5f88a
#virginiaportauthority,#VirginiaPortAuthority,Virginia Port Authority,Virginia,virginia,,SLGAgency,,188120,3140002,Slgagency,Virginia Port Authority,,dgm_EO_Mentionee_Int,a5b0dfb6291f4f00e0c392cef5182e13,dgm_EO_Mentionee_Int__3af70b05a1126377a1e27df60dba35e4
#virginiadepartmentofaviation,#VirginiaDepartmentofAviation,Virginia Department of Aviation,Virginia,virginia,,SLGAgency,,188120,3140002,Slgagency,Virginia Department of Aviation,,dgm_EO_Mentionee_Int,fc15bc64bfb7982f69ba0261d543dcd3,dgm_EO_Mentionee_Int__03ea902f407d5d13bb450c0f48701f2b
#texasparksandwildlifedepartment,#TexasParksandWildlifeDepartment,Texas Parks and Wildlife Department,Texas,texas,,SLGAgency,,188120,3140002,Slgagency,Texas Parks and Wildlife Department,,dgm_EO_Mentionee_Int,518e23e68603be83f16ab5e4b0aeafe1,dgm_EO_Mentionee_Int__fa87d90e4a93efa3dcaa421f6c609a18
#publicutilitycommissionoftexas,#PublicUtilityCommissionofTexas,Public Utility Commission of Texas,Texas,texas,,SLGAgency,,188120,3140002,Slgagency,Public Utility Commission of Texas,,dgm_EO_Mentionee_Int,aa41ee293a8cff41f1d070f34e24ca1c,dgm_EO_Mentionee_Int__13da5232bcd7ca7592ebe774334fad0f
#texasdepartmentofhousingandcommunityaffairs,#TexasDepartmentofHousingandCommunityAffairs,Texas Department of Housing and Community Affairs,Texas,texas,,SLGAgency,,188120;188289,3140002,Slgagency,Texas Department of Housing and Community Affairs,,dgm_EO_Mentionee_Int,69a2fbb532c67b7c42e24abe42b246ca,dgm_EO_Mentionee_Int__074b8ac2398863e98c8ad71db534dc2b
