rkeyword,rcaption_name,rlocation,topic_id,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
рижский залив,Gulf of Riga,water321,188134,Consulates,Gulf of Riga,,dgm_russianallmentions,98193018817ef0e3dc9820458657aa56,dgm_russianallmentions__98193018817ef0e3dc9820458657aa56
ризер,Riiser-Larsen Sea,water23,188134,AAEntity,Riiser-Larsen Sea,,dgm_russianallmentions,838068bbec94389c75eabff035968bbf,dgm_russianallmentions__838068bbec94389c75eabff035968bbf
розалинд франклин,Joint Roscosmos-ESA Rosalind Franklin Mars rover,a697,188261,Refinery,Joint Roscosmos-ESA Rosalind Franklin Mars rover,,dgm_russianallmentions,2c73b1289400442f4c323c55f800d3f5,dgm_russianallmentions__2c73b1289400442f4c323c55f800d3f5
росгвардия национальной гвардия,Russian National Guard,a1461,188258,AAEntity,Russian National Guard,,dgm_russianallmentions,5c003ae07f2a39d747336f4ecb7f54d0,dgm_russianallmentions__5c003ae07f2a39d747336f4ecb7f54d0
роскосмос,Roscosmos,a708,188258;188261,Shipping,Roscosmos,,dgm_russianallmentions,d5bea17c8acfaf5459ccddb2c29db812,dgm_russianallmentions__d5bea17c8acfaf5459ccddb2c29db812
ртц-181м,A-235 PL-19 Nudol anti-satellite missile system,a708,188261;188253;188257,Refinery,A-235 PL-19 Nudol anti-satellite missile system,,dgm_russianallmentions,ba194df9e636d29ab607cdf986ef4e2d,dgm_russianallmentions__ba194df9e636d29ab607cdf986ef4e2d
саргассово море,Sargasso Sea,water5,188134,ForeignMinistry,Sargasso Sea,,dgm_russianallmentions,bdee883e46e2e5acc67401751cf3cd66,dgm_russianallmentions__bdee883e46e2e5acc67401751cf3cd66
саронический залив,Saronic Gulf,water324,188134,Consulates,Saronic Gulf,,dgm_russianallmentions,c89fa525d5b128b9bd4e951b19df433f,dgm_russianallmentions__c89fa525d5b128b9bd4e951b19df433f
свинесунд,Svinesund,water263,188134,Pipeline,Svinesund,,dgm_russianallmentions,ddb0000827905646ba96485f540f6ae2,dgm_russianallmentions__ddb0000827905646ba96485f540f6ae2
себу пролив,Cebu Strait,water117,188134,AAEntity,Cebu Strait,,dgm_russianallmentions,6b7faa182e62edd875b1c34f39c99931,dgm_russianallmentions__6b7faa182e62edd875b1c34f39c99931
северное море,North Sea,water44,188134,AAEntity,North Sea,,dgm_russianallmentions,d22ce75aa49bb6860c2b05149a7a763c,dgm_russianallmentions__d22ce75aa49bb6860c2b05149a7a763c
северный канал,North Channel,water216,188134,ForeignMinister,North Channel,,dgm_russianallmentions,2067139a45aa39f6ee37597c64a445e0,dgm_russianallmentions__2067139a45aa39f6ee37597c64a445e0
северный ледовитый океан,Artic Ocean,water79,188134,AAEntity,Artic Ocean,,dgm_russianallmentions,f1cfe7a7e60787c3c0163f0d48599242,dgm_russianallmentions__f1cfe7a7e60787c3c0163f0d48599242
северный флот,Russian Navy Northern Fleet,a1461,188258,Consulates,Russian Navy Northern Fleet,,dgm_russianallmentions,4d19080c06b1b75036b2fed000aef897,dgm_russianallmentions__4d19080c06b1b75036b2fed000aef897
сиамский залив,Gulf of Thailand,water57,188134,Person,Gulf of Thailand,,dgm_russianallmentions,3e7e1c98bdb4c28f91f353083db25aa5,dgm_russianallmentions__3e7e1c98bdb4c28f91f353083db25aa5
сингапурский пролив,Singapore Strait,water254,188134,Person,Singapore Strait,,dgm_russianallmentions,e58468c66fa113879fb6358ad9698652,dgm_russianallmentions__e58468c66fa113879fb6358ad9698652
сиртский залив,Gulf of Sirte,water325,188134,Wells,Gulf of Sirte,,dgm_russianallmentions,5d7c079378cf6084ce2705fd0e230af7,dgm_russianallmentions__5d7c079378cf6084ce2705fd0e230af7
система а-235,A-235 PL-19 Nudol anti-satellite missile system,a708,188261;188253;188257,IndustryTerm,A-235 PL-19 Nudol anti-satellite missile system,,dgm_russianallmentions,ba194df9e636d29ab607cdf986ef4e2d,dgm_russianallmentions__ba194df9e636d29ab607cdf986ef4e2d
сицилийский пролив,Strait of Sicily,water253,188134,ForeignMinister,Strait of Sicily,,dgm_russianallmentions,924579f653bb40d3381be67c1b70fb43,dgm_russianallmentions__924579f653bb40d3381be67c1b70fb43
скагеррак,Skagerrak,water255,188134,Shipping,Skagerrak,,dgm_russianallmentions,843733d0321022f0ef48c2752dbb1377,dgm_russianallmentions__843733d0321022f0ef48c2752dbb1377
скапа-флоу,Scapa Flow,water249,188134,AAEntity,Scapa Flow,,dgm_russianallmentions,b193f9baf1a318a8ee77d1ae02853f5d,dgm_russianallmentions__b193f9baf1a318a8ee77d1ae02853f5d
соевый пролив,Soya Strait,water337,188134,DiplomaticFacilities,Soya Strait,,dgm_russianallmentions,7c22f298e46b45bea2c5abb45dbb0b89,dgm_russianallmentions__7c22f298e46b45bea2c5abb45dbb0b89
сокол-эшелон,Sokol-Eshelon anti-satellite laser weapon,a708,188261;188258;188257,Organization,Sokol-Eshelon anti-satellite laser weapon,,dgm_russianallmentions,18577feacc6f1471a0afe60ef15bc253,dgm_russianallmentions__18577feacc6f1471a0afe60ef15bc253
солент,The Solent,water257,188134,Keyphrase,The Solent,,dgm_russianallmentions,a67e10452c7c1953d3a31c26952679ce,dgm_russianallmentions__a67e10452c7c1953d3a31c26952679ce
соломоново море,Solomon Sea,water34,188134,Legislator,Solomon Sea,,dgm_russianallmentions,c6a36163cad32973b239f3be9d035db1,dgm_russianallmentions__c6a36163cad32973b239f3be9d035db1
сомовское море,Somov Sea,water21,188134,LegislativeCommittee,Somov Sea,,dgm_russianallmentions,23ddc894d21339c963a6c3295b8af61e,dgm_russianallmentions__23ddc894d21339c963a6c3295b8af61e
сою́з mc,Russian Soyuz MS spacecraft,a708,188261,Shipping,Russian Soyuz MS spacecraft,,dgm_russianallmentions,75e5ebe954d6038ac4db1a6018b8541d,dgm_russianallmentions__75e5ebe954d6038ac4db1a6018b8541d
союз-2,Soyuz-2 rocket,a708,188261,AAEntity,Soyuz-2 rocket,,dgm_russianallmentions,ae11072dd80441f6b04dfcc04b9a9b0e,dgm_russianallmentions__ae11072dd80441f6b04dfcc04b9a9b0e
союз-2 1а,Soyuz-2.1a rocket,a708,188261,ForeignMinister,Soyuz-2.1a rocket,,dgm_russianallmentions,8338adfc5dcba251c6049e96ad615376,dgm_russianallmentions__8338adfc5dcba251c6049e96ad615376
союз-2 1б,Soyuz-2.1b rocket,a708,188261,Organization,Soyuz-2.1b rocket,,dgm_russianallmentions,fa56479ca3f7bcbb34788adfdce61845,dgm_russianallmentions__fa56479ca3f7bcbb34788adfdce61845
союз-2 1в,Soyuz-2.1v rocket,a708,188261,IndustryTerm,Soyuz-2.1v rocket,,dgm_russianallmentions,d41d082e888a470f507d86f3ac27f21c,dgm_russianallmentions__d41d082e888a470f507d86f3ac27f21c
союз-2лк,Soyuz-2LK rocket,a708,188261,CompanyKeyword,Soyuz-2LK rocket,,dgm_russianallmentions,2f8893e0e4173dad2ef47ef7f93a2a48,dgm_russianallmentions__2f8893e0e4173dad2ef47ef7f93a2a48
союз-2м,Soyuz-2M rocket,a708,188261,Consulates,Soyuz-2M rocket,,dgm_russianallmentions,63018c2d46a4c8b3ca471121a7b35537,dgm_russianallmentions__63018c2d46a4c8b3ca471121a7b35537
союз-ст-а,Soyuz-ST-A rocket,a708,188261,Pipeline,Soyuz-ST-A rocket,,dgm_russianallmentions,d3aaa16ce7d60bbe50c66df8259b11bc,dgm_russianallmentions__d3aaa16ce7d60bbe50c66df8259b11bc
союз-ст-б,Soyuz-ST-B rocket,a708,188261,ForeignMinister,Soyuz-ST-B rocket,,dgm_russianallmentions,e65ff191655b659c67176d3267d4a0e4,dgm_russianallmentions__e65ff191655b659c67176d3267d4a0e4
спектр-уф,Russian space telescope Spektr-UV,a708,188261,Pipeline,Russian space telescope Spektr-UV,,dgm_russianallmentions,dad15d38ebd03595bb78e3510a9e2a2e,dgm_russianallmentions__dad15d38ebd03595bb78e3510a9e2a2e
спенсер галф,Spencer Gulf,water326,188134,Refinery,Spencer Gulf,,dgm_russianallmentions,6da94eddfc1fdc14079dd1097ca74fb1,dgm_russianallmentions__6da94eddfc1fdc14079dd1097ca74fb1
средиземное море,Mediterranean Sea,water1,188134,Pipeline,Mediterranean Sea,,dgm_russianallmentions,980a86dfd4ef536f9d9899aea06d0850,dgm_russianallmentions__980a86dfd4ef536f9d9899aea06d0850
старт-1,Start-1 space launch vehicle,a708,188261,DiplomaticFacilities,Start-1 space launch vehicle,,dgm_russianallmentions,d9d51c5aa30a2b421a9441710d18f65c,dgm_russianallmentions__d9d51c5aa30a2b421a9441710d18f65c
старый багамский канал,Old Bahama Channel,water218,188134,Shipping,Old Bahama Channel,,dgm_russianallmentions,27a8f1877979baba6627e263fe1d36be,dgm_russianallmentions__27a8f1877979baba6627e263fe1d36be
стрела,Strela rocket,a708,188261,Diplomat,Strela rocket,,dgm_russianallmentions,de0a2f36d476ebd789614c689726f448,dgm_russianallmentions__de0a2f36d476ebd789614c689726f448
сухопутные войска,Russian Army,a1461,188258,Person,Russian Army,,dgm_russianallmentions,89d464c4e239ce41007ace5cedfc0eb7,dgm_russianallmentions__89d464c4e239ce41007ace5cedfc0eb7
сухопутные войска российской федерации,Russian Army,a1461,188258,Media,Russian Army,,dgm_russianallmentions,89d464c4e239ce41007ace5cedfc0eb7,dgm_russianallmentions__89d464c4e239ce41007ace5cedfc0eb7
суэцкий залив,Gulf of Suez,water327,188134,FTO,Gulf of Suez,,dgm_russianallmentions,7d8d26b68d2676162bbec68c14413914,dgm_russianallmentions__7d8d26b68d2676162bbec68c14413914
сфера,Roscosmos multi-spectrum satellite Sfera series,a708,188261,ForeignMinister,Roscosmos multi-spectrum satellite Sfera series,,dgm_russianallmentions,3088889a13138c0aebf5b5a864a9ed60,dgm_russianallmentions__3088889a13138c0aebf5b5a864a9ed60
тайваньский пролив,Taiwan Strait,water149,188134,Person,Taiwan Strait,,dgm_russianallmentions,c9f462052f13a9721fc72ed7a182ef5e,dgm_russianallmentions__c9f462052f13a9721fc72ed7a182ef5e
тасманово море,Tasman Sea,water10,188134,space,Tasman Sea,,dgm_russianallmentions,4b4660f85d4728dab3ac587eb8e70d18,dgm_russianallmentions__4b4660f85d4728dab3ac587eb8e70d18
татарский залив,Gulf of Tartary,water329,188134,IndustryTerm,Gulf of Tartary,,dgm_russianallmentions,55c3a1151cb365cb2451a863777b68fc,dgm_russianallmentions__55c3a1151cb365cb2451a863777b68fc
татарский пролив,Strait of Tartary,water267,188134,Shipping,Strait of Tartary,,dgm_russianallmentions,84dedc02cde7a597f0bdc1e62687cb51,dgm_russianallmentions__84dedc02cde7a597f0bdc1e62687cb51
тиморское море,Timor Sea,water43,188134,ForeignMinister,Timor Sea,,dgm_russianallmentions,aad76ec6147765c9b24063e43b78527b,dgm_russianallmentions__aad76ec6147765c9b24063e43b78527b
тиранский пролив,Strait of Tiran,water270,188134,LegislativeCommittee,Strait of Tiran,,dgm_russianallmentions,7fbb0a6fe5b2d5382c996e96d1a5d971,dgm_russianallmentions__7fbb0a6fe5b2d5382c996e96d1a5d971
тирренское море,Tyrrhenian Sea,water61,188134,Pipeline,Tyrrhenian Sea,,dgm_russianallmentions,ca0d3e44333a46cc80462b69578b93d4,dgm_russianallmentions__ca0d3e44333a46cc80462b69578b93d4
тихий океан,Pacific Ocean,water77,188134,Legislator,Pacific Ocean,,dgm_russianallmentions,3e3b0e4c1d8d14efb313ca74f3ead4cb,dgm_russianallmentions__3e3b0e4c1d8d14efb313ca74f3ead4cb
тихоокеанский флот,Russian Navy Pacific Fleet,a1461,188258,AAEntity,Russian Navy Pacific Fleet,,dgm_russianallmentions,506832d72b6df140b9cc90ad36c8d462,dgm_russianallmentions__506832d72b6df140b9cc90ad36c8d462
тонгасский проход,Tongass Passage,water272,188134,Consulates,Tongass Passage,,dgm_russianallmentions,e9973630bc6d01c4d8ceb57afe632193,dgm_russianallmentions__e9973630bc6d01c4d8ceb57afe632193
торресов пролив,Torres Strait,water273,188134,Consulates,Torres Strait,,dgm_russianallmentions,d5c97702294782c5b1bd850c9c748b62,dgm_russianallmentions__d5c97702294782c5b1bd850c9c748b62
трета авиационна база,Bulgarian Air Force Graf Ignatievo Air Base,graf,188258,Refinery,Bulgarian Air Force Graf Ignatievo Air Base,,dgm_russianallmentions,ff51eb373aeaa3bd25bdc9fa3128dd3b,dgm_russianallmentions__ff51eb373aeaa3bd25bdc9fa3128dd3b
тунисский залив,Gulf of Tunis,water330,188134,News,Gulf of Tunis,,dgm_russianallmentions,57dbd892ec693fa6bff2b5d2a5d09f0f,dgm_russianallmentions__57dbd892ec693fa6bff2b5d2a5d09f0f
турецкие проливы,Turkish Straits,water275,188134,ForeignMinistry,Turkish Straits,,dgm_russianallmentions,066d79b45b00ed869f859f0656cd37ec,dgm_russianallmentions__066d79b45b00ed869f859f0656cd37ec
убить ван кулла,Kill Van Kull,water181,188134,LegislativeCommittee,Kill Van Kull,,dgm_russianallmentions,9c8231e4553ce5187215d228ff553d81,dgm_russianallmentions__9c8231e4553ce5187215d228ff553d81
факел 95м6,Fakel 95M6 anti-satellite missile,a708,188261;188253;188257,Person,Fakel 95M6 anti-satellite missile,,dgm_russianallmentions,e44cfd4fdf7dbefc1509afb7877e2da2,dgm_russianallmentions__e44cfd4fdf7dbefc1509afb7877e2da2
федеральная служба войск национальной гвардии российской федерации,Russian National Guard,a1461,188258,Organization,Russian National Guard,,dgm_russianallmentions,5c003ae07f2a39d747336f4ecb7f54d0,dgm_russianallmentions__5c003ae07f2a39d747336f4ecb7f54d0
фемарн саунд,Fehmarn Sound,water147,188134,Consulates,Fehmarn Sound,,dgm_russianallmentions,0193755b94a1a20a0cad5c6d0b25381c,dgm_russianallmentions__0193755b94a1a20a0cad5c6d0b25381c
филиппинское море,Philippine Sea,water2,188134,Person,Philippine Sea,,dgm_russianallmentions,a1a1c5bcc26c7369f190e86fba3f190f,dgm_russianallmentions__a1a1c5bcc26c7369f190e86fba3f190f
финский залив,Gulf of Finland,water297,188134,Organization,Gulf of Finland,,dgm_russianallmentions,b25d360f2ebad3eb7366242c1129b461,dgm_russianallmentions__b25d360f2ebad3eb7366242c1129b461
флоридский пролив,Straits of Florida,water148,188134,LegislativeCommittee,Straits of Florida,,dgm_russianallmentions,1d8bd2e812d7d1575461391cc878ada3,dgm_russianallmentions__1d8bd2e812d7d1575461391cc878ada3
флот,Russian Navy,a1461,188258,space,Russian Navy,,dgm_russianallmentions,8e4eaec9f801989de013cee5a44e4428,dgm_russianallmentions__8e4eaec9f801989de013cee5a44e4428
фолклендский саунд,Falkland Sound,water145,188134,CompanyKeyword,Falkland Sound,,dgm_russianallmentions,77429c2fbe8fd34c3819a4635ff32e65,dgm_russianallmentions__77429c2fbe8fd34c3819a4635ff32e65
формозский пролив,Taiwan Strait,water149,188134,ForeignMinistry,Taiwan Strait,,dgm_russianallmentions,c9f462052f13a9721fc72ed7a182ef5e,dgm_russianallmentions__c9f462052f13a9721fc72ed7a182ef5e
хиосский пролив,Chios Strait,water119,188134,Diplomat,Chios Strait,,dgm_russianallmentions,563f3fbf95d63ecc4fddf3b7b6ed62f9,dgm_russianallmentions__563f3fbf95d63ecc4fddf3b7b6ed62f9
целебесское море,Celebes Sea,water60,188134,Exec,Celebes Sea,,dgm_russianallmentions,294176dac897f3b53203e008f333659a,dgm_russianallmentions__294176dac897f3b53203e008f333659a
центральный военный округ,Russian Central Military District,a1461,188258,Diplomat,Russian Central Military District,,dgm_russianallmentions,b178d6b99f77535852e9b28125bccd4c,dgm_russianallmentions__b178d6b99f77535852e9b28125bccd4c
циклон-4м,Cyclone-4M rocket,a1460,188261,ForeignMinistry,Cyclone-4M rocket,,dgm_russianallmentions,aac03c1890eb1c51e8a9bf6cb7aec907,dgm_russianallmentions__aac03c1890eb1c51e8a9bf6cb7aec907
цюнчжоу,Qiongzhou Strait,water234,188134,space,Qiongzhou Strait,,dgm_russianallmentions,5b1f8a3f738f046abce33b65ae311838,dgm_russianallmentions__5b1f8a3f738f046abce33b65ae311838
часовой,Naryad anti-satellite system,a708,188261;188253;188257,Legislator,Naryad anti-satellite system,,dgm_russianallmentions,af1722e8fdf8b5bb0df72d6dbac60d09,dgm_russianallmentions__af1722e8fdf8b5bb0df72d6dbac60d09
чатемский пролив,Chatham Strait,water118,188134,Consulates,Chatham Strait,,dgm_russianallmentions,dfb1c8af52348f0fed01c7cc23a6702c,dgm_russianallmentions__dfb1c8af52348f0fed01c7cc23a6702c
черное море,Black Sea,water48,188134,Diplomat,Black Sea,,dgm_russianallmentions,d9adbf74d35904236faedba1b1ae3609,dgm_russianallmentions__d9adbf74d35904236faedba1b1ae3609
черноморский флот,Russian Navy Black Sea Fleet,a1461,188258,IndustryTerm,Russian Navy Black Sea Fleet,,dgm_russianallmentions,fc16195cc44a5519c9abc2f3fe56de8d,dgm_russianallmentions__fc16195cc44a5519c9abc2f3fe56de8d
чукотское море,Chukchi Sea,water42,188134,FTO,Chukchi Sea,,dgm_russianallmentions,661478c7641d5aab0c5b58812cb554b9,dgm_russianallmentions__661478c7641d5aab0c5b58812cb554b9
шералӣ мирзо,Tajik Defense Minister,a611,188258,LegislativeCommittee,Tajik Defense Minister,,dgm_russianallmentions,4f408eb440bf89e6b08ee0db5ee985cc,dgm_russianallmentions__4f408eb440bf89e6b08ee0db5ee985cc
шотландское море,Scotia Sea,water29,188134,ForeignMinistry,Scotia Sea,,dgm_russianallmentions,53d6027d7c82be6a956af984665f0541,dgm_russianallmentions__53d6027d7c82be6a956af984665f0541
штиль,Shtil space launch vehicle,a708,188261,Diplomat,Shtil space launch vehicle,,dgm_russianallmentions,bec2290d3f7f374d6a26e404ecd96499,dgm_russianallmentions__bec2290d3f7f374d6a26e404ecd96499
эгейское море,Aegean Sea,water68,188134,DiplomaticFacilities,Aegean Sea,,dgm_russianallmentions,14d149d7c9326303168e4206bbcf7796,dgm_russianallmentions__14d149d7c9326303168e4206bbcf7796
экзомарс,Joint Roscosmos-ESA ExoMars Mars exploration programme,a697,188261,Keyphrase,Joint Roscosmos-ESA ExoMars Mars exploration programme,,dgm_russianallmentions,93f8646090e86d5bfc4cb5f267495062,dgm_russianallmentions__93f8646090e86d5bfc4cb5f267495062
эресунн,Oresund,water220,188134,Legislator,Oresund,,dgm_russianallmentions,6520c43705d1858380322d2ae7760615,dgm_russianallmentions__6520c43705d1858380322d2ae7760615
южная осейта,South Ossetia,a677,188134,Diplomat,South Ossetia,,dgm_russianallmentions,bd5a2e891f20e12ab4bbea1324c5b609,dgm_russianallmentions__bd5a2e891f20e12ab4bbea1324c5b609
южно-китайское море,South China Sea,water6,188134,Legislator,South China Sea,,dgm_russianallmentions,a17a746b67c0d020a8c0e554b31e47b8,dgm_russianallmentions__a17a746b67c0d020a8c0e554b31e47b8
южный военный округ,Russian Southern Military District Russian,a1461,188258,AAEntity,Russian Southern Military District Russian,,dgm_russianallmentions,483f3d2b01c4507f9fd13a441679d9a0,dgm_russianallmentions__483f3d2b01c4507f9fd13a441679d9a0
