german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
stellbrinkweg,"Stellbrinkweg in Hildesheim, Germany",52.1466555,9.9227853,1,,,,,Diplomat,"Stellbrinkweg in Hildesheim, Germany",,german_fires_hildesheim_locations,f942f9af3984cd995df88d8f27fe1525,german_fires_hildesheim_locations__f942f9af3984cd995df88d8f27fe1525
stephanstrasse,"Stephanstrasse in Hildesheim, Germany",52.1596842,9.9646779,1,,,,,Pipeline,"Stephanstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,923e8be47ff384429b08f301ed277bf5,german_fires_hildesheim_locations__923e8be47ff384429b08f301ed277bf5
stettiner strasse,"Stettiner Strasse in Hildesheim, Germany",52.1341465,9.9812253,1,,,,,IndustryTerm,"Stettiner Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,c48362761c5205038eb92de20c7c9173,german_fires_hildesheim_locations__c48362761c5205038eb92de20c7c9173
steuerwalder strasse,"Steuerwalder Strasse in Hildesheim, Germany",52.1656466,9.9422353,1,,,,,CompanyKeyword,"Steuerwalder Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,e3fee2b94ec12f7a3dcad170644cdf43,german_fires_hildesheim_locations__e3fee2b94ec12f7a3dcad170644cdf43
steven,"Steven in Hildesheim, Germany",52.171969,9.9866823,1,,,,,Pipeline,"Steven in Hildesheim, Germany",,german_fires_hildesheim_locations,1f3374ed8f8adc2275dfc3ea2c03984d,german_fires_hildesheim_locations__1f3374ed8f8adc2275dfc3ea2c03984d
stiftskirchenweg,"Stiftskirchenweg in Hildesheim, Germany",52.1473459,9.9265234,1,,,,,ForeignMinister,"Stiftskirchenweg in Hildesheim, Germany",,german_fires_hildesheim_locations,a39b52d948bf6a7ea7fcaa3ee484a223,german_fires_hildesheim_locations__a39b52d948bf6a7ea7fcaa3ee484a223
storrestrasse,"Storrestrasse in Hildesheim, Germany",52.1404243,9.9607574,1,,,,,Shipping,"Storrestrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,770ec01c148d6a7aaa5a69851cc56883,german_fires_hildesheim_locations__770ec01c148d6a7aaa5a69851cc56883
stralsunder strasse,"Stralsunder Strasse in Hildesheim, Germany",52.1329879,9.971023,1,,,,,IndustryTerm,"Stralsunder Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,52b8f8242a54f5094b18379f72197142,german_fires_hildesheim_locations__52b8f8242a54f5094b18379f72197142
stresemannstrasse,"Stresemannstrasse in Hildesheim, Germany",52.1600479,9.9632633,1,,,,,Organization,"Stresemannstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,3d268e11ecae681bf40bc4b92eddf40c,german_fires_hildesheim_locations__3d268e11ecae681bf40bc4b92eddf40c
struckmannstrasse,"Struckmannstrasse in Hildesheim, Germany",52.1417762,9.9569693,1,,,,,LegislativeCommittee,"Struckmannstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,ea3df5fc64cfebe00368abc13faf9097,german_fires_hildesheim_locations__ea3df5fc64cfebe00368abc13faf9097
stuttgarter strasse,"Stuttgarter Strasse in Hildesheim, Germany",52.1157247,9.9024916,1,,,,,Refinery,"Stuttgarter Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,8c6914e87fe3639c7f4105f16915f3be,german_fires_hildesheim_locations__8c6914e87fe3639c7f4105f16915f3be
stuwestrasse,"Stuwestrasse in Hildesheim, Germany",52.1413727,9.9641951,1,,,,,LegislativeCommittee,"Stuwestrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,613be11b55abd8a23f4056b45c29f17c,german_fires_hildesheim_locations__613be11b55abd8a23f4056b45c29f17c
sudstrasse,"Sudstrasse in Hildesheim, Germany",52.1588282,9.9167617,1,,,,,DiplomaticFacilities,"Sudstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,7d5479dd83344d3022e1e47f3fb5955e,german_fires_hildesheim_locations__7d5479dd83344d3022e1e47f3fb5955e
susternstrasse,"Susternstrasse in Hildesheim, Germany",52.1511638,9.9418194,1,,,,,News,"Susternstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,0c940a7ac62fa81bd33ab68772ca1639,german_fires_hildesheim_locations__0c940a7ac62fa81bd33ab68772ca1639
sykeweg,"Sykeweg in Hildesheim, Germany",52.1567615,9.9172766,1,,,,,ForeignMinister,"Sykeweg in Hildesheim, Germany",,german_fires_hildesheim_locations,010bb5d7a268558ac508fd2dbf633efb,german_fires_hildesheim_locations__010bb5d7a268558ac508fd2dbf633efb
tannenweg,"Tannenweg in Hildesheim, Germany",52.1590869,9.906683,1,,,,,Consulates,"Tannenweg in Hildesheim, Germany",,german_fires_hildesheim_locations,9897a4a138bcc5b13f2f30ba0de3d00a,german_fires_hildesheim_locations__9897a4a138bcc5b13f2f30ba0de3d00a
tappenstrasse,"Tappenstrasse in Hildesheim, Germany",52.1397881,9.9574084,1,,,,,Shipping,"Tappenstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,ebaba52ab11654bf59c913cd57e88eca,german_fires_hildesheim_locations__ebaba52ab11654bf59c913cd57e88eca
teichstrasse,"Teichstrasse in Hildesheim, Germany",52.1515815,9.9588081,1,,,,,LegislativeCommittee,"Teichstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,bb69fa33f7a3a2203acd8854b5c98f79,german_fires_hildesheim_locations__bb69fa33f7a3a2203acd8854b5c98f79
telemannstrasse,"Telemannstrasse in Hildesheim, Germany",52.147638,9.9674401,1,,,,,IndustryTerm,"Telemannstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,4e82ea967a9597ec2c1e8c9757d538ee,german_fires_hildesheim_locations__4e82ea967a9597ec2c1e8c9757d538ee
terrassenstieg,"Terrassenstieg in Hildesheim, Germany",52.1143801,9.9892737,1,,,,,Media,"Terrassenstieg in Hildesheim, Germany",,german_fires_hildesheim_locations,25538259c1a74e4f32a60296ab552f58,german_fires_hildesheim_locations__25538259c1a74e4f32a60296ab552f58
thaerstrasse,"Thaerstrasse in Hildesheim, Germany",52.1620335,9.9659411,1,,,,,Shipping,"Thaerstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,9a4f7d2daf95f2e1deff3cd9979b86c2,german_fires_hildesheim_locations__9a4f7d2daf95f2e1deff3cd9979b86c2
theaterstrasse,"Theaterstrasse in Hildesheim, Germany",52.1531188,9.9568386,1,,,,,Wells,"Theaterstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,51b9289dda988c092ccc23c9c64acdd0,german_fires_hildesheim_locations__51b9289dda988c092ccc23c9c64acdd0
theodor-botel-weg,"Theodor-Botel-Weg in Hildesheim, Germany",52.1366092,9.9231246,1,,,,,Person,"Theodor-Botel-Weg in Hildesheim, Germany",,german_fires_hildesheim_locations,20858c0e96ffd0774d1b58156a6c2101,german_fires_hildesheim_locations__20858c0e96ffd0774d1b58156a6c2101
theodor-fliedner-weg,"Theodor-Fliedner-Weg in Hildesheim, Germany",52.1284311,9.9912297,1,,,,,Exec,"Theodor-Fliedner-Weg in Hildesheim, Germany",,german_fires_hildesheim_locations,5f15007590fde87a291a62f54be6274d,german_fires_hildesheim_locations__5f15007590fde87a291a62f54be6274d
theodor-storm-strasse,"Theodor-Storm-Strasse in Hildesheim, Germany",52.1337891,9.9462844,1,,,,,Consulates,"Theodor-Storm-Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,31a2e5286f123054825a8edabd4f2cb4,german_fires_hildesheim_locations__31a2e5286f123054825a8edabd4f2cb4
thomas-dehler-weg,"Thomas-Dehler-Weg in Hildesheim, Germany",52.1224555,9.9909188,1,,,,,Person,"Thomas-Dehler-Weg in Hildesheim, Germany",,german_fires_hildesheim_locations,4d1dd272d108ecfd213dd527fc78d871,german_fires_hildesheim_locations__4d1dd272d108ecfd213dd527fc78d871
thomas-mann-strasse,"Thomas-Mann-Strasse in Hildesheim, Germany",52.1316912,9.946656,1,,,,,Person,"Thomas-Mann-Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,c5e4267f83a4453a8ad634b7751d081d,german_fires_hildesheim_locations__c5e4267f83a4453a8ad634b7751d081d
thuringer strasse,"Thuringer Strasse in Hildesheim, Germany",52.1329735,9.9362806,1,,,,,LegislativeCommittee,"Thuringer Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,c0457930ff06e73b83d0a88987a2917e,german_fires_hildesheim_locations__c0457930ff06e73b83d0a88987a2917e
tietzstrasse,"Tietzstrasse in Hildesheim, Germany",52.1720588,9.9792919,1,,,,,CompanyKeyword,"Tietzstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,a55377f17ead7695050ce6bec7fb4d79,german_fires_hildesheim_locations__a55377f17ead7695050ce6bec7fb4d79
tilsiter strasse,"Tilsiter Strasse in Hildesheim, Germany",52.1325114,9.9758946,1,,,,,Organization,"Tilsiter Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,f9c38fa3148373a88ff0bf7d9b68b798,german_fires_hildesheim_locations__f9c38fa3148373a88ff0bf7d9b68b798
timotheusplatz,"Timotheusplatz in Hildesheim, Germany",52.1347326,9.9669383,1,,,,,Refinery,"Timotheusplatz in Hildesheim, Germany",,german_fires_hildesheim_locations,fac9f5607a4b735a00f4ee0c396fa968,german_fires_hildesheim_locations__fac9f5607a4b735a00f4ee0c396fa968
tosmarblick,"Tosmarblick in Hildesheim, Germany",52.1162122,9.9907386,1,,,,,Person,"Tosmarblick in Hildesheim, Germany",,german_fires_hildesheim_locations,d2cde929499d20dba0d95e2af65ca8a8,german_fires_hildesheim_locations__d2cde929499d20dba0d95e2af65ca8a8
tossumer weg,"Tossumer Weg in Hildesheim, Germany",52.1189201,9.981327,1,,,,,Pipeline,"Tossumer Weg in Hildesheim, Germany",,german_fires_hildesheim_locations,47bdcca256380dbbfc63c94fc5009c6a,german_fires_hildesheim_locations__47bdcca256380dbbfc63c94fc5009c6a
trakehnenweg,"Trakehnenweg in Hildesheim, Germany",52.1323938,9.9800999,1,,,,,Media,"Trakehnenweg in Hildesheim, Germany",,german_fires_hildesheim_locations,9e9b64d9d88fd35e6aa2b29d511b451f,german_fires_hildesheim_locations__9e9b64d9d88fd35e6aa2b29d511b451f
treibestrasse,"Treibestrasse in Hildesheim, Germany",52.1476859,9.9465052,1,,,,,Consulates,"Treibestrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,264f2e0d23bdd130f99c488826b1063f,german_fires_hildesheim_locations__264f2e0d23bdd130f99c488826b1063f
treuburger strasse,"Treuburger Strasse in Hildesheim, Germany",52.1347108,9.9731499,1,,,,,Shipping,"Treuburger Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,a62a73bb3426f497857f70d1710e91f1,german_fires_hildesheim_locations__a62a73bb3426f497857f70d1710e91f1
triftackerstrasse,"Triftackerstrasse in Hildesheim, Germany",52.160824,9.9808434,1,,,,,Person,"Triftackerstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,28526119099d6edeb63e661ebda38c75,german_fires_hildesheim_locations__28526119099d6edeb63e661ebda38c75
triftstrasse,"Triftstrasse in Hildesheim, Germany",52.1453313,9.9150173,1,,,,,Person,"Triftstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,c343b5f1a5b5ca7f08beb0773b7661c1,german_fires_hildesheim_locations__c343b5f1a5b5ca7f08beb0773b7661c1
trillkestrasse,"Trillkestrasse in Hildesheim, Germany",52.1358065,9.9254903,1,,,,,Organization,"Trillkestrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,522d26bbde5ff5a6a9da092b3d399320,german_fires_hildesheim_locations__522d26bbde5ff5a6a9da092b3d399320
trockener kamp,"Trockener Kamp in Hildesheim, Germany",52.1296304,9.9077874,1,,,,,DiplomaticFacilities,"Trockener Kamp in Hildesheim, Germany",,german_fires_hildesheim_locations,7b2f21ff47393c6e957deb667af65ef4,german_fires_hildesheim_locations__7b2f21ff47393c6e957deb667af65ef4
trommelbrink,"Trommelbrink in Hildesheim, Germany",52.1422339,9.8792888,1,,,,,Legislator,"Trommelbrink in Hildesheim, Germany",,german_fires_hildesheim_locations,9b29245f570133051dae3c3160290a8a,german_fires_hildesheim_locations__9b29245f570133051dae3c3160290a8a
tulpenanger,"Tulpenanger in Hildesheim, Germany",52.1123836,9.9990176,1,,,,,Person,"Tulpenanger in Hildesheim, Germany",,german_fires_hildesheim_locations,a8b4751f193464b3db12c98a64f25e6b,german_fires_hildesheim_locations__a8b4751f193464b3db12c98a64f25e6b
twetje,"Twetje in Hildesheim, Germany",52.1555131,9.9448948,1,,,,,Keyphrase,"Twetje in Hildesheim, Germany",,german_fires_hildesheim_locations,87d1bc9f3922159534e769434e395212,german_fires_hildesheim_locations__87d1bc9f3922159534e769434e395212
uber dem dorfe,"uber dem Dorfe in Hildesheim, Germany",52.1449823,10.0035797,1,,,,,Shipping,"uber dem Dorfe in Hildesheim, Germany",,german_fires_hildesheim_locations,431e4f3d13ad98bc641133b5b950658b,german_fires_hildesheim_locations__431e4f3d13ad98bc641133b5b950658b
uhlandweg,"Uhlandweg in Hildesheim, Germany",52.1160045,9.9041788,1,,,,,IndustryTerm,"Uhlandweg in Hildesheim, Germany",,german_fires_hildesheim_locations,73c1ce1bd40990f0a41f3fb830fba06c,german_fires_hildesheim_locations__73c1ce1bd40990f0a41f3fb830fba06c
ulmenweg,"Ulmenweg in Hildesheim, Germany",52.1393702,9.9372748,1,,,,,Diplomat,"Ulmenweg in Hildesheim, Germany",,german_fires_hildesheim_locations,ba88094d67a54ff40a9ef20087801c64,german_fires_hildesheim_locations__ba88094d67a54ff40a9ef20087801c64
universitatsplatz,"Universitatsplatz in Hildesheim, Germany",52.1337365,9.9752424,1,,,,,Refinery,"Universitatsplatz in Hildesheim, Germany",,german_fires_hildesheim_locations,35bb9c4c0e2971f93466f902ee0c34bc,german_fires_hildesheim_locations__35bb9c4c0e2971f93466f902ee0c34bc
unter den eichen,"Unter den Eichen in Hildesheim, Germany",52.1181284,9.9002231,1,,,,,LegislativeCommittee,"Unter den Eichen in Hildesheim, Germany",,german_fires_hildesheim_locations,db746aeeb199c6619ebd294d5f935cd8,german_fires_hildesheim_locations__db746aeeb199c6619ebd294d5f935cd8
untere dorfstrasse,"Untere Dorfstrasse in Hildesheim, Germany",52.161874,9.9123517,1,,,,,Keyphrase,"Untere Dorfstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,afb67ad7feaa2c3aee8141375b4c48c7,german_fires_hildesheim_locations__afb67ad7feaa2c3aee8141375b4c48c7
uppener pass,"Uppener Pass in Hildesheim, Germany",52.13901,10.0240824,1,,,,,Refinery,"Uppener Pass in Hildesheim, Germany",,german_fires_hildesheim_locations,40ffd9672ed2ae208d3d1d88ddaff6d1,german_fires_hildesheim_locations__40ffd9672ed2ae208d3d1d88ddaff6d1
utermohlestrasse,"Utermohlestrasse in Hildesheim, Germany",52.1695537,9.9904454,1,,,,,Wells,"Utermohlestrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,7cea6a0ca1909470dd88db91a9458b6f,german_fires_hildesheim_locations__7cea6a0ca1909470dd88db91a9458b6f
utzenkamp,"utzenkamp in Hildesheim, Germany",52.1342868,9.9769115,1,,,,,News,"utzenkamp in Hildesheim, Germany",,german_fires_hildesheim_locations,1836f16d17071b6a5db7cb16d2daada7,german_fires_hildesheim_locations__1836f16d17071b6a5db7cb16d2daada7
viktoriastrasse,"Viktoriastrasse in Hildesheim, Germany",52.1502483,9.9603561,1,,,,,Wells,"Viktoriastrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,588255c36f83caaed03b0b8dccbea7fa,german_fires_hildesheim_locations__588255c36f83caaed03b0b8dccbea7fa
vionvillestrasse,"Vionvillestrasse in Hildesheim, Germany",52.1480075,9.9609246,1,,,,,DiplomaticFacilities,"Vionvillestrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,1d9ed2ef230cffcf45620c3cb4b89b4b,german_fires_hildesheim_locations__1d9ed2ef230cffcf45620c3cb4b89b4b
vogelbrink,"Vogelbrink in Hildesheim, Germany",52.128203,9.9952345,1,,,,,ForeignMinistry,"Vogelbrink in Hildesheim, Germany",,german_fires_hildesheim_locations,4ed8c4ee0bf47ad72ea9d0e1a233ed18,german_fires_hildesheim_locations__4ed8c4ee0bf47ad72ea9d0e1a233ed18
vogelerstrasse,"Vogelerstrasse in Hildesheim, Germany",52.1488967,9.9182382,1,,,,,Organization,"Vogelerstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,00d5b3327fc451ed32ca799df3f12197,german_fires_hildesheim_locations__00d5b3327fc451ed32ca799df3f12197
vogelweide,"Vogelweide in Hildesheim, Germany",52.1619996,9.953452,1,,,,,Exec,"Vogelweide in Hildesheim, Germany",,german_fires_hildesheim_locations,63d652acfb03eff92b2d90ef44f2bbc9,german_fires_hildesheim_locations__63d652acfb03eff92b2d90ef44f2bbc9
von-alten-weg,"von-Alten-Weg in Hildesheim, Germany",52.1333397,9.9755464,1,,,,,Exec,"von-Alten-Weg in Hildesheim, Germany",,german_fires_hildesheim_locations,a69f4cfdec24e1a5835ae25a01cc5c84,german_fires_hildesheim_locations__a69f4cfdec24e1a5835ae25a01cc5c84
von-emmich-strasse,"von-Emmich-Strasse in Hildesheim, Germany",52.1581418,9.9622625,1,,,,,FTO,"von-Emmich-Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,7f81fa078461d136a21b553eae460b0b,german_fires_hildesheim_locations__7f81fa078461d136a21b553eae460b0b
von-ketteler-strasse,"von-Ketteler-Strasse in Hildesheim, Germany",52.1668021,9.9142906,1,,,,,Wells,"von-Ketteler-Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,6d25c9eff0657b9e86c08ae49beaab79,german_fires_hildesheim_locations__6d25c9eff0657b9e86c08ae49beaab79
von-ossietzky-weg,"von-Ossietzky-Weg in Hildesheim, Germany",52.1445968,9.9204436,1,,,,,Organization,"von-Ossietzky-Weg in Hildesheim, Germany",,german_fires_hildesheim_locations,5c0581298b2c122a54d493ed8c75b896,german_fires_hildesheim_locations__5c0581298b2c122a54d493ed8c75b896
von-stauffenberg-weg,"von-Stauffenberg-Weg in Hildesheim, Germany",52.1464584,9.9222013,1,,,,,News,"von-Stauffenberg-Weg in Hildesheim, Germany",,german_fires_hildesheim_locations,42cf5b7e1f3c07335a6c20045f7df233,german_fires_hildesheim_locations__42cf5b7e1f3c07335a6c20045f7df233
von-steuben-strasse,"von-Steuben-Strasse in Hildesheim, Germany",52.1569765,9.9678743,1,,,,,ForeignMinistry,"von-Steuben-Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,1ff301f84d8bea8d7ed2ffc4bb32cba4,german_fires_hildesheim_locations__1ff301f84d8bea8d7ed2ffc4bb32cba4
von-voigts-rhetz-strasse,"von-Voigts-Rhetz-Strasse in Hildesheim, Germany",52.1569712,9.9615559,1,,,,,Keyphrase,"von-Voigts-Rhetz-Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,8a059741fc092528ec33aaabb24f435e,german_fires_hildesheim_locations__8a059741fc092528ec33aaabb24f435e
von-wenden-strasse,"von-Wenden-Strasse in Hildesheim, Germany",52.1220465,9.9852983,1,,,,,Organization,"von-Wenden-Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,d2c012839686c66198630b630bf0299b,german_fires_hildesheim_locations__d2c012839686c66198630b630bf0299b
von-wintheim-strasse,"von-Wintheim-Strasse in Hildesheim, Germany",52.142904,9.961008,1,,,,,Refinery,"von-Wintheim-Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,ded7f77dfd11c439a71244e2a949f52f,german_fires_hildesheim_locations__ded7f77dfd11c439a71244e2a949f52f
vor der lademuhle,"Vor der Lademuhle in Hildesheim, Germany",52.1576277,9.9347579,1,,,,,FTO,"Vor der Lademuhle in Hildesheim, Germany",,german_fires_hildesheim_locations,354767b0e0c418529b3e1e480e8505dc,german_fires_hildesheim_locations__354767b0e0c418529b3e1e480e8505dc
wachsmuthstrasse,"Wachsmuthstrasse in Hildesheim, Germany",52.1574083,9.9478131,1,,,,,DiplomaticFacilities,"Wachsmuthstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,8a7ffb08897d9a554b2805178de2a7ba,german_fires_hildesheim_locations__8a7ffb08897d9a554b2805178de2a7ba
wackenstedter strasse,"Wackenstedter Strasse in Hildesheim, Germany",52.1681289,9.9894189,1,,,,,IndustryTerm,"Wackenstedter Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,1f1097887dfdbef8b99e17337e640916,german_fires_hildesheim_locations__1f1097887dfdbef8b99e17337e640916
waldenburger strasse,"Waldenburger Strasse in Hildesheim, Germany",52.1323136,9.9364667,1,,,,,Keyphrase,"Waldenburger Strasse in Hildesheim, Germany",,german_fires_hildesheim_locations,812b210b6ddc36995dd44a0f4c2c42c8,german_fires_hildesheim_locations__812b210b6ddc36995dd44a0f4c2c42c8
wallmodenweg,"Wallmodenweg in Hildesheim, Germany",52.1303996,9.970497,1,,,,,Pipeline,"Wallmodenweg in Hildesheim, Germany",,german_fires_hildesheim_locations,2301d0948119b2d6f0aaff69ce87c5c3,german_fires_hildesheim_locations__2301d0948119b2d6f0aaff69ce87c5c3
wallstrasse,"Wallstrasse in Hildesheim, Germany",52.1552916,9.9539391,1,,,,,space,"Wallstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,4bb01d7a5d265aaa4c68f7f9c81488b5,german_fires_hildesheim_locations__4bb01d7a5d265aaa4c68f7f9c81488b5
wankelstrasse,"Wankelstrasse in Hildesheim, Germany",52.1679389,9.9979435,1,,,,,Pipeline,"Wankelstrasse in Hildesheim, Germany",,german_fires_hildesheim_locations,74eeaafb167304206c621f112e5333dd,german_fires_hildesheim_locations__74eeaafb167304206c621f112e5333dd
waschbarenweg,"Waschbarenweg in Hildesheim, Germany",52.1282444,9.9385443,1,,,,,Wells,"Waschbarenweg in Hildesheim, Germany",,german_fires_hildesheim_locations,2c0c662bfafd347a374d8949009171ea,german_fires_hildesheim_locations__2c0c662bfafd347a374d8949009171ea
