keyword,caption_name,topic_id,guid,groups,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
q4049448,Siemens Q4049448,188354,"964f1bace36f2c1c15fa5f051695f122,be5b19ab3dd584a8a156bd0de7506bee",product,Organization,Siemens Q4049448,,dgm_fraud_keywords,f3931e26de9b7e7e73c9da65b3ef07fd,dgm_fraud_keywords__1ac6472e353d6fd84cb8077f3144daf0
simatic,Siemens Simatic,188354,"964f1bace36f2c1c15fa5f051695f122,be5b19ab3dd584a8a156bd0de7506bee",product,Diplomat,Siemens Simatic,,dgm_fraud_keywords,9a9da216fedddadf1addd71c409080f1,dgm_fraud_keywords__d3e6f8a448b8a096582873090af7faa7
funimation,Siemens Funimation,188354,61a341a90a1f8e0bd1383a5d95dd458e,product,LegislativeCommittee,Siemens Funimation,,dgm_fraud_keywords,da8cd90653547f1321a148ea6bece403,dgm_fraud_keywords__f6924b6f5b1151a5818ecbd6c3fad191
animax spain,Sony Animax Spain,188354,61a341a90a1f8e0bd1383a5d95dd458e,product,ForeignMinistry,Sony Animax Spain,,dgm_fraud_keywords,978163ec20eb02e13d3a6ae28987dcc7,dgm_fraud_keywords__99dc5e7300d6bd1af55bfed7a75a68cb
sony axn,Sony AXN,188354,61a341a90a1f8e0bd1383a5d95dd458e,product,Diplomat,Sony AXN,,dgm_fraud_keywords,0da349a4656d43dc2b8f7c5b7482d8e2,dgm_fraud_keywords__7755d38883a611ac0e0e8e037efb02df
animax,Sony Animax,188354,61a341a90a1f8e0bd1383a5d95dd458e,product,DiplomaticFacilities,Sony Animax,,dgm_fraud_keywords,586d3a3e2929dc31ee486bc0c487f2f7,dgm_fraud_keywords__8839a850494d210afc97848d9528bae4
sony spin,Sony Sony Spin,188354,61a341a90a1f8e0bd1383a5d95dd458e,product,FTO,Sony Sony Spin,,dgm_fraud_keywords,14968ce27503b58f169341ca56c21a77,dgm_fraud_keywords__a0a29db7fc284c7545a02a52e23ba145
adaptive transform,Sony Adaptive Transform,188354,61a341a90a1f8e0bd1383a5d95dd458e,product,Exec,Sony Adaptive Transform,,dgm_fraud_keywords,a7890c9c95830ec6842c3a59aa701ec6,dgm_fraud_keywords__f7c9cbca69c39fd4334f5e16ead3c706
arccos protection,Sony Arccos Protection,188354,61a341a90a1f8e0bd1383a5d95dd458e,product,Diplomat,Sony Arccos Protection,,dgm_fraud_keywords,f0ccac8823acd267b5f6967e805d653c,dgm_fraud_keywords__69b1046e84a5b03a3a37350960c245dc
atrac cd,Sony Atrac CD,188354,61a341a90a1f8e0bd1383a5d95dd458e,product,LegislativeCommittee,Sony Atrac CD,,dgm_fraud_keywords,918d94476cf0a783e563c9c3f7a360a0,dgm_fraud_keywords__1f55f66d656d5cec6fff0744c65d3ef5
betamax,Sony Betamax,188354,61a341a90a1f8e0bd1383a5d95dd458e,product,Refinery,Sony Betamax,,dgm_fraud_keywords,f447e158c8be4182b6d67bb2a7cabcc6,dgm_fraud_keywords__dacf39c5de6b62fb4fff0011aa7b14c3
betamovie,Sony Betamovie,188354,61a341a90a1f8e0bd1383a5d95dd458e,product,Shipping,Sony Betamovie,,dgm_fraud_keywords,1d1a3621b2fd6e31e30d935ffc046ebd,dgm_fraud_keywords__e3cadb8b0036b4259e7dd92e1ec247ff
bravia,Sony Bravia,188354,61a341a90a1f8e0bd1383a5d95dd458e,product,IndustryTerm,Sony Bravia,,dgm_fraud_keywords,4d9a3a8944b9368a4bd7ee00e6ab15c9,dgm_fraud_keywords__f5a7dbbdb2e7e320c41fe89bbed76c02
cd-i,Sony Sony CD-I,188354,61a341a90a1f8e0bd1383a5d95dd458e,product,Legislator,Sony Sony CD-I,,dgm_fraud_keywords,0dc664fc94a7aefe288625a66921aa2c,dgm_fraud_keywords__bcafbc74c220adfaddb89a6aa07acd0f
chromatron,Sony Chromatron,188354,61a341a90a1f8e0bd1383a5d95dd458e,product,LegislativeCommittee,Sony Chromatron,,dgm_fraud_keywords,104dcd54212d3ee10a5566f19e85331a,dgm_fraud_keywords__a67c7c8cb6e21bb9fb019d4e45574a6e
cv-2000,Sony CV-2000,188354,61a341a90a1f8e0bd1383a5d95dd458e,product,Diplomat,Sony CV-2000,,dgm_fraud_keywords,a3c70253bb95ab3d57db1a5407ee05d1,dgm_fraud_keywords__8f3e05a85a6f6b98dfc73f7bcc0794d2
data discman,Sony Data Discman,188354,61a341a90a1f8e0bd1383a5d95dd458e,product,space,Sony Data Discman,,dgm_fraud_keywords,c6645e35aff6eb4219a86aae5a774c9a,dgm_fraud_keywords__533e8342200bb0eccd4c04d4850e93a1
digital audio tape,Sony Digital Audio Tape,188354,61a341a90a1f8e0bd1383a5d95dd458e,product,Exec,Sony Digital Audio Tape,,dgm_fraud_keywords,8b96f523cff0f4d225d751764bb30611,dgm_fraud_keywords__48939e2dfb5b062f6c3e8f66ff1aea4a
digital media port,Sony Digital Media Port,188354,61a341a90a1f8e0bd1383a5d95dd458e,product,Shipping,Sony Digital Media Port,,dgm_fraud_keywords,1ac48deaef0d82a14d379982215f433e,dgm_fraud_keywords__f607fd5ae6874966f2009709e999da3a
dsc-qx100,Sony DSC-QX100,188354,61a341a90a1f8e0bd1383a5d95dd458e,product,AAEntity,Sony DSC-QX100,,dgm_fraud_keywords,ecd2d68efb6c9f7734e408eaa2ac3a5b,dgm_fraud_keywords__a77eb50a300609f13c574d8eacf9a154
fd trinitron,Sony FD Trinitron,188354,61a341a90a1f8e0bd1383a5d95dd458e,product,Pipeline,Sony FD Trinitron,,dgm_fraud_keywords,5194b4ce6569d511ae38311fe5e8dd8d,dgm_fraud_keywords__1cceeaa2ff2c6a579471884a5f3145d2
sony felica,Sony Felica,188354,61a341a90a1f8e0bd1383a5d95dd458e,product,ForeignMinistry,Sony Felica,,dgm_fraud_keywords,6d2f5a7f9f4f5d70162980d47e46dbc0,dgm_fraud_keywords__7cdf4e5641f35790dc8dd114f1c449bb
glasstron,Sony Glasstron,188354,61a341a90a1f8e0bd1383a5d95dd458e,product,Exec,Sony Glasstron,,dgm_fraud_keywords,7aa5b96ce943c6cc0ba124d7ce0d2a8a,dgm_fraud_keywords__119c8f17dbfb2aaf08271d6ec76f74cd
grand wega,Sony Grand Wega,188354,61a341a90a1f8e0bd1383a5d95dd458e,product,LegislativeCommittee,Sony Grand Wega,,dgm_fraud_keywords,30ae5848efe018c056d6d13645b437c1,dgm_fraud_keywords__1c71d8f04c96fdfe3f97694dac6df8ac
hi-md,Sony HI-MD,188354,61a341a90a1f8e0bd1383a5d95dd458e,product,Refinery,Sony HI-MD,,dgm_fraud_keywords,8fc66e20a77cfcc9a5a03ab7cb51ad02,dgm_fraud_keywords__257c49b36bf1abe680c72f83246aa603
hmz-t1,Sony HMZ-T1,188354,61a341a90a1f8e0bd1383a5d95dd458e,product,Media,Sony HMZ-T1,,dgm_fraud_keywords,84c7cdb90ad1dfbae9f648641e609ff4,dgm_fraud_keywords__feb7bf4ad38f740cc5eee49f33e6bf47
jumbotron,Sony Jumbotron,188354,61a341a90a1f8e0bd1383a5d95dd458e,product,Shipping,Sony Jumbotron,,dgm_fraud_keywords,ed9290b283abae781d35395ae43cbfb3,dgm_fraud_keywords__2276e95cf8fa30e3bdc08fe99458ab38
sony md,Sony MD,188354,61a341a90a1f8e0bd1383a5d95dd458e,product,ForeignMinister,Sony MD,,dgm_fraud_keywords,2958d10d3722ac6adf785028f8467dd4,dgm_fraud_keywords__6bc0dd559efadf4eb76e36992880cb94
sony mylo,Sony Mylo,188354,61a341a90a1f8e0bd1383a5d95dd458e,product,Refinery,Sony Mylo,,dgm_fraud_keywords,8abca406d6cd12d3b46334e672aeaa65,dgm_fraud_keywords__960b9e15ee5a90e4e153484a4aa6d06f
playstation,Sony Playstation,188354,61a341a90a1f8e0bd1383a5d95dd458e,product,Keyphrase,Sony Playstation,,dgm_fraud_keywords,add3a58bce9e05b9065cb058d0a6a589,dgm_fraud_keywords__9383600e476737f3bc453425d8d66c97
portapak,Sony Portapak,188354,61a341a90a1f8e0bd1383a5d95dd458e,product,Person,Sony Portapak,,dgm_fraud_keywords,134be315130d237e2930c822b44c907e,dgm_fraud_keywords__6a224ac3a4a690f0b105bec56a3ae489
qualia,Sony Qualia,188354,61a341a90a1f8e0bd1383a5d95dd458e,product,Consulates,Sony Qualia,,dgm_fraud_keywords,d1a4b74e15ff35ff953915360bc5e0f8,dgm_fraud_keywords__571ffb643d8cc62063a342d94c191e0d
sonaps,Sony Sonaps,188354,61a341a90a1f8e0bd1383a5d95dd458e,product,ForeignMinistry,Sony Sonaps,,dgm_fraud_keywords,07c06503053c632ed02571efdddd390d,dgm_fraud_keywords__bdba8a3ab1c58a048b9bc3916b71a2d5
sony bdp-s1,Sony BDP-S1,188354,61a341a90a1f8e0bd1383a5d95dd458e,product,Shipping,Sony BDP-S1,,dgm_fraud_keywords,307ba70dcbbfe9b2d059efd3fc6e6ca6,dgm_fraud_keywords__1de0ccdea90988d15c507d4300b29d7a
sony bookman,Sony Bookman,188354,61a341a90a1f8e0bd1383a5d95dd458e,product,Person,Sony Bookman,,dgm_fraud_keywords,41e10d696042cf9ee6073b121206a155,dgm_fraud_keywords__1871ef9c96adb48ef52cb3c426d0eb0a
sony clié tj series,Sony Clié Tj Series,188354,61a341a90a1f8e0bd1383a5d95dd458e,product,Media,Sony Clié Tj Series,,dgm_fraud_keywords,7719d3427b3560266d4f51b6108a7ee9,dgm_fraud_keywords__919b3bbd4e9a018be457f531387b9a76
sony dash,Sony Dash,188354,61a341a90a1f8e0bd1383a5d95dd458e,product,Diplomat,Sony Dash,,dgm_fraud_keywords,11febfc77bc983340276eac9dbc77076,dgm_fraud_keywords__5c3ebe37a8055aa5dd7f9efbdf90d869
sony evilla,Sony Evilla,188354,61a341a90a1f8e0bd1383a5d95dd458e,product,ForeignMinister,Sony Evilla,,dgm_fraud_keywords,cf89bb92be62d4495e2577562a4c895a,dgm_fraud_keywords__07f7d2892ba489d787c35c17cdab52df
sony hdvs,Sony HDVS,188354,61a341a90a1f8e0bd1383a5d95dd458e,product,Exec,Sony HDVS,,dgm_fraud_keywords,334cc62012eab9026848781fc18f83a8,dgm_fraud_keywords__267e8534630c645e20fb8f09f79714d3
sony hifd,Sony HIFD,188354,61a341a90a1f8e0bd1383a5d95dd458e,product,space,Sony HIFD,,dgm_fraud_keywords,7de33a61d46b39b781dfa4923b0c5887,dgm_fraud_keywords__64169e8ae5fea6a04dc4877820fda9cb
sony lissa,Sony Lissa,188354,61a341a90a1f8e0bd1383a5d95dd458e,product,DiplomaticFacilities,Sony Lissa,,dgm_fraud_keywords,4b7c3999dc8790d690b6a123467b6f51,dgm_fraud_keywords__7dd0354b9f0bc57daa1186b8703c2246
sony mdr-v6,Sony MDR-V6,188354,61a341a90a1f8e0bd1383a5d95dd458e,product,Wells,Sony MDR-V6,,dgm_fraud_keywords,d7344e2512f477e36f4c5f0c3d7fe819,dgm_fraud_keywords__a930d67a16223e905daa585f9b2eae24
sony nw-a800,Sony NW-A800,188354,61a341a90a1f8e0bd1383a5d95dd458e,product,Exec,Sony NW-A800,,dgm_fraud_keywords,bbc1fc85d9479ad710126a0194b0e663,dgm_fraud_keywords__ab559f4c10d639999e7abed0f2a14af2
sony nw-a810,Sony NW-A810,188354,61a341a90a1f8e0bd1383a5d95dd458e,product,Organization,Sony NW-A810,,dgm_fraud_keywords,c809b7c0c5ef00b4759ad49e641fc445,dgm_fraud_keywords__55e35a719ce05cf00b570860870e8a31
sony reader,Sony Reader,188354,61a341a90a1f8e0bd1383a5d95dd458e,product,Media,Sony Reader,,dgm_fraud_keywords,3d517bbfed1798c632863b2a4f5680ea,dgm_fraud_keywords__1ae3d6951b4c176fbe8ec2f5cc48e058
sony rolly,Sony Rolly,188354,61a341a90a1f8e0bd1383a5d95dd458e,product,ForeignMinister,Sony Rolly,,dgm_fraud_keywords,bdf1415a8302d214f17363aeb20bd1d7,dgm_fraud_keywords__e4b9b3585efa77851b6c40c510262c07
sony smc-70,Sony SMC-70,188354,61a341a90a1f8e0bd1383a5d95dd458e,product,Diplomat,Sony SMC-70,,dgm_fraud_keywords,07a4d78d2da4c2dd3ce7d868166c2e09,dgm_fraud_keywords__7cd3df12c2f2f6c1243a23c00d6ecdcd
sony tablet,Sony Tablet,188354,61a341a90a1f8e0bd1383a5d95dd458e,product,Legislator,Sony Tablet,,dgm_fraud_keywords,e0a648eb0454f143bd5675c1ad53e768,dgm_fraud_keywords__d8d8f7b9bd82a50ed5bc38d8f6334f71
sony tablet s,Sony Tablet S,188354,61a341a90a1f8e0bd1383a5d95dd458e,product,Wells,Sony Tablet S,,dgm_fraud_keywords,4ab48df949260a9357c368f96f4a4e8d,dgm_fraud_keywords__874bc5e1a3b11ceb5e4c855c599e8d8d
