german_text,caption_text,lat,lon,ranking,default location,default_lat,default_lon,.1,.2,.3,.4,.5,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
herbert-schade-weg,"Herbert-Schade-Weg in Solingen, Germany",51.1627868,7.1177365,1,,,,,,,,,FTO,"Herbert-Schade-Weg in Solingen, Germany",,german_fires_solingen_locations,bd9a33ccd9671fdd226f88f65d5e2b96,german_fires_solingen_locations__bd9a33ccd9671fdd226f88f65d5e2b96
herderstrasse,"Herderstrasse in Solingen, Germany",51.1677893,7.0719637,1,,,,,,,,,News,"Herderstrasse in Solingen, Germany",,german_fires_solingen_locations,924fe2aebd57c4cb1394528100c45c7e,german_fires_solingen_locations__924fe2aebd57c4cb1394528100c45c7e
heresbachstrasse,"Heresbachstrasse in Solingen, Germany",51.1919916,7.0628471,1,,,,,,,,,AAEntity,"Heresbachstrasse in Solingen, Germany",,german_fires_solingen_locations,5ac767fd266f8a53b89f1f1119df3948,german_fires_solingen_locations__5ac767fd266f8a53b89f1f1119df3948
heribertweg,"Heribertweg in Solingen, Germany",51.1366005,7.0673637,1,,,,,,,,,Diplomat,"Heribertweg in Solingen, Germany",,german_fires_solingen_locations,1a3c0769a78eb396d602b6d3edb18c15,german_fires_solingen_locations__1a3c0769a78eb396d602b6d3edb18c15
hermann-hesse-weg,"Hermann-Hesse-Weg in Solingen, Germany",51.1529546,7.021405,1,,,,,,,,,IndustryTerm,"Hermann-Hesse-Weg in Solingen, Germany",,german_fires_solingen_locations,f702bd7906b51d300f87c42ca88d078e,german_fires_solingen_locations__f702bd7906b51d300f87c42ca88d078e
hermann-lons-weg,"Hermann-Lons-Weg in Solingen, Germany",51.1610434,6.9829463,1,,,,,,,,,Keyphrase,"Hermann-Lons-Weg in Solingen, Germany",,german_fires_solingen_locations,b4f2fb037c4e2796dd58a9c22b1c35a8,german_fires_solingen_locations__b4f2fb037c4e2796dd58a9c22b1c35a8
hermann-meyer-strasse,"Hermann-Meyer-Strasse in Solingen, Germany",51.157375,7.0769579,1,,,,,,,,,Keyphrase,"Hermann-Meyer-Strasse in Solingen, Germany",,german_fires_solingen_locations,71c21bd972060fced43cce20d6ea47e5,german_fires_solingen_locations__71c21bd972060fced43cce20d6ea47e5
hermannstrasse,"Hermannstrasse in Solingen, Germany",51.1591318,7.0700213,1,,,,,,,,,CompanyKeyword,"Hermannstrasse in Solingen, Germany",,german_fires_solingen_locations,3e1094caa5c9843b9a33692c31341419,german_fires_solingen_locations__3e1094caa5c9843b9a33692c31341419
hermelinstrasse,"Hermelinstrasse in Solingen, Germany",51.157481,7.0578631,1,,,,,,,,,Refinery,"Hermelinstrasse in Solingen, Germany",,german_fires_solingen_locations,98c2b76458a371257a07021025d6acb0,german_fires_solingen_locations__98c2b76458a371257a07021025d6acb0
hermesstrasse,"Hermesstrasse in Solingen, Germany",51.2102886,7.0534423,1,,,,,,,,,Shipping,"Hermesstrasse in Solingen, Germany",,german_fires_solingen_locations,5a5abbfc9fdf02853f70ace8f5e00e31,german_fires_solingen_locations__5a5abbfc9fdf02853f70ace8f5e00e31
hertzweg,"Hertzweg in Solingen, Germany",51.153241,7.1028001,1,,,,,,,,,ForeignMinistry,"Hertzweg in Solingen, Germany",,german_fires_solingen_locations,ad06e37465e0842328195b318ce3910d,german_fires_solingen_locations__ad06e37465e0842328195b318ce3910d
herzogstrasse,"Herzogstrasse in Solingen, Germany",51.1686777,7.0285923,1,,,,,,,,,Wells,"Herzogstrasse in Solingen, Germany",,german_fires_solingen_locations,e4452143c1d08b2b8f6bd49d2e84cad6,german_fires_solingen_locations__e4452143c1d08b2b8f6bd49d2e84cad6
hessenweg,"Hessenweg in Solingen, Germany",51.1667018,7.1067094,1,,,,,,,,,Person,"Hessenweg in Solingen, Germany",,german_fires_solingen_locations,d40ef2c27ea3aeecbc6ec08fbe78f90c,german_fires_solingen_locations__d40ef2c27ea3aeecbc6ec08fbe78f90c
heukampchenstrasse,"Heukampchenstrasse in Solingen, Germany",51.1854806,7.0441856,1,,,,,,,,,AAEntity,"Heukampchenstrasse in Solingen, Germany",,german_fires_solingen_locations,be29acb7bf1d63248d1a0c8918479ba1,german_fires_solingen_locations__be29acb7bf1d63248d1a0c8918479ba1
hildebrandstrasse,"Hildebrandstrasse in Solingen, Germany",51.1963614,7.07275,1,,,,,,,,,CompanyKeyword,"Hildebrandstrasse in Solingen, Germany",,german_fires_solingen_locations,93628894ed3eb75796c85554dc50062c,german_fires_solingen_locations__93628894ed3eb75796c85554dc50062c
hildener strasse,"Hildener Strasse in Solingen, Germany",51.1676359,6.9908795,1,,,,,,,,,Legislator,"Hildener Strasse in Solingen, Germany",,german_fires_solingen_locations,236c9ca86c1dfd54353fc3373fefcfae,german_fires_solingen_locations__236c9ca86c1dfd54353fc3373fefcfae
hillingweg,"Hillingweg in Solingen, Germany",51.1457923,7.0720302,1,,,,,,,,,News,"Hillingweg in Solingen, Germany",,german_fires_solingen_locations,a2f2f817544eeb2f8b881c377d22239b,german_fires_solingen_locations__a2f2f817544eeb2f8b881c377d22239b
himbeerweg,"Himbeerweg in Solingen, Germany",51.1767811,7.0965699,1,,,,,,,,,DiplomaticFacilities,"Himbeerweg in Solingen, Germany",,german_fires_solingen_locations,dc7d3858d460be499dba7e9d1fee60bd,german_fires_solingen_locations__dc7d3858d460be499dba7e9d1fee60bd
hindenburgplatz,"Hindenburgplatz in Solingen, Germany",51.185364,7.0408506,1,,,,,,,,,Refinery,"Hindenburgplatz in Solingen, Germany",,german_fires_solingen_locations,df6aff15cd06b26f364a396b559b587f,german_fires_solingen_locations__df6aff15cd06b26f364a396b559b587f
hingenberg,"Hingenberg in Solingen, Germany",51.1475501,7.0587439,1,,,,,,,,,Refinery,"Hingenberg in Solingen, Germany",,german_fires_solingen_locations,4ae35fdd5afcb1e22e2764bdd0d0d31c,german_fires_solingen_locations__4ae35fdd5afcb1e22e2764bdd0d0d31c
hintenmeiswinkel,"Hintenmeiswinkel in Solingen, Germany",51.1347693,7.0440403,1,,,,,,,,,ForeignMinistry,"Hintenmeiswinkel in Solingen, Germany",,german_fires_solingen_locations,2d7f8aeb991908a29718705e81a98098,german_fires_solingen_locations__2d7f8aeb991908a29718705e81a98098
hintenmeiswinkeler weg,"Hintenmeiswinkeler Weg in Solingen, Germany",51.1368639,7.0536802,1,,,,,,,,,Wells,"Hintenmeiswinkeler Weg in Solingen, Germany",,german_fires_solingen_locations,e79817cfbd45cf88485bdc6509b4628e,german_fires_solingen_locations__e79817cfbd45cf88485bdc6509b4628e
hippergrund,"Hippergrund in Solingen, Germany",51.1715074,7.0982183,1,,,,,,,,,Wells,"Hippergrund in Solingen, Germany",,german_fires_solingen_locations,b27054f0deba9b5934f17100b768c6ef,german_fires_solingen_locations__b27054f0deba9b5934f17100b768c6ef
hirschweg,"Hirschweg in Solingen, Germany",51.1475629,7.1258158,1,,,,,,,,,Organization,"Hirschweg in Solingen, Germany",,german_fires_solingen_locations,0c2f98dd2ce358e18426d569d1ce76a9,german_fires_solingen_locations__0c2f98dd2ce358e18426d569d1ce76a9
hochstrasse,"Hochstrasse in Solingen, Germany",51.1628159,7.0096014,1,,,,,,,,,DiplomaticFacilities,"Hochstrasse in Solingen, Germany",,german_fires_solingen_locations,37fea5e3a82f008f5f0cfc6bc6d2ee82,german_fires_solingen_locations__37fea5e3a82f008f5f0cfc6bc6d2ee82
hofchen,"Hofchen in Solingen, Germany",51.1401643,7.073095,1,,,,,,,,,Diplomat,"Hofchen in Solingen, Germany",,german_fires_solingen_locations,7202b53b21f50580b3542dac0db699e3,german_fires_solingen_locations__7202b53b21f50580b3542dac0db699e3
hoffnung,"Hoffnung in Solingen, Germany",51.1662441,7.0484446,1,,,,,,,,,Person,"Hoffnung in Solingen, Germany",,german_fires_solingen_locations,7ca35a595049f937f8b59f5ee5ba6277,german_fires_solingen_locations__7ca35a595049f937f8b59f5ee5ba6277
hofgerichtsweg,"Hofgerichtsweg in Solingen, Germany",51.1746794,7.0126231,1,,,,,,,,,ForeignMinistry,"Hofgerichtsweg in Solingen, Germany",,german_fires_solingen_locations,12726fd5f967fce294791a926c0c4729,german_fires_solingen_locations__12726fd5f967fce294791a926c0c4729
hofstrasse,"Hofstrasse in Solingen, Germany",51.1676631,7.0292616,1,,,,,,,,,DiplomaticFacilities,"Hofstrasse in Solingen, Germany",,german_fires_solingen_locations,cd67b9cb9a6ca6f66cff83bc5c1c8517,german_fires_solingen_locations__cd67b9cb9a6ca6f66cff83bc5c1c8517
hohe,"Hohe in Solingen, Germany",51.1742338,7.0464328,1,,,,,,,,,IndustryTerm,"Hohe in Solingen, Germany",,german_fires_solingen_locations,61aef98d9da971d5ccebdf911cba22c3,german_fires_solingen_locations__61aef98d9da971d5ccebdf911cba22c3
hohenfriedberger strasse,"Hohenfriedberger Strasse in Solingen, Germany",51.1642592,6.988366,1,,,,,,,,,Exec,"Hohenfriedberger Strasse in Solingen, Germany",,german_fires_solingen_locations,748dbd3128661ef65d9107b6ef39d505,german_fires_solingen_locations__748dbd3128661ef65d9107b6ef39d505
hoher heide,"Hoher Heide in Solingen, Germany",51.1410747,7.0049121,1,,,,,,,,,Diplomat,"Hoher Heide in Solingen, Germany",,german_fires_solingen_locations,c35204fc5bee4a43dd7b433904118667,german_fires_solingen_locations__c35204fc5bee4a43dd7b433904118667
hoher strasse,"Hoher Strasse in Solingen, Germany",51.1765459,7.0492244,1,,,,,,,,,Exec,"Hoher Strasse in Solingen, Germany",,german_fires_solingen_locations,bc76aebd85e7e95d5d7cd093cd41eaff,german_fires_solingen_locations__bc76aebd85e7e95d5d7cd093cd41eaff
hohlstrasse,"Hohlstrasse in Solingen, Germany",51.1620154,7.0690916,1,,,,,,,,,Organization,"Hohlstrasse in Solingen, Germany",,german_fires_solingen_locations,b85a630ae2b0c881e3415bf952629823,german_fires_solingen_locations__b85a630ae2b0c881e3415bf952629823
hohmannsberg,"Hohmannsberg in Solingen, Germany",51.1405846,7.0327563,1,,,,,,,,,ForeignMinister,"Hohmannsberg in Solingen, Germany",,german_fires_solingen_locations,37d34606a9f86d3b9e1bf7f85eb24ff7,german_fires_solingen_locations__37d34606a9f86d3b9e1bf7f85eb24ff7
hohrath,"Hohrath in Solingen, Germany",51.1277058,7.1493693,1,,,,,,,,,FTO,"Hohrath in Solingen, Germany",,german_fires_solingen_locations,35828a857e32a8a1116db4f87003985d,german_fires_solingen_locations__35828a857e32a8a1116db4f87003985d
